step,msd_global,n_round,n_elongated,density
16800,33911.63647810139,327.625,2172.375,0.75
16900,34567.41798240012,321.09375,2178.90625,0.75
17000,35225.16497733268,315.96875,2184.03125,0.75
17100,35889.58029840131,312.84375,2187.15625,0.75
17200,36572.93544994729,309.25,2190.75,0.75
17300,37260.22505598771,306.8125,2193.1875,0.75
17400,37936.37924448839,304.84375,2195.15625,0.75
17500,38630.832668526346,299.8125,2200.1875,0.75
17600,39330.298045479314,295.1875,2204.8125,0.75
17700,40049.725264276596,289.25,2210.75,0.75
17800,40786.657791777034,284.375,2215.625,0.75
17900,41524.80620200837,281.3125,2218.6875,0.75
18000,42259.73163453513,277.71875,2222.28125,0.75
18100,43018.375432628345,273.65625,2226.34375,0.75
18200,43787.50489420021,270.5,2229.5,0.75
18300,44559.95717809326,266.15625,2233.84375,0.75
18400,45337.45331178087,264.625,2235.375,0.75
18500,46131.98709136503,261.9375,2238.0625,0.75
18600,46928.06364257759,258.75,2241.25,0.75
18700,47725.892754862754,254.75,2245.25,0.75
18800,48525.93450982814,251.3125,2248.6875,0.75
18900,49343.76685424211,246.28125,2253.71875,0.75
19000,50168.800787920074,242.40625,2257.59375,0.75
19100,51015.90426717889,239.5625,2260.4375,0.75
19200,51864.27815197822,238.96875,2261.03125,0.75
19300,52715.82578589393,236.375,2263.625,0.75
19400,53593.52990370987,233.34375,2266.65625,0.75
19500,54481.48555014515,231.25,2268.75,0.75
19600,55385.46021752586,229.875,2270.125,0.75
19700,56291.77548904186,229.03125,2270.96875,0.75
19800,57217.659919188634,225.6875,2274.3125,0.75
19900,58163.37523645785,224.0,2276.0,0.75
20000,59108.58143504321,219.5,2280.5,0.75
20100,60066.03124876762,216.03125,2283.96875,0.75
20200,61054.71525499083,211.75,2288.25,0.75
20300,62035.76927569857,207.84375,2292.15625,0.75
20400,63036.52793276481,204.625,2295.375,0.75
20500,64024.064109428065,204.40625,2295.59375,0.75
20600,65011.745867061225,204.875,2295.125,0.75
20700,66025.76687864281,202.75,2297.25,0.75
20800,67042.75027355163,201.25,2298.75,0.75
20900,68081.33000841262,198.21875,2301.78125,0.75
21000,69123.79801349828,195.65625,2304.34375,0.75
21100,70177.27641515755,194.84375,2305.15625,0.75
21200,71229.6075593612,191.90625,2308.09375,0.75
21300,72288.48204668009,188.9375,2311.0625,0.75
21400,73391.12280651645,186.625,2313.375,0.75
21500,74469.78717545379,183.3125,2316.6875,0.75
21600,75565.96782675662,181.03125,2318.96875,0.75
21700,76682.57666664821,179.8125,2320.1875,0.75
21800,77824.0711864735,180.21875,2319.78125,0.75
21900,78964.44290945145,179.03125,2320.96875,0.75
22000,80116.29636075714,176.03125,2323.96875,0.75
22100,81286.82894403822,171.46875,2328.53125,0.75
22200,82475.80191083689,167.75,2332.25,0.75
22300,83671.88346407739,166.625,2333.375,0.75
22400,84888.75216043471,164.65625,2335.34375,0.75
22500,86119.35450784113,162.03125,2337.96875,0.75
22600,87355.2778518251,161.46875,2338.53125,0.75
22700,88576.94064424706,160.1875,2339.8125,0.75
22800,89833.31970065107,158.6875,2341.3125,0.75
22900,91106.30661274119,158.40625,2341.59375,0.75
23000,92385.98863632782,156.71875,2343.28125,0.75
23100,93659.85632901291,153.78125,2346.21875,0.75
23200,94957.11074498454,152.09375,2347.90625,0.75
23300,96276.04849135,150.71875,2349.28125,0.75
23400,97584.40356580612,148.53125,2351.46875,0.75
23500,98920.132554061,147.21875,2352.78125,0.75
23600,100252.22417085207,147.1875,2352.8125,0.75
23700,101596.40603378181,145.53125,2354.46875,0.75
23800,102935.25880983399,144.8125,2355.1875,0.75
23900,104300.61823227786,142.65625,2357.34375,0.75
24000,105683.7745726403,141.84375,2358.15625,0.75
24100,107081.31147515694,141.3125,2358.6875,0.75
24200,108487.80073730381,139.65625,2360.34375,0.75
24300,109910.28852818755,137.9375,2362.0625,0.75
24400,111336.09804221083,137.0625,2362.9375,0.75
24500,112788.34689746864,136.25,2363.75,0.75
24600,114257.13581803265,134.65625,2365.34375,0.75
24700,115729.87414132866,134.75,2365.25,0.75
24800,117210.96321256564,135.34375,2364.65625,0.75
24900,118699.1784342803,136.9375,2363.0625,0.75
25000,120182.6680659866,136.96875,2363.03125,0.75
25100,121686.70337852124,137.0625,2362.9375,0.75
25200,123190.77340506058,138.875,2361.125,0.75
25300,124721.9893636544,139.65625,2360.34375,0.75
25400,126260.16385955673,140.375,2359.625,0.75
25500,127771.88723981063,141.03125,2358.96875,0.75
25600,129302.51722186111,140.96875,2359.03125,0.75
25700,130850.65838900389,142.71875,2357.28125,0.75
25800,132418.12776761665,142.25,2357.75,0.75
25900,134003.2482343012,141.25,2358.75,0.75
26000,135582.4043322337,141.5625,2358.4375,0.75
26100,137183.71978884138,140.375,2359.625,0.75
26200,138792.03897943144,138.65625,2361.34375,0.75
26300,140420.1782477025,138.0625,2361.9375,0.75
26400,142087.40149759018,139.15625,2360.84375,0.75
26500,143731.37085990811,138.375,2361.625,0.75
26600,145408.73451263632,136.28125,2363.71875,0.75
26700,147081.47061678837,135.5,2364.5,0.75
26800,148789.19110012215,134.1875,2365.8125,0.75
26900,150512.17093654457,133.25,2366.75,0.75
27000,152215.472274168,132.40625,2367.59375,0.75
27100,153955.9930346773,131.03125,2368.96875,0.75
27200,155716.90714475626,128.875,2371.125,0.75
27300,157451.5305473598,129.25,2370.75,0.75
27400,159210.9815868109,129.46875,2370.53125,0.75
27500,160995.51710887087,127.5,2372.5,0.75
27600,162802.79944145042,124.4375,2375.5625,0.75
27700,164601.96564843925,122.71875,2377.28125,0.75
27800,166391.7201067114,120.96875,2379.03125,0.75
27900,168215.5561888067,120.5625,2379.4375,0.75
28000,170041.55520212083,119.625,2380.375,0.75
28100,171865.81791724046,119.0,2381.0,0.75
28200,173696.30993364015,117.5,2382.5,0.75
28300,175541.36809275596,115.59375,2384.40625,0.75
28400,177417.50001467572,114.3125,2385.6875,0.75
28500,179282.15860304458,112.25,2387.75,0.75
28600,181174.70438648187,109.90625,2390.09375,0.75
28700,183042.96109004083,108.65625,2391.34375,0.75
28800,184937.10793298695,107.53125,2392.46875,0.75
28900,186874.2422098552,106.875,2393.125,0.75
29000,188822.88849423904,105.53125,2394.46875,0.75
29100,190783.09998628634,104.78125,2395.21875,0.75
29200,192742.57904622226,105.34375,2394.65625,0.75
29300,194718.4366247784,103.78125,2396.21875,0.75
29400,196742.9297110179,103.71875,2396.28125,0.75
29500,198754.75187627884,103.5,2396.5,0.75
29600,200777.92055276115,103.25,2396.75,0.75
29700,202827.9069702346,103.5625,2396.4375,0.75
29800,204881.3973952191,102.9375,2397.0625,0.75
29900,206942.96249334398,101.9375,2398.0625,0.75
30000,208976.16421596205,101.34375,2398.65625,0.75
30100,211064.75267778424,100.5,2399.5,0.75
30200,213168.78074098166,99.28125,2400.71875,0.75
30300,215280.34835995577,98.5,2401.5,0.75
30400,217380.2716476181,95.8125,2404.1875,0.75
30500,219499.25843101597,94.4375,2405.5625,0.75
30600,221637.98346575367,93.0,2407.0,0.75
30700,223755.57105087742,91.28125,2408.71875,0.75
30800,225926.63239845328,89.15625,2410.84375,0.75
30900,228091.09499235955,87.78125,2412.21875,0.75
31000,230301.72811739528,85.875,2414.125,0.75
31100,232543.82651032394,83.84375,2416.15625,0.75
31200,234759.18267139365,81.125,2418.875,0.75
31300,236992.96558407973,78.09375,2421.90625,0.75
31400,239268.7019377789,76.5,2423.5,0.75
31500,241547.4313848123,73.78125,2426.21875,0.75
31600,243828.66352343786,70.96875,2429.03125,0.75
31700,246171.99890472586,69.6875,2430.3125,0.75
31800,248502.64508419766,68.625,2431.375,0.75
31900,250862.33815382735,66.78125,2433.21875,0.75
32000,253229.02827398805,64.84375,2435.15625,0.75
32100,255590.52425088902,63.0625,2436.9375,0.75
32200,257931.64554094477,62.0625,2437.9375,0.75
32300,260316.45874421348,62.78125,2437.21875,0.75
32400,262704.5587551013,62.03125,2437.96875,0.75
32500,265114.4839604315,60.625,2439.375,0.75
32600,267546.5591971696,60.5625,2439.4375,0.75
32700,269995.2166819852,60.96875,2439.03125,0.75
32800,272414.39956353605,60.15625,2439.84375,0.75
32900,274855.6960709796,60.3125,2439.6875,0.75
33000,277326.0063393193,58.59375,2441.40625,0.75
33100,279813.41854405345,58.4375,2441.5625,0.75
33200,282347.8457416533,57.4375,2442.5625,0.75
33300,284860.71335031494,56.375,2443.625,0.75
33400,287408.17026710196,56.375,2443.625,0.75
33500,289983.1531408127,56.78125,2443.21875,0.75
33600,292553.6344205144,57.03125,2442.96875,0.75
33700,295169.92900164134,56.6875,2443.3125,0.75
33800,297770.65966907213,56.4375,2443.5625,0.75
33900,300398.2546447298,56.625,2443.375,0.75
34000,303003.24239359854,56.78125,2443.21875,0.75
34100,305673.1043411117,57.84375,2442.15625,0.75
34200,308319.8922305647,58.875,2441.125,0.75
34300,310985.31699962955,58.875,2441.125,0.75
34400,313657.5654574526,58.78125,2441.21875,0.75
34500,316318.85347863095,58.75,2441.25,0.75
34600,318977.79214178247,58.09375,2441.90625,0.75
34700,321683.36679314106,57.5,2442.5,0.75
34800,324410.97008394904,57.40625,2442.59375,0.75
34900,327101.6781530843,57.03125,2442.96875,0.75
35000,329818.76916472666,57.125,2442.875,0.75
35100,332579.31681745773,57.0625,2442.9375,0.75
35200,335299.0278932951,56.90625,2443.09375,0.75
35300,338007.4882676472,56.625,2443.375,0.75
35400,340815.11754145636,56.5,2443.5,0.75
35500,343641.69209964544,55.625,2444.375,0.75
35600,346480.23997881886,54.8125,2445.1875,0.75
35700,349321.14845845144,54.3125,2445.6875,0.75
35800,352169.2926927062,54.6875,2445.3125,0.75
35900,355024.9163680378,55.125,2444.875,0.75
36000,357909.06573129096,55.53125,2444.46875,0.75
36100,360793.888087373,54.4375,2445.5625,0.75
36200,363701.66133463336,53.125,2446.875,0.75
36300,366631.31988954946,53.15625,2446.84375,0.75
36400,369551.5419201568,52.125,2447.875,0.75
36500,372543.99687984487,51.8125,2448.1875,0.75
36600,375522.6859424045,51.375,2448.625,0.75
36700,378517.71188713436,51.25,2448.75,0.75
36800,381490.79744375544,50.75,2449.25,0.75
36900,384520.0830928057,50.625,2449.375,0.75
37000,387534.45596721437,51.21875,2448.78125,0.75
37100,390540.5034388807,50.9375,2449.0625,0.75
37200,393547.47848896636,50.46875,2449.53125,0.75
37300,396560.95675177616,49.40625,2450.59375,0.75
37400,399592.3924748857,48.625,2451.375,0.75
37500,402638.23676874506,47.65625,2452.34375,0.75
37600,405655.6787840758,47.75,2452.25,0.75
37700,408736.5943578905,48.3125,2451.6875,0.75
37800,411868.6185909955,47.71875,2452.28125,0.75
37900,414999.97285727254,47.8125,2452.1875,0.75
38000,418112.34338983346,47.21875,2452.78125,0.75
38100,421270.41607563966,47.125,2452.875,0.75
38200,424412.8659112909,46.4375,2453.5625,0.75
38300,427558.08662865194,46.625,2453.375,0.75
38400,430738.8673704732,45.96875,2454.03125,0.75
38500,433932.86249806074,45.1875,2454.8125,0.75
38600,437127.70562059473,45.03125,2454.96875,0.75
38700,440337.8543982551,43.90625,2456.09375,0.75
38800,443601.2253334623,43.6875,2456.3125,0.75
38900,446845.3922478759,43.625,2456.375,0.75
39000,450104.9117725171,43.21875,2456.78125,0.75
39100,453406.89391400915,43.375,2456.625,0.75
39200,456742.27632610523,43.0625,2456.9375,0.75
39300,460050.47627316415,42.84375,2457.15625,0.75
39400,463366.34073750884,43.5,2456.5,0.75
39500,466698.033755648,43.53125,2456.46875,0.75
39600,470057.41661317647,44.5625,2455.4375,0.75
39700,473459.0752626584,45.875,2454.125,0.75
39800,476853.5765132326,46.3125,2453.6875,0.75
39900,480240.69911903905,46.34375,2453.65625,0.75
40000,483686.26223171747,45.9375,2454.0625,0.75
40100,487156.8288266143,45.78125,2454.21875,0.75
40200,490618.1857280376,45.96875,2454.03125,0.75
40300,494062.37067543593,45.90625,2454.09375,0.75
40400,497511.7126600306,46.28125,2453.71875,0.75
40500,500957.70512359665,45.71875,2454.28125,0.75
40600,504414.32071088784,45.75,2454.25,0.75
40700,507901.5271231466,45.625,2454.375,0.75
40800,511413.71393923543,46.0,2454.0,0.75
40900,514934.9088131817,46.15625,2453.84375,0.75
41000,518462.13458591077,46.5,2453.5,0.75
41100,522024.53974381037,46.625,2453.375,0.75
41200,525643.2700687288,46.90625,2453.09375,0.75
41300,529226.8383613747,47.0,2453.0,0.75
41400,532827.3438583299,46.75,2453.25,0.75
41500,536401.9340557022,46.59375,2453.40625,0.75
41600,540029.0984737927,46.96875,2453.03125,0.75
41700,543700.0319752421,46.875,2453.125,0.75
41800,547323.1576144259,48.15625,2451.84375,0.75
41900,551009.5583455137,48.28125,2451.71875,0.75
42000,554666.3080070184,48.25,2451.75,0.75
42100,558360.673414419,48.09375,2451.90625,0.75
42200,562113.8627170153,48.21875,2451.78125,0.75
42300,565838.8747754236,48.46875,2451.53125,0.75
42400,569588.4395554747,48.3125,2451.6875,0.75
42500,573337.9550986611,47.5625,2452.4375,0.75
42600,577089.3919346544,47.15625,2452.84375,0.75
42700,580861.4189544354,46.75,2453.25,0.75
42800,584647.4832708566,46.53125,2453.46875,0.75
42900,588487.9231995434,46.25,2453.75,0.75
43000,592302.6164071002,46.4375,2453.5625,0.75
43100,596148.8138074784,46.03125,2453.96875,0.75
43200,600033.2340331381,45.78125,2454.21875,0.75
43300,603858.0085845877,45.9375,2454.0625,0.75
43400,607723.9658392112,46.21875,2453.78125,0.75
43500,611586.8978259037,46.25,2453.75,0.75
43600,615430.0750705178,46.0,2454.0,0.75
43700,619307.5336504065,44.875,2455.125,0.75
43800,623247.6551675424,44.75,2455.25,0.75
43900,627144.2399284618,44.1875,2455.8125,0.75
44000,631092.2130263292,44.0625,2455.9375,0.75
44100,635048.1670917532,44.25,2455.75,0.75
44200,638997.603168268,44.25,2455.75,0.75
44300,642975.7627983798,43.25,2456.75,0.75
44400,647007.2442637363,42.59375,2457.40625,0.75
44500,651036.4414521486,41.75,2458.25,0.75
44600,655088.7395472922,41.0625,2458.9375,0.75
44700,659113.1994788303,40.5625,2459.4375,0.75
44800,663158.3138896679,39.96875,2460.03125,0.75
44900,667185.1845732565,38.71875,2461.28125,0.75
45000,671281.0272386487,37.9375,2462.0625,0.75
45100,675366.8853605188,36.59375,2463.40625,0.75
45200,679459.6282093509,36.21875,2463.78125,0.75
45300,683617.5566910974,35.8125,2464.1875,0.75
45400,687805.9944331197,35.53125,2464.46875,0.75
45500,691974.1687553959,35.34375,2464.65625,0.75
45600,696117.5297987665,35.46875,2464.53125,0.75
45700,700313.2116129017,35.0,2465.0,0.75
45800,704494.6689405341,34.75,2465.25,0.75
45900,708714.6808284433,34.375,2465.625,0.75
46000,712920.9776999959,34.0625,2465.9375,0.75
46100,717146.2848896253,33.5625,2466.4375,0.75
46200,721393.8151443631,32.96875,2467.03125,0.75
46300,725647.2528062541,33.25,2466.75,0.75
46400,729878.5371845608,32.9375,2467.0625,0.75
46500,734171.2798780168,32.75,2467.25,0.75
46600,738430.9117805677,32.375,2467.625,0.75
46700,742698.0382687305,31.9375,2468.0625,0.75
46800,746941.5637150106,31.1875,2468.8125,0.75
46900,751229.0171702475,31.3125,2468.6875,0.75
47000,755533.2595160848,31.8125,2468.1875,0.75
47100,759846.1016402056,31.71875,2468.28125,0.75
47200,764260.0424294223,31.6875,2468.3125,0.75
47300,768633.4474336825,31.625,2468.375,0.75
47400,772992.1023388472,31.375,2468.625,0.75
47500,777399.1313927349,31.5625,2468.4375,0.75
47600,781845.340912382,31.28125,2468.71875,0.75
47700,786244.0515483235,30.875,2469.125,0.75
47800,790725.1592028282,30.03125,2469.96875,0.75
47900,795177.4794212923,29.6875,2470.3125,0.75
48000,799604.6121582106,29.65625,2470.34375,0.75
48100,804082.6234798485,29.5625,2470.4375,0.75
48200,808590.5265179679,29.25,2470.75,0.75
48300,813116.6339461405,29.375,2470.625,0.75
48400,817641.9558533801,29.15625,2470.84375,0.75
48500,822192.5557180331,29.125,2470.875,0.75
48600,826762.9047195873,28.96875,2471.03125,0.75
48700,831328.9295925548,29.28125,2470.71875,0.75
48800,835935.6408438097,28.9375,2471.0625,0.75
48900,840492.2314823221,28.96875,2471.03125,0.75
49000,845069.3846655526,28.84375,2471.15625,0.75
49100,849692.6882695729,29.03125,2470.96875,0.75
49200,854264.799269503,29.21875,2470.78125,0.75
49300,858920.4826077562,29.21875,2470.78125,0.75
49400,863586.0940635826,29.0,2471.0,0.75
49500,868266.3059402549,29.28125,2470.71875,0.75
49600,872939.0237196932,29.40625,2470.59375,0.75
49700,877616.0180710613,29.5625,2470.4375,0.75
49800,882343.9209867711,29.59375,2470.40625,0.75
49900,887045.7172317692,29.5625,2470.4375,0.75
50000,891831.7868233739,29.8125,2470.1875,0.75
0,0.0,2500.0,0.0,0.76
100,24.91752137256603,2500.0,0.0,0.76
200,28.963849985586652,2454.65625,45.34375,0.76
300,32.958531223068434,2418.09375,81.90625,0.76
400,37.29899485796305,2371.65625,128.34375,0.76
500,43.425059673812356,2317.1875,182.8125,0.76
600,51.577489872340024,2259.09375,240.90625,0.76
700,62.89537779755446,2199.21875,300.78125,0.76
800,75.31673930512156,2141.9375,358.0625,0.76
900,90.89267034054883,2085.875,414.125,0.76
1000,107.99805758713384,2031.34375,468.65625,0.76
1100,126.60004751044852,1980.0,520.0,0.76
1200,147.8671958663398,1931.75,568.25,0.76
1300,170.11220773237596,1891.65625,608.34375,0.76
1400,193.29954233742143,1860.40625,639.59375,0.76
1500,218.2699349484948,1825.375,674.625,0.76
1600,245.687423394847,1793.8125,706.1875,0.76
1700,273.3339693203262,1771.5625,728.4375,0.76
1800,303.93390676002775,1754.3125,745.6875,0.76
1900,334.4595000406092,1736.125,763.875,0.76
2000,366.21435521799873,1716.96875,783.03125,0.76
2100,398.47213464939534,1699.75,800.25,0.76
2200,430.88189552660316,1681.625,818.375,0.76
2300,465.36487871209545,1665.25,834.75,0.76
2400,499.91936606228285,1649.84375,850.15625,0.76
2500,534.1090249528071,1637.3125,862.6875,0.76
2600,569.553131274832,1624.25,875.75,0.76
2700,605.9967456952181,1611.46875,888.53125,0.76
2800,642.5115591834192,1598.6875,901.3125,0.76
2900,679.5111160675389,1585.59375,914.40625,0.76
3000,713.4035243686865,1572.9375,927.0625,0.76
3100,750.6946887669973,1560.3125,939.6875,0.76
3200,788.9598213723012,1550.9375,949.0625,0.76
3300,829.8741947066583,1538.28125,961.71875,0.76
3400,870.9761726527491,1526.90625,973.09375,0.76
3500,913.4420064768375,1512.71875,987.28125,0.76
3600,956.4687154631993,1500.46875,999.53125,0.76
3700,999.2404326872932,1488.84375,1011.15625,0.76
3800,1043.8231535204893,1476.9375,1023.0625,0.76
3900,1089.84117213847,1461.875,1038.125,0.76
4000,1136.8978347581742,1451.5625,1048.4375,0.76
4100,1184.0982328258372,1440.1875,1059.8125,0.76
4200,1233.0598653573297,1428.59375,1071.40625,0.76
4300,1281.0761850333438,1416.0,1084.0,0.76
4400,1331.1919881755962,1402.46875,1097.53125,0.76
4500,1385.8506593865875,1391.09375,1108.90625,0.76
4600,1443.485076524269,1380.75,1119.25,0.76
