seed,mean_aspect_ratio,fraction_elongated
1099062448631258,4.987039999999999,0.9967599999999998
853827592514924,4.9968,0.9991999999999999
1052030010736714,4.993759999999998,0.9984399999999998
993068073743470,4.99696,0.9992399999999999
375074238073900,4.994079999999999,0.9985199999999996
416178520884477,4.9936,0.9983999999999998
874051135843279,4.995679999999999,0.9989199999999998
12944511869278,4.986879999999999,0.9967199999999995
542029227742456,4.996639999999999,0.9991599999999999
1011744331896734,4.996479999999999,0.9991199999999999
211701226972609,4.994559999999999,0.9986399999999999
292918525777755,4.99184,0.99796
731147908347497,4.996159999999999,0.9990399999999998
985549376192247,4.996799999999999,0.9991999999999998
873456432950595,4.9967999999999995,0.9991999999999999
422219896800918,4.997599999999999,0.9993999999999998
900740014674953,4.992959999999998,0.9982399999999997
1020578668480920,4.994400000000001,0.9986
343569160877337,4.992,0.998
78804909138230,4.994239999999999,0.9985599999999996
333614425743970,4.99424,0.9985599999999999
974443487743328,4.995839999999999,0.9989599999999998
703985244396274,4.999199999999999,0.9997999999999999
1122578106359740,4.990559999999999,0.99764
492938554100859,4.9952,0.9987999999999999
170902461924754,4.997119999999999,0.99928
260045648084392,4.993119999999999,0.9982799999999997
450419983107763,4.98896,0.99724
543308666121182,4.99424,0.9985600000000002
593849570694833,4.9958399999999985,0.9989599999999997
582382717235568,4.997279999999998,0.9993199999999998
1123570616129223,4.9950399999999995,0.9987599999999999
680622798933824,4.996639999999999,0.9991599999999998
201764007966294,4.992799999999999,0.9982
453356923466257,4.9975999999999985,0.9993999999999998
346214149398000,4.9912,0.9977999999999997
353918643079908,4.99664,0.9991599999999999
971536625474344,4.991839999999999,0.99796
799035771825238,4.99632,0.99908
1114806189928891,4.987519999999998,0.9968799999999998
216465895742590,4.9897599999999995,0.9974399999999995
926435018171726,4.99248,0.99812
744517311885370,4.99616,0.9990399999999998
812580382463326,4.988799999999999,0.9971999999999999
521742092743191,4.995839999999999,0.99896
1008612444973162,4.991839999999999,0.9979599999999997
121838283310165,4.99776,0.99944
431006493426170,4.994399999999999,0.9985999999999998
765322069857382,4.997759999999999,0.9994399999999999
725201757884584,4.9932799999999995,0.99832
184656659025018,4.984639999999999,0.9961599999999998
1034686135547599,4.99424,0.9985599999999999
380972098894405,4.9950399999999995,0.9987599999999998
742183958399040,4.991999999999997,0.9979999999999996
37852570490343,4.99344,0.99836
734109262104827,4.992159999999999,0.9980399999999999
401686787590537,4.99632,0.9990799999999999
350020380685320,4.9968,0.9992000000000002
484612500106051,4.987359999999999,0.99684
604884003999171,4.9958399999999985,0.9989599999999998
501697692195937,4.996479999999999,0.99912
851083349436041,4.99584,0.99896
796940938751527,4.99632,0.9990799999999999
7713914261614,4.994559999999998,0.9986399999999998
