seed,mean_aspect_ratio,fraction_elongated
1099062448631258,4.978559999999999,0.99464
853827592514924,4.99072,0.9976800000000001
1052030010736714,4.98928,0.9973200000000001
993068073743470,4.9932799999999995,0.9983199999999998
375074238073900,4.978879999999999,0.9947199999999996
416178520884477,4.98672,0.99668
874051135843279,4.99376,0.99844
12944511869278,4.9864,0.9965999999999998
542029227742456,4.995039999999999,0.9987599999999996
1011744331896734,4.99552,0.9988800000000001
211701226972609,4.99984,0.9999600000000001
292918525777755,4.993599999999999,0.9983999999999998
731147908347497,4.9854400000000005,0.9963599999999999
985549376192247,4.99248,0.9981200000000001
873456432950595,4.996639999999999,0.9991599999999998
422219896800918,4.99552,0.9988799999999999
900740014674953,4.993120000000001,0.9982800000000001
1020578668480920,4.953759999999998,0.9884399999999997
343569160877337,4.9977599999999995,0.9994399999999999
78804909138230,4.996160000000001,0.9990399999999999
333614425743970,4.993600000000001,0.9984000000000003
974443487743328,4.992,0.998
703985244396274,4.99568,0.9989200000000001
1122578106359740,4.986559999999999,0.9966399999999997
492938554100859,4.9792000000000005,0.9948
170902461924754,4.99392,0.9984800000000001
260045648084392,4.998880000000001,0.99972
450419983107763,4.99376,0.9984400000000001
543308666121182,4.985439999999999,0.9963599999999998
593849570694833,4.998559999999999,0.9996399999999998
582382717235568,4.99392,0.99848
1123570616129223,4.99488,0.99872
680622798933824,4.995679999999998,0.9989199999999997
201764007966294,4.989919999999997,0.9974799999999995
453356923466257,4.99264,0.9981599999999997
346214149398000,4.978719999999999,0.9946799999999996
353918643079908,4.992959999999999,0.9982400000000002
971536625474344,4.990079999999999,0.9975199999999999
799035771825238,4.995839999999999,0.9989599999999998
1114806189928891,4.98624,0.9965599999999998
216465895742590,4.9817599999999995,0.9954399999999999
926435018171726,4.996639999999998,0.9991599999999998
744517311885370,4.99248,0.9981199999999998
812580382463326,4.9694400000000005,0.9923600000000004
521742092743191,4.979519999999999,0.99488
1008612444973162,4.996959999999999,0.99924
121838283310165,4.9888,0.9972000000000003
431006493426170,4.995519999999998,0.9988799999999998
765322069857382,4.990240000000003,0.9975600000000009
725201757884584,4.983999999999998,0.9959999999999998
184656659025018,4.98592,0.9964799999999998
1034686135547599,4.97776,0.9944400000000003
380972098894405,4.968959999999999,0.9922399999999999
742183958399040,4.9932799999999995,0.9983199999999998
37852570490343,4.991679999999999,0.9979200000000001
734109262104827,4.98592,0.9964799999999999
401686787590537,4.995679999999999,0.9989199999999998
350020380685320,4.99008,0.9975200000000001
484612500106051,4.995519999999999,0.9988799999999999
604884003999171,4.99536,0.9988399999999998
501697692195937,4.990080000000001,0.99752
851083349436041,4.988640000000001,0.9971600000000004
796940938751527,4.989119999999998,0.9972799999999998
7713914261614,4.98432,0.9960800000000001
