step,msd_global,n_round,n_elongated
0,0.0,500,0
100,9.062161983649831,500,0
200,12.381400358272055,476,24
300,15.527386812042879,454,46
400,22.247141129234567,427,73
500,29.169525212272823,406,94
600,41.44160629112679,381,119
700,53.79412264559082,362,138
800,69.81587313726496,350,150
900,87.5401750126362,336,164
1000,102.52053520450467,310,190
1100,129.34958291350648,313,187
1200,158.7642965155863,301,199
1300,178.1031446529582,310,190
1400,190.61582443519188,311,189
1500,192.4390477588165,315,185
1600,203.0110005606076,305,195
1700,221.9943124554193,305,195
1800,251.71404492526648,292,208
1900,285.0307246181945,284,216
2000,321.8839556092128,277,223
2100,369.2496116850671,272,228
2200,409.9189836196613,265,235
2300,442.88852882851626,257,243
2400,472.8304733438196,249,251
2500,506.5295339730375,240,260
2600,540.609849730598,238,262
2700,572.6147660738651,241,259
2800,628.9804536558051,242,258
2900,702.0378354036471,234,266
3000,784.795422437815,220,280
3100,857.7026589356337,215,285
3200,915.5033605262963,210,290
3300,978.153987382563,207,293
3400,1029.3058636654578,202,298
3500,1086.3395536113803,180,320
3600,1158.0531149867652,168,332
3700,1200.849604151821,166,334
3800,1284.4182439439242,157,343
3900,1388.053220003834,139,361
4000,1524.7253260222008,126,374
4100,1647.6469568254063,125,375
4200,1783.1378293620446,115,385
4300,1906.9825002511786,108,392
4400,2014.8127204644518,107,393
4500,2121.796622935809,94,406
4600,2247.806591464569,104,396
4700,2369.035187389879,96,404
4800,2486.043548153013,91,409
4900,2619.223129904797,81,419
5000,2774.7534118652093,77,423
5100,2947.2226733760044,72,428
5200,3150.390858696707,68,432
5300,3330.9661695267864,64,436
5400,3538.294203266623,56,444
5500,3705.0481476516525,50,450
5600,3893.556772533464,46,454
5700,4108.9596859278945,46,454
5800,4298.381965728636,38,462
5900,4512.804688449117,32,468
6000,4787.073476579041,16,484
6100,5070.553707099665,14,486
6200,5372.108452165283,15,485
6300,5685.55831704714,16,484
6400,5990.177345526248,11,489
6500,6319.2059712331375,9,491
6600,6662.837710027471,8,492
6700,7006.809661166689,7,493
6800,7363.311236110333,2,498
6900,7727.690864507698,3,497
7000,8102.284137992049,4,496
7100,8541.6502040444,4,496
7200,8968.024255710565,4,496
7300,9457.392723344954,4,496
7400,9926.605616206443,4,496
7500,10400.753816798953,4,496
7600,10823.941986637783,4,496
7700,11354.13332731662,1,499
7800,11859.953887717165,1,499
7900,12398.302458304286,1,499
8000,12933.689458955123,1,499
8100,13484.825403706656,1,499
8200,14075.44473605244,1,499
8300,14733.997850360653,1,499
8400,15370.449250567375,1,499
8500,15931.802754189941,1,499
8600,16528.933790906405,1,499
8700,17173.62088487973,1,499
8800,17872.952977244317,1,499
8900,18571.059020739653,1,499
9000,19256.521107999557,1,499
9100,19924.919021275953,1,499
9200,20680.89472207193,1,499
9300,21490.88995802027,1,499
9400,22247.052599065995,1,499
9500,23082.852816740527,1,499
9600,23854.221536821926,1,499
9700,24619.980135601654,1,499
9800,25356.194485541455,1,499
9900,26202.832060420493,1,499
10000,27075.602757873603,1,499
10100,27897.68708033257,1,499
10200,28789.439974526966,1,499
10300,29754.242811705262,1,499
10400,30762.056285485647,1,499
10500,31673.495325571217,1,499
10600,32636.317691919496,1,499
10700,33571.26617137299,1,499
10800,34459.27419386272,1,499
10900,35412.500060758066,1,499
11000,36442.137983838154,1,499
11100,37437.8189508144,1,499
11200,38414.28714211806,1,499
11300,39556.598784799826,1,499
11400,40630.65641939202,8,492
11500,41628.756850923484,12,488
11600,42604.109864602455,16,484
11700,43605.78617897358,15,485
11800,44731.3937586182,17,483
11900,45823.67411192271,12,488
12000,46864.38630020612,3,497
12100,47910.492951773114,2,498
12200,48932.599124667984,6,494
12300,50199.48349702209,2,498
12400,51199.737555219814,1,499
12500,52302.285827637534,1,499
12600,53440.81732246706,1,499
12700,54586.27007512024,1,499
12800,55639.13787419578,1,499
12900,56823.51416763038,1,499
13000,58064.6235946602,1,499
13100,59347.57822345153,1,499
13200,60590.246239394226,1,499
13300,61798.908951487785,1,499
13400,63065.53669455831,1,499
13500,64262.50512591623,1,499
13600,65560.56040034907,1,499
13700,66815.12864311108,1,499
13800,68030.26850801954,1,499
13900,69461.55414814857,1,499
14000,70897.90632432055,1,499
14100,72299.63861065656,1,499
14200,73689.16650616849,1,499
14300,75138.16932570258,1,499
14400,76495.51156767143,1,499
14500,77818.22291714545,1,499
14600,79260.11522576543,1,499
14700,80869.3033549243,1,499
14800,82363.13528778472,1,499
14900,83896.2065250645,1,499
15000,85378.27164551533,1,499
15100,87097.055944966,1,499
15200,88667.92388910145,1,499
15300,90350.93136971045,1,499
15400,91722.4448751621,1,499
15500,93164.69021459481,1,499
15600,94711.21326632815,1,499
15700,96457.13418213699,1,499
15800,98178.80903812018,1,499
15900,99846.35162009877,1,499
16000,101636.90701839009,1,499
16100,103390.56172158828,1,499
16200,105050.56866702643,1,499
16300,106626.2211526837,1,499
16400,108385.23737251115,1,499
16500,110071.10177847999,1,499
16600,111824.7623134069,1,499
16700,113604.65770162219,1,499
16800,115403.40711197967,1,499
16900,117220.48541220334,1,499
17000,119209.9553785542,1,499
17100,121064.98804894034,1,499
17200,123006.8943093116,1,499
17300,124708.42606109632,1,499
17400,126626.13883436077,1,499
17500,128383.6761362549,1,499
17600,130270.90580491572,1,499
17700,132259.88247320612,1,499
17800,134056.50619775307,1,499
17900,136021.9999279795,1,499
18000,138196.28409551017,1,499
18100,140277.68945150395,1,499
18200,142399.74915258284,1,499
18300,144154.2042596836,1,499
18400,145966.8717976652,1,499
18500,147986.04867388896,1,499
18600,150084.93193301887,1,499
18700,152231.94634835768,1,499
18800,154329.2853654543,1,499
18900,156474.30021994852,1,499
19000,158508.8267602241,1,499
19100,160523.09719203765,1,499
19200,162502.41908534465,1,499
19300,164604.27871019274,1,499
19400,166765.1415065267,1,499
19500,168769.24874587756,1,499
19600,170951.5671366473,1,499
19700,173257.2566365154,1,499
19800,175648.6498278985,1,499
19900,177828.62208961183,1,499
20000,180050.54955960275,1,499
20100,182278.84370417427,1,499
20200,184428.80535999688,1,499
20300,186593.19814226692,1,499
20400,188812.02443842875,1,499
20500,191201.86316607858,1,499
20600,193639.16737420805,1,499
20700,196104.74171049343,1,499
20800,198453.64922006763,1,499
20900,200986.2624513955,1,499
21000,203452.87473830988,1,499
21100,206025.40915430483,1,499
21200,208303.3058246513,1,499
21300,210380.1096276547,1,499
21400,212770.48542155733,1,499
21500,215386.92920536984,1,499
21600,217842.53717758405,1,499
21700,220603.658825503,1,499
21800,223363.49403535083,1,499
21900,226159.1681628067,1,499
22000,228794.13580327595,1,499
22100,231021.01913987857,1,499
22200,233511.38500231234,1,499
22300,236086.77556243283,1,499
22400,238637.2808838575,1,499
22500,241147.2977272392,1,499
22600,243755.10333395473,0,500
22700,246471.72484502933,0,500
22800,249412.23421443795,0,500
22900,252034.72914181466,0,500
23000,254923.92843458048,1,499
23100,257627.5374177837,2,498
23200,260370.33930978656,2,498
23300,262741.58968185226,2,498
23400,265397.06018729554,2,498
23500,268234.884038746,0,500
23600,270864.923751011,0,500
23700,273542.9836828495,0,500
23800,276593.26971849205,0,500
23900,279593.8512787521,0,500
24000,282558.1108046073,0,500
24100,285374.41689979075,0,500
24200,288248.073209272,0,500
24300,291047.49129492976,0,500
24400,293485.85643268976,0,500
24500,296385.1562613399,0,500
24600,299222.8266430406,0,500
24700,302185.1143018831,0,500
24800,305217.6150466979,0,500
24900,308512.4980356633,0,500
25000,311283.95736697066,0,500
25100,314479.167164714,2,498
25200,316964.0128903583,3,497
25300,319783.07602757163,0,500
25400,322561.76778707444,0,500
25500,325235.4486064465,0,500
25600,328380.09089495515,0,500
25700,331418.52320580854,0,500
25800,334614.4935750229,0,500
25900,337385.2150666072,0,500
26000,340589.65369449824,0,500
26100,343647.05660393054,0,500
26200,346438.54853424936,0,500
26300,349525.13007422234,0,500
26400,352470.31997397635,0,500
26500,355303.70096230874,0,500
26600,358249.42395445524,0,500
26700,361279.6585024377,0,500
26800,364750.7535982325,0,500
26900,368227.66274603194,0,500
27000,371517.4627472669,0,500
27100,374692.6185202322,1,499
27200,377768.5330409608,1,499
27300,381122.36732241424,0,500
27400,384319.6384108423,0,500
27500,387246.0660064572,0,500
27600,390123.70034563553,0,500
27700,393571.3987608695,0,500
27800,396996.52068336646,0,500
27900,400412.9201896937,0,500
28000,403602.9756258433,0,500
28100,407221.6379046016,0,500
28200,410380.0791777393,0,500
28300,413540.41177416785,1,499
28400,416898.04074419016,1,499
28500,420120.7527792579,0,500
28600,423242.0143089861,0,500
28700,426557.1682587019,0,500
28800,430110.5635289875,0,500
28900,433660.44721328525,0,500
29000,437005.4018121197,0,500
29100,440657.6926245037,0,500
29200,444032.9190560975,0,500
29300,447055.3205907463,0,500
29400,450672.4799439987,0,500
29500,453907.9032538681,0,500
29600,456802.7721943144,0,500
29700,460365.42781897803,0,500
29800,464023.17114444246,0,500
29900,467584.63930827664,0,500
30000,471135.793249524,0,500
30100,474682.9109668075,0,500
30200,478308.95769189944,0,500
30300,482014.4278992735,0,500
30400,485637.1445231689,0,500
30500,488504.70945983636,0,500
30600,491924.84071053803,0,500
30700,495502.10809758154,0,500
30800,498941.5110543624,0,500
30900,502494.55770613917,0,500
31000,506289.679446953,0,500
31100,509855.7815449512,0,500
31200,513879.56923619675,0,500
31300,517710.46861072077,0,500
31400,521176.59412222443,0,500
31500,524630.0420167248,0,500
31600,527827.5899170026,0,500
31700,531485.3265647393,0,500
31800,535310.3680007206,0,500
31900,538803.8905023622,0,500
32000,542846.1737337644,0,500
32100,546634.4659037754,0,500
32200,550700.1766816913,0,500
32300,554917.3686585996,0,500
32400,559076.6288483184,0,500
32500,562512.9035001645,0,500
32600,565844.9480410657,0,500
32700,569643.8887993197,0,500
32800,573562.9083807733,0,500
32900,577562.1496346596,0,500
33000,581585.4462462775,0,500
33100,585980.1111273702,0,500
33200,590326.5426447637,0,500
33300,594562.7573211475,0,500
33400,598533.3150753508,0,500
33500,602563.444751175,0,500
33600,606648.2912701409,0,500
33700,610669.7116770903,0,500
33800,614567.3963795481,0,500
33900,618929.6310562005,0,500
34000,623344.7634357701,0,500
34100,627138.8834947136,0,500
34200,631766.4292631194,0,500
34300,636145.7255552618,0,500
34400,640503.5478650928,0,500
34500,644424.5525691183,0,500
34600,648807.2984848132,0,500
34700,652611.1829845025,0,500
34800,656509.4320268397,0,500
34900,660595.9470494554,0,500
35000,665274.678378025,0,500
35100,669805.57764535,0,500
35200,674364.0611527398,0,500
35300,678630.2945869792,0,500
35400,683116.1518048841,0,500
35500,687177.2738169181,0,500
35600,691396.4394261725,0,500
35700,695503.5344958775,0,500
35800,699623.9493217893,0,500
35900,703855.5059742124,0,500
36000,708321.2631879449,0,500
36100,713027.0861887736,0,500
36200,717635.1369759281,0,500
36300,722012.3635931499,0,500
36400,726488.0341893913,0,500
36500,731080.2809827401,0,500
36600,735387.9466932521,0,500
36700,739662.5735796867,0,500
36800,743846.6737242332,0,500
