step,nematic,polar,nematic_2,polar_2,fraction_elongated
100,0.0,0.0,0.0,0.0,0.0
200,0.3693434254151366,0.35938605141434904,0.0006267403147767547,0.0006132179077006655,0.001078125
300,0.28616111629357943,0.3063904063749375,0.0006568255278062752,0.00069234609968255,0.0015000000000000005
400,0.24062100051763097,0.2649124156517347,0.0007057451683885671,0.0007784257255056968,0.0018750000000000006
500,0.26186058398272616,0.26372734119491315,0.000890878783963947,0.0009516880131217267,0.0022500000000000007
600,0.22235572845784002,0.23985771347306983,0.000878069231373086,0.001048426642380847,0.0027500000000000007
700,0.22326150782511486,0.24273470179698114,0.000924923109819628,0.0011463976411614219,0.0032656250000000003
800,0.23465319749222463,0.2298953107083488,0.0011548167093532156,0.0011865124208060391,0.003921875000000001
900,0.22324773788596636,0.24026419640468374,0.0012569021115232826,0.0015582739862056222,0.004656250000000001
1000,0.20563945273279982,0.2211324188696717,0.00123534591753565,0.001523597740269067,0.0056250000000000015
1100,0.21923834001573878,0.22199677890539737,0.0017204962765606235,0.0017780745802356578,0.006703125000000001
1200,0.22363645123029496,0.21832449947687776,0.002104210106006714,0.0020399388905473076,0.007921875000000002
1300,0.21437764547906593,0.21143433557203883,0.00204506929513523,0.0024226148469683796,0.009390625000000001
1400,0.2209607781322025,0.20931899650096783,0.0021999977264945095,0.002617004921929799,0.010781250000000003
1500,0.21716300359383156,0.20150900107008918,0.002768687431543566,0.0029360454671029223,0.012218750000000002
1600,0.21304308036002306,0.19701766533740436,0.0030317110280709504,0.0032711424840931322,0.013953125000000004
1700,0.21872967206495372,0.1987325470948215,0.0036864424125981616,0.0036163368859384675,0.015703125
1800,0.22022999920327166,0.20109743681308834,0.004630451837901414,0.00399767203223796,0.017031249999999998
1900,0.21135233857425267,0.20007424390233366,0.004799489069517528,0.004180329151042091,0.018687500000000003
2000,0.20489957964765054,0.19992002162233155,0.0050223843908953,0.00439728389282138,0.02025
2100,0.20031696913524238,0.1963349783075342,0.0048326251352575934,0.004303057033162561,0.0218125
2200,0.1991197527860564,0.1962376675122174,0.005464606463733508,0.0047070686900712285,0.023234374999999995
2300,0.21348698730853155,0.19862765545355876,0.005891812566857025,0.004594515782083029,0.02453124999999999
2400,0.21525451238778834,0.19848954461413798,0.006060029410132247,0.00484374986452197,0.02603124999999999
2500,0.21688801149473472,0.20687402165330948,0.00603457573273894,0.0052265524314661325,0.0275
2600,0.21097349583620173,0.2067787506313883,0.005771705014960271,0.005317095413201524,0.028359374999999992
2700,0.2248707994246545,0.21055023684765733,0.0066457523112486835,0.005663487679730134,0.029546874999999993
2800,0.22593158791809947,0.21525984791449565,0.007042064035594084,0.006443301484703628,0.030687499999999993
2900,0.2190461663603548,0.21645858197612886,0.006809858456072097,0.0067564482386552206,0.031984374999999995
3000,0.22376549734112794,0.216126991239119,0.0070533388535265204,0.007165355126196619,0.03332812499999999
3100,0.22556804983849751,0.21798267788488843,0.007006838273192459,0.007513912067765881,0.03393749999999999
3200,0.21691902635796062,0.20109888763165382,0.007607556137174876,0.007822084377423533,0.034874999999999996
3300,0.2213449814745085,0.20092972001277434,0.00834673353113993,0.008170413611780223,0.035984375
3400,0.22080548614273912,0.20457636662889672,0.008414239195813482,0.008959508204192765,0.036984375
3500,0.2189606491694724,0.20805514681586623,0.008362876867352341,0.009537397712688075,0.03801562499999999
3600,0.2239613243821021,0.20782558451610803,0.00905737835062873,0.010229936482096243,0.039140625
3700,0.2296150889594462,0.20733801237490576,0.00991785841376779,0.010712664738579993,0.03989062499999999
3800,0.23698922931440033,0.2085963479587253,0.010989832152867793,0.010997464684754795,0.04028125
3900,0.2367496652566678,0.21433541385283078,0.011384136274009776,0.012043728617057667,0.04109374999999999
4000,0.23234705385149093,0.21756178045423186,0.011518323006022417,0.012474062575349845,0.041937499999999996
4100,0.2360929471961299,0.21944392278815827,0.011897563378507192,0.013038685897619265,0.04301562499999999
4200,0.23666548460113532,0.22100022828178542,0.012743580262026828,0.013523324727097353,0.043953124999999996
4300,0.23932816358760814,0.22255908571808364,0.013449951506251443,0.013737163633102246,0.04465624999999999
4400,0.2396756868505207,0.2216226159328821,0.013422604736346561,0.01371943456699611,0.04484375
4500,0.2406390400606515,0.21880111445233527,0.014332962583562552,0.013432050006781554,0.045765625
4600,0.23930718251398472,0.21841125363256914,0.013961483143733366,0.013498870405756097,0.04634374999999999
4700,0.24611436353363594,0.21996267622080287,0.015259706349424806,0.013924679148462234,0.046484375
4800,0.2503021448092057,0.2236719506121385,0.016363448981967066,0.0145439898100851,0.047234374999999995
