position_x,position_y,position_z,orientation,aspect_ratio
43.04910129410537, 1.9373330771344663, 0.0, 0.0, 1 
12.909007983906587, 32.31955868374212, 0.0, 0.0, 1 
24.457159752641303, 36.05020118519904, 0.0, 0.0, 1 
29.12761161500332, 25.116096428968056, 0.0, 0.0, 1 
6.4049413504581105, 38.07400707234017, 0.0, 0.0, 1 
22.241971886285846, 5.146224852831024, 0.0, 0.0, 1 
22.78084600394332, 3.726505941552503, 0.0, 0.0, 1 
18.025550431767936, 21.26755401417403, 0.0, 0.0, 1 
41.60459303517951, 19.788715183796608, 0.0, 0.0, 1 
39.116406049254984, 8.336105962662952, 0.0, 0.0, 1 
30.233828655656737, 37.80417929774485, 0.0, 0.0, 1 
15.404047376461346, 28.85378475518779, 0.0, 0.0, 1 
0.6771166730427794, 39.320066770184, 0.0, 0.0, 1 
5.930298880315219, 32.1733481215583, 0.0, 0.0, 1 
5.515332772926702, 17.830629458572034, 0.0, 0.0, 1 
22.558143593336972, 12.9063470692334, 0.0, 0.0, 1 
9.81912173882348, 43.49204095450142, 0.0, 0.0, 1 
27.179859883113505, 41.42778601656716, 0.0, 0.0, 1 
23.74338628722424, 42.4408835206803, 0.0, 0.0, 1 
19.37204784396494, 10.303950470545635, 0.0, 0.0, 1 
11.862696295206314, 25.53174076194372, 0.0, 0.0, 1 
22.04245082287034, 18.500780410468618, 0.0, 0.0, 1 
3.8750215332754134, 12.829696772927381, 0.0, 0.0, 1 
33.327889154116235, 22.667970246270315, 0.0, 0.0, 1 
39.133167302772485, 6.351981638298552, 0.0, 0.0, 1 
31.448712476874938, 28.93108960986275, 0.0, 0.0, 1 
11.364645609557662, 1.0819695864809644, 0.0, 0.0, 1 
5.925604368092913, 23.217878426657993, 0.0, 0.0, 1 
5.203034404045368, 27.985843346363666, 0.0, 0.0, 1 
24.74599225171499, 35.49465020307475, 0.0, 0.0, 1 
24.523657981639314, 29.36736496911303, 0.0, 0.0, 1 
10.112529851261163, 42.17140187048994, 0.0, 0.0, 1 
2.1522880390059043, 34.64937948077287, 0.0, 0.0, 1 
40.54656447874319, 5.274210125048494, 0.0, 0.0, 1 
23.67854946481878, 27.931566587314855, 0.0, 0.0, 1 
5.677584248888589, 36.79043139425671, 0.0, 0.0, 1 
28.91782034414342, 26.61209974801057, 0.0, 0.0, 1 
6.902690236096297, 8.161855184259654, 0.0, 0.0, 1 
3.332684789318957, 31.24253344090847, 0.0, 0.0, 1 
17.503240499252293, 0.4222163709640756, 0.0, 0.0, 1 
17.907064424310654, 37.07724578881986, 0.0, 0.0, 1 
14.528220015337364, 39.613454829256064, 0.0, 0.0, 1 
38.62454269803115, 41.124063295065326, 0.0, 0.0, 1 
2.2459960861186676, 15.627318079536739, 0.0, 0.0, 1 
21.43219484212639, 43.23586538213017, 0.0, 0.0, 1 
38.609178719927606, 24.58805104889108, 0.0, 0.0, 1 
39.35006381902027, 28.52831957270992, 0.0, 0.0, 1 
16.77849443823984, 23.434757561734827, 0.0, 0.0, 1 
36.982872374286934, 38.283666469542354, 0.0, 0.0, 1 
24.85607678559086, 32.96476747306397, 0.0, 0.0, 1 
12.435682734781885, 21.59073452203092, 0.0, 0.0, 1 
15.36514344520027, 30.86391723962292, 0.0, 0.0, 1 
35.443607175939, 25.240310254129334, 0.0, 0.0, 1 
29.083087581008403, 18.71246326134038, 0.0, 0.0, 1 
27.44760259829411, 28.759398783786462, 0.0, 0.0, 1 
43.60224288273727, 11.895870767954694, 0.0, 0.0, 1 
22.021441730982392, 33.857864942828364, 0.0, 0.0, 1 
22.2920474505652, 26.948466491064227, 0.0, 0.0, 1 
8.650051762588808, 33.97052578438601, 0.0, 0.0, 1 
14.817023018530946, 4.03985350770692, 0.0, 0.0, 1 
0.009861596238952223, 21.58767764569439, 0.0, 0.0, 1 
29.944065032077795, 8.343074503368008, 0.0, 0.0, 1 
32.98336460176256, 30.06136755873682, 0.0, 0.0, 1 
5.844641730544764, 1.740966357156617, 0.0, 0.0, 1 
14.5290018507735, 36.03878648301026, 0.0, 0.0, 1 
38.93857001372128, 31.308885197988037, 0.0, 0.0, 1 
8.615207401882069, 42.942871397793546, 0.0, 0.0, 1 
35.87721207297423, 29.203632652392532, 0.0, 0.0, 1 
41.1185736519886, 4.42341175855653, 0.0, 0.0, 1 
41.67264165413635, 24.11682734130729, 0.0, 0.0, 1 
33.380372050414934, 3.9990460293118866, 0.0, 0.0, 1 
14.408254156694829, 38.332442674735816, 0.0, 0.0, 1 
20.56528326401993, 30.58077380134814, 0.0, 0.0, 1 
20.700240668083584, 33.632589083959544, 0.0, 0.0, 1 
10.23470257657581, 23.51831695416331, 0.0, 0.0, 1 
2.41238597904654, 31.00906160788807, 0.0, 0.0, 1 
5.3829879260433, 20.943668289622693, 0.0, 0.0, 1 
34.26563958126349, 22.783863472207166, 0.0, 0.0, 1 
40.41073076007584, 1.4574355867737157, 0.0, 0.0, 1 
38.30139854233722, 28.956863916432525, 0.0, 0.0, 1 
6.676632121405155, 22.335882671410065, 0.0, 0.0, 1 
41.69072633313041, 21.646883198742216, 0.0, 0.0, 1 
1.1219929160341637, 1.5754458457959106, 0.0, 0.0, 1 
3.2494586239897405, 1.866309236086415, 0.0, 0.0, 1 
5.248337668063476, 40.43328935046383, 0.0, 0.0, 1 
30.059237759727626, 33.722537568039925, 0.0, 0.0, 1 
5.493149631162854, 12.606892069311602, 0.0, 0.0, 1 
17.812238255909854, 37.548331463848896, 0.0, 0.0, 1 
19.325839131880574, 29.6804463284194, 0.0, 0.0, 1 
7.105234227406577, 34.602457081495224, 0.0, 0.0, 1 
39.04193240389719, 8.59649676304188, 0.0, 0.0, 1 
37.36001757020718, 27.312352838183823, 0.0, 0.0, 1 
12.16394255451231, 34.57915630977695, 0.0, 0.0, 1 
15.105970952957795, 8.812339786973855, 0.0, 0.0, 1 
37.32873977989786, 24.038602332619202, 0.0, 0.0, 1 
28.874600171205497, 10.117545247014592, 0.0, 0.0, 1 
14.67094794867787, 11.975655147816713, 0.0, 0.0, 1 
18.02024237247585, 20.41410865567872, 0.0, 0.0, 1 
12.163695243492153, 23.40244358038005, 0.0, 0.0, 1 
41.770431798214275, 38.44051077114383, 0.0, 0.0, 1 
22.615737979095808, 32.255262341696884, 0.0, 0.0, 1 
3.6134360114236177, 20.552507370016635, 0.0, 0.0, 1 
