step,msd_global,msd_round,msd_elongated,n_round,n_elongated
27500,235390.7668168233,1673.7528566312255,317507.55550553947,130,370
27600,237589.08884564732,1680.109606677196,320476.02749717736,130,370
27700,239688.40601988294,1685.8106603164347,323310.93952459545,130,370
27800,241890.9165108115,1690.2233986624287,326285.75463129627,130,370
27900,244155.1021790355,1694.0213182573882,329344.1305895791,130,370
28000,246532.51443311767,1698.6713786326625,332555.21604685567,130,370
28100,249127.65184760813,1705.393642080978,336059.7966225231,130,370
28200,251687.61975656962,1710.6989078494266,339517.3487034173,130,370
28300,254018.6233823516,1714.5847507618785,342665.9883069642,130,370
28400,256286.79605699843,1720.6289005564981,345728.96289574826,130,370
28500,258486.60314493944,1727.0005578459864,348699.4364863506,130,370
28600,260822.5825366954,1733.0899505295656,351854.02587778075,130,370
28700,263177.50896775146,1738.6011636541305,355034.4225205423,130,370
28800,265609.22207628516,1745.639107390444,358318.0485248157,130,370
28900,268051.21768590255,1752.0862387713787,361615.7773835432,130,370
29000,270529.3762068946,1758.1556847419697,364962.507741705,130,370
29100,273176.3252619064,1764.4990329248756,368537.2371801971,130,370
29200,275705.0570898408,1770.315937979583,371952.3985756299,130,370
29300,278332.1529441477,1777.6130691736298,375499.9642515711,130,370
29400,280801.9682191014,1784.7202174691217,378835.0553548101,130,370
29500,282850.9602658701,1791.799677287415,381601.4761483451,130,370
29600,285301.29221548425,1798.0955645334052,384910.52347122383,130,370
29700,287737.3622658987,1804.7010462949384,388200.1891808946,130,370
29800,290361.4287689689,1811.1735819770565,391743.95086169575,130,370
29900,293215.81342105486,1818.1206699447375,395598.78654982336,130,370
30000,295704.9147336871,1825.9871844823326,398959.67306178616,130,370
