density,n_realizations,n_round,n_round_std,max_round,max_round_std,2_max_round,2_max_round_std,ratio_round,ratio_round_std,n_elongated,n_elongated_std,max_elongated,max_elongated_std,2_max_elongated,2_max_elongated_std,ratio_elongated,ratio_elongated_std,n_round_2,n_round_2_std,max_round_2,max_round_2_std,2_max_round_2,2_max_round_2_std,ratio_round_2,ratio_round_2_std,n_elongated_2,n_elongated_2_std,max_elongated_2,max_elongated_2_std,2_max_elongated_2,2_max_elongated_2_std,ratio_elongated_2,ratio_elongated_2_std
0.4,128,4.898549107142857,4.055853753536328,4.769196428571428,4.595784539936799,2.0130580357142858,1.954779658652085,0.5583833316816039,0.10280369494112739,247.0700892857143,46.08593965585078,607.7004464285715,104.32706192870053,45.59263392857143,33.61981674140678,0.11365022326663722,0.11007793370245303,4.323549107142858,3.4610890426134784,5.098660714285714,4.849972023390603,2.1456473214285716,2.1169495414534043,0.5456925843647646,0.09698092289457762,63.27165178571428,5.452345368046103,820.2310267857142,51.03507152124676,45.89107142857143,27.240996991332626,0.06796403542323347,0.0509364480964918
0.5,128,9.445870535714286,6.943266489884575,10.561272321428572,8.944045381253266,4.725669642857143,4.0666697503421725,0.5545318614517835,0.07724783504669264,198.00915178571427,37.57744218445509,655.0441964285715,87.48642208533245,40.83950892857143,23.89341883348942,0.08778256100080063,0.06937879977150584,8.033258928571428,5.731124825934987,11.348325892857144,9.618270972330098,5.074888392857143,4.363889094441274,0.5488509051130117,0.07686624610738764,45.655803571428564,5.54466979438055,857.8974330357144,52.20406732675021,29.782031249999996,14.441701611923529,0.039988154680893215,0.026085219265721944
0.6,128,18.37935267857143,9.764622743924654,26.2515625,16.607521420930503,11.907254464285714,7.875661374724404,0.5483657586021432,0.07208771804722361,161.2099330357143,31.77936747638948,639.6033482142857,114.56024676189726,46.57410714285714,25.503755446224755,0.10728323257640701,0.08766833681797392,14.87064732142857,7.606478566155715,28.26015625,18.0689000087113,12.765513392857144,8.384953874523369,0.5460925108304078,0.07280546514973618,33.796986607142856,3.8262091886202394,845.9389508928571,63.62221312261005,20.978236607142854,9.281013946620822,0.028089160815971084,0.016769525596441744
0.7,128,30.974441964285717,7.680273654906416,77.78917410714286,36.27006481420355,32.26104910714285,11.930837665523432,0.5255964631206287,0.07460124839444264,133.74229910714286,16.27005269885558,514.5963169642857,152.4177668739234,58.40033482142857,22.63006724789041,0.1838643807365974,0.1301242481870181,23.180691964285714,5.050329242085009,85.45078125,41.206068130883175,34.088281249999994,12.43351135082071,0.5143088281630253,0.07850785608449153,23.771651785714287,2.1025385698366277,747.1583705357143,81.54727808751032,19.377455357142857,6.995744352581909,0.03242012388941967,0.020824529027108612
0.75,128,35.5078125,5.465513947517599,169.64631696428572,60.10273503447875,53.14129464285715,12.371538099824425,0.43552125088082266,0.09361137805006105,133.90412946428572,14.174231388568227,332.78058035714287,147.62314692181803,64.70189732142858,15.31857881952356,0.311494138411854,0.1499726869076846,24.12109375,2.9586713280013432,190.06841517857143,68.70105255419874,53.202566964285715,12.41497924174079,0.4029604291295286,0.10425196227139272,20.77254464285714,1.9708779731723083,609.3991071428571,92.4180293084104,23.010714285714286,7.966255765261613,0.05095405827326991,0.028362015654378736
0.76,128,35.725558035714286,4.103202502589624,205.4646205357143,67.83893263356093,55.913950892857144,10.279229999725318,0.3898245766307122,0.10538411265094232,133.9074776785714,13.123162478118799,285.60658482142856,123.14145409986241,67.8685267857143,12.344296899657369,0.35990167427307745,0.13176041606828479,23.50167410714286,1.811451974290873,229.70033482142856,76.287108350083,55.18270089285714,10.360398100183764,0.3562998494199583,0.11535647393382321,20.82332589285714,2.321957365467863,566.7564732142857,86.56689831110647,26.14486607142857,7.863122120925677,0.06481812066150244,0.031874813788992616
0.77,128,35.304352678571426,4.533456098389708,242.79698660714286,79.54189217112834,57.66997767857143,11.511651879934552,0.35461837777872085,0.1160691581603733,133.01953125,13.877443628257028,252.80859375000003,132.94780383745638,64.45948660714286,12.020464068046474,0.39565442864003664,0.13649139403079993,22.581026785714286,2.119811668171678,271.27008928571433,88.88624492122709,54.824107142857144,12.256173676419813,0.3139266857522712,0.12390307589773933,20.89107142857143,2.7266864907844086,529.7327008928571,97.63284315329646,27.043973214285714,7.894754768218792,0.07377827216039254,0.034765650515187846
0.78,128,34.63783482142857,3.334871963099084,280.98839285714286,79.63260398471918,58.705580357142864,12.850020678810056,0.31513323128404946,0.1078600809774032,131.4830357142857,12.135545704600569,222.39486607142857,111.909578662196,62.065178571428575,12.202773207409468,0.4123566093815509,0.12979994220990926,21.367857142857144,1.67582752061081,314.03203125000005,87.84474242366639,53.95513392857143,13.553213841946295,0.268826465164569,0.10966876787018044,21.196316964285714,3.0826226263439795,491.14319196428573,90.9914651037412,28.442187500000003,7.938760234364917,0.08239394312492196,0.03667477617126191
0.79,128,33.07578125,3.1080626147809767,330.0002232142857,100.58278146859324,54.892857142857146,15.683550574959522,0.26677301551313537,0.13193830359299527,128.73125,11.840783264663939,203.78828125,117.73650941058034,56.69609375,10.001891146076888,0.42493866972604843,0.13460372134533807,19.65111607142857,1.7713275211344726,364.24743303571427,107.9485595638913,48.74921875,17.01998775896806,0.2225059413091593,0.13130844095864788,21.64419642857143,3.3391283355297556,452.7683035714286,104.32481244576847,30.009486607142858,8.550835080832975,0.09867073065215719,0.04802597558237726
0.8,128,31.770535714285717,2.2587688679835205,410.5779017857143,92.37297284571594,48.604687500000004,16.81089374517518,0.19103850958701327,0.11313779874988203,128.41785714285714,8.456781070302506,149.56506696428573,77.09823001558814,50.52533482142857,9.795210177569768,0.473524291257969,0.1106796703846183,17.772098214285712,1.6764208365046676,446.9186383928572,94.62066793489372,40.71674107142857,16.99543123843804,0.14997056517559165,0.10511314270690356,23.056584821428572,3.3837017091416106,380.76595982142857,83.61845423245177,33.786607142857136,7.628352720330605,0.13302577187108525,0.052573669979093976
0.81,128,29.41383928571429,2.164728234393484,477.0604910714286,81.34225902293817,38.49654017857142,15.266539043067594,0.12532837081801895,0.08304758128602859,123.59185267857143,7.130335184577786,129.75379464285714,67.48394257282501,45.85848214285714,9.257682433256788,0.48505526207826044,0.10182244240774833,15.665513392857143,1.5846711952906303,510.61696428571423,82.41327183809814,30.68482142857143,14.880245379530466,0.09481936446295454,0.07748091116692196,23.56305803571429,3.131387973257345,333.95301339285714,75.25420206859346,35.49821428571428,7.061076719251808,0.15914348352138022,0.05538506000027702
0.82,128,26.338058035714287,1.8522443637844601,571.0183035714285,80.2308725690115,25.29408482142857,13.591250993743872,0.06908160563490623,0.07156884698359776,116.40904017857144,5.661870935286983,98.5484375,53.859304848233364,36.76875,8.956871639928774,0.5058533316336153,0.08596730737254195,12.89140625,1.5599553962602741,600.1327008928572,79.70034638199152,18.921986607142856,13.216940529516297,0.04927515522661084,0.06569500124886508,24.787611607142857,3.1725635496295754,265.0801339285714,70.94433612125496,34.33113839285714,6.76851029311177,0.1950794136360496,0.06688000291283928
0.83,128,24.103571428571428,2.7008625520057947,631.3559151785714,80.30463713502212,20.29665178571429,14.088601032163123,0.049223040728807135,0.051495237907376284,107.98683035714285,4.437233666834877,83.55758928571429,42.43793573730064,31.359375000000004,9.831760155409361,0.5066201176556479,0.08071149888556982,10.692633928571428,1.78670971973896,658.6955357142857,78.0593229159882,14.662276785714285,11.421538715578032,0.033416884797939,0.03855463849535432,24.94799107142857,3.4837478707075182,219.88448660714286,69.41110338257083,32.542857142857144,5.47005316249433,0.2244387254964902,0.07304637864908997
0.84,128,25.156808035714285,17.113001229221254,674.5128348214286,130.03926223062138,19.018080357142857,22.322325173218854,0.055209647828180046,0.1049088110973081,92.36484375,10.113831931750932,72.20323660714286,74.65567723695446,23.541741071428568,10.765792746367422,0.5254493947614276,0.12678047887694238,7.9921875,2.813444147595163,729.3004464285716,116.99637902209838,9.864285714285714,11.01717590275512,0.024773611627627496,0.05435988619232119,24.524665178571432,4.4570144031429875,171.18515625,102.7016052223986,26.19375,7.7828661677425215,0.2761513897644473,0.14063450243174758
0.843,128,43.492968749999996,63.13341693262454,670.8018973214286,183.13151333363476,23.240736607142857,28.291814631730052,0.08052428527362915,0.15215933057605838,82.10770089285714,14.291044438965827,41.14017857142857,36.484995132762435,16.408816964285716,10.348836298371703,0.5965883604766127,0.13935791686069793,5.754129464285715,2.8193083559265104,805.7607142857142,89.67180444069547,5.0669642857142865,5.151595422869699,0.009026275501195526,0.015667933717767615,25.82243303571429,5.013349584802237,110.49654017857144,72.67139748678491,21.25625,9.636006273608881,0.37756820705002037,0.20638011525001926
0.845,128,56.62198660714286,76.43828665063725,648.0470982142857,197.5411875994427,27.243638392857143,29.14608924205298,0.09349385491257436,0.15061377006419485,75.61986607142858,18.164298839207156,34.721093749999994,33.61538777469256,14.446540178571428,11.909787888662361,0.6383814928412218,0.15038423014652808,4.891629464285714,3.0964803682890647,830.5176339285715,96.73653872962208,4.038169642857143,4.316066166697511,0.006423359239833711,0.009309307151061864,25.20658482142857,5.506971580366444,93.3919642857143,77.15755850312779,18.911607142857143,10.662685607955254,0.435279896576976,0.22582105110080986
