seed,n_round,max_round,2_max_round,n_elongated,max_elongated,2_max_elongated,n_round_2,max_round_2,2_max_round_2,n_elongated_2,max_elongated_2,2_max_elongated_2,ratio_round,ratio_elongated,ratio_round_2,ratio_elongated_2
1099062448631258,248.15714285714284,329.9142857142857,209.85714285714286,1656.0428571428572,2712.942857142857,912.5714285714286,186.92857142857142,347.64285714285717,229.65714285714284,374.34285714285716,6358.385714285714,338.7,0.6859733171569862,0.40582713548924854,0.709318687507073,0.05780336155937372
853827592514924,214.74285714285713,878.6571428571428,273.64285714285717,1625.0,2369.5714285714284,778.8714285714286,161.64285714285714,923.1428571428571,295.9428571428571,371.95714285714286,5645.571428571428,607.7142857142857,0.4170378858359368,0.3990932202902857,0.4178980792874966,0.1407969863872399
1052030010736714,224.32857142857142,396.65714285714284,164.4857142857143,1589.2857142857142,3437.285714285714,972.8285714285714,176.11428571428573,422.57142857142856,170.31428571428572,368.15714285714284,7021.942857142857,244.12857142857143,0.5031779208620197,0.3452991874701866,0.48507751267600535,0.03639146663170412
993068073743470,271.62857142857143,614.9714285714285,227.84285714285716,1785.2285714285715,1591.1142857142856,731.8428571428572,202.32857142857142,686.7,235.94285714285715,377.0857142857143,5563.5142857142855,534.4142857142857,0.5319412672832432,0.5341386173386535,0.5092697959944837,0.13035530451625452
375074238073900,201.18571428571428,526.7428571428571,256.0571428571429,1609.9571428571428,3268.2571428571428,684.7857142857143,153.6,543.1714285714286,275.4714285714286,368.7,6421.571428571428,294.4428571428571,0.5027258314551871,0.23572004259835225,0.5240871227360656,0.05375076337644621
416178520884477,208.1,283.7142857142857,183.85714285714286,1598.3428571428572,3528.9285714285716,961.9142857142857,162.2,299.0285714285714,195.1,363.6142857142857,6969.085714285714,346.07142857142856,0.6660508929123714,0.3477090668755883,0.6715292538465191,0.05795638390819327
874051135843279,216.64285714285714,421.4428571428571,220.04285714285714,1596.3428571428572,2735.6428571428573,1037.3142857142857,169.25714285714287,438.9142857142857,230.68571428571428,354.25714285714287,6796.414285714286,272.9,0.6661874750750394,0.4456600332421092,0.6640802819193563,0.04290697311274779
12944511869278,264.9142857142857,322.54285714285714,177.72857142857143,1678.942857142857,2303.842857142857,1044.3428571428572,202.0857142857143,349.85714285714283,189.71428571428572,367.9142857142857,6631.028571428571,275.95714285714286,0.6101275177410739,0.5539119413286392,0.589135013521582,0.04605069049413059
542029227742456,256.6,256.85714285714283,176.57142857142858,1694.1857142857143,2309.3285714285716,936.8714285714286,198.22857142857143,272.48571428571427,191.27142857142857,362.9428571428571,6701.6,363.5285714285714,0.7559963387272414,0.4846269486030335,0.761896319870319,0.07041840723991721
1011744331896734,185.45714285714286,893.0,268.4428571428571,1576.7714285714285,2996.3571428571427,764.7,141.9142857142857,931.3714285714286,276.72857142857146,372.1142857142857,6145.957142857143,412.9714285714286,0.4007929562047563,0.34747821162568054,0.3944542364715933,0.07660544590136517
211701226972609,236.52857142857144,413.9142857142857,271.87142857142857,1650.357142857143,2554.4714285714285,957.3142857142857,179.38571428571427,452.48571428571427,281.45714285714286,365.37142857142857,6336.342857142857,431.25714285714287,0.6998720664344109,0.501310342086287,0.6851281190097023,0.09129517857380634
292918525777755,257.6142857142857,478.9,246.0857142857143,1807.2714285714285,1691.7285714285715,869.3714285714286,194.55714285714285,507.6857142857143,271.75714285714287,369.07142857142856,5818.242857142857,549.9285714285714,0.6233400139657652,0.6076751509637681,0.630742517769811,0.12132444066455886
731147908347497,256.4142857142857,499.95714285714286,219.4142857142857,1730.442857142857,1580.057142857143,902.1571428571428,193.94285714285715,526.8428571428572,240.78571428571428,359.3857142857143,6228.128571428571,432.0857142857143,0.5689549591096782,0.6252123184252737,0.5946878735189703,0.08071540495091711
985549376192247,229.94285714285715,636.5285714285715,282.3857142857143,1689.3142857142857,2335.0857142857144,863.2714285714286,176.4857142857143,679.2714285714286,293.3285714285714,367.01428571428573,5983.571428571428,462.22857142857146,0.5069436670306469,0.43410176282276475,0.489659156731105,0.09422360738289279
873456432950595,222.32857142857142,1126.9571428571428,392.3,1701.8857142857144,1554.1571428571428,685.3,168.52857142857144,1196.3857142857144,397.7,367.34285714285716,5207.7,597.4857142857143,0.41856250185620536,0.505051891023601,0.40530853924272187,0.14299598784479894
422219896800918,248.0857142857143,717.8714285714286,326.5285714285714,1743.4,1496.0857142857142,726.6,187.8,773.6,341.2142857142857,373.48571428571427,5508.4,531.5571428571428,0.5315710899745617,0.5560011766436359,0.5218441931963228,0.11918753554442973
900740014674953,259.1,335.84285714285716,213.2,1724.1857142857143,2244.3285714285716,801.2857142857143,200.14285714285714,358.24285714285713,221.32857142857142,372.9,6478.3,354.92857142857144,0.6850272565417186,0.4586634448754825,0.678156196744706,0.06142837483035372
1020578668480920,200.78571428571428,670.4428571428572,288.8285714285714,1552.2142857142858,2258.1857142857143,1113.2285714285715,155.17142857142858,713.1857142857143,292.77142857142854,368.3857142857143,5869.928571428572,596.2142857142857,0.48174328920575593,0.5469953807170332,0.4611881070022781,0.13987849334529248
343569160877337,251.04285714285714,375.4,185.75714285714287,1702.1571428571428,2543.4142857142856,1009.8,193.61428571428573,407.9142857142857,203.8,371.48571428571427,6553.042857142857,304.42857142857144,0.5819892042893623,0.5342987869584869,0.5953009064980841,0.05216599922154408
78804909138230,248.34285714285716,593.3142857142857,251.44285714285715,1723.9571428571428,2362.214285714286,773.2428571428571,188.2,638.4142857142857,267.14285714285717,371.8,6060.6,456.9142857142857,0.4914309804424573,0.42914649774102076,0.4769868580454253,0.09064516470924387
333614425743970,221.21428571428572,396.6714285714286,249.61428571428573,1600.8857142857144,3280.8142857142857,828.2428571428571,170.5857142857143,420.8142857142857,255.5142857142857,371.45714285714286,6402.785714285715,346.85714285714283,0.668781372165901,0.31995306977586135,0.6488175209633276,0.06133081136762234
974443487743328,216.47142857142856,680.7571428571429,291.64285714285717,1617.6714285714286,2544.7428571428572,997.9571428571429,165.5142857142857,728.4285714285714,304.5857142857143,378.6857142857143,6080.785714285715,438.7857142857143,0.527015796594108,0.47619651907234023,0.497287337237451,0.09859269762497402
703985244396274,270.62857142857143,348.87142857142857,229.12857142857143,1755.942857142857,1715.7428571428572,774.4142857142857,204.9142857142857,373.9714285714286,243.07142857142858,384.27142857142854,6056.6,491.04285714285714,0.7359703323803928,0.567823494367795,0.7329390411813933,0.10240510371244091
1122578106359740,243.18571428571428,581.9714285714285,286.7857142857143,1728.7571428571428,1715.2857142857142,686.5857142857143,184.85714285714286,629.3428571428572,302.74285714285713,383.6142857142857,5666.028571428571,417.51428571428573,0.63708014991379,0.5079604986921079,0.6384560523077539,0.09197055340916212
492938554100859,229.31428571428572,569.6142857142858,254.27142857142857,1644.8285714285714,3340.885714285714,631.8714285714286,177.85714285714286,592.7571428571429,263.5571428571429,371.1714285714286,6412.7,253.47142857142856,0.5650574388806285,0.23326556313892793,0.5587227411576541,0.041951238109109903
170902461924754,253.05714285714285,315.0571428571429,162.71428571428572,1636.8857142857144,3024.7285714285713,928.3571428571429,195.25714285714287,325.6142857142857,176.64285714285714,364.9142857142857,6647.971428571429,372.9,0.591872094854077,0.3857620322244936,0.6087787510243705,0.07040950585221999
260045648084392,220.61428571428573,687.3571428571429,298.72857142857146,1637.4285714285713,1981.5714285714287,1016.0571428571428,167.62857142857143,723.1857142857143,313.54285714285714,375.95714285714286,5779.642857142857,494.8857142857143,0.49007716250381494,0.603884966394489,0.48989852584308113,0.1013411722929966
450419983107763,227.4857142857143,469.12857142857143,221.4,1576.9142857142858,2825.3,1082.442857142857,172.9142857142857,492.7857142857143,235.81428571428572,361.27142857142854,6544.142857142857,320.72857142857146,0.5211685702246748,0.4610193596668448,0.5288257495276202,0.059555728381430244
543308666121182,225.15714285714284,908.9,321.1142857142857,1656.6714285714286,2384.3714285714286,825.6,168.34285714285716,948.4285714285714,330.25714285714287,380.34285714285716,5860.657142857143,304.75714285714287,0.42085656894897183,0.39678460023333234,0.4170368233191785,0.06249704231990448
593849570694833,210.85714285714286,753.7142857142857,367.6142857142857,1616.2857142857142,2156.9142857142856,966.1285714285714,157.78571428571428,789.5571428571428,385.8857142857143,351.57142857142856,6100.528571428571,416.5285714285714,0.5847704639878603,0.5537326661563693,0.5760245077172724,0.08297034234537926
582382717235568,238.28571428571428,310.34285714285716,231.1,1670.3142857142857,2392.1714285714284,903.3285714285714,185.7,337.5857142857143,248.78571428571428,376.5571428571429,6353.5,383.2,0.757614868399115,0.42992211864207275,0.7550013251851296,0.06779832125266731
1123570616129223,216.4,483.15714285714284,235.5,1709.4571428571428,2896.4285714285716,731.7142857142857,166.12857142857143,527.1714285714286,246.9857142857143,363.3285714285714,5994.971428571429,576.6,0.5299600255938789,0.2911554001920766,0.5245578517864159,0.11796890431855851
680622798933824,243.95714285714286,1216.4142857142858,338.3,1730.7428571428572,1495.5142857142857,631.8857142857142,181.55714285714285,1331.9571428571428,342.14285714285717,379.24285714285713,4945.071428571428,636.8142857142857,0.34891807684963894,0.5180431096184173,0.31973151340423683,0.17747384966825996
201764007966294,218.17142857142858,864.7142857142857,262.4,1646.057142857143,1890.4857142857143,853.9714285714285,166.04285714285714,934.8285714285714,258.48571428571427,357.5857142857143,5979.871428571429,511.7142857142857,0.3928604471422579,0.5572581611800539,0.36265425752914826,0.11114114237448029
453356923466257,228.2,418.45714285714286,266.3,1624.3428571428572,2883.885714285714,1010.6,176.45714285714286,451.8,265.22857142857146,351.4714285714286,6784.7,353.3142857142857,0.6892550964673643,0.4131197902705827,0.6588402832827389,0.059597281031454875
346214149398000,285.8285714285714,458.01428571428573,245.65714285714284,1846.7285714285715,1422.3142857142857,780.2142857142857,213.57142857142858,508.85714285714283,262.74285714285713,372.65714285714284,5892.1,551.7857142857143,0.6309920267685072,0.6354151626059089,0.5954136443590556,0.11370248259113082
353918643079908,253.18571428571428,630.0428571428571,296.48571428571427,1712.7285714285715,1535.9571428571428,987.3142857142857,193.14285714285714,659.7,313.62857142857143,369.72857142857146,6205.5142857142855,363.0,0.5505753189076997,0.6758205614129974,0.5610186551865188,0.07060354620249469
971536625474344,227.77142857142857,642.4142857142857,318.95714285714286,1658.9571428571428,1939.7428571428572,925.5571428571428,176.52857142857144,693.1285714285714,323.54285714285714,372.2,5890.185714285714,566.7714285714286,0.5725065726138633,0.54629212270615,0.5548189264694029,0.1274626984215013
799035771825238,255.92857142857142,709.8571428571429,230.0142857142857,1738.3285714285714,1572.6142857142856,715.3428571428572,193.85714285714286,770.9142857142857,240.37142857142857,364.48571428571427,5850.642857142857,508.62857142857143,0.4394763443331073,0.5805720666490397,0.4212966445148608,0.12260845149150423
1114806189928891,275.87142857142857,372.64285714285717,259.0571428571429,1790.3428571428572,1516.7,844.1142857142858,208.32857142857142,403.65714285714284,279.25714285714287,373.0285714285714,6164.3,340.8857142857143,0.7129347042877611,0.6078350365370707,0.712245523517733,0.060502491168055006
216465895742590,261.8,289.22857142857146,171.5,1725.4571428571428,2315.542857142857,872.7714285714286,203.1,301.2,181.45714285714286,369.62857142857143,6621.328571428571,388.77142857142854,0.6915031066093645,0.4621825709993638,0.6844607872926879,0.06979344462786681
926435018171726,212.28571428571428,531.8142857142857,262.95714285714286,1651.4142857142858,2428.8571428571427,1068.857142857143,162.2,585.5428571428571,263.0571428571429,371.34285714285716,6240.542857142857,404.04285714285714,0.6025338518467767,0.5065474425729842,0.5729699113703304,0.0854782368993349
744517311885370,244.82857142857142,503.98571428571427,240.64285714285714,1722.357142857143,1925.4571428571428,722.7571428571429,187.35714285714286,546.7428571428571,251.67142857142858,378.35714285714283,5690.471428571429,685.2428571428571,0.573797311619506,0.5007525109170454,0.549076819883222,0.16279406626645487
812580382463326,206.5142857142857,515.9285714285714,291.3285714285714,1612.142857142857,3415.442857142857,602.0714285714286,158.55714285714285,545.2428571428571,310.6,369.0285714285714,6298.085714285714,372.45714285714286,0.5774933218941134,0.3140161581013875,0.5803899905145338,0.07132296420909044
521742092743191,243.04285714285714,320.4142857142857,171.88571428571427,1687.857142857143,2788.385714285714,838.0285714285715,188.68571428571428,339.8857142857143,177.85714285714286,378.6714285714286,6724.542857142857,314.74285714285713,0.6369036992119171,0.40457647683469644,0.6378696013041113,0.053902704576600464
1008612444973162,250.22857142857143,854.6285714285714,272.0285714285714,1722.4571428571428,1934.857142857143,712.5142857142857,190.92857142857142,872.7857142857143,288.77142857142854,374.0285714285714,5710.857142857143,476.2857142857143,0.44687052207782896,0.5033498869323378,0.4580822452481166,0.09884332007637661
121838283310165,268.0857142857143,329.4714285714286,191.42857142857142,1740.1714285714286,1688.6857142857143,850.5571428571428,204.97142857142856,351.48571428571427,207.64285714285714,372.14285714285717,6254.828571428571,448.1142857142857,0.6298154500654914,0.5688415362757109,0.6310243380810413,0.09135351588220515
431006493426170,230.12857142857143,341.0,213.22857142857143,1587.357142857143,2791.042857142857,984.1142857142858,175.04285714285714,366.95714285714286,230.71428571428572,361.8285714285714,6796.414285714286,239.71428571428572,0.6606351801882208,0.48485131665025777,0.6545932356845368,0.038898921790915
765322069857382,252.0142857142857,416.14285714285717,191.0,1714.1,1855.6571428571428,822.0,194.0142857142857,442.6,201.97142857142856,368.1142857142857,6407.857142857143,450.4714285714286,0.5437276151485858,0.5517985817583356,0.5281128283743899,0.09659337549651152
725201757884584,231.92857142857142,842.4571428571429,275.1857142857143,1700.9857142857143,1920.9857142857143,874.2428571428571,178.44285714285715,886.3,286.2142857142857,382.85714285714283,5735.528571428571,441.27142857142854,0.4345442125790136,0.5306418738111083,0.43293965310192223,0.10082493150495907
184656659025018,248.67142857142858,765.3714285714286,275.9428571428571,1750.9,1677.642857142857,767.6,184.42857142857142,822.5285714285715,294.9142857142857,372.35714285714283,5641.3,477.07142857142856,0.4312269632813825,0.5404543103678826,0.4178777767223867,0.10753890039935267
1034686135547599,251.14285714285714,547.3571428571429,269.07142857142856,1700.0,1898.9285714285713,878.6428571428571,193.5857142857143,592.5285714285715,265.5857142857143,374.64285714285717,6357.142857142857,354.2857142857143,0.6548241233896582,0.588138368656841,0.619284172127618,0.06851226756539
380972098894405,195.17142857142858,440.98571428571427,211.25714285714287,1545.8142857142857,3756.285714285714,856.8428571428572,153.2,463.87142857142857,219.64285714285714,374.64285714285717,6662.0,349.4714285714286,0.5637984288898428,0.3076191095264469,0.5485140512335721,0.056117986298517684
742183958399040,232.95714285714286,490.35714285714283,225.24285714285713,1692.442857142857,2019.0714285714287,821.6,180.0,535.5428571428571,238.28571428571428,372.1714285714286,6066.0,580.6571428571428,0.5721247710989252,0.47485773597757697,0.5681754445000715,0.12585336956442097
37852570490343,237.14285714285714,699.9428571428572,249.92857142857142,1732.8142857142857,1547.942857142857,883.9857142857143,181.2,740.5285714285715,261.01428571428573,393.9,5127.171428571429,778.1857142857143,0.4591443403601556,0.654418409728608,0.4607170821936639,0.19682224055132175
