step,msd_global,n_round,n_elongated
0,0.0,500,0
100,12.681010427849134,500,0
200,14.881389055719406,499,1
300,14.297063558840101,499,1
400,14.41191810636563,499,1
500,14.554638652425968,499,1
600,15.916982309208572,499,1
700,15.286091076827809,499,1
800,15.462950848404734,499,1
900,16.417283436725853,499,1
1000,17.231493960746963,499,1
1100,18.6239741614729,497,3
1200,19.330435508790128,493,7
1300,19.335740320848853,492,8
1400,20.80606932387921,485,15
1500,20.037335882508987,480,20
1600,20.270435233665005,471,29
1700,22.68642633571377,467,33
1800,21.742281115507538,456,44
1900,22.24323011737301,453,47
2000,28.217569061809183,448,52
2100,32.00248171953972,436,64
2200,41.17488038577706,423,77
2300,49.26595562216442,417,83
2400,58.55807472304021,410,90
2500,68.13541166668776,404,96
2600,78.20764879607819,398,102
2700,86.84136410682078,397,103
2800,91.84129369479292,392,108
2900,100.45794386201037,394,106
3000,117.0841116699948,386,114
3100,135.19262597288406,384,116
3200,149.94628818635854,388,112
3300,159.0609419994061,385,115
3400,170.0548322565431,380,120
3500,188.4319226045256,379,121
3600,211.94383228728023,378,122
3700,229.30926116319483,374,126
3800,237.53636138499832,371,129
3900,245.28209594530887,367,133
4000,255.85811232078757,373,127
4100,268.938749961314,371,129
4200,285.121918734145,371,129
4300,298.5036641889264,366,134
4400,315.4451856768595,362,138
4500,336.1862016121673,355,145
4600,368.43184068511107,348,152
4700,406.3073022829213,350,150
4800,447.90511532641756,342,158
4900,478.4663748828745,337,163
5000,492.95553890018635,332,168
5100,515.4533963503504,326,174
5200,530.2501268769804,316,184
5300,548.7800402088924,312,188
5400,563.704443683086,314,186
5500,599.0597002584341,312,188
5600,645.1471347016434,303,197
5700,703.3116256424722,295,205
5800,749.7276636891545,288,212
5900,790.4024985612144,277,223
6000,833.663506194277,280,220
6100,894.6816857296884,279,221
6200,960.5299398886145,270,230
6300,1044.8188567851064,273,227
6400,1120.1172387128408,269,231
6500,1165.2700024021283,269,231
6600,1199.8936339507784,272,228
6700,1246.6913195283526,280,220
6800,1301.1778397876435,284,216
6900,1345.4922463112991,273,227
7000,1404.734519086688,277,223
7100,1472.553451610003,275,225
7200,1555.584308740043,275,225
7300,1632.49644578799,273,227
7400,1708.4679826972838,276,224
7500,1751.8995119855417,282,218
7600,1796.6029847171721,279,221
7700,1816.4123103908514,287,213
7800,1802.909207967979,290,210
7900,1782.4198492660853,294,206
8000,1769.4288677227862,299,201
8100,1785.3000073124426,299,201
8200,1823.2694362785965,309,191
8300,1861.4920621119775,310,190
8400,1927.8645633891915,302,198
8500,1990.2835243238349,298,202
8600,2052.7821582655192,298,202
8700,2089.3247424647016,293,207
8800,2129.929399022632,291,209
8900,2183.389763304427,284,216
9000,2226.565509073409,296,204
9100,2255.76765220277,302,198
9200,2316.185305472237,291,209
9300,2394.2019254767597,284,216
9400,2475.0689981845962,285,215
9500,2579.107030697251,292,208
9600,2701.9215258329145,297,203
9700,2818.3847625813037,302,198
9800,2955.322296106862,310,190
9900,3064.0829889089023,314,186
10000,3128.9284824100864,315,185
10100,3228.251399732087,308,192
10200,3269.234130794363,303,197
10300,3316.4522658928986,300,200
10400,3406.1067444693754,294,206
10500,3517.3656652182044,289,211
10600,3642.7973027304142,289,211
10700,3752.9068304952534,285,215
10800,3866.598922354255,285,215
10900,4030.9673496757164,282,218
11000,4205.101381255715,277,223
11100,4397.835242955161,276,224
11200,4608.314670238509,271,229
11300,4809.2686190319855,272,228
11400,4946.208343637443,270,230
11500,5099.180776196648,266,234
11600,5170.442403969923,261,239
11700,5304.906735560098,258,242
11800,5455.968865403248,254,246
11900,5612.055118626918,250,250
12000,5749.74286666335,246,254
