step,msd_global,n_round,n_elongated,density
33200,512711.549707466,0.1875,499.8125,0.3
33300,516340.5819064408,0.171875,499.828125,0.3
33400,519936.5380877904,0.1875,499.8125,0.3
33500,523594.32136076293,0.359375,499.640625,0.3
33600,527140.8781082626,0.5,499.5,0.3
33700,530761.2953876146,0.296875,499.703125,0.3
33800,534321.563022684,0.1875,499.8125,0.3
33900,537931.7453805963,0.109375,499.890625,0.3
34000,541609.3427600997,0.09375,499.90625,0.3
34100,545304.0958806179,0.171875,499.828125,0.3
34200,548935.1423372563,0.203125,499.796875,0.3
34300,552587.9670028508,0.25,499.75,0.3
34400,556252.570053299,0.265625,499.734375,0.3
34500,559888.4271117564,0.234375,499.765625,0.3
34600,563614.2459591667,0.21875,499.78125,0.3
34700,567351.6775986414,0.171875,499.828125,0.3
34800,571149.8609069589,0.203125,499.796875,0.3
34900,574947.7892962275,0.1875,499.8125,0.3
35000,578754.3339227523,0.21875,499.78125,0.3
35100,582561.0213577572,0.234375,499.765625,0.3
35200,586382.8308410805,0.28125,499.71875,0.3
35300,590166.963789794,0.1875,499.8125,0.3
35400,593982.4735929818,0.171875,499.828125,0.3
35500,597809.2349602723,0.234375,499.765625,0.3
35600,601663.8434208834,0.234375,499.765625,0.3
35700,605547.125932944,0.21875,499.78125,0.3
35800,609358.8883067393,0.15625,499.84375,0.3
35900,613204.3361895073,0.203125,499.796875,0.3
36000,617024.8142440715,0.25,499.75,0.3
36100,620826.06806621,0.296875,499.703125,0.3
36200,624651.3523213974,0.390625,499.609375,0.3
36300,628466.9825404157,0.515625,499.484375,0.3
36400,632336.558260839,0.5,499.5,0.3
36500,636184.3562024995,0.34375,499.65625,0.3
36600,640099.9563645535,0.09375,499.90625,0.3
36700,644100.1739400188,0.09375,499.90625,0.3
36800,648167.0782990849,0.0625,499.9375,0.3
36900,652231.9443001159,0.0625,499.9375,0.3
37000,656254.1898539226,0.09375,499.90625,0.3
37100,660247.6532473798,0.0625,499.9375,0.3
37200,664286.8506354288,0.109375,499.890625,0.3
37300,668249.206687089,0.125,499.875,0.3
37400,672230.430556673,0.21875,499.78125,0.3
37500,676176.6441421332,0.140625,499.859375,0.3
37600,680179.424092269,0.078125,499.921875,0.3
37700,684198.8383957016,0.171875,499.828125,0.3
37800,688225.8145488626,0.234375,499.765625,0.3
37900,692279.2169433936,0.3125,499.6875,0.3
38000,696394.7104231863,0.34375,499.65625,0.3
38100,700408.3852147294,0.328125,499.671875,0.3
38200,704511.7618347557,0.453125,499.546875,0.3
38300,708705.2130010788,0.375,499.625,0.3
38400,712902.9058317166,0.328125,499.671875,0.3
38500,717031.0415587798,0.265625,499.734375,0.3
38600,721177.2113723111,0.234375,499.765625,0.3
38700,725326.2540817936,0.234375,499.765625,0.3
38800,729437.4611359461,0.125,499.875,0.3
38900,733567.7431790781,0.140625,499.859375,0.3
39000,737680.4879081376,0.171875,499.828125,0.3
39100,741793.9643508643,0.234375,499.765625,0.3
39200,745860.5972882243,0.171875,499.828125,0.3
39300,750075.8180050985,0.1875,499.8125,0.3
39400,754270.3579083841,0.28125,499.71875,0.3
39500,758467.1251146888,0.1875,499.8125,0.3
39600,762718.5551111301,0.21875,499.78125,0.3
39700,767032.1200475792,0.171875,499.828125,0.3
39800,771408.7450156905,0.234375,499.765625,0.3
39900,775810.8131229761,0.234375,499.765625,0.3
40000,780302.9459856636,0.15625,499.84375,0.3
40100,784751.5910768366,0.140625,499.859375,0.3
40200,789224.3983021685,0.234375,499.765625,0.3
40300,793650.0829615096,0.140625,499.859375,0.3
40400,798080.8752171,0.140625,499.859375,0.3
40500,802567.6308542133,0.15625,499.84375,0.3
40600,807094.6100876656,0.125,499.875,0.3
40700,811599.4436912902,0.140625,499.859375,0.3
40800,816158.8923975875,0.171875,499.828125,0.3
40900,820624.9155275811,0.15625,499.84375,0.3
41000,824975.7862400013,0.140625,499.859375,0.3
41100,829349.9000880023,0.140625,499.859375,0.3
41200,833741.1736616585,0.125,499.875,0.3
41300,838209.0892798315,0.125,499.875,0.3
41400,842788.789184387,0.234375,499.765625,0.3
41500,847259.063090059,0.3125,499.6875,0.3
41600,851814.4171891314,0.390625,499.609375,0.3
41700,856393.5069608856,0.515625,499.484375,0.3
41800,861013.0930845616,0.46875,499.53125,0.3
41900,865588.2510822542,0.4375,499.5625,0.3
42000,870155.654785543,0.359375,499.640625,0.3
42100,874762.744673708,0.328125,499.671875,0.3
42200,879448.0694539298,0.328125,499.671875,0.3
42300,884235.9456273897,0.34375,499.65625,0.3
42400,888993.1600318027,0.265625,499.734375,0.3
42500,893654.3480439071,0.203125,499.796875,0.3
42600,898244.2625144527,0.171875,499.828125,0.3
42700,902824.7116599657,0.1875,499.8125,0.3
42800,907460.8432339957,0.1875,499.8125,0.3
42900,912036.0551161465,0.203125,499.796875,0.3
43000,916645.3282172454,0.234375,499.765625,0.3
43100,921239.8951698716,0.109375,499.890625,0.3
43200,925829.7533667226,0.1875,499.8125,0.3
43300,930469.6987064434,0.15625,499.84375,0.3
43400,935097.5093381674,0.140625,499.859375,0.3
43500,939795.193169563,0.078125,499.921875,0.3
43600,944442.4872214705,0.09375,499.90625,0.3
43700,949020.5742438905,0.171875,499.828125,0.3
43800,953802.3383283374,0.1875,499.8125,0.3
43900,958617.6324306988,0.15625,499.84375,0.3
44000,963500.8949152069,0.09375,499.90625,0.3
44100,968363.280218117,0.1875,499.8125,0.3
44200,973210.6504251931,0.171875,499.828125,0.3
44300,978013.9178460396,0.203125,499.796875,0.3
44400,982838.5842753187,0.171875,499.828125,0.3
44500,987652.5495695871,0.140625,499.859375,0.3
44600,992533.801508444,0.078125,499.921875,0.3
44700,997363.8140745936,0.09375,499.90625,0.3
44800,1002328.1847339554,0.109375,499.890625,0.3
44900,1007359.4416173232,0.109375,499.890625,0.3
45000,1012330.2307864578,0.09375,499.90625,0.3
45100,1017238.965999557,0.15625,499.84375,0.3
45200,1022160.8622619928,0.125,499.875,0.3
45300,1027215.554861822,0.109375,499.890625,0.3
45400,1032145.1970392102,0.125,499.875,0.3
45500,1037185.4049007146,0.21875,499.78125,0.3
45600,1042327.6063027038,0.34375,499.65625,0.3
45700,1047536.617878384,0.34375,499.65625,0.3
45800,1052647.5188153218,0.328125,499.671875,0.3
45900,1057682.9481996943,0.359375,499.640625,0.3
46000,1062748.9874829196,0.28125,499.71875,0.3
46100,1067868.0929373489,0.359375,499.640625,0.3
46200,1073010.1221677838,0.375,499.625,0.3
46300,1078220.1288163143,0.4375,499.5625,0.3
46400,1083432.6636352956,0.34375,499.65625,0.3
46500,1088697.1791003859,0.203125,499.796875,0.3
46600,1093901.3239536285,0.109375,499.890625,0.3
46700,1099084.8787160825,0.078125,499.921875,0.3
46800,1104312.6516747046,0.0625,499.9375,0.3
46900,1109649.5977662958,0.09375,499.90625,0.3
47000,1115029.9079579003,0.078125,499.921875,0.3
47100,1120393.929358014,0.046875,499.953125,0.3
47200,1125791.8099834279,0.0625,499.9375,0.3
47300,1131095.6923648394,0.109375,499.890625,0.3
47400,1136375.1898430856,0.125,499.875,0.3
47500,1141688.4445203606,0.1875,499.8125,0.3
47600,1147015.609794381,0.234375,499.765625,0.3
47700,1152317.4149520542,0.34375,499.65625,0.3
47800,1157785.3906503087,0.296875,499.703125,0.3
47900,1163212.4890975002,0.234375,499.765625,0.3
48000,1168755.121597924,0.15625,499.84375,0.3
48100,1174211.6855508152,0.0625,499.9375,0.3
48200,1179634.369682296,0.078125,499.921875,0.3
48300,1185113.7421481523,0.140625,499.859375,0.3
48400,1190635.6870989841,0.09375,499.90625,0.3
48500,1195982.1392908199,0.0625,499.9375,0.3
48600,1201428.5788847124,0.078125,499.921875,0.3
48700,1206818.6347641654,0.078125,499.921875,0.3
48800,1212207.1347688725,0.171875,499.828125,0.3
48900,1217613.9119087588,0.203125,499.796875,0.3
49000,1222972.8760498585,0.28125,499.71875,0.3
49100,1228321.4340295657,0.359375,499.640625,0.3
49200,1233772.9543349962,0.34375,499.65625,0.3
49300,1239333.2018386866,0.234375,499.765625,0.3
49400,1244799.3990563916,0.203125,499.796875,0.3
49500,1250360.9816992234,0.234375,499.765625,0.3
49600,1255940.1843933347,0.203125,499.796875,0.3
49700,1261445.4165352704,0.171875,499.828125,0.3
49800,1267002.1190165072,0.109375,499.890625,0.3
49900,1272675.8225564812,0.0625,499.9375,0.3
50000,1278342.6296063827,0.0625,499.9375,0.3
0,0.0,500.0,0.0,0.4
100,8.498377130501215,500.0,0.0,0.4
200,51.48964449536114,108.625,391.375,0.4
300,105.99334801551174,55.953125,444.046875,0.4
400,159.41384481286957,47.609375,452.390625,0.4
500,212.76519467041146,45.890625,454.109375,0.4
600,265.88890819991013,45.828125,454.171875,0.4
700,319.6940666006822,46.125,453.875,0.4
800,374.4537206167865,46.34375,453.65625,0.4
900,429.1460466385261,48.21875,451.78125,0.4
1000,484.453211270891,49.6875,450.3125,0.4
1100,542.11975803854,48.3125,451.6875,0.4
1200,600.4066108700026,47.46875,452.53125,0.4
1300,658.7580031161932,46.734375,453.265625,0.4
1400,719.8188066631337,45.796875,454.203125,0.4
1500,780.4569228055036,45.390625,454.609375,0.4
1600,840.1469743303795,44.3125,455.6875,0.4
1700,909.8631081287976,42.65625,457.34375,0.4
1800,985.4571323548616,41.296875,458.703125,0.4
1900,1070.7065590493755,39.390625,460.609375,0.4
2000,1162.5060980772848,37.5,462.5,0.4
2100,1264.3311314505456,35.75,464.25,0.4
2200,1370.407704986131,34.296875,465.703125,0.4
2300,1480.1604337665817,32.703125,467.296875,0.4
2400,1590.4516853537993,31.921875,468.078125,0.4
2500,1704.4488329029173,31.328125,468.671875,0.4
2600,1827.0001000904242,30.25,469.75,0.4
2700,1952.7374391020426,28.109375,471.890625,0.4
2800,2081.429140495454,27.46875,472.53125,0.4
2900,2211.4251472997253,26.53125,473.46875,0.4
3000,2345.6268103926523,24.71875,475.28125,0.4
3100,2487.0404203131025,24.453125,475.546875,0.4
3200,2630.8310661429286,23.625,476.375,0.4
3300,2780.9894713166354,23.140625,476.859375,0.4
3400,2943.925650877002,21.953125,478.046875,0.4
3500,3113.935975396323,20.65625,479.34375,0.4
3600,3289.8774502991514,19.90625,480.09375,0.4
3700,3474.6186334879008,19.109375,480.890625,0.4
3800,3663.0367316876,19.28125,480.71875,0.4
3900,3856.2228247712565,18.46875,481.53125,0.4
4000,4055.828155543402,17.8125,482.1875,0.4
4100,4266.621877702039,17.0,483.0,0.4
4200,4492.105427860287,16.671875,483.328125,0.4
4300,4720.922662534367,16.546875,483.453125,0.4
4400,4957.3563355031765,16.578125,483.421875,0.4
4500,5200.747694066655,15.921875,484.078125,0.4
4600,5449.106900581895,14.75,485.25,0.4
4700,5702.8006995539845,13.203125,486.796875,0.4
4800,5970.595160851865,12.84375,487.15625,0.4
4900,6246.711014531502,12.46875,487.53125,0.4
5000,6532.946221819638,11.46875,488.53125,0.4
5100,6844.528256656506,10.84375,489.15625,0.4
5200,7159.057700951243,9.84375,490.15625,0.4
5300,7488.489194938329,9.078125,490.921875,0.4
5400,7831.428704450095,8.375,491.625,0.4
5500,8186.4646041815395,7.75,492.25,0.4
5600,8550.833012246461,8.09375,491.90625,0.4
5700,8925.699394144716,8.71875,491.28125,0.4
5800,9300.251625155033,8.09375,491.90625,0.4
5900,9682.355390732337,8.15625,491.84375,0.4
6000,10062.168849592512,8.234375,491.765625,0.4
6100,10455.866183369617,8.125,491.875,0.4
6200,10854.7471802626,8.328125,491.671875,0.4
6300,11253.584060119627,8.421875,491.578125,0.4
6400,11664.056861115387,8.125,491.875,0.4
6500,12080.07198257961,8.5625,491.4375,0.4
6600,12505.345282486132,8.3125,491.6875,0.4
6700,12947.817734809696,8.359375,491.640625,0.4
6800,13414.275654195884,8.109375,491.890625,0.4
6900,13884.598875423957,7.484375,492.515625,0.4
7000,14370.342406577547,7.28125,492.71875,0.4
7100,14868.154685611651,7.03125,492.96875,0.4
7200,15376.89733836339,6.546875,493.453125,0.4
7300,15905.991488955002,6.203125,493.796875,0.4
7400,16446.231228723023,5.65625,494.34375,0.4
7500,16990.143982132042,4.78125,495.21875,0.4
7600,17549.79952651722,4.359375,495.640625,0.4
7700,18109.92565742693,3.96875,496.03125,0.4
7800,18674.818435590158,3.984375,496.015625,0.4
7900,19265.21927119922,4.46875,495.53125,0.4
8000,19854.76577266609,5.171875,494.828125,0.4
8100,20453.15425456623,6.046875,493.953125,0.4
8200,21065.344688549925,6.171875,493.828125,0.4
8300,21693.675733860797,6.375,493.625,0.4
8400,22327.69864446512,6.328125,493.671875,0.4
8500,22970.83718617196,6.265625,493.734375,0.4
8600,23626.832328347595,5.921875,494.078125,0.4
8700,24296.2987414608,5.75,494.25,0.4
8800,24969.307290317924,5.765625,494.234375,0.4
8900,25667.005807826434,5.484375,494.515625,0.4
9000,26363.83584747415,4.9375,495.0625,0.4
9100,27071.621401773904,4.828125,495.171875,0.4
9200,27778.745067458276,5.0625,494.9375,0.4
9300,28505.23061080406,5.390625,494.609375,0.4
9400,29265.685722642098,5.171875,494.828125,0.4
9500,30044.119254420937,5.15625,494.84375,0.4
9600,30838.836877634098,4.65625,495.34375,0.4
9700,31638.838232687955,4.78125,495.21875,0.4
9800,32446.411083931795,4.875,495.125,0.4
9900,33255.09120588134,5.0,495.0,0.4
10000,34072.609477947866,4.921875,495.078125,0.4
10100,34900.30975338321,4.984375,495.015625,0.4
10200,35749.671212205496,4.09375,495.90625,0.4
10300,36633.94401197653,3.9375,496.0625,0.4
10400,37507.59802910243,3.828125,496.171875,0.4
10500,38366.10634868988,3.4375,496.5625,0.4
10600,39222.3665717764,2.96875,497.03125,0.4
10700,40121.880033216905,2.640625,497.359375,0.4
10800,41052.10183700992,2.28125,497.71875,0.4
10900,41985.08332934042,2.046875,497.953125,0.4
11000,42917.37687253793,1.859375,498.140625,0.4
11100,43867.17585809136,2.25,497.75,0.4
11200,44822.05515176455,2.734375,497.265625,0.4
11300,45775.68536547017,2.75,497.25,0.4
11400,46749.76440975809,3.125,496.875,0.4
11500,47732.69737677305,3.296875,496.703125,0.4
11600,48739.68255197277,3.015625,496.984375,0.4
11700,49749.758764140715,3.265625,496.734375,0.4
11800,50773.54690075996,3.25,496.75,0.4
11900,51814.45291689898,3.140625,496.859375,0.4
12000,52861.41725821809,3.09375,496.90625,0.4
12100,53952.11079857507,3.109375,496.890625,0.4
12200,55045.804547106774,3.25,496.75,0.4
12300,56144.576269520054,3.21875,496.78125,0.4
12400,57255.60175536847,2.96875,497.03125,0.4
12500,58387.77830460457,2.90625,497.09375,0.4
12600,59527.007971162944,2.703125,497.296875,0.4
12700,60676.476474566865,2.640625,497.359375,0.4
12800,61830.436580595124,2.6875,497.3125,0.4
12900,62991.77367511485,2.84375,497.15625,0.4
13000,64183.99212870783,2.59375,497.40625,0.4
13100,65367.51771126808,2.53125,497.46875,0.4
13200,66573.57622582251,2.28125,497.71875,0.4
13300,67791.52591755537,2.09375,497.90625,0.4
13400,69034.42283126368,2.078125,497.921875,0.4
13500,70299.63805447149,2.0625,497.9375,0.4
13600,71558.84367546534,1.65625,498.34375,0.4
13700,72851.97223014999,1.421875,498.578125,0.4
13800,74184.81614967177,1.21875,498.78125,0.4
13900,75511.11915099039,1.28125,498.71875,0.4
14000,76833.1025996984,1.28125,498.71875,0.4
14100,78160.98153131336,1.34375,498.65625,0.4
14200,79524.12317320191,1.59375,498.40625,0.4
14300,80882.11083750812,1.546875,498.453125,0.4
14400,82263.4533170419,1.46875,498.53125,0.4
14500,83651.95415265756,1.515625,498.484375,0.4
14600,85057.27257403564,1.484375,498.515625,0.4
14700,86467.05740147253,1.6875,498.3125,0.4
14800,87882.37328714733,1.84375,498.15625,0.4
14900,89303.32010969693,2.125,497.875,0.4
15000,90741.34009848355,1.9375,498.0625,0.4
15100,92201.49923933206,2.046875,497.953125,0.4
15200,93682.91833362305,1.828125,498.171875,0.4
15300,95151.12001769338,1.40625,498.59375,0.4
15400,96659.58802012162,1.21875,498.78125,0.4
15500,98154.91430582134,1.3125,498.6875,0.4
15600,99668.78796435546,1.359375,498.640625,0.4
15700,101191.53650117196,1.171875,498.828125,0.4
15800,102746.57442714093,1.03125,498.96875,0.4
15900,104329.14798237357,1.0,499.0,0.4
16000,105945.5526901412,0.96875,499.03125,0.4
16100,107541.71523504025,0.8125,499.1875,0.4
16200,109150.36261976349,0.984375,499.015625,0.4
16300,110768.9690665216,1.015625,498.984375,0.4
16400,112417.5438648985,1.03125,498.96875,0.4
16500,114061.71254852087,1.296875,498.703125,0.4
16600,115701.05522192478,1.453125,498.546875,0.4
16700,117394.13642993043,1.6875,498.3125,0.4
16800,119104.96802981617,1.984375,498.015625,0.4
16900,120801.13267317628,2.28125,497.71875,0.4
17000,122506.68642371595,2.484375,497.515625,0.4
17100,124232.08180062538,2.90625,497.09375,0.4
17200,126008.97544790876,3.046875,496.953125,0.4
17300,127806.77534147241,2.796875,497.203125,0.4
17400,129582.09937332457,2.515625,497.484375,0.4
17500,131367.12510354113,2.15625,497.84375,0.4
17600,133139.78007023133,1.78125,498.21875,0.4
17700,134942.70935744426,1.25,498.75,0.4
17800,136759.8780239488,1.21875,498.78125,0.4
17900,138588.25795860332,0.84375,499.15625,0.4
18000,140429.66623816045,0.625,499.375,0.4
18100,142268.8027667479,0.53125,499.46875,0.4
18200,144109.6046842137,0.453125,499.546875,0.4
18300,146008.265106909,0.625,499.375,0.4
18400,147957.01126818015,0.75,499.25,0.4
18500,149895.48398607492,0.796875,499.203125,0.4
18600,151869.61840866433,0.828125,499.171875,0.4
18700,153864.7182222584,0.921875,499.078125,0.4
18800,155859.7735011254,1.109375,498.890625,0.4
18900,157849.13801374615,1.0,499.0,0.4
19000,159812.79858723856,1.046875,498.953125,0.4
19100,161794.88120650145,0.875,499.125,0.4
19200,163820.42186442358,0.703125,499.296875,0.4
19300,165831.0525142182,0.515625,499.484375,0.4
19400,167835.00383693722,0.40625,499.59375,0.4
19500,169833.4153666311,0.28125,499.71875,0.4
19600,171873.7511801163,0.359375,499.640625,0.4
19700,173929.719097181,0.3125,499.6875,0.4
19800,176015.21493620955,0.40625,499.59375,0.4
19900,178106.0866576356,0.3125,499.6875,0.4
20000,180232.10344974112,0.359375,499.640625,0.4
20100,182399.09702284,0.3125,499.6875,0.4
20200,184588.70185001037,0.25,499.75,0.4
20300,186783.58019092612,0.265625,499.734375,0.4
20400,188958.2387529924,0.21875,499.78125,0.4
20500,191135.91374396073,0.25,499.75,0.4
20600,193344.7200627254,0.234375,499.765625,0.4
20700,195578.66626098068,0.28125,499.71875,0.4
20800,197814.88285329498,0.21875,499.78125,0.4
20900,200019.78767720266,0.296875,499.703125,0.4
21000,202293.95239181316,0.25,499.75,0.4
21100,204596.76079805166,0.234375,499.765625,0.4
21200,206906.4504811619,0.1875,499.8125,0.4
21300,209264.66187839658,0.21875,499.78125,0.4
21400,211597.51329768507,0.28125,499.71875,0.4
21500,213974.20144197627,0.328125,499.671875,0.4
21600,216343.1840170774,0.34375,499.65625,0.4
21700,218722.69150752772,0.328125,499.671875,0.4
21800,221052.39018711238,0.3125,499.6875,0.4
21900,223428.47075633428,0.234375,499.765625,0.4
22000,225837.8076940469,0.25,499.75,0.4
22100,228249.2857374571,0.25,499.75,0.4
22200,230651.02423268688,0.140625,499.859375,0.4
22300,233072.9803416085,0.109375,499.890625,0.4
22400,235524.52629413505,0.15625,499.84375,0.4
22500,238000.4098710065,0.171875,499.828125,0.4
22600,240518.08600032423,0.203125,499.796875,0.4
22700,243034.44603163598,0.1875,499.8125,0.4
22800,245592.19095847273,0.21875,499.78125,0.4
22900,248183.6745648963,0.265625,499.734375,0.4
23000,250774.3962064942,0.265625,499.734375,0.4
23100,253359.03081864808,0.34375,499.65625,0.4
23200,255925.49106924195,0.328125,499.671875,0.4
23300,258574.8582790205,0.359375,499.640625,0.4
23400,261201.87842195836,0.4375,499.5625,0.4
23500,263758.9696927946,0.53125,499.46875,0.4
23600,266336.19721839513,0.484375,499.515625,0.4
23700,268954.17122553306,0.484375,499.515625,0.4
23800,271649.3947701293,0.484375,499.515625,0.4
23900,274316.7804322408,0.34375,499.65625,0.4
24000,276966.74365067744,0.390625,499.609375,0.4
24100,279683.8216202492,0.296875,499.703125,0.4
24200,282403.6484702452,0.265625,499.734375,0.4
24300,285096.54505890724,0.21875,499.78125,0.4
24400,287869.1087078583,0.203125,499.796875,0.4
24500,290661.24555854977,0.265625,499.734375,0.4
24600,293450.93529877585,0.328125,499.671875,0.4
24700,296286.42562446475,0.46875,499.53125,0.4
24800,299089.39758490137,0.59375,499.40625,0.4
24900,301874.5961481557,0.65625,499.34375,0.4
25000,304675.11562524317,0.625,499.375,0.4
25100,307486.78009406524,0.625,499.375,0.4
25200,310354.95063873415,0.5,499.5,0.4
25300,313216.85250209,0.40625,499.59375,0.4
25400,316058.4150882914,0.3125,499.6875,0.4
25500,318976.0502132034,0.28125,499.71875,0.4
25600,321930.21063907334,0.1875,499.8125,0.4
25700,324861.10497292393,0.125,499.875,0.4
25800,327758.69530599366,0.140625,499.859375,0.4
25900,330688.1385786772,0.15625,499.84375,0.4
26000,333642.1053244509,0.1875,499.8125,0.4
26100,336635.659089755,0.203125,499.796875,0.4
26200,339667.6666487414,0.21875,499.78125,0.4
26300,342669.95326034137,0.203125,499.796875,0.4
26400,345691.46994257066,0.234375,499.765625,0.4
26500,348743.831665703,0.265625,499.734375,0.4
26600,351805.94152429915,0.21875,499.78125,0.4
26700,354873.49542115506,0.140625,499.859375,0.4
26800,357968.42520197004,0.140625,499.859375,0.4
26900,361034.9779057559,0.109375,499.890625,0.4
27000,364148.5322539584,0.078125,499.921875,0.4
27100,367271.9326857696,0.09375,499.90625,0.4
27200,370388.13928477047,0.109375,499.890625,0.4
27300,373560.996425556,0.140625,499.859375,0.4
27400,376701.4178772382,0.296875,499.703125,0.4
27500,379888.954951097,0.453125,499.546875,0.4
27600,383047.047001578,0.40625,499.59375,0.4
27700,386238.35586870747,0.328125,499.671875,0.4
27800,389469.8051973192,0.265625,499.734375,0.4
27900,392715.64972414373,0.203125,499.796875,0.4
28000,395909.9593344011,0.171875,499.828125,0.4
28100,399156.2402998979,0.15625,499.84375,0.4
28200,402477.02418100514,0.15625,499.84375,0.4
28300,405732.04906613735,0.15625,499.84375,0.4
28400,409027.4202884617,0.171875,499.828125,0.4
28500,412321.8874910307,0.171875,499.828125,0.4
28600,415663.6567087587,0.28125,499.71875,0.4
28700,419005.57217592286,0.265625,499.734375,0.4
28800,422350.3234945025,0.265625,499.734375,0.4
28900,425656.1131517788,0.296875,499.703125,0.4
29000,429007.09164207394,0.3125,499.6875,0.4
29100,432399.6391612023,0.25,499.75,0.4
29200,435829.06893315446,0.1875,499.8125,0.4
29300,439194.39661982417,0.125,499.875,0.4
29400,442592.97292005015,0.1875,499.8125,0.4
29500,446018.76522735244,0.1875,499.8125,0.4
29600,449481.65717095893,0.21875,499.78125,0.4
29700,452954.31915220624,0.265625,499.734375,0.4
29800,456467.3894466965,0.296875,499.703125,0.4
29900,459959.54289841733,0.34375,499.65625,0.4
30000,463490.7209582889,0.328125,499.671875,0.4
30100,466983.6778321885,0.375,499.625,0.4
30200,470481.34200431354,0.4375,499.5625,0.4
30300,473941.39657763357,0.46875,499.53125,0.4
30400,477425.3312490795,0.5,499.5,0.4
30500,480891.284486681,0.46875,499.53125,0.4
30600,484414.39139831206,0.46875,499.53125,0.4
30700,488002.0138975567,0.359375,499.640625,0.4
30800,491641.39239533566,0.34375,499.65625,0.4
30900,495268.8504620261,0.28125,499.71875,0.4
31000,498954.5011113398,0.203125,499.796875,0.4
31100,502669.4178179597,0.265625,499.734375,0.4
31200,506344.20342168835,0.328125,499.671875,0.4
31300,510040.92360534996,0.375,499.625,0.4
31400,513810.1238494667,0.296875,499.703125,0.4
31500,517555.9448829458,0.203125,499.796875,0.4
31600,521325.9215300633,0.203125,499.796875,0.4
31700,525050.8903380013,0.1875,499.8125,0.4
31800,528732.673664451,0.234375,499.765625,0.4
31900,532443.506993758,0.265625,499.734375,0.4
32000,536150.5152205186,0.25,499.75,0.4
32100,539919.6202285553,0.203125,499.796875,0.4
32200,543737.2592935186,0.203125,499.796875,0.4
32300,547545.5402801902,0.125,499.875,0.4
32400,551325.7746562869,0.09375,499.90625,0.4
32500,555176.2781799145,0.140625,499.859375,0.4
32600,559118.0160024437,0.125,499.875,0.4
32700,563021.3970419522,0.09375,499.90625,0.4
32800,566980.7396490927,0.109375,499.890625,0.4
32900,570942.421328592,0.09375,499.90625,0.4
33000,574918.3756787234,0.09375,499.90625,0.4
33100,578931.1589349331,0.09375,499.90625,0.4
33200,582893.1703417373,0.0625,499.9375,0.4
33300,586820.5681138297,0.109375,499.890625,0.4
33400,590743.0013784452,0.15625,499.84375,0.4
33500,594703.6471431509,0.21875,499.78125,0.4
33600,598675.0131558632,0.234375,499.765625,0.4
33700,602623.4877058093,0.25,499.75,0.4
33800,606635.9609897282,0.203125,499.796875,0.4
33900,610579.9055562367,0.1875,499.8125,0.4
34000,614542.4899641837,0.109375,499.890625,0.4
34100,618550.9853674775,0.078125,499.921875,0.4
34200,622563.9076210036,0.0625,499.9375,0.4
34300,626618.5434196912,0.09375,499.90625,0.4
34400,630739.062350035,0.140625,499.859375,0.4
34500,634850.5448987278,0.15625,499.84375,0.4
34600,638965.2219848863,0.0625,499.9375,0.4
34700,643046.3028227976,0.078125,499.921875,0.4
34800,647090.260296398,0.140625,499.859375,0.4
34900,651236.978759104,0.234375,499.765625,0.4
35000,655369.6288090517,0.171875,499.828125,0.4
35100,659580.3984085415,0.09375,499.90625,0.4
35200,663807.7437142066,0.03125,499.96875,0.4
35300,668115.1131632108,0.046875,499.953125,0.4
35400,672434.9838896152,0.046875,499.953125,0.4
35500,676725.9230761671,0.03125,499.96875,0.4
35600,680995.5198890571,0.03125,499.96875,0.4
35700,685268.7285330863,0.03125,499.96875,0.4
35800,689560.190430005,0.03125,499.96875,0.4
35900,693895.8662378298,0.09375,499.90625,0.4
36000,698195.567018153,0.125,499.875,0.4
36100,702497.9667080959,0.125,499.875,0.4
36200,706824.9027634037,0.203125,499.796875,0.4
36300,711071.1333772028,0.21875,499.78125,0.4
36400,715340.3886838712,0.265625,499.734375,0.4
36500,719652.1669878185,0.3125,499.6875,0.4
36600,723983.353262582,0.265625,499.734375,0.4
36700,728359.5816170062,0.21875,499.78125,0.4
36800,732783.2142593972,0.21875,499.78125,0.4
36900,737227.6290764868,0.1875,499.8125,0.4
37000,741654.2525963517,0.21875,499.78125,0.4
37100,746067.3549921088,0.328125,499.671875,0.4
37200,750480.4270434272,0.296875,499.703125,0.4
37300,754869.9162009051,0.265625,499.734375,0.4
37400,759300.3891854641,0.203125,499.796875,0.4
37500,763759.210875098,0.140625,499.859375,0.4
37600,768247.0366516109,0.125,499.875,0.4
37700,772774.4250007204,0.09375,499.90625,0.4
37800,777310.4556392399,0.078125,499.921875,0.4
37900,781828.252325684,0.078125,499.921875,0.4
38000,786312.6484976799,0.09375,499.90625,0.4
38100,790805.7336096104,0.078125,499.921875,0.4
38200,795368.2731792812,0.171875,499.828125,0.4
38300,799950.0021920808,0.15625,499.84375,0.4
38400,804576.6285971055,0.234375,499.765625,0.4
38500,809105.9723421806,0.25,499.75,0.4
38600,813663.2473234115,0.296875,499.703125,0.4
38700,818260.3488489063,0.34375,499.65625,0.4
38800,822945.2877589829,0.34375,499.65625,0.4
38900,827555.5621820703,0.328125,499.671875,0.4
39000,832255.1854620775,0.375,499.625,0.4
39100,836924.7269198414,0.328125,499.671875,0.4
39200,841617.2807089112,0.359375,499.640625,0.4
39300,846162.8439772079,0.265625,499.734375,0.4
39400,850790.9149624569,0.15625,499.84375,0.4
