step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,1.1237500000000002,0.03093750000000002
300,1.2293749999999994,0.05734374999999999
400,1.352999999999999,0.08824999999999998
500,1.4872500000000004,0.12181249999999996
600,1.6253749999999993,0.15634375000000006
700,1.7613750000000008,0.19034375000000006
800,1.8890000000000002,0.22225000000000006
900,2.001125,0.25028125
1000,2.087,0.27174999999999994
1100,2.1594999999999995,0.289875
1200,2.2147499999999996,0.30368749999999994
1300,2.276,0.319
1400,2.3290000000000006,0.33224999999999993
1500,2.3707499999999992,0.3426874999999999
1600,2.405374999999999,0.35134375000000007
1700,2.4281249999999996,0.35703124999999997
1800,2.4479999999999995,0.362
1900,2.4864999999999986,0.37162499999999987
2000,2.5218749999999996,0.3804687500000001
2100,2.558375000000001,0.38959375
2200,2.5833749999999993,0.39584375000000016
2300,2.626499999999999,0.40662500000000007
2400,2.6483749999999993,0.41209375
2500,2.67775,0.41943749999999996
2600,2.7010000000000005,0.42524999999999996
2700,2.731875,0.4329687500000001
2800,2.7526249999999997,0.43815624999999997
2900,2.7822499999999994,0.44556250000000003
3000,2.8296250000000005,0.45740624999999996
3100,2.8581249999999994,0.4645312500000001
3200,2.89125,0.4728125
3300,2.9139999999999993,0.4785000000000001
3400,2.9484999999999992,0.487125
3500,2.97875,0.49468750000000006
3600,3.0075000000000007,0.501875
3700,3.036749999999999,0.5091875
3800,3.076125,0.5190312499999999
3900,3.0998749999999986,0.5249687499999999
4000,3.13425,0.5335624999999999
4100,3.1656249999999986,0.54140625
4200,3.1962499999999996,0.5490625
4300,3.2224999999999997,0.5556250000000001
4400,3.2498750000000003,0.56246875
4500,3.2807499999999994,0.5701874999999997
4600,3.3087500000000007,0.5771875
4700,3.337250000000001,0.5843125000000001
4800,3.3748750000000003,0.5937187500000002
4900,3.4013750000000003,0.60034375
5000,3.4365,0.6091250000000001
5100,3.4716250000000017,0.61790625
5200,3.4996250000000004,0.6249062500000002
5300,3.526625000000001,0.63165625
5400,3.551875000000001,0.6379687500000002
5500,3.5793749999999993,0.64484375
5600,3.614749999999999,0.6536874999999999
5700,3.6433750000000007,0.66084375
5800,3.671875,0.66796875
5900,3.7098750000000003,0.6774687500000002
6000,3.745625,0.68640625
6100,3.774249999999999,0.6935624999999997
6200,3.815125000000001,0.7037812499999998
6300,3.851875000000001,0.7129687500000002
6400,3.886375,0.7215937499999998
6500,3.916250000000001,0.7290625000000001
6600,3.947624999999999,0.7369062499999999
6700,3.9811249999999996,0.7452812499999999
6800,4.006125,0.7515312500000003
6900,4.040125,0.7600312499999999
