step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,1.008375,0.0020937500000000014
300,1.0127499999999998,0.0031875000000000015
400,1.017125,0.004281250000000001
500,1.021125,0.005281250000000002
600,1.0281250000000002,0.007031250000000003
700,1.037,0.009250000000000003
800,1.0485000000000002,0.012125000000000004
900,1.0606250000000002,0.015156250000000007
1000,1.072875,0.018218750000000006
1100,1.0873749999999998,0.021843750000000006
1200,1.1044999999999996,0.02612500000000001
1300,1.1198749999999997,0.029968750000000013
1400,1.1352499999999999,0.0338125
1500,1.1471250000000002,0.03678125
1600,1.159125,0.03978124999999999
1700,1.1756250000000001,0.04390624999999999
1800,1.186625,0.046656249999999976
1900,1.1961250000000008,0.04903124999999997
2000,1.2053750000000003,0.05134374999999999
2100,1.21375,0.0534375
2200,1.22,0.054999999999999986
2300,1.2300000000000002,0.05749999999999999
2400,1.2369999999999999,0.05924999999999999
2500,1.2463750000000002,0.06159374999999999
2600,1.2540000000000002,0.06349999999999999
2700,1.257875,0.06446874999999999
2800,1.2623750000000002,0.06559374999999998
2900,1.2673750000000001,0.06684374999999998
3000,1.2688750000000002,0.06721874999999998
3100,1.2790000000000001,0.06974999999999998
3200,1.283625,0.07090624999999998
3300,1.28675,0.0716875
3400,1.2872500000000002,0.07181249999999999
3500,1.2908750000000002,0.07271874999999997
3600,1.2917500000000002,0.07293749999999997
3700,1.2975000000000003,0.07437499999999998
3800,1.3031249999999999,0.07578124999999998
3900,1.3043749999999998,0.07609374999999999
4000,1.307375,0.07684374999999997
4100,1.3102500000000001,0.07756249999999998
4200,1.3085000000000002,0.07712499999999999
4300,1.316375,0.07909374999999999
4400,1.320375,0.08009374999999998
4500,1.3250000000000002,0.08124999999999998
4600,1.3262500000000004,0.08156249999999997
4700,1.330375,0.08259374999999998
4800,1.3333750000000002,0.08334374999999998
4900,1.3378750000000001,0.08446874999999995
5000,1.3426250000000004,0.08565624999999996
5100,1.3441250000000005,0.08603124999999998
5200,1.345875,0.08646874999999998
5300,1.3482500000000004,0.08706249999999995
5400,1.3528750000000003,0.08821874999999997
5500,1.354,0.08849999999999995
5600,1.35775,0.08943749999999999
5700,1.3586249999999997,0.08965624999999997
5800,1.3603750000000001,0.09009374999999994
5900,1.3607500000000001,0.09018749999999998
6000,1.362375,0.09059374999999993
6100,1.3665,0.091625
6200,1.3678749999999997,0.09196874999999997
6300,1.3705000000000003,0.09262499999999996
6400,1.3732500000000003,0.09331249999999998
6500,1.3793749999999998,0.09484375
6600,1.3880000000000001,0.09699999999999998
6700,1.3945,0.09862499999999995
6800,1.397625,0.09940624999999997
6900,1.403875,0.10096874999999995
7000,1.408875,0.10221874999999996
