step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,1.081875,0.020468750000000015
300,1.1511249999999997,0.03778125
400,1.238875,0.05971874999999999
500,1.3366249999999997,0.08415624999999996
600,1.4498749999999998,0.11246875000000002
700,1.554875,0.13871874999999997
800,1.6611249999999997,0.16528125000000005
900,1.7618750000000003,0.19046875
1000,1.8559999999999999,0.21400000000000008
1100,1.93625,0.23406249999999998
1200,1.9985000000000002,0.24962499999999996
1300,2.054375,0.26359375
1400,2.0955,0.27387500000000004
1500,2.119875000000001,0.27996875
1600,2.1572500000000003,0.2893124999999999
1700,2.185375,0.29634374999999996
1800,2.212875000000001,0.30321875
1900,2.2414999999999994,0.31037499999999996
2000,2.2773749999999993,0.31934375000000004
2100,2.3113749999999995,0.32784375
2200,2.3377499999999998,0.3344374999999999
2300,2.3708750000000007,0.3427187499999999
2400,2.3965000000000005,0.3491249999999999
2500,2.414875,0.3537187500000001
2600,2.444125,0.3610312499999999
2700,2.4795,0.3698749999999998
2800,2.5096249999999998,0.3774062500000001
2900,2.5391250000000003,0.3847812500000001
3000,2.5650000000000004,0.39125
3100,2.5827500000000003,0.3956875
3200,2.6008750000000003,0.40021875000000007
3300,2.621250000000001,0.4053124999999999
3400,2.6516250000000006,0.41290625000000003
3500,2.6766250000000005,0.41915624999999995
3600,2.694750000000001,0.42368750000000005
3700,2.715375,0.4288437499999999
3800,2.726749999999999,0.43168750000000017
3900,2.738375,0.43459374999999995
4000,2.767375000000001,0.4418437500000002
4100,2.7970000000000006,0.44925000000000004
4200,2.8197499999999995,0.45493750000000005
4300,2.8486249999999993,0.46215625000000005
4400,2.8761250000000005,0.46903124999999996
4500,2.9038749999999993,0.4759687499999999
4600,2.9139999999999993,0.4785
4700,2.930125,0.48253124999999997
4800,2.9556250000000004,0.48890625000000004
4900,2.9842499999999994,0.49606250000000013
5000,3.011625,0.50290625
5100,3.050125,0.5125312500000001
5200,3.081625,0.52040625
5300,3.10975,0.5274375000000001
5400,3.1345000000000005,0.5336249999999998
5500,3.1619999999999995,0.5404999999999999
5600,3.1923749999999993,0.5480937499999998
5700,3.227125000000001,0.55678125
5800,3.2508750000000006,0.56271875
5900,3.279499999999999,0.5698749999999999
6000,3.3033749999999995,0.5758437499999999
6100,3.3292499999999996,0.5823125000000001
6200,3.359750000000002,0.5899375000000002
6300,3.3949999999999996,0.5987499999999999
6400,3.423999999999998,0.6059999999999999
6500,3.464499999999998,0.6161249999999995
6600,3.4947499999999985,0.6236874999999998
6700,3.5231250000000003,0.6307812500000001
6800,3.549875,0.6374687500000003
6900,3.5739999999999985,0.6434999999999997
7000,3.5958749999999995,0.64896875
7100,3.6333749999999996,0.6583437499999998
7200,3.65275,0.6631875000000002
7300,3.6893750000000005,0.67234375
7400,3.7127500000000007,0.6781875000000002
7500,3.7444999999999995,0.6861250000000001
7600,3.777499999999999,0.694375
7700,3.8087500000000003,0.7021875000000001
7800,3.8408750000000005,0.71021875
7900,3.8778749999999986,0.7194687500000001
8000,3.90175,0.7254375000000002
8100,3.928875,0.73221875
8200,3.9588749999999995,0.7397187499999999
8300,3.9851249999999996,0.7462812499999998
8400,4.006875,0.7517187500000001
8500,4.0245,0.7561249999999998
8600,4.047749999999999,0.7619374999999998
8700,4.073874999999998,0.7684687499999997
8800,4.095000000000001,0.7737500000000003
8900,4.127624999999998,0.7819062499999999
9000,4.148999999999999,0.7872499999999999
9100,4.16725,0.7918124999999999
9200,4.193874999999999,0.7984687500000001
9300,4.218124999999999,0.80453125
9400,4.242000000000001,0.8105000000000002
9500,4.263750000000002,0.8159375000000003
9600,4.282375000000001,0.8205937500000001
9700,4.298125,0.8245312499999998
9800,4.3218749999999995,0.8304687499999998
9900,4.3475,0.8368749999999997
10000,4.376749999999999,0.8441875
10100,4.404124999999997,0.8510312499999998
10200,4.428749999999999,0.8571874999999997
10300,4.450124999999999,0.86253125
10400,4.461749999999999,0.8654375
