step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,1.0117500000000001,0.0029375000000000017
300,1.0183749999999998,0.004593750000000002
400,1.0263749999999998,0.006593750000000003
500,1.0371249999999999,0.009281250000000003
600,1.0497500000000002,0.012437500000000006
700,1.0671249999999997,0.016781250000000004
800,1.0866249999999997,0.02165625000000001
900,1.1109999999999998,0.027750000000000014
1000,1.1375,0.03437500000000001
1100,1.1660000000000001,0.0415
1200,1.1956250000000002,0.04890625
1300,1.223125,0.05578124999999997
1400,1.2495000000000003,0.06237499999999998
1500,1.2775000000000003,0.06937499999999999
1600,1.3031250000000003,0.07578125000000001
1700,1.3197500000000002,0.07993749999999997
1800,1.3395000000000001,0.08487499999999999
1900,1.3515000000000004,0.08787499999999998
2000,1.3656250000000003,0.09140624999999997
2100,1.381625,0.09540624999999998
2200,1.3932499999999999,0.0983125
2300,1.4030000000000002,0.10074999999999998
2400,1.4192500000000003,0.1048125
2500,1.4327500000000004,0.10818749999999999
2600,1.4432500000000004,0.1108125
2700,1.4571249999999996,0.11428125
2800,1.4655000000000002,0.11637499999999999
2900,1.4747499999999998,0.1186875
3000,1.4852500000000002,0.12131249999999999
3100,1.49425,0.12356249999999999
3200,1.5067500000000007,0.12668749999999998
3300,1.5181249999999997,0.12953125
3400,1.526125,0.13153125
3500,1.5343749999999998,0.13359374999999996
3600,1.544375,0.13609374999999996
3700,1.5509999999999997,0.13774999999999998
3800,1.5586250000000001,0.13965624999999998
3900,1.5688749999999998,0.14221875
4000,1.5775000000000003,0.144375
4100,1.5851250000000003,0.14628124999999997
4200,1.5921249999999998,0.14803125
4300,1.5969999999999998,0.14925000000000002
4400,1.6029999999999998,0.15075
4500,1.6068749999999998,0.15171874999999996
4600,1.6186249999999998,0.15465625
4700,1.6274999999999993,0.15687499999999996
4800,1.6378750000000002,0.15946875
4900,1.6471250000000002,0.16178124999999996
5000,1.650125,0.16253125000000002
5100,1.6572500000000006,0.16431249999999992
5200,1.6678750000000004,0.16696874999999997
5300,1.68125,0.17031249999999995
5400,1.68375,0.17093749999999996
5500,1.6896249999999997,0.17240625
5600,1.6935000000000002,0.17337499999999997
5700,1.702375,0.17559375
5800,1.7092500000000004,0.17731249999999996
5900,1.7145000000000001,0.17862500000000003
6000,1.7227500000000002,0.18068749999999995
6100,1.7336249999999997,0.18340625000000002
6200,1.7445000000000004,0.18612499999999996
6300,1.754375,0.18859375000000003
6400,1.7636250000000002,0.1909062499999999
6500,1.7731249999999994,0.19328125000000004
6600,1.7837500000000006,0.19593749999999993
6700,1.7957500000000002,0.19893749999999996
6800,1.7987500000000005,0.19968750000000002
6900,1.8086250000000001,0.20215624999999993
7000,1.8173750000000004,0.20434375
7100,1.8301250000000004,0.2075312499999999
7200,1.8430000000000004,0.21074999999999997
7300,1.8517500000000002,0.21293750000000003
7400,1.8658750000000006,0.21646875000000004
7500,1.875875,0.2189687499999999
7600,1.8856250000000003,0.22140624999999994
7700,1.8973749999999998,0.22434375
7800,1.9092500000000001,0.2273124999999999
7900,1.9233750000000007,0.23084374999999988
8000,1.9352500000000001,0.2338125
8100,1.9481249999999999,0.23703124999999997
8200,1.9581249999999997,0.23953125000000003
8300,1.9765,0.24412500000000004
8400,1.9882500000000003,0.24706250000000002
8500,2.0012499999999998,0.2503125
8600,2.014625,0.25365625
8700,2.026875,0.25671875000000005
8800,2.0365,0.25912500000000005
8900,2.0438750000000008,0.2609687500000001
9000,2.0553749999999997,0.26384375000000004
9100,2.0675,0.2668749999999999
9200,2.0772500000000003,0.26931250000000007
9300,2.089625,0.2724062499999999
9400,2.0991250000000004,0.27478125
9500,2.1104999999999996,0.27762499999999996
9600,2.1199999999999997,0.2799999999999999
9700,2.12925,0.28231249999999997
9800,2.144,0.2860000000000001
9900,2.1570000000000005,0.28925
