step,mean_aspect_ratio,fraction_elongated
100,1.0,0.0
200,4.131,0.7827500000000002
300,4.552375000000001,0.8880937499999999
400,4.619125000000004,0.9047812500000003
500,4.632875000000001,0.90821875
600,4.633375000000001,0.90834375
700,4.631000000000001,0.9077500000000001
800,4.629250000000001,0.9073125000000003
900,4.61425,0.9035624999999999
1000,4.602499999999999,0.9006250000000003
1100,4.613499999999999,0.9033749999999997
1200,4.62025,0.9050624999999997
1300,4.626124999999998,0.9065312499999996
1400,4.633624999999999,0.9084062500000001
1500,4.636875,0.9092187500000002
1600,4.645499999999999,0.9113749999999998
1700,4.658749999999999,0.9146874999999997
1800,4.669624999999999,0.9174062499999998
1900,4.684875000000001,0.9212187500000002
2000,4.700000000000002,0.9250000000000002
2100,4.7139999999999995,0.9285000000000001
2200,4.725625000000001,0.9314062500000001
2300,4.738374999999999,0.9345937499999998
2400,4.744625,0.9361562500000001
2500,4.749374999999999,0.93734375
2600,4.758000000000001,0.9395
2700,4.775125,0.9437812500000001
2800,4.7802500000000006,0.9450625000000002
2900,4.78775,0.9469375
3000,4.802249999999999,0.9505625
3100,4.804374999999997,0.9510937499999996
3200,4.810999999999999,0.9527500000000001
3300,4.814874999999999,0.9537187500000001
3400,4.824375,0.9560937500000001
3500,4.834749999999998,0.9586874999999996
3600,4.84075,0.9601874999999999
3700,4.847124999999998,0.9617812499999997
3800,4.845749999999998,0.9614374999999997
3900,4.85225,0.9630625000000002
4000,4.857500000000001,0.964375
4100,4.864000000000002,0.9660000000000002
4200,4.866624999999997,0.9666562499999999
4300,4.867624999999999,0.96690625
4400,4.867375,0.9668437499999998
4500,4.872625000000001,0.9681562499999999
4600,4.882000000000001,0.9705
4700,4.894374999999998,0.9735937499999997
4800,4.897249999999998,0.9743124999999997
4900,4.900249999999999,0.9750624999999999
5000,4.908250000000001,0.9770624999999997
5100,4.913249999999999,0.9783124999999999
5200,4.921249999999999,0.9803124999999997
5300,4.9273750000000005,0.9818437499999997
5400,4.932999999999998,0.9832499999999997
5500,4.937999999999998,0.9844999999999995
5600,4.935249999999999,0.9838125
5700,4.930249999999998,0.9825624999999999
5800,4.935250000000001,0.9838125
5900,4.934749999999999,0.9836874999999996
6000,4.934124999999999,0.9835312499999997
6100,4.934999999999999,0.9837499999999997
6200,4.933375,0.9833437499999994
6300,4.932624999999999,0.9831562499999998
6400,4.935,0.9837499999999998
6500,4.931499999999999,0.9828749999999999
6600,4.933499999999999,0.9833749999999996
6700,4.9331249999999995,0.9832812499999996
6800,4.935124999999998,0.9837812499999997
6900,4.940124999999999,0.9850312500000001
7000,4.94175,0.9854375
7100,4.943749999999999,0.9859374999999999
7200,4.9476249999999995,0.98690625
7300,4.950375,0.9875937499999998
7400,4.954749999999998,0.9886874999999996
7500,4.961749999999999,0.9904374999999997
7600,4.965124999999999,0.9912812499999997
7700,4.968249999999999,0.9920625
7800,4.968125000000001,0.9920312499999998
7900,4.964249999999999,0.9910624999999997
8000,4.958625,0.98965625
8100,4.951624999999999,0.9879062499999998
8200,4.9506250000000005,0.9876562499999998
8300,4.949000000000001,0.9872499999999997
8400,4.949374999999999,0.9873437499999995
8500,4.9498750000000005,0.9874687499999998
8600,4.952625,0.9881562499999998
8700,4.953999999999998,0.9885
8800,4.953875,0.9884687500000001
8900,4.956124999999999,0.98903125
9000,4.9605,0.9901249999999999
9100,4.961375,0.9903437499999999
9200,4.9595,0.9898749999999998
9300,4.956874999999999,0.9892187499999999
9400,4.958625,0.98965625
9500,4.95875,0.9896874999999999
9600,4.962749999999999,0.9906874999999998
9700,4.961749999999999,0.9904375
9800,4.961,0.9902500000000002
9900,4.960000000000001,0.99
10000,4.960624999999999,0.9901562499999998
10100,4.960125000000001,0.99003125
10200,4.967249999999998,0.9918125
10300,4.9685000000000015,0.9921249999999997
10400,4.969375000000001,0.99234375
10500,4.972500000000001,0.993125
10600,4.976249999999999,0.9940625
10700,4.9788749999999995,0.9947187500000001
10800,4.98175,0.9954375000000002
10900,4.983625,0.99590625
11000,4.985125,0.99628125
11100,4.982,0.9955
11200,4.9781249999999995,0.9945312499999999
11300,4.978,0.9945
11400,4.975,0.9937499999999998
11500,4.973624999999998,0.9934062499999999
11600,4.975874999999999,0.99396875
11700,4.973874999999999,0.99346875
11800,4.973999999999998,0.9934999999999998
11900,4.974875,0.9937187499999999
12000,4.975249999999999,0.9938125000000001
12100,4.975124999999999,0.9937812500000001
12200,4.973999999999999,0.9934999999999998
12300,4.974249999999999,0.9935624999999999
12400,4.976249999999999,0.9940625
12500,4.97675,0.9941875000000001
12600,4.978375,0.9945937499999998
12700,4.978875,0.9947187499999999
12800,4.9785,0.9946249999999999
12900,4.97725,0.9943124999999999
13000,4.9792499999999995,0.9948125
13100,4.979750000000001,0.9949374999999998
13200,4.98175,0.9954374999999999
13300,4.98325,0.9958124999999998
13400,4.9833750000000006,0.99584375
13500,4.9835,0.9958750000000001
13600,4.98675,0.9966875
13700,4.988625000000001,0.99715625
13800,4.9902500000000005,0.9975625
13900,4.98975,0.9974375000000001
14000,4.989750000000001,0.9974375
14100,4.989249999999999,0.9973125
14200,4.98725,0.9968125
14300,4.987625,0.9969062499999999
14400,4.988250000000001,0.9970624999999999
14500,4.987875000000001,0.99696875
14600,4.988125,0.99703125
14700,4.9865,0.996625
14800,4.98525,0.9963124999999999
14900,4.983,0.9957499999999998
15000,4.9845,0.996125
15100,4.983624999999999,0.99590625
15200,4.985375000000001,0.9963437499999999
15300,4.9887500000000005,0.9971875
15400,4.9902500000000005,0.9975624999999998
15500,4.9895000000000005,0.9973749999999999
15600,4.9891250000000005,0.9972812499999998
15700,4.990625,0.9976562499999999
15800,4.99175,0.9979374999999998
15900,4.992,0.9979999999999999
16000,4.99225,0.9980625000000002
16100,4.9935,0.9983750000000001
16200,4.992125,0.9980312499999998
16300,4.991875,0.99796875
16400,4.99175,0.9979374999999998
16500,4.989625,0.9974062499999999
16600,4.9883750000000004,0.9970937499999999
16700,4.9865,0.996625
16800,4.984125,0.9960312499999999
16900,4.98175,0.9954375000000001
17000,4.980125,0.99503125
17100,4.97675,0.9941875
17200,4.975625,0.9939062500000001
17300,4.977625,0.9944062499999999
17400,4.979875,0.9949687500000001
17500,4.98275,0.9956874999999998
17600,4.9857499999999995,0.9964375
17700,4.99,0.9974999999999999
17800,4.9902500000000005,0.9975624999999999
17900,4.99325,0.9983124999999998
18000,4.994999999999999,0.9987500000000001
18100,4.99575,0.9989375
18200,4.9963750000000005,0.9990937499999999
18300,4.995,0.9987499999999999
18400,4.994,0.9984999999999999
18500,4.993625,0.9984062500000002
18600,4.9933749999999995,0.9983437499999999
18700,4.992624999999999,0.99815625
18800,4.991124999999999,0.9977812500000002
18900,4.992,0.9979999999999998
19000,4.991625,0.9979062499999999
19100,4.993,0.9982499999999999
19200,4.994375000000001,0.9985937500000001
19300,4.995875000000001,0.9989687500000001
19400,4.9967500000000005,0.9991874999999998
19500,4.99775,0.9994375
19600,4.9971250000000005,0.9992812499999999
19700,4.9975000000000005,0.999375
19800,4.9967500000000005,0.9991874999999999
19900,4.9975000000000005,0.9993749999999999
20000,4.997125,0.9992812499999999
20100,4.9975,0.9993749999999999
20200,4.997999999999999,0.9995
