step,msd_global,n_round,n_elongated
0,0.0,500,0
100,9.44184100482025,500,0
200,10.765602053640679,499,1
300,11.311285884466328,498,2
400,12.111239615345628,495,5
500,14.98605020808351,490,10
600,15.587614209640094,486,14
700,18.524748194726747,481,19
800,18.508036190709614,471,29
900,20.35351112661886,465,35
1000,24.870534502071205,458,42
1100,23.35223918892457,446,54
1200,26.42031933735654,430,70
1300,32.13022125348098,418,82
1400,37.80263047371885,411,89
1500,45.91380698817219,405,95
1600,56.809479129174846,393,107
1700,73.89399762644355,386,114
1800,87.61533174329888,375,125
1900,106.42176290798422,371,129
2000,120.5595012904392,367,133
2100,134.05903774190185,371,129
2200,147.61888118682046,373,127
2300,163.44711756440702,373,127
2400,177.0835077348942,374,126
2500,186.98535348933802,374,126
2600,192.0576152765868,373,127
2700,200.49003418277098,365,135
2800,224.09092498604278,363,137
2900,261.05584278533604,358,142
3000,303.2839052477826,348,152
3100,334.43504779386205,336,164
3200,365.281787186002,338,162
3300,394.7082679591878,344,156
3400,433.0848575276934,337,163
3500,470.9865064814453,335,165
3600,494.4171454503273,328,172
3700,535.7728017809665,326,174
3800,556.2018494114079,320,180
3900,582.7025483483219,312,188
4000,597.6317934450111,315,185
4100,636.1451245436535,312,188
4200,673.0786955088004,305,195
4300,708.7085270418615,309,191
4400,762.6126117061158,311,189
4500,810.6819046966298,306,194
4600,865.3484847586427,304,196
4700,942.6127528178715,298,202
4800,1000.5671887356965,297,203
4900,1064.5158142039184,295,205
5000,1114.6297737156003,300,200
5100,1172.6920833223196,311,189
5200,1221.7493535941649,307,193
5300,1265.037815926696,308,192
5400,1306.712539141845,306,194
5500,1343.2353309861994,313,187
5600,1393.9404808446711,325,175
5700,1461.860875352473,329,171
5800,1517.8175962127443,328,172
5900,1583.7852255644445,321,179
6000,1683.820581066871,319,181
6100,1758.1888246727033,312,188
6200,1823.9219389221073,306,194
6300,1876.2935239419273,308,192
6400,1943.7360113366235,307,193
6500,2024.299882309925,303,197
6600,2120.7333981368392,300,200
6700,2195.3935187160664,295,205
6800,2263.0819087999093,299,201
6900,2342.469501167243,301,199
7000,2418.5604370976343,299,201
7100,2488.656255805254,297,203
7200,2541.5926153572527,303,197
7300,2632.630674213253,300,200
