step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,15.845477922486307,1000,0
200,18.405723736755704,1000,0
300,19.64057956018526,1000,0
400,20.38623625261549,1000,0
500,24.26742293907992,1000,0
600,23.629971216475194,1000,0
700,24.997908892577687,1000,0
800,23.06547680913752,1000,0
900,23.76563795918587,1000,0
1000,25.662039246719843,1000,0
1100,24.41638026620032,1000,0
1200,23.881493113856866,1000,0
1300,24.562059367634706,1000,0
1400,24.57631885127443,1000,0
1500,24.61197279542894,1000,0
1600,23.96190631919727,1000,0
1700,24.608948864791017,1000,0
1800,23.992607457729864,1000,0
1900,23.999992265552727,1000,0
2000,23.978219126330767,1000,0
2100,24.02680038291271,1000,0
2200,24.00663642186429,1000,0
2300,24.006849806508374,1000,0
2400,24.019046453527103,1000,0
2500,24.01076964589359,1000,0
2600,24.017620241974107,1000,0
2700,24.020285451219202,1000,0
2800,24.049730637287926,1000,0
2900,24.06779635139358,1000,0
3000,24.073387193153394,1000,0
3100,24.741228841838048,1000,0
3200,24.74675286523134,1000,0
3300,24.78025292899717,1000,0
3400,24.191988779212302,1000,0
3500,24.196531094748988,1000,0
3600,24.1969560593587,1000,0
3700,24.21607362470396,1000,0
3800,24.218801584329885,1000,0
3900,22.935482163282934,1000,0
4000,22.94498930347783,1000,0
4100,22.9586588137999,1000,0
4200,22.3793127837452,1000,0
4300,23.05605970878897,1000,0
4400,23.679390374835222,1000,0
4500,23.071978829600965,1000,0
4600,23.08034041860669,1000,0
4700,22.453179427188054,1000,0
4800,22.476367991939814,1000,0
4900,22.47345001109175,1000,0
5000,22.48068417428587,1000,0
5100,22.486218848604913,1000,0
5200,22.494615259091194,1000,0
5300,21.83056205949754,1000,0
5400,21.834897022341387,1000,0
5500,21.84091991182471,1000,0
5600,21.816420654724517,1000,0
5700,21.82892312504777,1000,0
5800,21.822465936829918,1000,0
5900,21.830192796097943,1000,0
6000,21.823346871877607,1000,0
6100,21.822123206537885,1000,0
6200,21.837322437861264,1000,0
6300,21.844086654042744,1000,0
6400,21.859793613514498,1000,0
6500,21.8774735151907,1000,0
6600,22.51121395009608,1000,0
6700,22.51694619450447,1000,0
6800,22.52371028548855,1000,0
6900,22.522102020670715,1000,0
7000,22.545076109937362,1000,0
7100,22.53358887809841,1000,0
7200,22.53693265432734,1000,0
7300,22.53592273656455,1000,0
7400,23.166228779398843,1000,0
7500,22.56314975393504,1000,0
7600,22.5472107052477,1000,0
7700,22.563221536779267,1000,0
7800,21.98441117897595,1000,0
7900,21.406734261495448,1000,0
8000,22.00592369342466,1000,0
8100,22.00201763299771,1000,0
8200,22.00537660266713,1000,0
8300,22.027926466548386,1000,0
8400,22.031127901428178,1000,0
8500,21.438896021205228,1000,0
8600,22.051322884431166,1000,0
8700,22.04852540103235,1000,0
8800,21.456727119088743,1000,0
8900,21.45334228515654,1000,0
9000,21.444861664806503,1000,0
9100,21.468410752721645,1000,0
9200,21.46957604171627,1000,0
9300,21.48724869665106,1000,0
9400,21.507040460919786,1000,0
