step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,18.077019536733605,1000,0
200,18.298170300308257,994,6
300,20.411007293644563,989,11
400,22.239412962917143,984,16
500,23.11564847854853,981,19
600,24.1465166254196,977,23
700,26.243179599450457,973,27
800,29.72677250578864,967,33
900,31.171523961774675,959,41
1000,36.62044907276897,950,50
1100,40.86393632114737,939,61
1200,46.14787112072304,932,68
1300,49.58252515282115,922,78
1400,51.1408259174486,918,82
1500,59.35087692561782,910,90
1600,61.997908050294235,912,88
1700,68.94451865707032,902,98
1800,73.80632975601935,892,108
1900,76.38139594511395,886,114
2000,85.26978973223981,875,125
2100,94.00748671964774,870,130
2200,102.88728742027824,863,137
2300,117.42504584242826,859,141
2400,132.34408503329573,854,146
2500,150.60926557763236,842,158
2600,171.93833883488801,841,159
2700,191.11621855458932,843,157
2800,215.45228665805118,837,163
2900,238.83546222120685,836,164
3000,257.8356902554279,842,158
3100,258.3263250084342,846,154
3200,255.97561860397795,851,149
3300,258.91972549959263,859,141
3400,268.3286147621225,861,139
3500,269.21176291064313,863,137
3600,272.39974478006076,869,131
3700,290.3984254352979,858,142
3800,309.254181949892,855,145
3900,326.967910158566,858,142
4000,344.69553089339206,856,144
4100,365.2907384389609,856,144
4200,383.63407899337625,853,147
4300,380.8002598325937,838,162
4400,390.735672373845,828,172
4500,408.8595819625477,827,173
4600,432.63905868510216,825,175
4700,460.5862385183196,829,171
4800,483.8189781953947,831,169
4900,491.8448254937952,835,165
5000,493.9084492182039,837,163
5100,500.1026849229179,825,175
5200,514.2575096343788,827,173
5300,528.3659803918584,827,173
5400,554.8311710478918,824,176
5500,586.2675229078485,821,179
5600,610.2225662885803,817,183
5700,637.8614366340146,809,191
5800,656.0468002448406,802,198
5900,674.2736820595162,792,208
6000,695.1047521241861,783,217
6100,721.7965378301354,784,216
6200,748.5709956222171,790,210
6300,788.8354870934614,788,212
6400,814.1307100416876,790,210
6500,824.2496849494946,790,210
6600,847.0669627529938,784,216
6700,867.2474623041277,788,212
6800,896.5562708168233,791,209
6900,914.5505787576869,786,214
7000,949.9938090939219,787,213
7100,989.023104314374,789,211
7200,1026.4313196671249,796,204
7300,1066.6083894258416,799,201
7400,1115.5108495024676,800,200
7500,1152.3886393001476,808,192
7600,1188.531838681093,808,192
7700,1209.8597388243995,817,183
7800,1228.8002895101984,817,183
7900,1253.9353385773227,818,182
8000,1274.953867890956,821,179
8100,1289.7317258985688,823,177
8200,1294.7783945288922,826,174
8300,1304.6323347067325,827,173
8400,1301.4512061405278,821,179
8500,1317.3278846936082,816,184
8600,1330.8085719724022,807,193
8700,1363.1448857728135,801,199
8800,1373.885101316899,802,198
8900,1399.2545432612271,800,200
9000,1436.495730726067,801,199
9100,1473.8733162439373,795,205
9200,1513.0586345077058,795,205
9300,1553.394257219852,800,200
9400,1601.6291047901996,795,205
9500,1651.6548542978474,797,203
9600,1695.9985415525819,804,196
9700,1733.260991835204,806,194
9800,1752.9317892086171,807,193
9900,1784.1022183220143,800,200
10000,1828.065587366827,801,199
10100,1848.4254725246708,802,198
10200,1903.0126270614508,797,203
10300,1964.7187673500193,790,210
10400,2001.2174420808944,778,222
10500,2056.684883287274,769,231
10600,2150.386059506072,767,233
10700,2206.4406596226845,766,234
10800,2283.5611451173463,762,238
10900,2352.3387742198083,761,239
11000,2426.5289107816307,769,231
11100,2481.3708293674244,778,222
11200,2546.5479303741986,792,208
11300,2611.583213060123,795,205
11400,2679.7166410843233,795,205
11500,2727.4006697241794,795,205
11600,2779.5381827692313,807,193
11700,2809.6995115899426,810,190
11800,2860.8440687729553,811,189
11900,2909.7115577684276,813,187
12000,2963.2230133014527,811,189
12100,3009.4272124628724,804,196
12200,3055.4034383044077,796,204
12300,3075.898330057812,789,211
12400,3129.309123672882,784,216
12500,3173.067482572799,783,217
12600,3224.7287062167284,780,220
12700,3306.907783106761,778,222
12800,3399.900534373083,779,221
12900,3482.7480640227573,776,224
13000,3550.1959735204427,765,235
13100,3614.7863847536487,753,247
13200,3683.615585735243,753,247
13300,3721.2519615897418,744,256
13400,3791.7025234344114,733,267
13500,3873.932762086524,722,278
13600,3960.2753110060626,722,278
13700,4041.512363999805,716,284
13800,4154.632322911451,715,285
13900,4244.737316028023,720,280
14000,4374.660786031171,718,282
14100,4509.181793007009,706,294
14200,4665.882675806736,704,296
14300,4787.485277988942,710,290
14400,4867.832493797159,701,299
14500,4930.416720228714,706,294
14600,4993.868432048696,702,298
14700,5056.776220604504,705,295
14800,5134.2378041956945,700,300
14900,5232.680412217114,704,296
15000,5335.372296290269,701,299
15100,5441.715431185557,703,297
15200,5585.7715200995935,709,291
15300,5749.243093538091,710,290
15400,5909.089188372944,708,292
15500,6091.163686663857,707,293
15600,6269.8894882966515,704,296
15700,6414.388398167214,713,287
15800,6513.473089882223,716,284
15900,6634.648069297408,711,289
16000,6736.69205465223,714,286
16100,6862.510283750905,711,289
16200,7015.6344448792115,715,285
16300,7104.175062172226,708,292
16400,7190.817680595025,712,288
16500,7317.49316714583,708,292
16600,7455.406252808972,708,292
16700,7620.876084336959,721,279
16800,7811.6755958778485,723,277
16900,8008.000982027021,722,278
17000,8193.132711990154,735,265
17100,8348.659649311121,731,269
17200,8502.541482299801,724,276
17300,8611.516511675027,722,278
17400,8728.28404197666,720,280
17500,8842.448082820061,722,278
17600,9029.259248740978,720,280
17700,9180.224500823999,710,290
17800,9330.060276594335,704,296
17900,9525.172014752197,696,304
18000,9708.734775308736,687,313
18100,9908.178293868743,687,313
18200,10115.612321259883,687,313
18300,10329.69003944872,679,321
18400,10487.345046259597,668,332
18500,10648.41092944758,661,339
18600,10807.801543168567,663,337
18700,11022.905257643553,658,342
18800,11180.927790991305,649,351
18900,11408.544221081373,640,360
19000,11629.999804482803,641,359
19100,11888.680750869233,638,362
19200,12081.987955858107,623,377
19300,12290.486457905019,617,383
19400,12585.525688064427,609,391
19500,12822.315111357826,604,396
19600,13009.404753278053,596,404
19700,13255.994936047546,583,417
19800,13504.366692623576,576,424
19900,13761.655364879256,565,435
20000,14043.121877089317,561,439
20100,14266.067771726815,556,444
20200,14526.002049245599,545,455
20300,14814.91161144706,549,451
20400,15068.3616523747,540,460
20500,15363.952233699058,549,451
20600,15664.922674473475,555,445
20700,15948.905838539053,549,451
20800,16120.845381234127,541,459
20900,16349.923371181587,539,461
21000,16597.613590054898,533,467
21100,16845.539747989555,533,467
21200,17108.13343044791,525,475
21300,17398.611582197558,521,479
21400,17735.49815971677,516,484
21500,18063.510505325143,506,494
21600,18388.93793832628,511,489
21700,18820.883604026058,515,485
21800,19211.717815379732,513,487
21900,19622.694802899703,510,490
22000,19968.393457415514,507,493
22100,20190.481339997517,504,496
22200,20472.12245596516,503,497
22300,20685.491769815355,510,490
22400,20862.557092628,506,494
22500,21130.83036875502,505,495
22600,21415.5117830669,503,497
22700,21744.285493870095,502,498
22800,22078.78090420454,496,504
22900,22424.318653027203,487,513
23000,22841.213585054204,487,513
23100,23279.52744264378,483,517
23200,23716.867250777297,478,522
23300,24148.560059717085,477,523
23400,24537.026909352688,477,523
23500,24946.514021665484,476,524
23600,25337.16241750333,486,514
23700,25636.783969771437,489,511
23800,25884.428161129013,496,504
23900,26096.875650481765,491,509
24000,26347.119316966808,499,501
24100,26607.780904213352,498,502
24200,26939.062280869028,491,509
24300,27342.974185896164,485,515
24400,27733.997678840504,477,523
24500,28130.359979296383,466,534
24600,28502.083650848464,456,544
24700,28927.306911139745,445,555
24800,29357.705089324823,440,560
24900,29890.9237285236,444,556
25000,30332.933010987275,436,564
25100,30795.545915994262,427,573
25200,31177.364244291435,423,577
25300,31534.372270074662,417,583
25400,31800.009122326665,414,586
25500,32147.86907960397,408,592
25600,32662.551192557334,404,596
25700,33167.71844207412,399,601
25800,33631.865520367726,396,604
25900,34134.193992290064,395,605
26000,34605.27259170286,390,610
26100,35068.89982503717,390,610
26200,35708.47437036782,392,608
26300,36239.34790920461,386,614
26400,36750.508380328894,383,617
26500,37247.99017568652,373,627
26600,37701.12734878597,368,632
26700,38234.17038220989,362,638
26800,38771.44945407878,358,642
26900,39278.197677274984,351,649
27000,39889.49223350441,343,657
27100,40539.85969650091,340,660
27200,41043.288695388306,333,667
27300,41626.70102675775,324,676
27400,42262.45334633793,336,664
27500,42893.329697385845,330,670
27600,43557.87937061214,328,672
27700,44100.24716603389,319,681
27800,44756.140465853554,314,686
27900,45272.66481728573,314,686
28000,45848.61961800842,313,687
28100,46542.66513606347,311,689
28200,47113.55988009661,311,689
28300,47856.59148813009,307,693
28400,48533.11379444907,302,698
28500,49216.32911989123,295,705
28600,49909.2110604624,287,713
28700,50675.968432991765,286,714
28800,51488.15852583638,280,720
28900,52092.55168483511,277,723
29000,52867.598721881935,279,721
29100,53564.10663914579,277,723
29200,54298.23373465594,279,721
29300,55108.043389528124,279,721
29400,55681.82539565137,277,723
29500,56505.22889083968,274,726
29600,57314.91922038646,272,728
29700,58077.79044689757,269,731
29800,58917.96400035125,265,735
29900,59815.708708085935,263,737
30000,60674.84976633584,262,738
30100,61652.645478149054,265,735
30200,62491.1875981318,268,732
30300,63250.11698594769,268,732
30400,64097.82929610884,268,732
30500,64999.608042032276,268,732
30600,65996.10419561678,268,732
30700,66742.66136787525,272,728
30800,67656.80911963261,272,728
30900,68498.46679350603,270,730
31000,69472.92179901643,272,728
31100,70402.23279158142,270,730
31200,71353.27944846614,272,728
31300,72434.53290657782,272,728
31400,73474.59876772463,274,726
31500,74413.88566981904,275,725
31600,75368.13948452142,273,727
31700,76362.3188687315,276,724
31800,77415.06273212448,277,723
31900,78397.57720783401,277,723
32000,79308.26267669778,276,724
32100,80188.8171039294,278,722
32200,81285.51946826317,276,724
32300,82457.71958738482,273,727
32400,83662.9730284419,268,732
32500,84647.51823107139,264,736
32600,85829.73916402496,259,741
32700,87043.6551326558,258,742
32800,88162.28526970184,256,744
32900,89236.85073266411,254,746
33000,90295.56783835459,251,749
33100,91372.28354969456,246,754
33200,92455.05440164152,245,755
33300,93651.2059876408,247,753
33400,94730.90270395121,248,752
33500,96014.28180825325,248,752
33600,97334.83451525324,246,754
33700,98578.65446817124,245,755
33800,99719.04488037445,242,758
33900,100917.63089417096,243,757
34000,102326.38839643168,242,758
34100,103587.46861810255,242,758
34200,104776.02970616275,242,758
34300,106014.34579451101,244,756
34400,107177.64655239112,244,756
34500,108476.92732547258,243,757
34600,109638.86610949578,242,758
