step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,96.3984375,1877.3203125,5.375,0.0,0.0,0.0,1.5,1999.4453125,0.4609375,0.0,0.0,0.0
200,45.859375,1665.859375,7.5859375,222.7265625,7.0390625,4.5078125,6.671875,1724.6875,3.546875,89.265625,66.2578125,24.5234375
300,43.125,1711.71875,8.65625,191.53125,5.9765625,3.90625,3.515625,1775.1875,2.125,94.3359375,33.59375,16.2734375
400,43.1328125,1728.3046875,7.4921875,180.828125,5.1328125,3.75,2.5234375,1791.5234375,1.21875,93.59375,26.34375,14.5625
500,46.1796875,1724.9921875,8.6484375,176.5625,4.984375,3.4140625,2.1015625,1798.703125,0.96875,91.9453125,24.4765625,12.609375
600,48.5625,1723.4296875,9.5703125,171.796875,5.484375,3.6328125,2.328125,1802.6328125,0.9296875,90.3984375,23.875,13.3046875
700,51.734375,1715.5234375,10.4140625,171.234375,5.7890625,3.65625,2.2578125,1802.734375,1.0703125,87.7890625,26.25,12.6640625
800,55.515625,1704.5703125,11.921875,169.625,6.09375,3.890625,2.3125,1803.046875,1.3515625,87.0,27.7265625,13.046875
900,58.203125,1697.4453125,11.5390625,168.59375,5.984375,4.1015625,2.234375,1804.640625,1.015625,87.0859375,27.6640625,12.3359375
1000,61.7578125,1685.6796875,12.7890625,168.0390625,6.875,4.09375,2.2421875,1803.84375,1.0703125,84.9609375,29.203125,12.6328125
1100,65.2734375,1672.2578125,13.953125,168.953125,6.59375,4.203125,2.4609375,1802.125,1.0625,84.1171875,31.5546875,11.5234375
1200,67.4296875,1660.9765625,15.421875,168.765625,6.953125,4.3671875,2.4921875,1801.90625,0.9375,83.8125,31.390625,12.0
1300,70.875,1646.2109375,17.4453125,168.828125,7.5546875,4.46875,2.3984375,1800.1953125,1.15625,82.75,32.0625,12.3984375
1400,72.25,1633.8671875,17.828125,169.9140625,7.65625,4.4453125,2.40625,1798.2421875,1.0234375,82.203125,34.984375,12.2734375
1500,76.96875,1607.4296875,24.046875,170.5703125,9.203125,4.5390625,2.7578125,1794.9140625,1.203125,81.09375,37.53125,11.40625
1600,79.5078125,1602.8984375,19.1015625,170.625,10.1015625,4.53125,2.7890625,1793.359375,1.4296875,80.0390625,38.5703125,13.015625
1700,82.921875,1589.546875,21.96875,169.046875,10.6796875,4.90625,3.015625,1792.8203125,1.5078125,78.921875,42.2578125,12.8671875
1800,83.75,1574.4765625,27.46875,170.0078125,10.484375,5.234375,2.9921875,1789.75,1.6328125,78.125,41.953125,14.0078125
1900,86.5703125,1557.703125,28.015625,169.859375,10.4921875,5.2421875,3.03125,1789.625,1.2890625,77.90625,41.640625,13.4375
2000,91.3203125,1524.0078125,33.7734375,171.546875,12.109375,5.4765625,3.34375,1784.0859375,1.6171875,77.75,47.203125,14.3828125
2100,92.1484375,1533.265625,32.5859375,169.359375,12.6640625,6.1328125,3.4375,1783.8046875,1.625,74.265625,51.1953125,13.2421875
2200,94.546875,1496.40625,44.84375,169.8984375,13.7578125,6.0234375,3.4921875,1781.5234375,2.125,75.4140625,50.0859375,14.421875
2300,93.9296875,1513.0,30.9453125,165.640625,15.5859375,5.78125,3.3046875,1785.9765625,1.4765625,74.203125,50.828125,14.5390625
2400,96.3125,1486.2578125,38.203125,168.015625,15.2890625,6.0703125,3.765625,1780.46875,1.7890625,73.1640625,53.5,15.25
