step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.053899389504134865,0.07806377444246926,0.004738895534864849,0.006872406602051505
300,0.06784874600376413,0.08183039291633147,0.004894850044775308,0.0059638093648250205
400,0.07102248553259193,0.08164564186514753,0.004481090275694823,0.005261710913123583
500,0.07349080202621222,0.08449511266041101,0.004431901133263973,0.005078067214615415
600,0.07566097589689395,0.09229194882409926,0.004301064445935849,0.005349264741797506
700,0.08742247539864258,0.08250770234551368,0.0048174719705498924,0.004643744866016213
800,0.07886942177261994,0.09359975236947657,0.0041887762759958685,0.004989235255210464
900,0.09533548006755314,0.08733896273569013,0.004745406012148063,0.004564684310804326
1000,0.09390784733007747,0.08722025244591351,0.0046877909636177245,0.004502246482931998
1100,0.08230802763373142,0.09092074601530852,0.004106159703606213,0.00455140313704348
1200,0.09098416756511313,0.09669019223934253,0.004431095899260804,0.004867690598473338
1300,0.09183872200771445,0.09083289166590848,0.0043981046550105605,0.004448589866156121
1400,0.10122264603307056,0.10746957416836186,0.004820737206085646,0.005245890225349031
1500,0.10567583402207915,0.09849903254924552,0.0050591192552669716,0.00470041650853269
1600,0.10377299790573406,0.10545625368589075,0.005004854887709713,0.005265649868062277
1700,0.09927829318913092,0.09557108426633619,0.0047391346093683525,0.00482769938672948
1800,0.10235945851903584,0.10723560620788844,0.004940179042458996,0.005226161128621284
1900,0.10019016881963241,0.10725168199258694,0.004936266402786579,0.005415195394572989
2000,0.11026663575862226,0.09541763646292208,0.00544111318918793,0.004934982000497211
2100,0.10143686600820155,0.11034338510532844,0.0049395392024696155,0.005807475259959564
2200,0.09739022685382161,0.10259199438425935,0.00475886022420458,0.005485299140253093
2300,0.10977976188736671,0.11121557447303096,0.005298661646873088,0.005992475677885486
2400,0.09451422407269545,0.10609792152526774,0.004753599113806519,0.0059924244760974485
2500,0.09825987931159545,0.10804019658237805,0.005047570181839303,0.006274837167599028
2600,0.10441108544401975,0.11169898440801514,0.005331124417545612,0.006447466838096943
2700,0.10451679024563856,0.10315000537541093,0.005184840129440836,0.006001969033993297
2800,0.1028272023627883,0.1134677922067221,0.0052846665237770525,0.006442631149323086
