density,n_realizations,n_round,n_round_std,max_round,max_round_std,2_max_round,2_max_round_std,ratio_round,ratio_round_std,n_elongated,n_elongated_std,max_elongated,max_elongated_std,2_max_elongated,2_max_elongated_std,ratio_elongated,ratio_elongated_std,n_round_2,n_round_2_std,max_round_2,max_round_2_std,2_max_round_2,2_max_round_2_std,ratio_round_2,ratio_round_2_std,n_elongated_2,n_elongated_2_std,max_elongated_2,max_elongated_2_std,2_max_elongated_2,2_max_elongated_2_std,ratio_elongated_2,ratio_elongated_2_std
0.4,64,40.70758928571428,10.603669951861372,42.77991071428571,16.570148069760087,21.787723214285716,9.056049014824751,0.5836019447549448,0.05587372072770036,710.8747767857144,56.26841330510601,1339.3689732142857,342.1683662592308,264.740625,79.97038483336706,0.2809305431830879,0.1432734078001548,34.04441964285714,8.406123732799042,45.40022321428572,17.911657105551257,22.940401785714286,9.314067494170162,0.5847970894801467,0.05898216128723461,214.60223214285713,12.641674546263928,1959.5774553571428,236.64621721154919,236.2888392857143,83.7115834452279,0.15664540844265384,0.0810438286122663
0.45,64,46.84308035714286,12.833128112197427,55.36785714285715,25.77469673733374,27.114285714285714,10.059882898232061,0.5921734209564053,0.0787989284987257,642.0917410714285,54.46449257190932,1432.0986607142859,330.83406733333425,237.2125,73.71391901242967,0.23190451203048607,0.11046516784354818,38.58727678571429,10.253668306961668,58.37611607142858,26.745175861100424,28.751785714285717,10.528357591431261,0.5932113638046532,0.07890293558106078,181.96026785714287,12.430607769361526,2086.972098214286,195.61200939901107,185.3857142857143,64.68471049596555,0.1095941280238743,0.050884096774148554
0.5,64,60.25803571428572,11.695048048213234,85.09441964285713,32.060331511173324,41.84799107142857,11.87501327083977,0.5910505748003816,0.07371388181170833,606.3290178571428,42.436383834429,1276.7258928571428,312.4338881321179,260.52433035714284,72.4022269879835,0.2793123188592729,0.12164862382357788,48.63928571428571,9.127464366740414,89.93392857142857,33.974152935772686,44.091071428571425,12.014699316922622,0.5900295396482562,0.07684347479800238,158.31986607142858,6.60016717852658,2075.081026785714,150.67371482294692,164.02209821428573,44.40083237922655,0.09661182108973249,0.03568647442628251
0.6,64,75.54799107142857,11.627481428684055,146.45647321428572,46.613201597814474,71.49821428571428,18.041382351757125,0.5823892051950241,0.06411558686406266,505.44174107142857,32.93316260629877,1193.9006696428573,322.61170924635564,248.33526785714287,54.5571779168699,0.2918664903919684,0.120173406357001,58.70223214285714,8.148943987004486,156.91517857142856,50.61287954145477,75.39084821428571,18.99520567053022,0.57754637099546,0.06575545890666809,110.26183035714286,4.0635349781771835,2107.212276785714,155.96736864922642,103.53727678571428,27.755846367242224,0.06041123998427604,0.023992574380054255
0.7,64,90.334375,10.4320292837647,311.86919642857146,78.4461490291115,128.5622767857143,22.175747260267542,0.5194064472329635,0.08089651490855757,430.69642857142856,24.063033114763716,870.0225446428572,283.11040441349024,237.80245535714286,37.096457373854896,0.3786629066676524,0.12946254823609177,65.2734375,6.347321194326181,342.4613839285714,87.13016381587043,134.70736607142857,23.83058456182706,0.5022171324359976,0.08039780167089537,75.31272321428571,2.5462067637222394,1889.8439732142856,141.74531087094712,77.71808035714285,19.13000198583082,0.052573095945033975,0.020813758406111965
0.75,64,90.7513392857143,9.147687470750203,560.0033482142858,133.59946857253902,176.20357142857142,25.644514313016384,0.41635995242477325,0.0920539097671374,396.0814732142858,21.357349467703923,609.8299107142857,205.89811940173166,212.54107142857143,32.43111325908875,0.4564215920213327,0.10037230414690934,61.64910714285715,4.986636417462289,619.5861607142857,151.1194085898129,176.78325892857143,25.37041051187823,0.3867668330852792,0.09793641153680488,64.01316964285715,3.539503848553656,1608.2366071428573,160.42373770590666,81.24174107142856,23.31460810555402,0.0661933910004385,0.03035633789361062
0.76,64,85.96316964285714,8.447044518225859,625.6125,144.62097674991608,181.31495535714288,25.465443906668952,0.3953087701608726,0.08741870600049409,382.8540178571428,21.16069870929515,619.4796875000001,216.83299767596426,201.79888392857143,29.63880285961301,0.4431887235312124,0.10958224379650941,57.52120535714286,4.372794824648676,689.5428571428572,158.45335362095855,180.00937500000003,28.662479209014553,0.3638852464277797,0.09389651420891182,62.63883928571428,3.6436502349069593,1547.5348214285714,169.96659817583233,86.47611607142858,19.68133762133227,0.0773155868878096,0.029458867454385543
0.77,64,88.24910714285716,8.54653712857931,699.4558035714285,176.84017461559515,183.9426339285714,32.97549929206995,0.371872959126827,0.10347756111348841,379.47544642857144,21.074085534282432,555.2959821428572,226.59035213440484,186.98660714285714,30.65689157122502,0.45842818605205493,0.11606572055439446,57.768303571428575,4.065746895898656,772.9870535714285,193.48371932822727,180.221875,35.86169009017936,0.3349096667195667,0.10676079479537098,61.199553571428574,3.672135658769196,1480.3587053571428,187.5159928843749,82.50602678571428,21.35076271193887,0.07595664214932601,0.031857069800186856
0.78,64,83.07343750000001,7.462695853071372,819.1401785714286,187.73414032431785,181.9198660714286,38.16768023889046,0.317557884228364,0.11656338182299376,364.75669642857144,17.08835894576614,499.340625,162.99781654082503,189.61651785714287,31.168281267454464,0.48770418611725375,0.08651299710808191,53.75558035714286,4.303745979984933,894.8941964285715,199.50086424521723,174.58303571428573,42.32917060370317,0.2836790436829171,0.1177311480455117,59.935044642857136,3.9306095967821792,1387.5249999999999,159.85632662984986,91.56875,18.930069401215185,0.09016089208814002,0.031189027886337106
0.79,64,81.37366071428572,7.620561592245783,895.0212053571428,212.1552254270686,186.07589285714286,42.344105657489344,0.30315116762366046,0.10951690046951855,355.7495535714286,19.523943747464617,486.4087053571428,211.95974678537195,176.11093749999998,35.81245788223892,0.48787137920448226,0.10532054867491822,51.519866071428574,3.4531306877099626,980.0993303571429,231.58374844903472,174.0680803571429,45.826447065840135,0.2664644560683547,0.11463687010820724,58.7125,4.722103392243329,1323.463169642857,208.5302295191016,92.60066964285716,23.392741036520988,0.09846196402034524,0.039267977016837666
