step,msd_global,msd_round,msd_elongated,n_round,n_elongated
0,0.0,0.0,,500,0
100,8.84832897897449,8.84832897897449,,500,0
200,9.663277740652354,9.663277740652354,,500,0
300,10.989272889141441,10.989272889141441,,500,0
400,11.675822705567219,11.675822705567219,,500,0
500,12.318186585839003,12.318186585839003,,500,0
600,12.359957216401387,12.359957216401387,,500,0
700,12.405573213610783,12.405573213610783,,500,0
800,12.467931143773232,12.467931143773232,,500,0
900,13.668365110139352,13.668365110139352,,500,0
1000,14.232265741376173,14.232265741376173,,500,0
1100,14.256610761521271,14.256610761521271,,500,0
1200,14.948838193578279,14.948838193578279,,500,0
1300,14.302825700504654,14.302825700504654,,500,0
1400,14.344438454691147,14.344438454691147,,500,0
1500,14.356529359238237,14.356529359238237,,500,0
1600,14.461945636239404,14.461945636239404,,500,0
1700,14.494911569551727,14.494911569551727,,500,0
1800,14.510435359886177,14.510435359886177,,500,0
1900,14.52032253709605,14.52032253709605,,500,0
2000,14.545723305804863,14.545723305804863,,500,0
2100,14.53841673389068,14.53841673389068,,500,0
2200,14.559319646259295,14.559319646259295,,500,0
2300,14.559151126729196,14.559151126729196,,500,0
2400,14.571537422298894,14.571537422298894,,500,0
2500,14.0521677143218,14.0521677143218,,500,0
2600,14.6263388201929,14.6263388201929,,500,0
2700,14.609885994330444,14.609885994330444,,500,0
2800,14.623042607708284,14.623042607708284,,500,0
2900,14.634691978376027,14.634691978376027,,500,0
3000,15.244870088347156,15.244870088347156,,500,0
3100,15.240512432438067,15.240512432438067,,500,0
3200,15.229226653171704,15.229226653171704,,500,0
3300,15.240452905583075,15.240452905583075,,500,0
3400,15.243160892770392,15.243160892770392,,500,0
3500,15.249570331707632,15.249570331707632,,500,0
3600,15.256058328669447,15.256058328669447,,500,0
3700,15.24985156120094,15.24985156120094,,500,0
3800,15.251068206549073,15.251068206549073,,500,0
3900,15.242321381229191,15.242321381229191,,500,0
4000,15.247530430106387,15.247530430106387,,500,0
4100,15.257956859829752,15.257956859829752,,500,0
4200,15.251725091859822,15.251725091859822,,500,0
4300,15.248202998142766,15.248202998142766,,500,0
4400,15.245795674746923,15.245795674746923,,500,0
4500,15.256672148850372,15.256672148850372,,500,0
4600,15.263800798953723,15.263800798953723,,500,0
4700,15.24386756961479,15.24386756961479,,500,0
4800,15.246356796569968,15.246356796569968,,500,0
4900,15.25339677598662,15.25339677598662,,500,0
5000,15.242954190886751,15.242954190886751,,500,0
5100,15.23738294579941,15.23738294579941,,500,0
5200,15.238727863906561,15.238727863906561,,500,0
5300,15.240701942131375,15.240701942131375,,500,0
5400,15.224594445006597,15.224594445006597,,500,0
5500,15.233907799478558,15.233907799478558,,500,0
5600,15.229087836374841,15.229087836374841,,500,0
5700,15.244325381430164,15.244325381430164,,500,0
5800,15.25620810114833,15.25620810114833,,500,0
5900,15.256165195033423,15.256165195033423,,500,0
6000,15.278407958196494,15.278407958196494,,500,0
6100,15.281746641334774,15.281746641334774,,500,0
6200,15.288506930669376,15.288506930669376,,500,0
6300,15.294895984966196,15.294895984966196,,500,0
6400,15.295960457042677,15.295960457042677,,500,0
6500,15.295088921069667,15.295088921069667,,500,0
6600,14.693210664759114,14.693210664759114,,500,0
6700,14.691899944005504,14.691899944005504,,500,0
6800,14.69706392134092,14.69706392134092,,500,0
6900,14.721680631949505,14.721680631949505,,500,0
7000,14.134240765349938,14.134240765349938,,500,0
7100,14.148952973565658,14.148952973565658,,500,0
7200,14.751003034369784,14.751003034369784,,500,0
7300,14.148751685147072,14.148751685147072,,500,0
7400,14.758728600139651,14.758728600139651,,500,0
7500,14.754563653469418,14.754563653469418,,500,0
7600,14.15771669398664,14.15771669398664,,500,0
7700,14.763428789186241,14.763428789186241,,500,0
7800,14.769022464581035,14.769022464581035,,500,0
7900,14.776847431928077,14.776847431928077,,500,0
8000,14.78844534061306,14.78844534061306,,500,0
8100,14.835077527005593,14.835077527005593,,500,0
8200,14.845999825798604,14.845999825798604,,500,0
8300,14.263519627815214,14.263519627815214,,500,0
8400,14.903680674953035,14.903680674953035,,500,0
8500,14.914976806566532,14.914976806566532,,500,0
8600,14.3259049378479,14.3259049378479,,500,0
8700,14.921630842990547,14.921630842990547,,500,0
8800,14.323145524876102,14.323145524876102,,500,0
8900,14.919244659658453,14.919244659658453,,500,0
9000,14.908550130274604,14.908550130274604,,500,0
9100,14.33030960159847,14.33030960159847,,500,0
9200,14.929559286207441,14.929559286207441,,500,0
9300,14.333336970076699,14.333336970076699,,500,0
9400,14.921339524692423,14.921339524692423,,500,0
9500,14.92937152030347,14.92937152030347,,500,0
9600,14.930380535562504,14.930380535562504,,500,0
9700,14.933004727605216,14.933004727605216,,500,0
9800,14.925785937873696,14.925785937873696,,500,0
9900,14.915160588415876,14.915160588415876,,500,0
10000,14.920130496084537,14.920130496084537,,500,0
10100,14.925328543201077,14.925328543201077,,500,0
10200,14.308709323460466,14.308709323460466,,500,0
10300,14.922454440426922,14.922454440426922,,500,0
10400,14.905699431623148,14.905699431623148,,500,0
10500,14.918037451815783,14.918037451815783,,500,0
10600,14.309731367947844,14.309731367947844,,500,0
10700,14.92141477374944,14.92141477374944,,500,0
10800,14.923799480348961,14.923799480348961,,500,0
10900,14.90480218042839,14.90480218042839,,500,0
11000,14.924794669710648,14.924794669710648,,500,0
11100,14.934311840433788,14.934311840433788,,500,0
11200,14.31669251059591,14.31669251059591,,500,0
11300,14.928424455132998,14.928424455132998,,500,0
11400,14.92429461379643,14.92429461379643,,500,0
11500,14.929396041064697,14.929396041064697,,500,0
11600,14.930084956692259,14.930084956692259,,500,0
11700,14.917034005031955,14.917034005031955,,500,0
11800,14.910305027524867,14.910305027524867,,500,0
11900,14.93630309595451,14.93630309595451,,500,0
12000,14.928041622258482,14.928041622258482,,500,0
12100,14.92014605092229,14.92014605092229,,500,0
12200,14.92725849128583,14.92725849128583,,500,0
12300,14.929407259254882,14.929407259254882,,500,0
12400,14.922397152584175,14.922397152584175,,500,0
12500,14.914547382361405,14.914547382361405,,500,0
12600,14.311888906430916,14.311888906430916,,500,0
12700,14.922738907803323,14.922738907803323,,500,0
12800,14.922531494865922,14.922531494865922,,500,0
12900,14.916691801411138,14.916691801411138,,500,0
13000,14.915657652307061,14.915657652307061,,500,0
13100,14.9151484114114,14.9151484114114,,500,0
13200,14.916599958464078,14.916599958464078,,500,0
13300,14.910618960852277,14.910618960852277,,500,0
13400,14.915099929042153,14.915099929042153,,500,0
13500,14.910593520952565,14.910593520952565,,500,0
13600,14.915698238742028,14.915698238742028,,500,0
13700,14.314964274492603,14.314964274492603,,500,0
13800,14.923860535756665,14.923860535756665,,500,0
