step,msd_global,msd_round,msd_elongated,n_round,n_elongated
0,0.0,0.0,,500,0
100,9.867689104219854,9.867689104219854,,500,0
200,11.385594506200658,11.385594506200658,,500,0
300,12.675329272314801,12.675329272314801,,500,0
400,12.163275240119392,12.163275240119392,,500,0
500,12.23331810506887,12.23331810506887,,500,0
600,13.496345828857784,13.496345828857784,,500,0
700,13.52242394629339,13.52242394629339,,500,0
800,13.513441837144375,13.513441837144375,,500,0
900,14.084857096644612,14.084857096644612,,500,0
1000,14.117142548400341,14.117142548400341,,500,0
1100,14.176927386800823,14.176927386800823,,500,0
1200,13.66272415470258,13.66272415470258,,500,0
1300,14.767039596757845,14.767039596757845,,500,0
1400,15.399923292774071,15.399923292774071,,500,0
1500,14.827458740436748,14.827458740436748,,500,0
1600,15.99411224885622,15.99411224885622,,500,0
1700,16.00436325961368,16.00436325961368,,500,0
1800,15.42650328464051,15.42650328464051,,500,0
1900,14.874838222672178,14.874838222672178,,500,0
2000,16.033883726692817,16.033883726692817,,500,0
2100,15.483170885176156,15.483170885176156,,500,0
2200,15.492967054151912,15.492967054151912,,500,0
2300,14.936602174200104,14.936602174200104,,500,0
2400,14.341678470915253,14.341678470915253,,500,0
2500,13.737882388564696,13.737882388564696,,500,0
2600,12.490226106921497,12.490226106921497,,500,0
2700,12.518581198306356,12.518581198306356,,500,0
2800,13.027848886264062,13.027848886264062,,500,0
2900,13.671890659543076,13.671890659543076,,500,0
3000,13.755283075776994,13.755283075776994,,500,0
3100,13.152783737491559,13.152783737491559,,500,0
3200,13.831155496688378,13.831155496688378,,500,0
3300,13.885843074921686,13.885843074921686,,500,0
3400,12.656680106307617,12.656680106307617,,500,0
3500,13.31011486464901,13.31011486464901,,500,0
3600,13.35206385540561,13.35206385540561,,500,0
3700,13.365840412000287,13.365840412000287,,500,0
3800,13.370137017954242,13.370137017954242,,500,0
3900,13.383846241880809,13.383846241880809,,500,0
4000,13.386924075425362,13.386924075425362,,500,0
4100,13.386888763280941,13.386888763280941,,500,0
4200,13.397599117575949,13.397599117575949,,500,0
4300,14.001247593742985,14.001247593742985,,500,0
4400,13.97581737283655,13.97581737283655,,500,0
4500,13.978523359435053,13.978523359435053,,500,0
4600,13.974262168167202,13.974262168167202,,500,0
4700,13.983058733187045,13.983058733187045,,500,0
4800,13.977333043130361,13.977333043130361,,500,0
4900,13.966661428725278,13.966661428725278,,500,0
5000,13.965459396553273,13.965459396553273,,500,0
5100,13.966721785646827,13.966721785646827,,500,0
5200,13.949578758306124,13.949578758306124,,500,0
5300,13.961731154655714,13.961731154655714,,500,0
5400,13.95136636351443,13.95136636351443,,500,0
5500,13.9629832618086,13.9629832618086,,500,0
5600,13.955965624632034,13.955965624632034,,500,0
5700,13.963996438930481,13.963996438930481,,500,0
5800,13.974210755033903,13.974210755033903,,500,0
5900,13.975646956891582,13.975646956891582,,500,0
6000,13.971817430226787,13.971817430226787,,500,0
6100,13.963064606202956,13.963064606202956,,500,0
6200,13.96842628974581,13.96842628974581,,500,0
6300,13.968857013639965,13.968857013639965,,500,0
6400,13.96246919649792,13.96246919649792,,500,0
6500,13.978092246274159,13.978092246274159,,500,0
6600,13.972288543413457,13.972288543413457,,500,0
6700,13.970616460057204,13.970616460057204,,500,0
6800,13.963601169089305,13.963601169089305,,500,0
6900,13.968899401992056,13.968899401992056,,500,0
7000,13.96222688633464,13.96222688633464,,500,0
7100,13.960943007185582,13.960943007185582,,500,0
7200,13.950911984585154,13.950911984585154,,500,0
7300,13.957720808127338,13.957720808127338,,500,0
7400,13.948376033546694,13.948376033546694,,500,0
7500,13.970332139491395,13.970332139491395,,500,0
7600,13.952393194582562,13.952393194582562,,500,0
7700,13.963577076078174,13.963577076078174,,500,0
7800,13.96567084226072,13.96567084226072,,500,0
7900,13.957590591544362,13.957590591544362,,500,0
8000,13.956046708934315,13.956046708934315,,500,0
8100,13.947001127970564,13.947001127970564,,500,0
8200,13.966206938125273,13.966206938125273,,500,0
8300,13.954597609575245,13.954597609575245,,500,0
8400,13.94727480704599,13.94727480704599,,500,0
8500,13.951385945960421,13.951385945960421,,500,0
8600,13.962450499309076,13.962450499309076,,500,0
8700,13.951493516307876,13.951493516307876,,500,0
8800,13.954783858209524,13.954783858209524,,500,0
8900,13.955617228862197,13.955617228862197,,500,0
9000,13.969479157430266,13.969479157430266,,500,0
9100,13.947548011057503,13.947548011057503,,500,0
9200,13.95893086870275,13.95893086870275,,500,0
9300,13.955927173353091,13.955927173353091,,500,0
9400,13.959499100162782,13.959499100162782,,500,0
9500,13.958744710290112,13.958744710290112,,500,0
9600,13.951090742343007,13.951090742343007,,500,0
9700,13.95473340323701,13.95473340323701,,500,0
9800,13.957201006917156,13.957201006917156,,500,0
