seed,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
1099062448631258,1.673641571428571,0.3013801428571429,0.5355615714285714,0.1630572857142857
853827592514924,1.6337637142857142,0.2812811428571428,0.5663324285714286,0.15238542857142862
1052030010736714,1.7071928571428565,0.31641942857142846,0.5222194285714284,0.16136214285714293
993068073743470,1.549032714285714,0.23427171428571433,0.6028185714285712,0.1629095714285714
375074238073900,1.867322571428571,0.39659514285714287,0.4324808571428571,0.17092357142857148
416178520884477,1.7057641428571426,0.311295,0.5132622857142854,0.17544257142857142
874051135843279,1.4845292857142862,0.20743314285714284,0.6431242857142857,0.1494421428571428
12944511869278,1.6314945714285713,0.2794041428571428,0.5596717142857147,0.16092442857142855
542029227742456,1.7072772857142862,0.31361371428571433,0.5153474285714286,0.1710381428571429
1011744331896734,1.6968057142857143,0.31359,0.5203952857142858,0.166014
211701226972609,1.6547384285714286,0.2841148571428571,0.545238142857143,0.17064714285714286
292918525777755,1.564191142857143,0.24239485714285713,0.5991948571428571,0.15840942857142865
731147908347497,1.5271511428571423,0.2239385714285714,0.6157145714285716,0.16034757142857148
985549376192247,1.7042312857142865,0.3169524285714285,0.5212382857142858,0.1618097142857143
873456432950595,1.5991532857142854,0.260138,0.5799328571428572,0.15992885714285712
422219896800918,1.5610309999999994,0.23990514285714284,0.5956478571428571,0.16444800000000004
900740014674953,1.7736054285714287,0.3491287142857143,0.483524,0.16734728571428573
1020578668480920,1.526676428571429,0.22667585714285718,0.6172994285714286,0.1560234285714286
343569160877337,1.904618857142858,0.4196239999999999,0.41068071428571423,0.16969500000000007
78804909138230,1.7070659999999993,0.31337642857142844,0.519328714285714,0.16729514285714275
333614425743970,1.568593,0.24935228571428567,0.5991571428571426,0.151491
974443487743328,1.5628005714285713,0.23783771428571435,0.5905714285714284,0.17159014285714289
703985244396274,1.6889244285714282,0.3109809999999999,0.5315569999999998,0.1574617142857143
1122578106359740,1.498666571428571,0.20980471428571426,0.6296428571428573,0.16055242857142854
492938554100859,1.6564722857142855,0.2861524285714286,0.5414477142857143,0.17240028571428567
170902461924754,1.6001014285714286,0.26735657142857144,0.5833232857142858,0.14931871428571433
260045648084392,1.6656678571428574,0.2954328571428571,0.5405047142857141,0.16406228571428577
450419983107763,1.5867098571428575,0.25822371428571433,0.5889754285714286,0.15280014285714288
543308666121182,1.5906045714285715,0.2565434285714287,0.5771051428571429,0.16635242857142857
593849570694833,1.6187237142857138,0.2717331428571428,0.5625717142857144,0.1656955714285714
582382717235568,1.5085821428571429,0.21436185714285708,0.6227905714285717,0.16284757142857148
1123570616129223,1.512750714285714,0.2179044285714286,0.6278954285714285,0.1542004285714286
680622798933824,1.5204407142857144,0.2219902857142857,0.6195998571428573,0.15841000000000002
201764007966294,1.3929841428571432,0.1610045714285714,0.6923905714285716,0.14660428571428577
453356923466257,1.5596208571428574,0.24277657142857142,0.5948708571428569,0.16235242857142862
346214149398000,1.4739154285714289,0.2005715714285714,0.6375572857142858,0.16187142857142858
353918643079908,1.7363320000000002,0.33212828571428565,0.5027374285714286,0.16513357142857144
971536625474344,1.4659718571428575,0.19974314285714279,0.6564627142857143,0.1437952857142857
799035771825238,1.5254645714285715,0.23073400000000005,0.6279095714285713,0.14135757142857144
1114806189928891,1.506852428571429,0.21413785714285719,0.6253141428571429,0.16054757142857148
216465895742590,1.9287471428571425,0.42500485714285713,0.3949382857142857,0.18005685714285719
926435018171726,1.6401950000000003,0.28094299999999994,0.5568620000000001,0.16219514285714282
744517311885370,1.6463992857142857,0.2852334285714286,0.5481429999999999,0.1666238571428572
812580382463326,1.470357714285714,0.1956665714285714,0.6391524285714286,0.16518114285714286
521742092743191,1.4406161428571436,0.18779071428571434,0.6709430000000002,0.14126671428571425
1008612444973162,1.6576569999999997,0.29395728571428564,0.5414667142857145,0.1645764285714286
121838283310165,1.7138794285714278,0.3172811428571429,0.5114375714285714,0.17128100000000002
431006493426170,1.5431538571428574,0.23260014285714284,0.6038522857142861,0.16354714285714284
765322069857382,1.7366905714285716,0.3401044285714286,0.5054381428571428,0.15445657142857147
725201757884584,1.5512234285714286,0.24236228571428572,0.6070472857142859,0.1505908571428572
184656659025018,1.5688291428571433,0.24572442857142854,0.5925522857142855,0.16172385714285717
1034686135547599,1.5131927142857147,0.22167100000000003,0.6314147142857147,0.14691457142857142
380972098894405,1.5898925714285714,0.26265242857142856,0.5813142857142857,0.1560331428571429
742183958399040,1.4964265714285712,0.20918114285714287,0.629647285714286,0.1611712857142857
37852570490343,1.6856579999999997,0.3067957142857144,0.5307905714285717,0.16241399999999998
734109262104827,1.689340714285714,0.3114191428571429,0.5323044285714285,0.1562764285714286
401686787590537,1.5633452857142855,0.24297628571428573,0.5977715714285712,0.15925228571428568
350020380685320,1.5324264285714284,0.22845214285714285,0.6146815714285713,0.15686699999999995
484612500106051,1.6882589999999995,0.31089514285714287,0.5280667142857143,0.161038
604884003999171,1.6468857142857143,0.2901904285714286,0.5529764285714285,0.1568337142857143
501697692195937,1.6695151428571429,0.2954237142857143,0.5402291428571429,0.16434742857142864
851083349436041,1.6135105714285711,0.27037657142857136,0.5734094285714286,0.1562142857142857
796940938751527,1.5731252857142852,0.2455710000000001,0.5895617142857145,0.16486628571428574
7713914261614,1.727620857142857,0.32177085714285725,0.5010145714285715,0.1772141428571429
