step,msd_global,n_round,n_elongated
0,0.0,500,0
100,9.017678964453289,500,0
200,9.301001448955429,500,0
300,9.485165060499515,500,0
400,10.170161492956046,500,0
500,10.75754785554209,500,0
600,11.322370088097802,500,0
700,11.35664063456512,500,0
800,11.390031607381552,500,0
900,12.720714460100302,500,0
1000,13.40157622812991,500,0
1100,12.827279783902144,500,0
1200,12.870652285572666,500,0
1300,13.55288497140214,500,0
1400,14.191766720778302,500,0
1500,15.306172279767312,500,0
1600,14.717469735028757,500,0
1700,15.910280064923038,500,0
1800,15.30423987126185,500,0
1900,15.281547372983498,500,0
2000,14.70683122189782,500,0
2100,16.58527648947312,500,0
2200,15.32774616912971,500,0
2300,15.343469964397173,500,0
2400,14.834180437064516,500,0
2500,15.385136823533466,500,0
2600,14.859040801851737,500,0
2700,14.213204054382393,500,0
2800,14.11735466323087,500,0
2900,14.088627913223315,500,0
3000,14.07465768264272,500,0
3100,14.073560065289039,500,0
3200,14.086709183765645,500,0
3300,14.098108572252842,500,0
3400,14.104610085893668,500,0
3500,14.094680620929342,500,0
3600,14.098531269122047,500,0
3700,14.101801120912704,500,0
3800,14.092361529289715,500,0
3900,14.111625516340615,500,0
4000,14.118132450098377,500,0
4100,14.121420908378164,500,0
4200,14.12675161657315,500,0
4300,14.138595996189892,500,0
4400,14.138667469593718,500,0
4500,14.80010870024062,500,0
4600,14.805103172800157,500,0
4700,14.815289860835188,500,0
4800,14.820381886132564,500,0
4900,14.823778246878293,500,0
5000,14.833680052637725,500,0
5100,14.833835457960376,500,0
5200,14.827768352582195,500,0
5300,15.372533569644514,500,0
5400,14.833601640421698,500,0
5500,14.168896404764036,500,0
5600,14.837461624621898,500,0
5700,14.168713580927001,500,0
5800,14.828592464664501,500,0
5900,14.692078991673498,500,0
6000,15.361106542145409,500,0
6100,14.820654984407842,500,0
6200,15.357694577844814,500,0
6300,15.371928114962719,500,0
6400,15.363705891521054,500,0
6500,15.354988388463232,500,0
6600,15.362660083762268,500,0
6700,15.360839385133277,500,0
6800,15.374321221484147,500,0
6900,14.822742851066053,500,0
7000,15.353435271543457,500,0
7100,15.350458068511013,500,0
7200,15.346451433265374,500,0
7300,15.35562902630335,500,0
7400,15.348228709306634,500,0
7500,15.349731654746396,500,0
7600,15.365607011420522,500,0
7700,15.356276170993649,500,0
7800,15.359004402722261,500,0
7900,15.34328817995235,500,0
8000,15.348729679531335,500,0
8100,15.34492687940914,500,0
8200,15.344675646280056,500,0
8300,15.349763770680761,500,0
8400,15.347957160550635,500,0
8500,15.344380728340015,500,0
8600,15.339552643589196,500,0
8700,15.344630445263482,500,0
8800,15.342277170636116,500,0
8900,15.340701145505104,500,0
9000,15.35221432678473,500,0
9100,15.351025305605232,500,0
9200,15.354058775960736,500,0
9300,15.341575951294937,500,0
9400,15.3530060036147,500,0
9500,15.360634912216202,500,0
9600,15.357775802042568,500,0
9700,15.352118541291487,500,0
9800,15.352393341290135,500,0
9900,15.353074023608064,500,0
10000,15.34928489085603,500,0
10100,15.359345648421478,500,0
10200,15.342907098940497,500,0
10300,14.686451839235444,500,0
10400,14.80853506807028,500,0
10500,15.361703249820735,500,0
10600,14.819673771080659,500,0
