seed,nematic,polar,nematic_2,polar_2,fraction_elongated,nematic_m2,polar_m2,nematic_2_m2,polar_2_m2,fraction_elongated_m2,nematic_m4,polar_m4,nematic_2_m4,polar_2_m4,fraction_elongated_m4
1099062448631258,0.9188241570959703,0.7071411361107297,0.9188241570959703,0.7071411361107297,1.0,0.844250154887351,0.5000489536736764,0.844250154887351,0.5000489536736764,1.0,0.7127998114601617,0.25004969122624976,0.7127998114601617,0.25004969122624976,1.0
853827592514924,0.9281613303378273,0.4654149366947914,0.8409141652860719,0.42166593264548097,0.9059999999999994,0.8614943488689123,0.21661280288177284,0.7071455753481624,0.1778035866662629,0.820836,0.742210017920602,0.046922613902090536,0.5000801344003956,0.03161513116235715,0.6737717388960004
1052030010736714,0.9290314296722495,0.903612469457026,0.9290314296722495,0.903612469457026,1.0,0.8631445636465461,0.8165182447882381,0.8631445636465461,0.8165182447882381,1.0,0.745173007232126,0.6667110182817595,0.745173007232126,0.6667110182817595,1.0
993068073743470,0.940792140187591,0.7526870701879905,0.9405707338469349,0.7525057889017188,0.99976,0.8852460068186763,0.5665651380081644,0.8848384428283798,0.566291919225323,0.99952112,0.7842119299602112,0.3210574235268416,0.7835213483102506,0.3207471103445749,0.9990466969913601
375074238073900,0.9329233378479068,0.9179652204236922,0.9329233378479068,0.9179652204236922,1.0,0.8703550168629135,0.8426605328797108,0.8703550168629135,0.8426605328797108,1.0,0.7575492709939786,0.7100780783225032,0.7575492709939786,0.7100780783225032,1.0
416178520884477,0.8852001494784821,0.9136410802561999,0.8852001494784821,0.9136410802561999,1.0,0.7836494928200459,0.8347432914837682,0.7836494928200459,0.8347432914837682,1.0,0.6143260378280084,0.6968072659348183,0.6143260378280084,0.6968072659348183,1.0
874051135843279,0.9562763058285617,0.5912597129708598,0.9562763058285617,0.5912597129708598,1.0,0.9144726186651349,0.3495881584926995,0.9144726186651349,0.3495881584926995,1.0,0.8362902810598026,0.12221203481010477,0.8362902810598026,0.12221203481010477,1.0
12944511869278,0.9449757514683835,0.8923584445239021,0.9449757514683835,0.8923584445239021,1.0,0.8929824846829892,0.7963036996010595,0.8929824846829892,0.7963036996010595,1.0,0.7974295560527876,0.6340999199273681,0.7974295560527876,0.6340999199273681,1.0
542029227742456,0.9329827569253751,0.6008569319654257,0.9329827569253751,0.6008569319654257,1.0,0.8704723988486319,0.36103229672442283,0.8704723988486319,0.36103229672442283,1.0,0.7577762685359756,0.13034900432722554,0.7577762685359756,0.13034900432722554,1.0
1011744331896734,0.9709003798759893,0.49207706744611684,0.9709003798759893,0.49207706744611684,1.0,0.9426619773582334,0.24214152485542553,0.9426619773582334,0.24214152485542553,1.0,0.8886659681752266,0.05863414878192168,0.8886659681752266,0.05863414878192168,1.0
211701226972609,0.9643721305392552,0.23670478616291615,0.9200110125344493,0.22581636599942206,0.9540000000000005,0.930015172246664,0.056029455016947234,0.8464216885044443,0.05099330348220398,0.9101160000000001,0.8649340425657774,0.0031393667938302283,0.7164344971623393,0.0026003724673316457,0.8283111334559997
292918525777755,0.9479247585681623,0.4505552000464942,0.9479247585681623,0.4505552000464942,1.0,0.898576863315391,0.20300020708060992,0.898576863315391,0.20300020708060992,1.0,0.8074960429288309,0.04120926160269296,0.8074960429288309,0.04120926160269296,1.0
731147908347497,0.9179836580315629,0.8144034723971665,0.6811438742594196,0.6042873765186976,0.7420000000000002,0.8427098019143626,0.6632541555667975,0.4639656793811793,0.3651638609054782,0.5505640000000004,0.7102129099971457,0.43990910212169715,0.2152802472793847,0.13334556293209548,0.30312071809600016
985549376192247,0.9437137980026736,0.9121207926019654,0.9437137980026736,0.9121207926019654,1.0,0.8906096143508836,0.8319647535754747,0.8906096143508836,0.8319647535754747,1.0,0.7932347323542686,0.6921667263714607,0.7932347323542686,0.6921667263714607,1.0
873456432950595,0.9461771352207119,0.26894165331924486,0.9461771352207119,0.26894165331924486,1.0,0.8952521563107291,0.07232967673343095,0.8952521563107291,0.07232967673343095,1.0,0.8014799494520402,0.005231600612421108,0.8014799494520402,0.005231600612421108,1.0
422219896800918,0.9483090832771104,0.4873909272070931,0.9483090832771104,0.4873909272070931,1.0,0.8992953252085704,0.23755056441081648,0.8992953252085704,0.23755056441081648,1.0,0.8087507820186274,0.05643088701704992,0.8087507820186274,0.05643088701704992,1.0
900740014674953,0.9743965212545238,0.08713827377551173,0.9743965212545238,0.08713827377551173,1.0,0.9494508440209657,0.007593244470598793,0.9494508440209657,0.007593244470598793,1.0,0.9014655007095258,5.7662400767210424e-05,0.9014655007095258,5.7662400767210424e-05,1.0
1020578668480920,0.9492541789329357,0.41383073613811905,0.9226750619228139,0.4022434755262519,0.9720000000000008,0.9010858403217229,0.17125595956648845,0.8513314845625182,0.1617998905030652,0.9447839999999991,0.8119641416908432,0.029328659443384354,0.7247728392752603,0.026179254335855086,0.8926168066560004
343569160877337,0.9655442343929016,0.6492321320580772,0.9655442343929016,0.6492321320580772,1.0,0.9322792318005088,0.42150266389887703,0.9322792318005088,0.42150266389887703,1.0,0.869157842421411,0.177665005575671,0.869157842421411,0.177665005575671,1.0
78804909138230,0.9201571751438735,0.9264368992530276,0.9179155049299379,0.9241762996640142,0.9975599999999994,0.8467206919441976,0.8582858849592381,0.8426071776025006,0.8541028033185589,0.9951266399999994,0.7170422747367051,0.7366565715488396,0.7101155336159031,0.7294949135509379,0.9902797587887997
333614425743970,0.9688784679767002,0.5910881164803818,0.9688784679767002,0.5910881164803818,1.0,0.9387521919841236,0.3493868561968203,0.9387521919841236,0.3493868561968203,1.0,0.8813558631540718,0.12207354103084596,0.8813558631540718,0.12207354103084596,1.0
974443487743328,0.9554000156806255,0.027859298069546175,0.8808409274050356,0.025685310805816722,0.9219599999999994,0.9128241037650424,0.0008458779398510905,0.7759110639311946,0.0007190246846567519,0.8500103200000004,0.8333747001559177,9.14920472267516e-07,0.6021316269242094,6.611188781668903e-07,0.7225178101148803
703985244396274,0.9211649289401351,0.7899822586978528,0.9211649289401351,0.7899822586978528,1.0,0.8485977043150825,0.6240773072773502,0.8485977043150825,0.6240773072773502,1.0,0.720297151959367,0.38948580710063163,0.720297151959367,0.38948580710063163,1.0
1122578106359740,0.9426994701195324,0.6482052417507603,0.9426994701195324,0.6482052417507603,1.0,0.8886902746712144,0.4201701534187146,0.8886902746712144,0.4201701534187146,1.0,0.789798812692071,0.1765431561199776,0.789798812692071,0.1765431561199776,1.0
492938554100859,0.9592742132243385,0.5412061395809867,0.9592742132243385,0.5412061395809867,1.0,0.9202080883573719,0.2929042812683139,0.9202080883573719,0.2929042812683139,1.0,0.8467868705568382,0.08579314735536986,0.8467868705568382,0.08579314735536986,1.0
170902461924754,0.956559128018637,0.3636889742965392,0.956559128018637,0.3636889742965392,1.0,0.915009377573313,0.13227000297153066,0.915009377573313,0.13227000297153066,1.0,0.8372568489659522,0.01749552992347713,0.8372568489659522,0.01749552992347713,1.0
260045648084392,0.8952658130083785,0.2113186089964448,0.8952658130083785,0.2113186089964448,1.0,0.8015072317146128,0.04465966868713592,0.8015072317146128,0.04465966868713592,1.0,0.6424342230038245,0.001995223142123763,0.6424342230038245,0.001995223142123763,1.0
450419983107763,0.9031813073622508,0.5171725376384676,0.9031813073622508,0.5171725376384676,1.0,0.8157711882243945,0.26747126239997593,0.8157711882243945,0.26747126239997593,1.0,0.6655961316886989,0.0715449628754398,0.6655961316886989,0.0715449628754398,1.0
543308666121182,0.9422695348511567,0.07465303350822929,0.7067021511383674,0.05598977513117195,0.75,0.887880978833208,0.005573994822104367,0.4994330505936797,0.003135372087433705,0.5625,0.7883649806100577,3.108989353992197e-05,0.24944360714615108,9.837036627865933e-06,0.31640625
