step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,75.765625,2906.875,4.4375,0.0,0.0,0.0,1.171875,2999.796875,0.1875,0.0,0.0,0.0
200,25.34375,2786.1875,4.859375,155.609375,5.359375,3.53125,3.046875,2817.53125,1.78125,84.296875,34.59375,14.328125
300,21.515625,2839.40625,3.859375,119.4375,4.328125,2.921875,1.859375,2865.703125,0.59375,76.75,17.4375,8.3125
400,19.0,2861.0,4.28125,103.921875,3.5625,2.609375,1.40625,2885.359375,0.65625,70.40625,11.75,6.84375
500,17.3125,2878.296875,4.0,90.65625,3.5625,2.203125,1.234375,2900.859375,0.46875,63.703125,10.890625,5.609375
600,16.390625,2888.671875,3.578125,83.25,3.078125,2.28125,1.359375,2908.828125,0.484375,60.234375,11.015625,5.140625
700,14.703125,2899.171875,3.015625,76.515625,3.46875,2.359375,1.234375,2915.984375,0.203125,55.421875,10.578125,5.203125
800,13.546875,2907.078125,2.953125,71.09375,3.234375,2.015625,1.1875,2922.859375,0.234375,52.296875,9.234375,4.71875
900,12.890625,2912.96875,3.203125,66.53125,3.078125,1.875,1.203125,2928.375,0.140625,50.484375,8.671875,3.890625
1000,11.25,2918.84375,3.15625,62.578125,2.796875,1.921875,1.15625,2932.484375,0.171875,47.5,8.421875,3.9375
1100,11.234375,2920.734375,3.203125,60.859375,2.765625,1.875,1.078125,2934.484375,0.125,47.015625,7.140625,3.84375
1200,11.09375,2923.96875,2.1875,59.671875,2.5625,1.859375,1.078125,2936.015625,0.140625,46.578125,7.375,3.5625
1300,10.90625,2925.703125,3.203125,57.015625,2.421875,1.640625,1.078125,2939.453125,0.03125,45.109375,6.34375,3.25
1400,10.578125,2928.734375,2.703125,55.796875,2.296875,1.6875,1.09375,2940.953125,0.0625,43.921875,6.34375,3.6875
1500,9.8125,2932.578125,2.875,52.703125,2.3125,1.5625,1.046875,2944.3125,0.03125,41.71875,6.453125,3.390625
1600,10.015625,2932.59375,2.953125,52.515625,2.34375,1.71875,1.15625,2943.90625,0.140625,41.921875,6.3125,3.5
1700,10.375,2932.625,2.6875,51.90625,2.296875,1.609375,1.078125,2944.859375,0.109375,41.421875,6.75,3.265625
1800,9.421875,2934.125,2.78125,51.21875,2.265625,1.671875,1.09375,2945.28125,0.171875,41.25,6.203125,3.078125
1900,9.765625,2934.40625,2.703125,50.953125,2.6875,1.671875,1.125,2945.59375,0.125,41.0625,6.1875,3.296875
2000,8.6875,2937.3125,2.9375,49.15625,2.1875,1.65625,1.046875,2947.9375,0.046875,40.03125,5.71875,3.125
2100,9.4375,2936.171875,2.90625,49.734375,2.203125,1.609375,1.03125,2947.34375,0.015625,39.703125,6.0625,3.234375
2200,9.921875,2936.171875,3.140625,48.6875,2.25,1.671875,1.015625,2948.4375,0.015625,38.59375,6.71875,2.75
2300,8.828125,2938.546875,2.65625,47.8125,2.6875,1.609375,1.15625,2948.640625,0.125,38.21875,6.609375,2.984375
2400,9.015625,2937.578125,3.015625,48.0625,2.75,1.703125,1.1875,2948.484375,0.15625,38.953125,5.921875,3.046875
2500,8.5625,2938.359375,2.5,48.78125,2.375,1.703125,1.125,2948.078125,0.125,39.171875,6.3125,3.171875
2600,9.203125,2937.671875,3.109375,48.171875,2.328125,1.515625,1.09375,2948.96875,0.0625,38.609375,5.703125,3.265625
2700,9.234375,2938.90625,2.515625,47.4375,2.40625,1.65625,1.09375,2949.421875,0.078125,38.53125,5.234375,3.125
2800,8.171875,2941.15625,2.71875,46.34375,2.375,1.671875,1.046875,2950.796875,0.0625,37.765625,5.484375,2.796875
2900,9.09375,2938.71875,2.921875,47.046875,2.296875,1.65625,1.09375,2949.75,0.09375,37.296875,6.765625,2.84375
3000,8.671875,2942.046875,2.671875,45.015625,2.609375,1.46875,1.03125,2952.171875,0.03125,36.296875,5.875,2.96875
3100,9.375,2938.453125,3.1875,46.578125,2.515625,1.65625,1.140625,2950.125,0.078125,37.234375,6.515625,2.890625
3200,9.125,2940.640625,2.84375,45.578125,2.421875,1.53125,1.09375,2951.578125,0.0625,36.8125,5.640625,2.90625
3300,8.84375,2941.34375,2.75,45.484375,2.171875,1.53125,1.09375,2951.75,0.125,36.5625,6.109375,2.890625
3400,9.125,2941.234375,2.59375,45.5,2.046875,1.578125,1.109375,2951.84375,0.078125,36.28125,5.640625,2.96875
3500,8.265625,2942.578125,3.28125,44.4375,2.28125,1.65625,1.09375,2952.796875,0.046875,36.421875,5.65625,2.734375
3600,9.28125,2940.96875,3.15625,44.75,2.234375,1.578125,1.109375,2952.4375,0.078125,36.046875,5.53125,3.0
3700,8.6875,2940.859375,2.890625,46.0625,2.265625,1.5625,1.03125,2951.328125,0.015625,37.0625,5.9375,2.703125
3800,8.265625,2943.90625,2.9375,43.359375,2.046875,1.53125,1.078125,2954.125,0.09375,35.015625,5.84375,2.6875
3900,8.359375,2944.015625,2.71875,43.234375,2.484375,1.59375,1.078125,2953.859375,0.125,35.171875,5.578125,3.21875
4000,8.03125,2944.390625,2.640625,43.265625,2.1875,1.625,1.03125,2954.109375,0.03125,35.09375,6.296875,2.625
4100,8.734375,2941.359375,2.859375,45.046875,2.765625,1.515625,1.125,2951.8125,0.09375,35.640625,6.609375,2.984375
