step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,61.09375,2926.453125,3.875,0.0,0.0,0.0,1.15625,2999.84375,0.125,0.0,0.0,0.0
200,18.046875,2841.09375,3.765625,118.96875,4.515625,3.078125,2.390625,2862.015625,1.4375,69.6875,24.609375,10.796875
300,14.34375,2887.234375,2.96875,87.53125,3.609375,2.359375,1.53125,2903.53125,0.546875,60.03125,11.765625,6.15625
400,10.828125,2910.25,2.328125,71.859375,3.0625,2.0,1.21875,2922.171875,0.234375,52.703125,8.734375,4.703125
500,10.421875,2924.234375,2.34375,60.15625,2.546875,1.796875,1.15625,2935.765625,0.140625,45.984375,7.21875,4.140625
600,9.15625,2934.25,1.84375,53.109375,2.625,1.671875,1.09375,2943.5625,0.09375,41.84375,6.828125,3.375
700,7.734375,2941.921875,2.109375,47.453125,2.171875,1.515625,1.0625,2950.1875,0.0625,38.359375,5.390625,3.171875
800,6.359375,2949.015625,1.640625,42.703125,2.0625,1.4375,1.0,2955.28125,0.0,35.484375,4.78125,3.03125
900,6.453125,2951.34375,1.75,40.28125,2.140625,1.375,1.046875,2957.703125,0.078125,33.515625,4.703125,2.84375
1000,5.796875,2956.015625,1.5625,37.03125,1.6875,1.265625,1.03125,2961.609375,0.015625,31.953125,3.765625,2.375
1100,5.875,2959.265625,1.59375,34.046875,1.59375,1.25,1.0,2964.859375,0.0,29.90625,3.609375,2.09375
1200,4.875,2960.9375,1.515625,33.34375,1.671875,1.1875,1.015625,2965.390625,0.015625,28.90625,3.84375,2.171875
1300,5.0625,2962.90625,1.421875,31.3125,1.734375,1.203125,1.03125,2967.453125,0.015625,27.578125,3.796875,2.03125
1400,4.828125,2963.84375,1.578125,30.84375,1.53125,1.09375,1.03125,2968.34375,0.03125,27.34375,2.984375,2.140625
1500,4.765625,2965.125,1.390625,29.953125,1.4375,1.125,1.03125,2969.3125,0.015625,26.703125,2.984375,1.90625
1600,4.34375,2967.8125,1.546875,27.5625,1.421875,1.03125,1.0,2971.921875,0.0,24.953125,2.75,1.796875
1700,4.25,2968.46875,1.734375,26.71875,1.484375,1.125,1.0,2972.640625,0.0,24.359375,2.5,1.734375
1800,4.296875,2969.984375,1.421875,25.65625,1.390625,1.078125,1.0,2973.859375,0.0,23.234375,2.4375,1.671875
1900,4.234375,2969.78125,1.390625,26.0625,1.359375,1.078125,1.015625,2973.4375,0.015625,23.5,2.546875,1.703125
2000,4.3125,2970.953125,1.5625,24.71875,1.359375,1.046875,1.0,2974.859375,0.0,22.328125,2.578125,1.671875
2100,3.90625,2972.015625,1.1875,24.484375,1.296875,1.03125,1.0,2975.1875,0.0,22.5625,2.25,1.546875
2200,4.0625,2972.171875,1.421875,23.984375,1.25,1.03125,1.03125,2975.6875,0.015625,21.953125,2.296875,1.546875
2300,4.046875,2972.84375,1.265625,23.328125,1.3125,1.0625,1.0,2976.25,0.0,21.109375,2.421875,1.625
2400,3.59375,2972.1875,1.8125,23.890625,1.265625,1.140625,1.015625,2975.640625,0.015625,22.0,2.21875,1.59375
2500,4.03125,2973.03125,1.34375,23.09375,1.28125,1.078125,1.0,2976.515625,0.0,20.640625,2.53125,1.78125
2600,3.78125,2973.5625,1.390625,22.78125,1.3125,1.03125,1.015625,2976.859375,0.015625,21.015625,2.171875,1.578125
2700,3.84375,2973.375,1.40625,22.96875,1.234375,1.015625,1.0,2976.78125,0.0,21.0,2.1875,1.5625
2800,3.890625,2973.390625,1.453125,22.875,1.265625,1.03125,1.0,2976.828125,0.0,21.0,2.171875,1.59375
2900,3.875,2974.296875,1.296875,22.03125,1.28125,1.03125,1.0,2977.640625,0.0,20.421875,2.046875,1.53125
3000,3.40625,2974.9375,1.078125,22.15625,1.21875,1.046875,1.0,2977.578125,0.0,20.40625,2.109375,1.5
3100,4.046875,2973.71875,1.4375,22.28125,1.34375,1.046875,1.0,2977.328125,0.0,20.3125,2.1875,1.609375
3200,3.625,2974.90625,1.421875,21.671875,1.1875,1.03125,1.0,2978.109375,0.0,19.78125,2.078125,1.578125
3300,3.234375,2975.59375,1.15625,21.59375,1.21875,1.03125,1.0,2978.15625,0.0,20.0,2.046875,1.4375
3400,3.671875,2974.609375,1.375,21.84375,1.25,1.0625,1.0,2977.828125,0.0,20.140625,2.15625,1.484375
3500,3.484375,2975.84375,1.171875,21.171875,1.25,1.0,1.0,2978.578125,0.0,19.671875,2.03125,1.421875
3600,3.625,2976.21875,1.25,20.640625,1.171875,1.015625,1.0,2979.171875,0.0,19.203125,1.984375,1.390625
3700,3.359375,2975.484375,1.34375,21.453125,1.28125,1.03125,1.0,2978.234375,0.0,19.828125,2.09375,1.515625
3800,3.328125,2976.46875,1.046875,20.734375,1.25,1.0625,1.0,2978.953125,0.0,19.0,2.109375,1.5625
3900,3.625,2976.109375,1.390625,20.515625,1.21875,1.046875,1.0,2979.21875,0.0,19.0,2.078125,1.46875
4000,3.75,2975.734375,1.3125,20.875,1.203125,1.015625,1.0,2978.90625,0.0,19.1875,2.234375,1.4375
4100,3.53125,2976.453125,1.296875,20.25,1.25,1.03125,1.0,2979.46875,0.0,18.8125,2.0625,1.4375
4200,3.765625,2975.46875,1.25,20.890625,1.3125,1.0625,1.0,2978.734375,0.0,19.5,1.984375,1.4375
4300,3.59375,2976.421875,1.1875,20.34375,1.296875,1.046875,1.0,2979.3125,0.0,19.140625,2.015625,1.40625
4400,3.34375,2976.0625,1.34375,20.84375,1.296875,1.015625,1.0,2978.84375,0.0,19.1875,2.25,1.515625
4500,3.75,2976.609375,1.1875,20.1875,1.1875,1.0,1.0,2979.625,0.0,18.921875,2.0,1.3125
4600,3.359375,2977.515625,1.265625,19.40625,1.234375,1.046875,1.0,2980.296875,0.0,18.109375,1.921875,1.421875
4700,3.6875,2976.171875,1.25,20.53125,1.28125,1.015625,1.0,2979.171875,0.0,19.015625,2.078125,1.53125
4800,3.46875,2977.046875,1.265625,19.828125,1.21875,1.015625,1.0,2979.9375,0.0,18.484375,1.984375,1.4375
4900,3.640625,2977.15625,1.296875,19.546875,1.234375,1.03125,1.0,2980.1875,0.0,18.3125,2.015625,1.390625
5000,3.328125,2977.09375,1.015625,20.25,1.203125,1.0,1.0,2979.546875,0.0,18.734375,1.984375,1.453125
5100,3.828125,2976.78125,1.15625,19.96875,1.1875,1.0,1.0,2979.84375,0.0,18.4375,2.109375,1.390625
5200,3.3125,2976.65625,1.09375,20.390625,1.375,1.015625,1.0,2979.21875,0.0,18.6875,2.109375,1.5625
5300,3.453125,2977.40625,1.1875,19.546875,1.234375,1.03125,1.0,2980.1875,0.0,17.953125,2.171875,1.46875
5400,3.25,2977.5,1.234375,19.46875,1.328125,1.0,1.0,2980.203125,0.0,18.015625,2.109375,1.4375
5500,3.3125,2977.953125,1.171875,19.078125,1.3125,1.046875,1.0,2980.5625,0.0,17.421875,2.109375,1.515625
5600,3.46875,2977.1875,1.265625,19.84375,1.171875,1.015625,1.0,2979.96875,0.0,18.28125,2.03125,1.484375
5700,3.28125,2977.875,1.0625,19.328125,1.21875,1.0625,1.0,2980.390625,0.0,17.59375,2.109375,1.53125
5800,3.234375,2977.75,1.21875,19.453125,1.234375,1.03125,1.0,2980.28125,0.0,17.96875,2.09375,1.46875
5900,3.453125,2978.015625,1.265625,19.0,1.1875,1.046875,1.0,2980.765625,0.0,17.671875,1.984375,1.421875
6000,3.234375,2978.328125,1.140625,18.9375,1.15625,1.0625,1.0,2980.84375,0.0,17.578125,1.9375,1.390625
6100,3.5,2978.34375,1.109375,18.671875,1.1875,1.015625,1.0,2981.125,0.0,17.203125,2.0,1.546875
6200,3.484375,2977.90625,1.21875,18.984375,1.296875,1.03125,1.0,2980.6875,0.0,17.265625,2.09375,1.546875
6300,3.265625,2978.203125,1.125,19.09375,1.1875,1.046875,1.0,2980.671875,0.0,17.65625,2.0,1.40625
6400,3.421875,2978.40625,1.15625,18.796875,1.125,1.0,1.0,2981.078125,0.0,17.25,2.0,1.46875
6500,3.484375,2978.28125,1.1875,18.625,1.28125,1.0,1.0,2981.09375,0.0,17.140625,2.015625,1.453125
6600,3.734375,2978.046875,1.3125,18.65625,1.203125,1.0,1.0,2981.140625,0.0,17.296875,2.03125,1.390625
6700,3.40625,2978.1875,1.1875,18.9375,1.21875,1.015625,1.0,2980.828125,0.0,17.40625,2.1875,1.40625
6800,3.265625,2978.765625,1.0625,18.59375,1.109375,1.0625,1.0,2981.234375,0.0,17.09375,2.109375,1.40625
6900,3.34375,2978.28125,1.3125,18.625,1.3125,1.015625,1.0,2981.046875,0.0,17.1875,2.109375,1.4375
7000,3.34375,2979.0,1.15625,18.140625,1.234375,1.03125,1.0,2981.59375,0.0,16.734375,2.0,1.4375
7100,3.484375,2978.640625,1.1875,18.40625,1.125,1.015625,1.0,2981.4375,0.0,17.140625,1.875,1.328125
7200,3.28125,2978.234375,1.125,18.9375,1.3125,1.0,1.0,2980.75,0.0,17.390625,2.078125,1.546875
7300,3.375,2978.484375,1.078125,18.65625,1.28125,1.03125,1.0,2981.03125,0.0,17.09375,2.046875,1.578125
7400,3.515625,2978.109375,1.25,18.734375,1.1875,1.03125,1.0,2981.046875,0.0,17.15625,2.125,1.484375
7500,3.609375,2977.53125,1.21875,19.28125,1.171875,1.015625,1.0,2980.53125,0.0,17.609375,2.140625,1.4375
7600,3.296875,2979.21875,1.078125,18.015625,1.203125,1.0,1.0,2981.78125,0.0,16.5625,2.0,1.40625
7700,3.34375,2978.4375,1.328125,18.46875,1.234375,1.03125,1.0,2981.265625,0.0,17.109375,2.03125,1.421875
7800,3.515625,2978.40625,1.15625,18.4375,1.265625,1.046875,1.0,2981.25,0.0,16.9375,2.125,1.53125
7900,3.203125,2979.09375,1.28125,18.109375,1.1875,1.015625,1.0,2981.6875,0.0,16.578125,2.15625,1.421875
8000,3.25,2978.875,1.296875,18.25,1.171875,1.03125,1.0,2981.546875,0.0,16.703125,2.03125,1.453125
8100,3.265625,2979.421875,1.046875,17.828125,1.25,1.015625,1.0,2981.90625,0.0,16.53125,1.953125,1.40625
8200,3.125,2978.71875,1.109375,18.828125,1.09375,1.0,1.0,2981.078125,0.0,17.296875,1.984375,1.421875
8300,3.078125,2979.09375,1.109375,18.34375,1.21875,1.03125,1.0,2981.40625,0.0,16.734375,2.203125,1.421875
8400,3.328125,2979.390625,1.09375,17.84375,1.1875,1.03125,1.0,2981.9375,0.0,16.453125,1.953125,1.453125
8500,3.328125,2979.25,1.09375,17.953125,1.1875,1.0625,1.0,2981.78125,0.0,16.625,1.953125,1.40625
