seed,n_round,max_round,2_max_round,n_elongated,max_elongated,2_max_elongated,n_round_2,max_round_2,2_max_round_2,n_elongated_2,max_elongated_2,2_max_elongated_2,ratio_round,ratio_elongated,ratio_round_2,ratio_elongated_2
1099062448631258,77.2,1181.6142857142856,154.9142857142857,333.45714285714286,330.0285714285714,175.78571428571428,48.52857142857143,1239.0857142857142,142.4,57.07142857142857,1179.8428571428572,75.72857142857143,0.20737635504299665,0.6014195502388197,0.1873994252645069,0.09697168878382607
853827592514924,80.7,1346.6857142857143,121.34285714285714,360.14285714285717,206.02857142857144,125.32857142857142,46.74285714285714,1452.1142857142856,98.52857142857142,62.32857142857143,961.9,108.82857142857142,0.12014572931460517,0.6944207661887541,0.08835326218891716,0.14762073488240235
1052030010736714,78.27142857142857,694.0428571428571,252.05714285714285,345.8142857142857,664.9,219.5857142857143,51.92857142857143,734.2142857142857,260.2857142857143,52.94285714285714,1511.1571428571428,56.714285714285715,0.48871217133185557,0.3998223892697236,0.4706526766788806,0.04184726537716154
993068073743470,84.31428571428572,1322.3714285714286,140.5,353.2857142857143,293.22857142857146,121.17142857142858,49.614285714285714,1426.5428571428572,117.48571428571428,64.21428571428571,978.9142857142857,99.74285714285715,0.16102982119627388,0.5216540606069019,0.11688370790494229,0.1274834529876038
375074238073900,82.18571428571428,1050.0857142857142,123.01428571428572,330.3857142857143,427.6142857142857,194.67142857142858,52.785714285714285,1102.7571428571428,127.61428571428571,52.642857142857146,1259.9,105.35714285714286,0.18263189450900805,0.516223149653671,0.17472129730450184,0.10532403612501029
416178520884477,90.0,814.3285714285714,221.9,348.35714285714283,435.3,165.81428571428572,54.52857142857143,906.8857142857142,223.71428571428572,55.24285714285714,1313.9,103.2,0.37897315454461544,0.4330767870045886,0.3452795636884469,0.11818931613831866
874051135843279,62.58571428571429,584.3142857142857,232.9857142857143,310.25714285714287,879.8714285714286,335.22857142857146,41.614285714285714,616.1428571428571,237.47142857142856,51.65714285714286,1685.357142857143,73.35714285714286,0.5112596232132581,0.4537913212351058,0.5035425736113306,0.0610646832997119
12944511869278,91.97142857142858,1064.3142857142857,168.94285714285715,364.9142857142857,351.62857142857143,120.7,51.957142857142856,1183.857142857143,156.77142857142857,62.98571428571429,1083.442857142857,119.55714285714286,0.21520202155288676,0.42978051708071624,0.1770373790287063,0.16565871704931986
542029227742456,77.22857142857143,1066.9857142857143,183.74285714285713,349.2857142857143,357.15714285714284,169.47142857142856,49.72857142857143,1142.9142857142858,171.5142857142857,56.08571428571429,1203.557142857143,102.71428571428571,0.2598509130502429,0.561801467445761,0.22560203986263128,0.10817067737439426
1011744331896734,85.85714285714286,936.0857142857143,145.5,345.0571428571429,491.7142857142857,233.97142857142856,53.52857142857143,999.7428571428571,138.65714285714284,55.67142857142857,1393.9571428571428,60.371428571428574,0.18569828903272864,0.5460605474197765,0.16487060769095632,0.052631658974796505
