step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,18.622030829434255,1000,0
200,22.374083921636608,992,8
300,22.908479481761745,986,14
400,23.53479011419055,979,21
500,27.774017068170757,967,33
600,29.198312042726645,955,45
700,33.07817699667369,942,58
800,32.71804084118429,922,78
900,37.29349412860304,904,96
1000,45.80362570257788,888,112
1100,52.143565821678244,872,128
1200,60.1872897480368,862,138
1300,66.56889890174804,837,163
1400,78.34121586188729,817,183
1500,90.41169979307811,798,202
1600,105.75967035438659,801,199
1700,117.89374480546935,797,203
1800,132.00870876580615,802,198
1900,145.4550789263097,808,192
2000,152.95420995642226,789,211
2100,159.31779264918526,782,218
2200,166.9444217779019,774,226
2300,187.01640973143014,774,226
2400,207.9509913412278,772,228
2500,227.52104535048534,756,244
2600,253.13381511693575,746,254
2700,268.77940097444736,733,267
2800,282.1171057960715,731,269
2900,292.0562020609798,723,277
3000,315.7428486592669,713,287
3100,329.8446606905217,704,296
3200,359.7460616257004,697,303
3300,395.62381073356795,698,302
3400,422.14593766607493,695,305
3500,462.77772102625306,689,311
3600,510.1091364788639,679,321
3700,563.6484535528901,669,331
3800,612.3096248781993,672,328
3900,662.6607110562323,665,335
4000,705.4319990324108,656,344
4100,737.0813846864284,644,356
4200,760.4003921407738,640,360
4300,785.161803406404,632,368
4400,808.3821696116756,623,377
4500,851.4121726051296,619,381
4600,890.3831099516796,622,378
4700,942.0657244038705,609,391
4800,998.5466439807303,617,383
4900,1047.3185571648144,622,378
5000,1102.811911054832,635,365
5100,1150.2298063825522,634,366
5200,1215.6381401940514,630,370
5300,1277.611238305045,645,355
5400,1344.1571018532777,633,367
5500,1421.6395765325083,619,381
5600,1497.4401814722512,614,386
5700,1578.0659040335102,613,387
5800,1637.7738272363226,600,400
5900,1672.9611524852066,594,406
6000,1705.7998527975567,595,405
6100,1760.7994452104458,600,400
6200,1804.3608276137568,605,395
6300,1838.68858676774,622,378
6400,1870.310948533997,632,368
6500,1883.2358465765956,620,380
6600,1929.914645393826,617,383
6700,1976.34817885223,617,383
6800,2038.3638732243721,615,385
6900,2114.0415171416607,613,387
7000,2201.773239791371,596,404
7100,2270.6216109677785,591,409
7200,2343.6370811890033,585,415
7300,2426.444794030615,572,428
7400,2503.721887746933,577,423
7500,2531.5645227994946,574,426
7600,2562.1598942161913,566,434
7700,2610.4874859547976,550,450
7800,2662.8575596530286,546,454
7900,2722.0536124672053,547,453
8000,2773.2765621006342,532,468
8100,2880.7337394727674,524,476
8200,2977.1413324411615,522,478
8300,3092.0237807743056,519,481
8400,3205.1926154144594,514,486
8500,3335.215266076389,513,487
8600,3448.807738408662,505,495
8700,3541.784978798665,489,511
8800,3655.366806396349,486,514
8900,3785.483565308558,489,511
9000,3847.8684538504185,480,520
9100,3944.2103586540075,472,528
9200,4015.869314403226,458,542
9300,4107.815410980801,447,553
9400,4230.724021800308,443,557
9500,4391.888106857171,438,562
9600,4582.559694132831,418,582
9700,4770.827364513761,408,592
9800,4984.270171296122,397,603
9900,5172.051737059092,386,614
10000,5342.188722194522,380,620
10100,5510.30875805035,377,623
10200,5734.563978784792,364,636
10300,5886.043998189624,357,643
10400,6063.362098624574,343,657
10500,6250.31104951774,325,675
10600,6444.759207892794,307,693
10700,6670.992018759834,294,706
10800,6918.073016383268,293,707
10900,7157.778225908222,292,708
11000,7451.772810553491,292,708
11100,7740.68818076587,288,712
11200,7997.499119397594,279,721
11300,8248.811082652534,279,721
11400,8546.88490711716,273,727
11500,8882.183953571148,268,732
11600,9171.4927655079,265,735
11700,9447.805851592164,261,739
11800,9732.286210094677,264,736
11900,10061.320789797277,258,742
12000,10361.64837589768,249,751
12100,10748.094011699433,234,766
12200,11124.208557783882,224,776
12300,11523.45797877309,214,786
12400,11909.550521741186,209,791
12500,12344.702940188223,197,803
12600,12771.604856732154,185,815
12700,13138.375191410285,175,825
12800,13646.242535524816,173,827
12900,14064.088940180663,163,837
13000,14450.001140429818,149,851
13100,14917.474769537632,155,845
13200,15362.067190616985,141,859
13300,15857.456455476728,127,873
13400,16317.037514346708,126,874
13500,16857.428533237482,115,885
13600,17394.3912913631,109,891
13700,17898.941398916406,101,899
13800,18442.02523531113,103,897
13900,18919.646180377527,99,901
14000,19511.225049665092,93,907
14100,20155.824666088545,94,906
14200,20700.26075619492,87,913
14300,21251.10729903038,82,918
14400,21833.124669352714,82,918
14500,22475.80269724904,84,916
14600,23026.802518434026,74,926
14700,23643.526155743803,66,934
14800,24332.529719639857,55,945
14900,25016.672207867523,48,952
15000,25728.305071623698,40,960
15100,26384.621508736363,27,973
