step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,18.00872892536643,1000,0
200,20.103061275314122,997,3
300,20.190988521622874,991,9
400,20.852373063175072,988,12
500,23.9586220570125,989,11
600,23.628377952414485,985,15
700,23.305166412579855,982,18
800,25.39697044082883,974,26
900,27.121532344500086,968,32
1000,27.103572340337283,962,38
1100,30.810158842888143,952,48
1200,34.38185778637445,944,56
1300,38.21317342450033,937,63
1400,42.77488569723044,924,76
1500,47.73134088261792,915,85
1600,56.082911409546135,906,94
1700,69.20777862747744,894,106
1800,83.39016532434607,877,123
1900,100.4852401354937,867,133
2000,118.23692105671161,854,146
2100,129.6566970710769,845,155
2200,142.4254864350073,838,162
2300,152.2989048509261,832,168
2400,164.00574517828815,826,174
2500,177.15615301131797,821,179
2600,189.64278462994955,814,186
2700,210.13110328256332,807,193
2800,235.17282869370877,799,201
2900,271.6045821390615,799,201
3000,299.9654342138307,788,212
3100,325.88320384657766,785,215
3200,358.50331335707136,778,222
3300,389.3784315816291,786,214
3400,413.24045854359514,781,219
3500,442.9342924429255,774,226
3600,473.7521441619354,766,234
3700,510.4335151363531,767,233
3800,553.7088680928191,760,240
3900,594.7287098031904,749,251
4000,643.1336667400154,745,255
4100,694.0717839425208,739,261
4200,741.3313893464428,729,271
4300,768.564128114052,718,282
4400,807.5239582692167,714,286
4500,846.0386077749496,706,294
4600,881.9082219048394,694,306
4700,909.1578634999897,688,312
4800,916.7061876293482,695,305
4900,928.5147926821808,695,305
5000,931.6882749559222,687,313
5100,942.6078593930314,686,314
5200,969.4947371470654,672,328
5300,999.123079444733,669,331
5400,1030.6494731558423,653,347
5500,1055.8821243587872,645,355
5600,1097.2207305706381,631,369
5700,1153.6656150214667,628,372
5800,1213.2098552345833,621,379
5900,1268.8360187689832,618,382
6000,1315.6623334393348,615,385
6100,1364.866319743549,614,386
6200,1418.8280938277414,613,387
6300,1481.8960915455327,610,390
6400,1551.1188728564828,609,391
6500,1601.0486162879126,606,394
6600,1661.3222047715908,603,397
6700,1728.6756150000306,606,394
6800,1835.3031882843852,599,401
6900,1923.7607269912642,602,398
7000,2053.940881114076,603,397
7100,2144.6527360741748,591,409
7200,2238.9570906802082,576,424
7300,2293.925259886628,558,442
7400,2372.3994078330074,546,454
7500,2436.71564332525,537,463
7600,2507.0298500336166,530,470
7700,2569.0803761244742,526,474
7800,2635.327698540369,511,489
7900,2706.759614405217,516,484
8000,2814.4727798329104,513,487
8100,2950.532543970258,516,484
8200,3105.204416453732,507,493
8300,3263.8115716665548,493,507
8400,3407.7419500963297,489,511
8500,3559.8853358866954,487,513
8600,3715.693316043257,481,519
8700,3892.3973240445825,473,527
8800,4020.9133274464134,459,541
8900,4188.242012081814,458,542
9000,4320.506884986664,460,540
9100,4484.962671071247,459,541
9200,4639.334423197314,455,545
9300,4795.237008853847,449,551
9400,4945.440577772511,454,546
9500,5071.961804231878,465,535
9600,5237.226373955829,467,533
9700,5376.442082466592,460,540
9800,5480.274549900707,466,534
9900,5589.644314920457,467,533
10000,5694.789261379395,465,535
10100,5804.784993204216,467,533
10200,5922.742131537304,453,547
10300,6063.216565049354,435,565
10400,6213.15979544202,435,565
10500,6366.115300491618,432,568
10600,6514.245288988975,428,572
10700,6635.564071588243,422,578
10800,6725.688247283968,404,596
10900,6822.223622044642,391,609
11000,6865.914255000405,378,622
11100,6906.875979771556,382,618
11200,6941.992027051896,368,632
11300,6979.9100634010565,357,643
11400,7038.742687427193,344,656
11500,7113.288946742531,330,670
11600,7220.493215741835,326,674
11700,7321.63588279729,323,677
11800,7422.225878265031,313,687
11900,7525.748639819681,306,694
12000,7639.0869918422795,311,689
12100,7815.810674491355,303,697
12200,7990.758354930136,315,685
12300,8139.630711533725,316,684
12400,8290.41710358137,303,697
12500,8433.66273843158,303,697
12600,8572.971323991123,305,695
12700,8736.074714255616,303,697
12800,8854.456789102504,289,711
12900,8996.934737949843,277,723
13000,9109.649695363778,280,720
13100,9294.58465458496,274,726
13200,9449.149404535941,260,740
13300,9626.051834254715,248,752
13400,9842.671481547457,243,757
13500,10106.230376026715,256,744
13600,10299.336261121167,248,752
13700,10518.374679539544,250,750
13800,10740.58305625115,255,745
13900,11005.088910205995,246,754
14000,11186.901336618612,244,756
14100,11454.829614210457,232,768
14200,11689.910866008393,215,785
14300,11907.762854300834,201,799
14400,12173.366924757745,183,817
14500,12395.100825197756,180,820
14600,12679.137845900961,178,822
14700,13006.332249276335,174,826
14800,13313.161838439586,174,826
14900,13628.620991838332,170,830
15000,13953.906133962684,163,837
15100,14325.72126958356,159,841
15200,14702.474830103849,174,826
15300,15042.081161194288,177,823
