step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,17.60898615288898,1000,0
200,19.278617690734684,996,4
300,18.884927956441583,994,6
400,20.609888802405475,992,8
500,23.270624151896882,988,12
600,24.992067995046337,983,17
700,25.303874256791357,978,22
800,26.553196896096683,967,33
900,29.071897851901625,961,39
1000,32.22552490358329,947,53
1100,35.04084701604568,935,65
1200,40.84195270582302,928,72
1300,45.576460832474545,924,76
1400,49.46643883844517,909,91
1500,55.44912415063061,893,107
1600,64.09514500838873,884,116
1700,71.16041744779542,869,131
1800,83.07927596856194,853,147
1900,94.44379546596853,841,159
2000,101.828563528441,837,163
2100,110.74445068575929,835,165
2200,117.26553137820028,832,168
2300,128.46108886239836,826,174
2400,142.30848090349798,815,185
2500,154.07571350636147,811,189
2600,168.82515968972592,811,189
2700,184.1199034757793,795,205
2800,198.61722474027985,795,205
2900,226.41838711792434,793,207
3000,245.4067428308297,800,200
3100,257.6900209111369,805,195
3200,273.5692985920352,790,210
3300,282.48332389046277,789,211
3400,295.03402119628726,777,223
3500,307.65479701986686,764,236
3600,325.5357716927882,756,244
3700,350.5448662623141,740,260
3800,386.065303359907,742,258
3900,425.59090913619684,738,262
4000,464.53367470357676,736,264
4100,504.6665457323396,726,274
4200,549.485612694226,722,278
4300,579.0954693108306,724,276
4400,623.7947027347583,722,278
4500,663.2185152456116,715,285
4600,706.6032594462633,717,283
4700,740.3718097951623,723,277
4800,783.9151756988767,724,276
4900,822.8562147381061,727,273
5000,851.7891877783355,722,278
5100,887.3323686229388,712,288
5200,919.1786261052407,698,302
5300,948.1601320817757,683,317
5400,984.3790542767033,670,330
5500,1014.5757851018624,653,347
5600,1065.169642899341,638,362
5700,1122.0079479098476,622,378
5800,1193.6956376996627,620,380
5900,1258.5009814382977,610,390
6000,1308.580775257216,602,398
6100,1352.3576011081177,600,400
6200,1381.7955132664183,599,401
6300,1431.7070550926644,606,394
6400,1480.0053468598146,603,397
6500,1517.9616182816037,599,401
6600,1558.0761908549653,579,421
6700,1612.1381201282918,557,443
6800,1667.7802831791369,550,450
6900,1730.2241836325163,541,459
7000,1797.6642673856234,547,453
7100,1866.9334950860307,553,447
7200,1904.2453903296823,559,441
7300,1952.2381442746641,548,452
7400,2017.1448063984733,550,450
7500,2108.279548693758,556,444
7600,2205.622834327692,561,439
7700,2288.5966766185134,590,410
7800,2381.3047646417244,584,416
7900,2448.893367157133,584,416
8000,2535.0530977020217,570,430
8100,2628.5934339381015,568,432
8200,2698.403985432366,569,431
8300,2796.362875630848,565,435
8400,2895.963726189539,551,449
8500,2997.2572699081666,541,459
8600,3101.3823795117405,540,460
8700,3208.461227365693,545,455
8800,3341.802648317139,537,463
8900,3500.303352384389,535,465
9000,3629.6076300588525,539,461
9100,3783.5855084636623,517,483
9200,3924.422057366021,498,502
9300,4081.0483149758084,501,499
9400,4205.469270234791,495,505
9500,4346.054470899526,480,520
9600,4493.706564089792,473,527
9700,4649.784069792545,471,529
9800,4802.958046544418,483,517
9900,4953.159925499581,489,511
10000,5130.411111715963,477,523
10100,5342.170184945614,479,521
10200,5523.367438497258,478,522
10300,5725.015071259699,466,534
10400,5958.747696418054,458,542
10500,6185.530184623325,449,551
10600,6375.32675959927,448,552
10700,6590.828329409583,445,555
10800,6802.435978141213,452,548
10900,6989.696788441852,448,552
11000,7212.297692838587,441,559
11100,7397.374478009093,433,567
11200,7633.356179373537,422,578
11300,7858.95658453249,402,598
11400,8110.843342009074,390,610
11500,8420.548996996215,387,613
11600,8713.492904238585,395,605
11700,8981.794224541409,402,598
11800,9304.35645296662,401,599
11900,9602.387235952912,385,615
12000,9887.279244055357,375,625
12100,10158.999932745472,366,634
