step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.03598204691665149,0.036985087262424825,0.03598204691665149,0.036985087262424825
300,0.037963000472956115,0.03789284308390761,0.037963000472956115,0.03789284308390761
400,0.03879536311741868,0.038806477569301785,0.03879536311741868,0.038806477569301785
500,0.03943202616813524,0.03921514892045009,0.03943202616813524,0.03921514892045009
600,0.04070278859145816,0.039435563894319854,0.04070278859145816,0.039435563894319854
700,0.041503597698253555,0.03996490240788517,0.041503597698253555,0.03996490240788517
800,0.04242808646572068,0.04054893086539325,0.04242313983368865,0.04054591891609738
900,0.04362581946548543,0.04056116528113557,0.04362581946548543,0.04056116528113557
1000,0.04431783996423165,0.040238791838985925,0.04431783996423165,0.040238791838985925
1100,0.04467541573725843,0.04050433714511531,0.04467541573725843,0.04050433714511531
1200,0.04674184970882605,0.041544912761515035,0.04674184970882605,0.041544912761515035
1300,0.046820059705359234,0.04245999895782725,0.046820059705359234,0.04245999895782725
1400,0.047766280047969845,0.04255716235860389,0.047766280047969845,0.04255716235860389
1500,0.05005971080793582,0.043105325425144884,0.05005971080793582,0.043105325425144884
1600,0.05270882271844715,0.04398987242001014,0.05270882271844715,0.04398987242001014
1700,0.05298438187276176,0.044453858929310405,0.05298438187276176,0.044453858929310405
1800,0.052898489140416574,0.044108793060985654,0.052898489140416574,0.044108793060985654
1900,0.0532509752899701,0.044554538364289346,0.0532509752899701,0.044554538364289346
2000,0.054097636659090245,0.04503978792186991,0.054096439921739764,0.04503962055022108
2100,0.05520047241887824,0.045212394140356056,0.05519989846272175,0.04520993365230994
2200,0.05515687659380693,0.04649215122281034,0.05515687659380693,0.04649215122281034
2300,0.056129108464412186,0.047503860564442696,0.056126755879051374,0.047503135666870776
2400,0.05708945307910497,0.0477588763527744,0.05708945307910497,0.0477588763527744
2500,0.058926082865561516,0.04850215506018339,0.058926082865561516,0.04850215506018339
2600,0.05936600773592412,0.04936905262152209,0.05936600773592412,0.04936905262152209
2700,0.060146686206306255,0.05005777171259301,0.06014492402221251,0.05005758570912612
2800,0.059595478220498606,0.050297887334653124,0.059592527573586004,0.05029653216624984
2900,0.06017853233908416,0.050034994820954616,0.06017853233908416,0.050034994820954616
3000,0.06159440333310812,0.049817660286102294,0.06159440333310812,0.049817660286102294
3100,0.0627272764710137,0.05038630934893691,0.06272658293539703,0.05038438777422814
3200,0.0635801399948747,0.050182481642490215,0.0635801399948747,0.050182481642490215
3300,0.06325652662153591,0.05053241606468695,0.06325652662153591,0.05053241606468695
3400,0.06376205328998494,0.05052455233457424,0.06376205328998494,0.05052455233457424
3500,0.0646377906877542,0.05069830730995952,0.0646322257824313,0.05069577977110828
3600,0.06603099547712131,0.05124568340306041,0.06602714308409974,0.05124461323966871
3700,0.06652611135759863,0.05178285205571011,0.06652281739672508,0.051774750478303586
3800,0.0667769263660262,0.05271931770274685,0.06677017554642858,0.0527111787346638
3900,0.06742404485283642,0.05346803240985726,0.06741723178651678,0.0534612868836914
4000,0.06737658813779548,0.053542418847023425,0.06737658813779548,0.053542418847023425
4100,0.06733494529764483,0.05400775794522644,0.06732332585723674,0.05400260679925225
4200,0.06800299237172083,0.05406342927049036,0.06800299237172083,0.05406342927049036
4300,0.0696071520764911,0.054638909497427855,0.0696071520764911,0.054638909497427855
4400,0.07107618632961012,0.05519499885572727,0.07107618632961012,0.05519499885572727
4500,0.07231130033528078,0.05585141329699475,0.07231130033528078,0.05585141329699475
4600,0.07455707601992183,0.05591445492898489,0.07455342333887992,0.05591413386223685
4700,0.07471001957992944,0.05616249356142931,0.07470856108375763,0.05615995044909251
4800,0.07271223915777641,0.05568512860239209,0.07271223915777641,0.05568512860239209
4900,0.07319377773314562,0.05569071907425775,0.07319082900419639,0.05568794402903004
5000,0.07320358058619181,0.055187494216234034,0.07319965321721851,0.05518396595038942
5100,0.07383854820138332,0.05449765151785003,0.07383299198737574,0.054494262384473156
5200,0.07302692679636674,0.05390129389122018,0.0730257466131639,0.053898937927582435
5300,0.07422374285580399,0.0547662968193939,0.07422374285580399,0.0547662968193939
5400,0.07542664795989983,0.05520439879712478,0.07542664795989983,0.05520439879712478
5500,0.07646680118344454,0.05647234770029764,0.076462798836819,0.05646980571805727
5600,0.07698367787849011,0.0568055837581907,0.07698000304598322,0.05680037664049484
5700,0.07771072438247248,0.05711906902920083,0.07771072438247248,0.05711906902920083
5800,0.07684529496532416,0.05711900610371703,0.07683836965382851,0.057116998004435905
5900,0.07589881579007283,0.05693198980946825,0.07589881579007283,0.05693198980946825
6000,0.07550969219139085,0.056962251544906174,0.07550809080586787,0.056960074623711325
6100,0.07633452614284549,0.0573929936544479,0.07633139282280164,0.057392212212486096
6200,0.07670622325229527,0.057770520036502196,0.07670294487046608,0.057769676296998765
6300,0.07688619257857572,0.057449194497722525,0.07687316390819239,0.05744034173111919
6400,0.07889642239515321,0.05746282780330969,0.07889057546951149,0.05745989903937654
6500,0.08075663318987622,0.05778642069235269,0.0807507220522157,0.05778188366437965
6600,0.08096870857089261,0.057900579774363616,0.08096441233338918,0.05789783193422594
6700,0.08063235212909378,0.057798343341851625,0.08062604951664558,0.05779478588015207
6800,0.08262039645901816,0.057628216278565556,0.08261695715150659,0.05762658839509568
6900,0.0830633523878027,0.057289901930510215,0.08306190925380624,0.05728806779063517
7000,0.08351120538498731,0.05832990417215524,0.0835086892483335,0.058327592233876624
7100,0.083868870043772,0.0589417814469054,0.083868870043772,0.0589417814469054
7200,0.08387831787110402,0.059847416963537396,0.08387265752481082,0.0598442678660349
7300,0.08495387651610233,0.06018452709644739,0.08494970692345784,0.060181204160454485
7400,0.08456004032894635,0.06121576729045118,0.08456004032894635,0.06121576729045118
7500,0.08542707020730443,0.06197539525850395,0.0854238914944176,0.06197394216482414
7600,0.08610584509955149,0.06311119756420368,0.08610263409205647,0.06310969484077383
7700,0.08505101091949403,0.06346175995519648,0.08505101091949403,0.06346175995519648
7800,0.08496999978003425,0.06350707208312921,0.08494891194055712,0.06349183310146818
7900,0.08579815299131506,0.06350834480476764,0.08579596152578943,0.06350817792859545
8000,0.08584219792641826,0.0633189227151723,0.08583557360940523,0.06331210691038619
8100,0.08686918670038658,0.06382610146722639,0.08686739656926937,0.06382455867894435
8200,0.08710381713183324,0.06465810514922238,0.08709067863309475,0.06464993016666867
8300,0.08711808668489705,0.06519151529880607,0.08711613866708598,0.06519063984040452
8400,0.08751482838816167,0.06555505150993395,0.08751482838816167,0.06555505150993395
8500,0.08605780632010913,0.06567633605869601,0.08605780632010913,0.06567633605869601
8600,0.0856948291806162,0.06573267359138212,0.08569143463016729,0.06572943081015456
8700,0.08512390269262461,0.06525183848527293,0.08512111607831521,0.06525095627271334
8800,0.08577507011250488,0.06546372620500654,0.08576480518560922,0.06545683073666816
8900,0.08655762289127486,0.06543368042235673,0.08655091495215377,0.06542688061338313
9000,0.08739390141692341,0.06562765947407281,0.08739390141692341,0.06562765947407281
9100,0.08741750045099547,0.06569674456918022,0.08741750045099547,0.06569674456918022
9200,0.08695760099015785,0.06560936526842591,0.08695409494251975,0.06560892079334713
9300,0.08740097244216646,0.06495865372356144,0.08740057599112984,0.06495689245636209
9400,0.0870534815746561,0.06462290109117644,0.08704882182258392,0.06461380752829908
9500,0.08668387110070964,0.06431888158798663,0.08668387110070964,0.06431888158798663
9600,0.08518590328847037,0.06372053845412737,0.08518310924237238,0.06371972875750984
9700,0.08423741788041522,0.06321690146344179,0.0842287870725823,0.06320854384098264
9800,0.08359334602158586,0.0625213948049162,0.08358820506464182,0.06251607197263986
9900,0.08418131185454533,0.06286071524132444,0.08418131185454533,0.06286071524132444
10000,0.08468878360349703,0.06375192384628317,0.08468878360349703,0.06375192384628317
10100,0.08473298590805149,0.06458714632051207,0.08472749460325794,0.06458260963875907
10200,0.08491898788416886,0.06511199336756261,0.08491580783123776,0.06510939303189678
10300,0.08536842416019684,0.06595813038775791,0.08536506998025077,0.06595010359609527
10400,0.08522936911351879,0.06676477863684403,0.08522936911351879,0.06676477863684403
10500,0.08370996490800253,0.06716889582403837,0.0837080690292546,0.06716809631564134
10600,0.08338935917633969,0.06716122307019304,0.08338935917633969,0.06716122307019304
10700,0.08267646791155722,0.06708513028680442,0.08267280942314952,0.06708346038333837
10800,0.08314857763782861,0.0672108823620583,0.08314648311657304,0.0672075686925994
10900,0.08415339961799234,0.06711280163709364,0.08415025856489039,0.06711083910376636
11000,0.08433363275045068,0.06719262897721333,0.08433063543797924,0.06718749494018135
11100,0.08463741522719133,0.06716177256217874,0.08463741522719133,0.06716177256217874
11200,0.08400658076975293,0.06651927153530021,0.084002546944209,0.0665157681771485
11300,0.0838843228768642,0.06618200684633144,0.08387979946722418,0.06617913209934118
11400,0.08444548369438105,0.06662875600722903,0.08443820903399242,0.06661818327755101
11500,0.08504980710860864,0.06629268755669217,0.08504980710860864,0.06629268755669217
11600,0.08592786376582565,0.06629511078994364,0.08592302381567354,0.0662942125266027
11700,0.08640661081985224,0.06678871785453576,0.08639865468365585,0.06677931715132412
11800,0.08596422276323079,0.06719107350795608,0.0859544514478388,0.06718541071901236
11900,0.08483632337217274,0.06744305828294621,0.08483239255614151,0.06743919262680473
12000,0.08421434406084076,0.0677915876986117,0.08421434406084076,0.0677915876986117
12100,0.08536871961553874,0.0680112119760053,0.08535969076109579,0.06800469057971625
12200,0.08459723756109762,0.06794281070571459,0.08459323010717161,0.06793804096108316
12300,0.08458257319022726,0.06788067641263316,0.08458036925403177,0.06787816439924647
12400,0.08375233121466343,0.06804743654777214,0.08375032443132106,0.06804602305714892
12500,0.08472031258751128,0.06832448907446638,0.08471788708125702,0.06832165856751447
12600,0.08553974219374794,0.06862063449435318,0.08553208747378183,0.06861647180933073
12700,0.08420762296432803,0.06859840223418814,0.08420480372259669,0.06859195177789502
12800,0.08304243423985824,0.0685675734389926,0.08304243423985824,0.0685675734389926
12900,0.08310948738980758,0.06908938768771856,0.08310737938910405,0.06908218235785621
13000,0.08423699922715176,0.0692720448766923,0.08423576717445934,0.06927108479230956
13100,0.08459865736735736,0.06934768508099896,0.08459136437794061,0.06934529248828407
13200,0.08460063118775674,0.0695868964595464,0.08459874291050545,0.06958443483043748
13300,0.08567615119200386,0.0701455899353477,0.0856579965716326,0.07013948837733429
13400,0.08663074426478083,0.07093997712039586,0.08661888522576973,0.07093543619181608
13500,0.08700028456684473,0.07075756131503419,0.08699260548393901,0.07075454252845725
13600,0.08769549885023974,0.07146869469952423,0.08769222710153644,0.07146618404624559
13700,0.08832448185547727,0.07181698243452256,0.08832448185547727,0.07181698243452256
13800,0.08897587464182508,0.07196455229103253,0.08896771400552336,0.07195652913139067
13900,0.0903625055466063,0.0721977208973729,0.09034906232028812,0.07219035846087715
14000,0.09026519517472482,0.07299793486228501,0.09026064219147294,0.07299434643840483
14100,0.09080548215161613,0.0728274955895541,0.09080491235528701,0.07282322657188718
14200,0.09174448971039263,0.07172008989141364,0.0917382685230185,0.07171725961141115
14300,0.09138033519129761,0.07159234571802599,0.09136867173993497,0.07158445789457787
14400,0.09192997840994951,0.07182682392936238,0.09192997840994951,0.07182682392936238
14500,0.09106892577644085,0.0716964322739577,0.09106394987255233,0.0716910887903268
14600,0.0905013122364773,0.0715023495178388,0.0905013122364773,0.0715023495178388
14700,0.09006563262276054,0.0717419611437029,0.09006563262276054,0.0717419611437029
14800,0.09081539876541837,0.0710809187689667,0.0908107752861171,0.07107844938426104
14900,0.09125726137312584,0.07033411769989208,0.09125202227279126,0.0703273418781885
15000,0.09135601952202384,0.0700073461388719,0.09135601952202384,0.0700073461388719
15100,0.09119455623944071,0.06977075805736632,0.0911930115295409,0.06976841286427422
15200,0.09100243373859061,0.06958800544792346,0.09100243373859061,0.06958800544792346
15300,0.09108033180287159,0.06938861429918944,0.09108033180287159,0.06938861429918944
15400,0.0904735729593965,0.06922127527898182,0.09047045417403878,0.06921931385072536
15500,0.09140032466671434,0.06844564240115444,0.09139687393145031,0.06844471291716178
15600,0.09042755612504973,0.06845903603662834,0.09041994253723977,0.06845264745076989
15700,0.08907467519254512,0.06847225335179422,0.08907359829451023,0.06846847954563631
15800,0.08802777964334685,0.06850994589579573,0.08802777964334685,0.06850994589579573
15900,0.08785544064436954,0.06852876933149678,0.08785544064436954,0.06852876933149678
16000,0.08794950653766898,0.06762238294920218,0.08793171199817067,0.06761059717403635
16100,0.08741921828054952,0.06709838486068948,0.0874119598335596,0.06709433029438922
16200,0.08727614666479105,0.06693105329533387,0.08727215236971261,0.06692674742031172
16300,0.08728750423728913,0.06695102433423997,0.08728520283421098,0.06694893691996828
16400,0.08583835577530521,0.0666698842787114,0.08583519101991244,0.06666794542289933
16500,0.08489687348951634,0.06686708560288455,0.08488793156487083,0.06686282167080834
16600,0.0859864390873971,0.06734521868314741,0.0859864390873971,0.06734521868314741
16700,0.08657025532330126,0.06767528255504507,0.08656813761174757,0.06767229238085931
16800,0.08630495502157322,0.06831429865995763,0.08630495502157322,0.06831429865995763
16900,0.08607113407410791,0.06866606580196599,0.0860641786965333,0.06865970836103798
17000,0.08621993228130576,0.0699278156407142,0.08621284592173392,0.06991525015230828
17100,0.08710800422915013,0.07037704943215368,0.08710634439629755,0.07037353333956879
17200,0.08908134396382546,0.0712154067442084,0.08907689623134414,0.07121435001058565
17300,0.08921267164197408,0.07291787715683114,0.08921020384180325,0.0729171571817855
17400,0.08848749740175613,0.07435151369518561,0.08848749740175613,0.07435151369518561
17500,0.08823419281917612,0.07503129432941891,0.08821799833083976,0.07501087511479604
17600,0.08859609812890987,0.07468808129948518,0.08859609812890987,0.07468808129948518
17700,0.08880089510813631,0.07445799129162296,0.08879712888747003,0.07445521470168412
17800,0.08934315300169392,0.07458688135373216,0.08933576311498548,0.07458396932781992
17900,0.08920224059324602,0.07389765388786443,0.08919426229763248,0.07389424701076884
18000,0.08963420463473978,0.07397225833845951,0.08962871048591628,0.0739685924361414
18100,0.08944176781106145,0.07455954740650993,0.08943960722006952,0.07455688633659918
