step,nematic,polar,nematic_2,polar_2,fraction_elongated
100,0.0,0.0,0.0,0.0,0.0
200,0.05328487701392238,0.03642834155597378,0.05305731536290129,0.03628533002706739,0.9961874999999998
300,0.07512255289462552,0.04118345557239682,0.07466662096612192,0.04093606075769802,0.99403125
400,0.0881394687158311,0.047105280401601946,0.08741565047771056,0.046705036764431294,0.9918437499999999
500,0.09697152065018777,0.05693035190978315,0.09598400101456411,0.056387227830841165,0.9899062499999997
600,0.10239765993888045,0.06515922052514603,0.10109742380803456,0.06438221796785928,0.9874687499999999
700,0.1186488847769992,0.07525460021490928,0.11685525930508188,0.07413252515858508,0.9852499999999997
800,0.1330948546625381,0.0803246805946964,0.13081319712169515,0.07901270650388369,0.9832187499999997
900,0.15370512884617768,0.09022945002866345,0.1513266482465813,0.08888489276826492,0.9846562499999998
1000,0.16540050957999278,0.10239844456674184,0.1627580982297952,0.10082232447808534,0.9845312499999997
1100,0.1742240953719751,0.11153000890113442,0.17128530223166707,0.10966147646440194,0.9825624999999993
1200,0.18053926644592405,0.12027049365087635,0.17753903040390956,0.11826396588863128,0.98325
1300,0.1859139151320729,0.1281892094300921,0.1826909288009092,0.125964039878106,0.9823437499999994
1400,0.19591842830974196,0.1365134636104156,0.19265938618508668,0.1341610066980046,0.9830312499999997
1500,0.20693446306823926,0.14834334238120758,0.20362137037632844,0.14579091028173025,0.9826874999999997
1600,0.21010893139303288,0.15956155113716294,0.20658119039317546,0.15661759927357105,0.9816562499999999
1700,0.21307075144059118,0.16627080338305514,0.20928619895089665,0.16307883601244574,0.9807499999999999
1800,0.2208424467919939,0.17642010040760842,0.2167312626647134,0.17294089389978087,0.9803437499999996
1900,0.22785034981454874,0.18578050199901378,0.22331708633305658,0.181792979869591,0.9791874999999998
2000,0.23436955018955413,0.19411344858820184,0.22994540904069338,0.19023898785135537,0.9800937499999998
2100,0.2430710417792135,0.2039655292454953,0.23829677755383227,0.1998647861127023,0.9795312499999997
2200,0.2504812160163876,0.212981322361359,0.24572247722310503,0.20912193732198678,0.9804999999999996
2300,0.25931829800912315,0.22438104611756268,0.2550057737214268,0.22064614955305228,0.9816562499999996
2400,0.26820173769993305,0.23445244145485733,0.26363440816843814,0.23028412301533552,0.9814062499999999
2500,0.2774748505499215,0.2421163540638595,0.2724881629487207,0.23778172344428944,0.9805624999999996
2600,0.2898496091408502,0.24827395300965546,0.28432391355546255,0.24364724042973118,0.9800624999999998
2700,0.30418682822821114,0.25483068784268,0.29822866806437914,0.25009107333084474,0.97971875
2800,0.3182807544658594,0.2594088722039339,0.3126515967475406,0.2550194696464455,0.9812499999999998
2900,0.32610403552942874,0.26693977276593084,0.32066971660462834,0.26243907155658197,0.9818124999999999
3000,0.332238636594297,0.2734759693165602,0.32691479981358423,0.2689608756987461,0.98253125
3100,0.34237611347403724,0.27894490264229405,0.33690167820715655,0.27408692402339435,0.9823749999999996
3200,0.34851229801285877,0.2818558501012883,0.34274271105239595,0.27671649548408517,0.9815625
3300,0.3530653929039585,0.2856142941617299,0.3472531442869587,0.28076601145418445,0.9822187500000003
3400,0.35500679266635327,0.289656661839097,0.34954426772301783,0.2850955366161901,0.9830624999999998
3500,0.3577187503171811,0.2971663595049429,0.3522815361347997,0.2924514362831707,0.9830312499999998
3600,0.3647375846384645,0.3056307307004397,0.3593451399419961,0.3009894336910753,0.9829062499999996
3700,0.3722597020359668,0.31552146333333947,0.367043318103721,0.31114204556851394,0.9836874999999999
3800,0.3812357802451276,0.32278343416912764,0.3757919129065811,0.31823889318231985,0.98375
3900,0.3865972744931889,0.32913847702694804,0.3809438226544097,0.324211183286415,0.9832812499999997
4000,0.3938783753711853,0.335661454935485,0.38765077445350005,0.3301293191519219,0.9822187499999997
4100,0.3984335899700056,0.34466258362530366,0.3921226651158827,0.3387066242327334,0.9815624999999998
4200,0.4010325501023902,0.3529509755570853,0.39525443506430846,0.34719981618140333,0.9822499999999997
4300,0.40561550004723057,0.35980256636608343,0.3997153998341222,0.35387221729287355,0.9819375000000001
4400,0.41090463626872187,0.366204940132755,0.4053786056875621,0.36064903113227653,0.9829687499999997
4500,0.41957646780705626,0.3721639538498721,0.4145823196611464,0.36680207223546085,0.9843437499999999
4600,0.42431190091230503,0.3807967752860022,0.41956201057617665,0.3753975005191139,0.9847812499999997
4700,0.42656317919740877,0.38855152281340466,0.4216863041934053,0.3830168964601679,0.9847812499999997
4800,0.428638637013353,0.3948227202080474,0.4231773550668047,0.38895547923813895,0.9838749999999997
4900,0.4305208634487603,0.4002303263124687,0.4250187290075788,0.3943678548353796,0.98390625
5000,0.4332458217430148,0.408562020514361,0.42742481443103253,0.4025869554720123,0.9838124999999998
5100,0.43382219022323854,0.41809295435933674,0.4287480389843127,0.4129922463657112,0.9862499999999998
5200,0.43538979056041544,0.42629435164846485,0.43040326490554304,0.4213665087228453,0.9865937499999993
5300,0.4396981458734398,0.4316835386904657,0.435163366433126,0.42697289923341214,0.9876874999999996
5400,0.44629847988052496,0.4396459141159579,0.4419957224351866,0.43541249246700947,0.9884999999999999
5500,0.451817966128577,0.44988672188619444,0.44756038055303204,0.44557092329760895,0.9885937499999999
5600,0.4522473862557151,0.4583189131925763,0.4481875918725615,0.4541064959435355,0.9893124999999998
5700,0.4558244613919468,0.4661808178059053,0.45194844207013024,0.4621722390363864,0.9898437499999997
5800,0.45659136699085856,0.4729033250808366,0.4524093576400111,0.4685112603221451,0.9889999999999999
5900,0.45916767693767824,0.4784820461151444,0.4547841447517542,0.47395023615724374,0.9886874999999997
6000,0.46434991557906263,0.48283813919969915,0.4595063513980547,0.4781447270832778,0.9878749999999998
6100,0.4731036339277313,0.48788159754000937,0.46841327507371033,0.48330060534056724,0.9885312499999998
6200,0.4815634023739801,0.4929758863915442,0.4770392812624475,0.48845560303965413,0.9893124999999997
6300,0.49269400649210343,0.4966120246560092,0.4880006789947899,0.4919019422188579,0.9891249999999999
