step,nematic,polar,nematic_2,polar_2,fraction_elongated
100,0.0,0.0,0.0,0.0,0.0
200,0.5272216412766964,0.5383937727080234,0.0017921388099675988,0.0017652293704570454,0.0029375000000000017
300,0.41270472557191257,0.4236138545656288,0.001989399668570394,0.002038186622507086,0.004593750000000002
400,0.3769252120022829,0.38536594780751016,0.0023668597681114466,0.002505059059862399,0.006593750000000003
500,0.3513375852272803,0.35208925346103903,0.0030092688963047932,0.0030036489149414857,0.009281250000000003
600,0.3391049819198994,0.3588927678338607,0.0038603526001800654,0.003929655093580302,0.012437500000000006
700,0.3285252162645796,0.3460099216544534,0.005081355062223548,0.004917101407112604,0.016781250000000004
800,0.3062426733895966,0.33084891892742724,0.005735566103455627,0.006110906079654365,0.02165625000000001
900,0.30181336271651754,0.3215547935214193,0.006639890749693873,0.007186796845638283,0.027750000000000014
1000,0.3020708480820796,0.32695784347561685,0.008577417802976271,0.009116768845350901,0.03437500000000001
1100,0.29932046737761425,0.3194847701801205,0.01036245516287505,0.010381293072561273,0.0415
1200,0.30236903869275794,0.32785593663125673,0.012598146275320599,0.012728392667045096,0.04890625
1300,0.3097224368840957,0.3245931720468632,0.015115674203476565,0.014328573691582129,0.05578124999999997
1400,0.30362500054076325,0.329799155575249,0.01589492596795076,0.0165142750590505,0.06237499999999998
1500,0.30317170018353656,0.3145946413465812,0.018478914572088938,0.017970537398656342,0.06937499999999999
1600,0.3108233218675755,0.31937052202582644,0.019957182646241085,0.020187259349650138,0.07578125000000001
1700,0.31018875998335477,0.3275758362489537,0.02148159393067439,0.022171764294570347,0.07993749999999997
1800,0.3068012824191913,0.3210241761534126,0.022190685280058957,0.022878389942527094,0.08487499999999999
1900,0.31564839787224985,0.3177730555148284,0.023507423472064463,0.023724300280921363,0.08787499999999998
2000,0.3230312682025646,0.31255706137567824,0.02493480419207815,0.024417459776231467,0.09140624999999997
2100,0.32316492147176185,0.3120963700429603,0.026279610657336694,0.0258480986083966,0.09540624999999998
2200,0.29938311883962265,0.3069552940843114,0.027978565062698448,0.027950755580854924,0.0983125
2300,0.32500354129629944,0.31138869945462033,0.03144930272108297,0.029844265618910612,0.10074999999999998
2400,0.31378572034433977,0.3099514948054619,0.03147185278151088,0.03107210395355502,0.1048125
2500,0.30611148012342215,0.3015772383610401,0.032217759263964016,0.03238138477697941,0.10818749999999999
2600,0.31469525617147703,0.2986485113214179,0.03482046142374024,0.033383724483640013,0.1108125
2700,0.30482941017292703,0.29452004526508324,0.036662713368767634,0.03504330211611644,0.11428125
2800,0.31411858032684836,0.29160321683413515,0.04053328355407428,0.03550571706881318,0.11637499999999999
2900,0.31980499821724134,0.2938219623843175,0.04291109814508657,0.036645977005498286,0.1186875
3000,0.32693986272651626,0.2887835705795607,0.04530657691365478,0.037433962071200116,0.12131249999999999
3100,0.31912696341949903,0.28928543520602207,0.04658579725987892,0.039189517936304125,0.12356249999999999
3200,0.32197060680604483,0.2911575125811756,0.04781509378321663,0.04017112771005015,0.12668749999999998
3300,0.32619619945716083,0.29016071702685486,0.05007128757132606,0.042174656113583044,0.12953125
3400,0.32148856640325757,0.29887284893194466,0.05057330883424696,0.04455959240541764,0.13153125
3500,0.3246067971569639,0.29726578964466005,0.05304433609686868,0.04542790364305658,0.13359374999999996
3600,0.32475911109788835,0.3074257055223116,0.05488509530838203,0.047620041302721954,0.13609374999999996
3700,0.3249561353120247,0.3129093965136031,0.05594831345484562,0.04994433780436306,0.13774999999999998
3800,0.3402104423769222,0.31696976452818704,0.059600230298111456,0.05190827350026596,0.13965624999999998
3900,0.34742363382062125,0.3184542010234361,0.06109080967335736,0.05279399252559321,0.14221875
4000,0.3434914019753673,0.30784720173751756,0.06313945741884924,0.054193613040113026,0.144375
4100,0.34836379436650805,0.3113977487614106,0.064927635008029,0.05559419144418057,0.14628124999999997
4200,0.35239844909456725,0.3087398000419065,0.06687501006120297,0.055907541805905465,0.14803125
4300,0.3608999040278526,0.3160096426454281,0.06918656235425523,0.05794183939210863,0.14925000000000002
4400,0.35700098465981733,0.3212879070575385,0.0704686055225302,0.05976061550384613,0.15075
4500,0.34721296942359836,0.32863032321655905,0.06910186491248631,0.061932541834009584,0.15171874999999996
4600,0.3429820830202517,0.33063267743221786,0.06918376254768852,0.06304045921138964,0.15465625
4700,0.342962662756453,0.32853667287111904,0.0701881693007361,0.0639849391279507,0.15687499999999996
