step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.06047885604234472,0.055618367505706506,0.04731474432933286,0.043440226317609125
300,0.08652309882045542,0.06065318571623881,0.07699448977486335,0.05374753825588363
400,0.10103033414149191,0.07801886283792588,0.09166813269882948,0.07055705810198579
500,0.13220856016187957,0.09712614707768363,0.12050098598877204,0.0881421346830002
600,0.15087814207045844,0.10930398760805501,0.1375613099600316,0.09948409564854788
700,0.16817071730449706,0.1220222709915854,0.1532838042658945,0.11088304789219293
800,0.1846736263588299,0.13743533439226335,0.16779491544790284,0.12487511927711396
900,0.20138429670873695,0.15343296273053858,0.18214444916379038,0.13910001625749005
1000,0.22207419711152673,0.17063028034532876,0.20096010371424158,0.15443600008099617
1100,0.2375344220302925,0.18059766202247943,0.21549480665398577,0.16400750155040195
1200,0.25207041878347763,0.1925995752177026,0.2294697300131598,0.17551240505972937
1300,0.269802191078047,0.21214691073462613,0.2456638840852311,0.19370117808902085
1400,0.28787787125430314,0.22584842617872772,0.26244228234835365,0.2063658250534822
1500,0.3000532022343206,0.24019251914218487,0.2738422638761513,0.2196936088557346
1600,0.3158124943245303,0.25274484568424255,0.2890450234797573,0.23172634300426997
1700,0.32795984864411626,0.2704305465923155,0.3014347911425056,0.2486407480233302
1800,0.3412791302354299,0.2860692979811619,0.31458915271610355,0.2634143484603278
1900,0.34956311151634234,0.29922352188632567,0.3237170850007148,0.2768062710105755
2000,0.36320658496682484,0.31339001745998646,0.33797254022153367,0.290888885017664
2100,0.3765920150722736,0.3282525957170279,0.3515507611644206,0.3055413254524734
2200,0.38998659271304764,0.3408843637388155,0.36518743117149266,0.3180012928016565
2300,0.4063304154546894,0.3551910589140863,0.3819180012594476,0.33207007180409687
2400,0.4259678666487434,0.37010378259792565,0.40122938596747204,0.34677538505035466
2500,0.4448690580214504,0.3846958152257478,0.41964030926282164,0.361001824474098
2600,0.4639174284400046,0.39844914423806693,0.4387780698734614,0.3750482056772325
2700,0.47629924904338755,0.40817603679806413,0.45252558534730614,0.3861341506492645
2800,0.4872476230107281,0.42059895052513385,0.4637844775125017,0.3984358683894174
2900,0.5018455680868595,0.4315280773216989,0.4784875123045499,0.4099832465780146
3000,0.5092400760516348,0.4396112390192797,0.48791336543472186,0.4195400933968037
3100,0.5208911047437913,0.448258001177958,0.4998413421915577,0.4281313456251362
3200,0.5318373270668691,0.4585325705137294,0.5108855470473845,0.43891020351555354
3300,0.5434057068851553,0.46983281025263635,0.5225146855080809,0.4504589555288598
3400,0.5556533793277504,0.48037860153571443,0.5354014354886426,0.4621486397106384
3500,0.5652920054687283,0.4877860311371527,0.5458213701238663,0.47073154262197525
3600,0.5697619306070159,0.49444443154828743,0.5513950922207989,0.47829514484810853
3700,0.5746822945352453,0.5008780687107667,0.5570242165841236,0.48559464438853533
3800,0.5844390176586258,0.5110813248086608,0.5661153793573542,0.4954717484617363
3900,0.5962590530310463,0.5205574462065775,0.5783646474008838,0.504985259874804
4000,0.6107796390970288,0.5293525472349366,0.5928978237811717,0.5140090498144326
4100,0.6234453647454298,0.5357364333829192,0.6059731743070768,0.5213485442829839
4200,0.6342509969570749,0.5415796943065254,0.6166405581313633,0.5273144067237704
4300,0.645088172456078,0.5481555835416463,0.6272396930235455,0.5338873243227327
4400,0.656499404986887,0.5529820092099137,0.6382076028342469,0.5389744270140291
4500,0.6644729269318378,0.5604479649509192,0.6469001549155807,0.5468148063680361
4600,0.667665974071626,0.5664378852113355,0.6515543549558203,0.5541021937923836
4700,0.6724057675824484,0.5716465189355248,0.6580292225323627,0.5606747835529763
4800,0.6798373834630479,0.5795814426452784,0.665738385876513,0.5687459258399137
4900,0.6890787944572617,0.5871321917596753,0.6748818532117614,0.5762358212344953
5000,0.6968869534904685,0.5925599079866463,0.6837798564382237,0.5824447030944876
