step,msd_global,n_round,n_elongated,density
9400,7634.959410483478,4107.375,5892.625,0.75
9500,7777.070849980149,4111.375,5888.625,0.75
9600,7927.415431828947,4117.5,5882.5,0.75
9700,8073.192000759219,4110.375,5889.625,0.75
9800,8224.914827365945,4105.75,5894.25,0.75
9900,8378.587065862168,4113.875,5886.125,0.75
10000,8534.221731969083,4126.5,5873.5,0.75
10100,8687.865354285907,4139.875,5860.125,0.75
10200,8843.280186757518,4151.75,5848.25,0.75
10300,9000.683118172063,4167.75,5832.25,0.75
10400,9158.38153608042,4175.25,5824.75,0.75
10500,9300.822111986974,4185.875,5814.125,0.75
10600,9445.571947500126,4198.875,5801.125,0.75
10700,9597.807395417367,4205.875,5794.125,0.75
10800,9750.225568820246,4228.0,5772.0,0.75
10900,9904.524245944202,4238.375,5761.625,0.75
11000,10061.729468863858,4270.5,5729.5,0.75
11100,10213.759350849688,4270.75,5729.25,0.75
11200,10360.337580717665,4292.5,5707.5,0.75
11300,10512.307923708577,4311.5,5688.5,0.75
11400,10658.965273836959,4350.25,5649.75,0.75
11500,10811.90586065445,4370.25,5629.75,0.75
11600,10971.03422087265,4381.875,5618.125,0.75
11700,11132.312947270384,4388.75,5611.25,0.75
11800,11296.08812424262,4401.5,5598.5,0.75
11900,11458.296790851029,4417.25,5582.75,0.75
12000,11629.42235121109,4447.125,5552.875,0.75
12100,11808.210118175477,4447.125,5552.875,0.75
12200,11986.100440360591,4453.125,5546.875,0.75
12300,12165.852366363128,4455.125,5544.875,0.75
12400,12353.515730191857,4463.75,5536.25,0.75
12500,12539.785283691985,4464.125,5535.875,0.75
12600,12719.710070732208,4459.125,5540.875,0.75
12700,12910.040007940202,4460.75,5539.25,0.75
12800,13106.564499714405,4446.625,5553.375,0.75
12900,13292.520672791466,4450.25,5549.75,0.75
13000,13473.577239666232,4452.125,5547.875,0.75
13100,13651.597429998168,4450.875,5549.125,0.75
13200,13834.351892673136,4442.5,5557.5,0.75
13300,14002.752817902383,4436.875,5563.125,0.75
13400,14177.977920818095,4452.0,5548.0,0.75
13500,14354.745126779308,4459.125,5540.875,0.75
13600,14526.817855233432,4468.875,5531.125,0.75
13700,14697.513233289312,4455.875,5544.125,0.75
13800,14857.219665589259,4440.125,5559.875,0.75
13900,15015.804691267656,4417.625,5582.375,0.75
14000,15170.786646085418,4400.375,5599.625,0.75
14100,15329.139772260032,4395.0,5605.0,0.75
14200,15492.018682329614,4376.5,5623.5,0.75
14300,15646.780821103828,4355.25,5644.75,0.75
14400,15809.917452251748,4327.625,5672.375,0.75
14500,15975.949715155944,4309.25,5690.75,0.75
14600,16143.81508741558,4279.875,5720.125,0.75
14700,16316.812684831693,4244.25,5755.75,0.75
14800,16506.52760354332,4215.5,5784.5,0.75
14900,16686.419643376215,4191.625,5808.375,0.75
15000,16875.890275033074,4159.375,5840.625,0.75
15100,17063.637758058318,4129.875,5870.125,0.75
15200,17248.200001885274,4120.625,5879.375,0.75
15300,17435.878177964412,4104.875,5895.125,0.75
15400,17635.255718645145,4078.125,5921.875,0.75
15500,17831.734251806804,4052.25,5947.75,0.75
15600,18019.230821494988,4041.875,5958.125,0.75
15700,18222.884000801976,4020.125,5979.875,0.75
15800,18424.039330199943,4009.0,5991.0,0.75
15900,18628.84592601847,3992.125,6007.875,0.75
16000,18838.085571333744,3976.25,6023.75,0.75
16100,19051.492942400233,3974.625,6025.375,0.75
16200,19268.701025285227,3956.5,6043.5,0.75
16300,19474.243234269714,3941.875,6058.125,0.75
16400,19681.945629624697,3930.0,6070.0,0.75
16500,19889.788992077487,3921.75,6078.25,0.75
16600,20091.21949375111,3900.0,6100.0,0.75
16700,20283.041376153757,3875.625,6124.375,0.75
16800,20486.086242337693,3865.75,6134.25,0.75
16900,20684.229733754826,3849.5,6150.5,0.75
17000,20896.057827695848,3847.75,6152.25,0.75
17100,21104.075742650126,3837.375,6162.625,0.75
17200,21322.589744163128,3830.125,6169.875,0.75
17300,21522.62184726897,3839.0,6161.0,0.75
17400,21731.50907473429,3834.625,6165.375,0.75
17500,21946.039711796224,3824.0,6176.0,0.75
17600,22162.857801802627,3821.875,6178.125,0.75
17700,22399.355752934913,3825.25,6174.75,0.75
17800,22628.15330137301,3835.0,6165.0,0.75
17900,22860.392185231707,3837.125,6162.875,0.75
18000,23072.101023664563,3844.5,6155.5,0.75
18100,23271.844994650128,3863.625,6136.375,0.75
18200,23448.227639783327,3862.25,6137.75,0.75
18300,23631.236653818087,3865.0,6135.0,0.75
18400,23835.926128855783,3863.5,6136.5,0.75
18500,24031.68867462594,3857.625,6142.375,0.75
18600,24232.8595260887,3854.25,6145.75,0.75
18700,24435.484328959326,3855.625,6144.375,0.75
18800,24610.80606781543,3857.5,6142.5,0.75
18900,24796.327144317624,3859.125,6140.875,0.75
19000,24972.462743748605,3860.75,6139.25,0.75
19100,25146.51691299649,3855.75,6144.25,0.75
19200,25332.0368332103,3835.125,6164.875,0.75
19300,25527.222935645514,3813.5,6186.5,0.75
19400,25726.06971253619,3804.375,6195.625,0.75
19500,25907.231640338898,3806.25,6193.75,0.75
19600,26101.9938803643,3800.625,6199.375,0.75
19700,26297.280490421093,3794.25,6205.75,0.75
19800,26499.461754298296,3801.875,6198.125,0.75
19900,26703.35493730892,3808.875,6191.125,0.75
20000,26903.924473593688,3807.875,6192.125,0.75
20100,27105.94061113115,3820.5,6179.5,0.75
20200,27320.58951585242,3835.0,6165.0,0.75
20300,27539.12976233229,3852.125,6147.875,0.75
20400,27755.809837874585,3852.375,6147.625,0.75
20500,27969.525193022222,3857.25,6142.75,0.75
20600,28176.70320250678,3859.375,6140.625,0.75
20700,28381.623287004462,3863.125,6136.875,0.75
20800,28579.815369595857,3863.25,6136.75,0.75
20900,28780.59945954254,3844.375,6155.625,0.75
21000,28986.6413953395,3837.625,6162.375,0.75
21100,29184.801230252837,3832.25,6167.75,0.75
21200,29371.16356852128,3823.625,6176.375,0.75
21300,29578.832333332397,3826.625,6173.375,0.75
21400,29792.904237978266,3816.875,6183.125,0.75
21500,30015.700426714,3806.625,6193.375,0.75
21600,30255.185159573288,3806.5,6193.5,0.75
21700,30503.78756553346,3813.625,6186.375,0.75
21800,30736.064288116384,3812.875,6187.125,0.75
21900,30982.20350408159,3799.625,6200.375,0.75
22000,31213.908085204017,3793.125,6206.875,0.75
22100,31444.290826781005,3805.375,6194.625,0.75
22200,31690.079419961075,3804.5,6195.5,0.75
22300,31926.392083456332,3808.5,6191.5,0.75
22400,32159.184939385148,3813.875,6186.125,0.75
22500,32392.501967508728,3805.125,6194.875,0.75
22600,32624.836876449222,3800.0,6200.0,0.75
22700,32873.48261004831,3804.125,6195.875,0.75
22800,33128.1820564034,3797.25,6202.75,0.75
22900,33386.8598679243,3791.375,6208.625,0.75
23000,33654.67355782182,3780.125,6219.875,0.75
23100,33904.50399239722,3781.5,6218.5,0.75
23200,34175.331357100105,3797.25,6202.75,0.75
23300,34433.11930676862,3807.875,6192.125,0.75
23400,34691.634690413426,3801.625,6198.375,0.75
23500,34953.27120714056,3807.0,6193.0,0.75
23600,35223.57268095655,3810.0,6190.0,0.75
23700,35485.83007340149,3820.875,6179.125,0.75
23800,35753.03830741756,3824.875,6175.125,0.75
23900,36013.92286296301,3816.875,6183.125,0.75
24000,36266.755896359005,3810.375,6189.625,0.75
24100,36521.35525505148,3808.25,6191.75,0.75
24200,36790.985158820935,3802.375,6197.625,0.75
24300,37036.091049708804,3797.875,6202.125,0.75
24400,37270.462872069766,3796.25,6203.75,0.75
24500,37518.947524423056,3810.25,6189.75,0.75
24600,37771.2253566782,3817.25,6182.75,0.75
24700,38037.282335088436,3826.5,6173.5,0.75
24800,38297.78988487931,3832.125,6167.875,0.75
24900,38576.74428985503,3828.375,6171.625,0.75
25000,38852.63034002566,3821.125,6178.875,0.75
25100,39132.324326233706,3815.375,6184.625,0.75
25200,39419.00527217964,3800.875,6199.125,0.75
25300,39730.41828462841,3787.125,6212.875,0.75
25400,40019.51311714973,3777.125,6222.875,0.75
25500,40352.353019185466,3767.0,6233.0,0.75
25600,40670.59508107738,3768.375,6231.625,0.75
25700,40991.39019837414,3763.5,6236.5,0.75
25800,41328.59998185195,3766.125,6233.875,0.75
25900,41664.88904577719,3748.25,6251.75,0.75
26000,41992.23557647759,3728.75,6271.25,0.75
26100,42317.00389988306,3723.125,6276.875,0.75
26200,42620.758567676574,3718.25,6281.75,0.75
26300,42941.630345152225,3705.0,6295.0,0.75
26400,43270.73154068059,3693.375,6306.625,0.75
26500,43592.83800795776,3673.375,6326.625,0.75
26600,43899.97514458251,3655.5,6344.5,0.75
26700,44221.60744909964,3636.5,6363.5,0.75
26800,44564.121343448416,3639.375,6360.625,0.75
26900,44895.60732259514,3630.25,6369.75,0.75
27000,45215.31243207663,3624.75,6375.25,0.75
27100,45554.52621718794,3620.75,6379.25,0.75
27200,45892.450475524725,3606.25,6393.75,0.75
27300,46222.97529598788,3589.625,6410.375,0.75
27400,46570.10682108041,3565.875,6434.125,0.75
27500,46907.09230720934,3549.0,6451.0,0.75
27600,47243.952310538356,3533.125,6466.875,0.75
27700,47570.05135773539,3518.5,6481.5,0.75
27800,47910.069620967835,3513.875,6486.125,0.75
27900,48248.639504150124,3504.875,6495.125,0.75
28000,48595.57844318122,3492.75,6507.25,0.75
28100,48975.44981050655,3478.625,6521.375,0.75
28200,49333.19921889815,3447.625,6552.375,0.75
28300,49737.28111485566,3432.25,6567.75,0.75
28400,50144.52697855636,3423.75,6576.25,0.75
28500,50555.1662479656,3414.625,6585.375,0.75
28600,50961.079245489746,3417.5,6582.5,0.75
28700,51389.22506992317,3409.5,6590.5,0.75
28800,51799.15880831717,3401.125,6598.875,0.75
28900,52224.50419188752,3400.625,6599.375,0.75
29000,52628.495297289024,3392.25,6607.75,0.75
29100,53032.68098111653,3390.0,6610.0,0.75
29200,53442.87756562657,3385.125,6614.875,0.75
29300,53855.870114388,3386.625,6613.375,0.75
29400,54253.24387530845,3385.375,6614.625,0.75
29500,54657.06552368559,3394.0,6606.0,0.75
29600,55060.226772209615,3389.375,6610.625,0.75
29700,55466.10471785973,3383.125,6616.875,0.75
29800,55865.933420611,3398.625,6601.375,0.75
29900,56261.397911786466,3407.375,6592.625,0.75
30000,56645.796350791294,3415.625,6584.375,0.75
30100,57076.93004514135,3418.75,6581.25,0.75
30200,57485.712467099474,3421.125,6578.875,0.75
30300,57895.47461695794,3440.625,6559.375,0.75
30400,58324.15072658613,3454.375,6545.625,0.75
30500,58750.26896406308,3452.75,6547.25,0.75
30600,59175.07125857052,3457.0,6543.0,0.75
30700,59603.09035258198,3457.0,6543.0,0.75
30800,59997.02989253315,3452.375,6547.625,0.75
30900,60404.81562373185,3440.625,6559.375,0.75
31000,60802.98049442555,3448.375,6551.625,0.75
31100,61198.263294349934,3444.625,6555.375,0.75
31200,61636.5307465414,3439.875,6560.125,0.75
31300,62062.45004371931,3431.5,6568.5,0.75
31400,62488.159257774656,3411.125,6588.875,0.75
31500,62927.047032921706,3392.875,6607.125,0.75
31600,63366.782740244125,3387.75,6612.25,0.75
31700,63830.22438439109,3374.375,6625.625,0.75
31800,64297.89891715376,3356.125,6643.875,0.75
31900,64764.15186401839,3336.625,6663.375,0.75
32000,65237.12502533769,3319.375,6680.625,0.75
32100,65716.96222925455,3300.0,6700.0,0.75
32200,66197.08168389474,3279.0,6721.0,0.75
32300,66655.79286469553,3269.5,6730.5,0.75
32400,67157.65850219512,3259.75,6740.25,0.75
32500,67641.27335553268,3245.375,6754.625,0.75
32600,68136.54165624034,3235.75,6764.25,0.75
32700,68649.35713500122,3225.0,6775.0,0.75
32800,69162.28073505645,3218.75,6781.25,0.75
32900,69688.22637942199,3202.75,6797.25,0.75
33000,70195.20008404214,3188.125,6811.875,0.75
33100,70730.16684316835,3174.875,6825.125,0.75
33200,71265.59552859626,3152.0,6848.0,0.75
33300,71790.19909239767,3123.875,6876.125,0.75
33400,72324.52414375386,3100.0,6900.0,0.75
33500,72861.8792948919,3072.0,6928.0,0.75
33600,73400.54765511559,3057.5,6942.5,0.75
33700,73927.32133405408,3027.75,6972.25,0.75
33800,74456.49186741193,3006.25,6993.75,0.75
33900,74957.22833760636,3000.375,6999.625,0.75
34000,75442.83961743297,2984.25,7015.75,0.75
34100,75976.52968066103,2963.625,7036.375,0.75
34200,76468.28565657843,2944.0,7056.0,0.75
34300,77006.55073232172,2934.375,7065.625,0.75
34400,77536.61033526587,2912.25,7087.75,0.75
34500,78093.97214140315,2902.75,7097.25,0.75
34600,78642.27990315383,2897.375,7102.625,0.75
34700,79201.93573997242,2886.5,7113.5,0.75
34800,79750.9140379468,2880.875,7119.125,0.75
34900,80303.86626983476,2874.125,7125.875,0.75
35000,80893.38965924983,2866.0,7134.0,0.75
35100,81454.89033213949,2860.0,7140.0,0.75
35200,82068.17697001754,2861.5,7138.5,0.75
35300,82661.3658220834,2857.125,7142.875,0.75
35400,83276.12210148948,2848.0,7152.0,0.75
35500,83864.41276137195,2835.375,7164.625,0.75
35600,84494.00085942911,2811.25,7188.75,0.75
35700,85130.18375512157,2789.0,7211.0,0.75
35800,85775.40266570893,2767.875,7232.125,0.75
35900,86426.3009552356,2755.875,7244.125,0.75
36000,87082.80401995622,2741.75,7258.25,0.75
36100,87796.5241009026,2719.25,7280.75,0.75
36200,88466.56267354514,2708.25,7291.75,0.75
36300,89166.7512098715,2694.125,7305.875,0.75
36400,89875.69304540996,2676.625,7323.375,0.75
36500,90560.23727136968,2644.5,7355.5,0.75
36600,91235.16269703337,2614.375,7385.625,0.75
36700,91916.36369380102,2594.875,7405.125,0.75
36800,92614.7980058819,2554.25,7445.75,0.75
36900,93319.62675795311,2531.625,7468.375,0.75
37000,94025.9940912636,2503.875,7496.125,0.75
37100,94737.51535631821,2483.625,7516.375,0.75
37200,95441.28435660533,2462.5,7537.5,0.75
37300,96131.67586090563,2450.375,7549.625,0.75
37400,96840.08441027862,2434.25,7565.75,0.75
37500,97546.40746919613,2426.5,7573.5,0.75
37600,98272.9518020857,2429.625,7570.375,0.75
37700,98974.94910598337,2419.875,7580.125,0.75
37800,99708.94851074442,2414.875,7585.125,0.75
37900,100423.1962688262,2409.875,7590.125,0.75
38000,101151.18207250646,2412.875,7587.125,0.75
38100,101891.5143241332,2411.375,7588.625,0.75
38200,102629.23665575587,2409.75,7590.25,0.75
38300,103372.53191865767,2418.75,7581.25,0.75
38400,104093.79266338426,2417.125,7582.875,0.75
38500,104809.27840571557,2424.25,7575.75,0.75
38600,105545.53608765798,2433.25,7566.75,0.75
38700,106273.26674487222,2438.25,7561.75,0.75
38800,106996.31123600302,2429.75,7570.25,0.75
38900,107768.03036407578,2430.75,7569.25,0.75
39000,108524.23488077379,2442.375,7557.625,0.75
39100,109257.97528173863,2454.625,7545.375,0.75
39200,109984.24633227164,2455.75,7544.25,0.75
39300,110690.98473935209,2456.375,7543.625,0.75
39400,111420.85629835159,2459.25,7540.75,0.75
39500,112157.12228951714,2446.875,7553.125,0.75
39600,112908.91540208599,2440.5,7559.5,0.75
39700,113670.13975026016,2427.875,7572.125,0.75
39800,114409.35962809973,2415.25,7584.75,0.75
39900,115170.78216613669,2417.375,7582.625,0.75
40000,115902.66986482381,2422.5,7577.5,0.75
40100,116673.93486488995,2435.75,7564.25,0.75
40200,117433.18837433583,2441.875,7558.125,0.75
40300,118216.06453508422,2451.875,7548.125,0.75
40400,118988.54237773179,2471.5,7528.5,0.75
40500,119754.62893616233,2486.5,7513.5,0.75
40600,120506.69598106676,2503.625,7496.375,0.75
40700,121269.46776832853,2528.875,7471.125,0.75
40800,122021.91854125795,2543.0,7457.0,0.75
40900,122802.51575957114,2562.375,7437.625,0.75
41000,123600.82751298077,2578.0,7422.0,0.75
41100,124350.60932624491,2588.125,7411.875,0.75
41200,125114.66614544642,2597.75,7402.25,0.75
41300,125895.13680237923,2608.25,7391.75,0.75
41400,126631.4043771764,2624.375,7375.625,0.75
41500,127416.80960408103,2649.875,7350.125,0.75
41600,128177.54122044986,2662.375,7337.625,0.75
41700,128945.25775450029,2673.125,7326.875,0.75
41800,129732.6865136165,2669.75,7330.25,0.75
41900,130522.73657829557,2671.5,7328.5,0.75
42000,131356.44797645856,2685.875,7314.125,0.75
42100,132170.58832211205,2687.0,7313.0,0.75
42200,132971.78910615717,2693.25,7306.75,0.75
42300,133777.7656318477,2697.125,7302.875,0.75
42400,134624.9633063216,2707.0,7293.0,0.75
42500,135465.4945752158,2707.5,7292.5,0.75
42600,136284.25716978437,2714.625,7285.375,0.75
42700,137120.3265850247,2720.375,7279.625,0.75
42800,137968.38850364136,2721.875,7278.125,0.75
42900,138844.90943701554,2725.75,7274.25,0.75
43000,139727.4085664405,2741.5,7258.5,0.75
43100,140589.28936966983,2750.75,7249.25,0.75
43200,141449.99317985034,2754.125,7245.875,0.75
43300,142276.69316620287,2759.0,7241.0,0.75
43400,143107.00610472285,2766.75,7233.25,0.75
43500,143949.60562059903,2774.0,7226.0,0.75
43600,144785.7067622701,2771.125,7228.875,0.75
43700,145589.9673978923,2768.375,7231.625,0.75
43800,146415.6919089114,2761.625,7238.375,0.75
43900,147244.23801508674,2758.375,7241.625,0.75
44000,148065.4311609334,2756.125,7243.875,0.75
44100,148882.979169725,2757.75,7242.25,0.75
44200,149707.7720739017,2759.25,7240.75,0.75
44300,150511.08911539547,2756.75,7243.25,0.75
44400,151306.5912379807,2755.875,7244.125,0.75
44500,152154.84978503344,2750.75,7249.25,0.75
44600,153019.48377053236,2745.25,7254.75,0.75
44700,153887.87293093977,2743.875,7256.125,0.75
44800,154738.93573822355,2731.125,7268.875,0.75
44900,155614.140066724,2727.375,7272.625,0.75
45000,156482.6554208551,2712.25,7287.75,0.75
45100,157364.67851310212,2695.0,7305.0,0.75
45200,158243.6824536913,2677.75,7322.25,0.75
45300,159135.9785610478,2659.25,7340.75,0.75
45400,160030.57463747673,2657.5,7342.5,0.75
45500,160923.09656089067,2656.75,7343.25,0.75
45600,161804.74498997867,2645.125,7354.875,0.75
45700,162731.86764420968,2635.5,7364.5,0.75
45800,163681.0714488484,2630.5,7369.5,0.75
45900,164626.7643384047,2626.125,7373.875,0.75
46000,165541.12233622372,2624.375,7375.625,0.75
46100,166482.84459089063,2617.375,7382.625,0.75
46200,167437.05882619173,2615.25,7384.75,0.75
46300,168377.79593484435,2615.625,7384.375,0.75
46400,169369.8251223029,2610.5,7389.5,0.75
46500,170386.20514336706,2598.5,7401.5,0.75
46600,171343.052045818,2590.125,7409.875,0.75
46700,172337.2613968977,2577.25,7422.75,0.75
46800,173380.09965772546,2565.125,7434.875,0.75
46900,174414.54459109143,2562.5,7437.5,0.75
47000,175442.44880538012,2560.875,7439.125,0.75
47100,176462.69151830958,2559.875,7440.125,0.75
47200,177536.91633421392,2556.75,7443.25,0.75
47300,178569.487040746,2548.375,7451.625,0.75
47400,179659.85042522362,2547.625,7452.375,0.75
47500,180731.84346671365,2538.125,7461.875,0.75
47600,181807.68229701364,2532.375,7467.625,0.75
47700,182847.31052206454,2522.875,7477.125,0.75
47800,183905.09400663833,2520.75,7479.25,0.75
47900,184931.1264150651,2505.125,7494.875,0.75
48000,185992.19490448982,2499.125,7500.875,0.75
48100,187046.40801631572,2492.75,7507.25,0.75
48200,188120.50563959553,2486.75,7513.25,0.75
48300,189155.1696297407,2477.625,7522.375,0.75
48400,190215.0629390218,2465.25,7534.75,0.75
48500,191308.81320969787,2450.625,7549.375,0.75
48600,192354.97243489156,2440.625,7559.375,0.75
48700,193419.39349767118,2426.25,7573.75,0.75
48800,194490.6552015551,2407.625,7592.375,0.75
48900,195594.0731135958,2404.25,7595.75,0.75
49000,196687.63392488653,2393.625,7606.375,0.75
49100,197799.64552680549,2383.75,7616.25,0.75
49200,198864.58070310563,2378.875,7621.125,0.75
49300,199981.08687341263,2381.375,7618.625,0.75
49400,201072.94432662314,2382.0,7618.0,0.75
49500,202180.34338457912,2383.125,7616.875,0.75
49600,203291.70172069073,2373.5,7626.5,0.75
49700,204372.40617845595,2372.5,7627.5,0.75
49800,205485.4677589546,2362.125,7637.875,0.75
49900,206606.57136058764,2361.5,7638.5,0.75
50000,207744.81574039723,2370.0,7630.0,0.75
0,0.0,10000.0,0.0,0.76
100,54.215835386638716,10000.0,0.0,0.76
200,62.75181143378513,9808.25,191.75,0.76
300,70.00144872677859,9643.75,356.25,0.76
400,79.1199250798138,9457.125,542.875,0.76
500,91.70375983193071,9246.875,753.125,0.76
600,110.64602827576913,9027.75,972.25,0.76
700,134.6535618099644,8789.625,1210.375,0.76
800,158.6556768014446,8560.5,1439.5,0.76
900,189.94329159805662,8339.25,1660.75,0.76
1000,223.82922002159913,8123.125,1876.875,0.76
1100,260.17597125073354,7943.25,2056.75,0.76
1200,300.37591208486276,7768.625,2231.375,0.76
1300,341.4897221084347,7594.75,2405.25,0.76
1400,382.5812216759323,7447.625,2552.375,0.76
1500,425.5043232145072,7325.5,2674.5,0.76
1600,472.77831499226113,7223.25,2776.75,0.76
1700,519.8508120290622,7129.125,2870.875,0.76
1800,571.7725000145201,7035.125,2964.875,0.76
1900,624.3761771146329,6953.5,3046.5,0.76
2000,679.989364034861,6899.375,3100.625,0.76
2100,736.9952816113554,6842.5,3157.5,0.76
2200,793.6881758640126,6776.5,3223.5,0.76
2300,847.7702350620976,6701.125,3298.875,0.76
2400,904.5892451444809,6632.0,3368.0,0.76
2500,961.4191180829857,6564.5,3435.5,0.76
2600,1020.4258498671469,6495.5,3504.5,0.76
2700,1082.1709803339036,6437.375,3562.625,0.76
2800,1145.3723812831488,6372.875,3627.125,0.76
2900,1207.2524042362738,6307.5,3692.5,0.76
3000,1271.568659845249,6265.875,3734.125,0.76
3100,1335.713523022258,6217.875,3782.125,0.76
3200,1400.4747307182795,6187.375,3812.625,0.76
3300,1466.0158833196497,6135.75,3864.25,0.76
3400,1530.5417832361657,6092.625,3907.375,0.76
3500,1593.5368739857288,6053.0,3947.0,0.76
3600,1659.013052697602,6019.125,3980.875,0.76
3700,1725.2356920925802,5996.125,4003.875,0.76
3800,1793.387401155487,5959.875,4040.125,0.76
3900,1863.5394209282056,5934.875,4065.125,0.76
4000,1937.9233197183503,5895.375,4104.625,0.76
4100,2012.9711426095955,5854.0,4146.0,0.76
4200,2089.4579697398485,5809.875,4190.125,0.76
4300,2164.871259368422,5775.25,4224.75,0.76
4400,2238.4787690710773,5722.625,4277.375,0.76
4500,2312.3431428373333,5681.0,4319.0,0.76
4600,2390.724669994288,5643.75,4356.25,0.76
4700,2469.072431885735,5613.75,4386.25,0.76
4800,2552.7563676697387,5582.375,4417.625,0.76
4900,2636.8201648942763,5551.625,4448.375,0.76
5000,2721.7403979517107,5525.625,4474.375,0.76
5100,2803.782761307977,5521.375,4478.625,0.76
5200,2886.8636683396294,5501.375,4498.625,0.76
5300,2976.908916568328,5473.25,4526.75,0.76
5400,3067.188206445332,5446.0,4554.0,0.76
5500,3157.7950441179282,5420.875,4579.125,0.76
5600,3248.5925847270523,5387.75,4612.25,0.76
