step,nematic,polar,nematic_2,polar_2,fraction_elongated
100,0.0,0.0,0.0,0.0,0.0
200,0.579627980646567,0.6047319134349916,0.00014164320016529658,0.00015554194304805163,0.00033749999999999996
300,0.32840245589743433,0.43365225267875274,0.00013691188597923014,0.00016589045431945,0.000425
400,0.33437855951079376,0.392184628861987,0.0001218488164574909,0.00017189775730342603,0.0005375
500,0.3273507031914928,0.4503306680011767,0.00014099999938145142,0.000270499487738025,0.0007000000000000001
600,0.3704049350999589,0.42389322821071634,0.00021614756569876252,0.00027410083156774,0.0008125000000000001
700,0.39463967193771365,0.43855896526342797,0.0002610289808372,0.00033369178609084997,0.0009624999999999999
800,0.3339330964435555,0.41539128023263905,0.0002576910203735121,0.0003900435276555736,0.0012124999999999998
900,0.3454533406853618,0.4478143806662024,0.00029501849442271243,0.0004920073475260875,0.001375
1000,0.4001229154049666,0.47020737608650304,0.000483919907275075,0.0006462566236067,0.0016874999999999998
1100,0.4502722773294316,0.4508115925774503,0.0006697713741736126,0.0006877061001613501,0.0019375
1200,0.43621478535962643,0.43538049062434403,0.0007034424101355875,0.000768864367374775,0.002375
1300,0.4164102961955066,0.4415173089341191,0.0007112475820886876,0.0008941180249599751,0.0026
1400,0.4100439874268191,0.4334956793721258,0.0007630555095486626,0.0009466798104566,0.0029625
1500,0.4040233766490084,0.3906206754840221,0.000848843896892275,0.000847251709355675,0.003375
1600,0.41637852832852895,0.3826879567870073,0.001008116033161525,0.0009407982216677875,0.003875
1700,0.38544091251538315,0.40662425113193695,0.0009885781279113,0.0011638547770514499,0.004200000000000001
1800,0.38744490858722463,0.403473573733421,0.0011324988951717124,0.0012411759914326625,0.0045874999999999996
1900,0.4008832814155565,0.3919311137017391,0.0013324968144580625,0.00118114086944645,0.005000000000000001
2000,0.4080432790280804,0.4046582321755852,0.0015372581841016622,0.0014023867450468125,0.005675
2100,0.38952240120091264,0.40625426977228113,0.0016502983459298123,0.0015480137201173499,0.006262500000000001
2200,0.40022154867590676,0.4109969959571378,0.0019119096474734126,0.0017245924586538246,0.006762500000000001
2300,0.38406101632850154,0.4120977443181463,0.0019456527078312875,0.0019374891027802996,0.007450000000000001
2400,0.2547684673406868,0.2870641093106817,0.002099501352636425,0.0021022696819399497,0.00825
2500,0.24001502614883702,0.28234023084906623,0.0020739462313664123,0.0022390972189544373,0.0091375
2600,0.19617912227713377,0.2760829473549753,0.0018267569390201124,0.00235169578296785,0.0099375
2700,0.22653528760261313,0.2622622938378311,0.002130789363718513,0.0022806589320065003,0.010787499999999998
2800,0.22435823280141415,0.25524359318356316,0.0022537936238741373,0.002342641237632975,0.011637499999999999
2900,0.23051097765814918,0.25135711676695327,0.0026733415807719753,0.0025084655896293125,0.0124125
3000,0.22959528265026524,0.23864601613218117,0.0028825736118683627,0.0024463651756574997,0.0134875
3100,0.24608847046597146,0.2390123437355866,0.00331949339021405,0.0025963769591641627,0.014125
3200,0.2527812118877141,0.23454064173326006,0.00355852719904575,0.0026212611849309626,0.0151
3300,0.23531018833257852,0.233538742910997,0.00343536476016585,0.002840770725335312,0.0160625
3400,0.22276854865314716,0.2418544739101019,0.0034698452674497746,0.0032096352320998625,0.016825
3500,0.22628295134475138,0.24826678255275428,0.003508826393759187,0.0034912970992205,0.01765
3600,0.2309628401192246,0.26421743509863016,0.003908970493111888,0.0042581641014114505,0.018762499999999998
3700,0.23905094415044645,0.2659149657729464,0.004167743586630588,0.004468979006296212,0.019837499999999997
3800,0.23442578446948437,0.2667366329383485,0.004274570905358713,0.004770478786363474,0.021150000000000002
3900,0.2208043821893671,0.26843097024662854,0.0038558863376770875,0.00509095869598955,0.022762499999999998
4000,0.21589654378676443,0.2733180790466896,0.003939862382387137,0.005519183007222,0.02395
4100,0.20339232197635315,0.2693210873712456,0.0035505647504250493,0.0055718794484137,0.0254
4200,0.19067138666610042,0.26337313349740493,0.0031040621186872374,0.005621111428692425,0.02675
4300,0.1842748922601806,0.25172231102855425,0.003048132146273888,0.005492563619156288,0.028149999999999998
4400,0.18593368134568172,0.2445126850709263,0.0034427208082167125,0.00556786746986475,0.029887500000000004
4500,0.14132047003530715,0.23524360368094238,0.0030236197562839126,0.005728388618324626,0.031125
4600,0.12699462213940718,0.23184008565836906,0.003416699112174088,0.0060972878539927375,0.0324125
4700,0.12216542780161851,0.22305227183659426,0.003236253736069098,0.006098773637067675,0.034025
4800,0.11016080380947835,0.22453417146101742,0.0030858161641273904,0.006702307113784026,0.03545
4900,0.10494964266598814,0.2271046727207387,0.0032100921725115306,0.007297916071301088,0.0368875
5000,0.08990528917561966,0.22667474040602545,0.002829561907229316,0.00772573528595445,0.0384375
5100,0.10004548309372635,0.22971687960158146,0.003634942134951452,0.008322625683918075,0.0398625
5200,0.09117114504225277,0.2240147045781135,0.004407236732654068,0.008766812308520673,0.041550000000000004
5300,0.07246907141262218,0.21991782175769392,0.00490806204133967,0.009512601343479338,0.04345
5400,0.06493426479929884,0.22218668129469418,0.004703336461574513,0.010202227891807926,0.045087499999999996
5500,0.08827842925812021,0.22223899910646053,0.005258585753806275,0.011172166913871712,0.046525
5600,0.12858776898346685,0.21853864369450635,0.00671535183544099,0.012079501308742161,0.04825
5700,0.1462338705926809,0.2062631269016538,0.007598688789233828,0.011930520152577237,0.049675000000000004
5800,0.18381357129876708,0.19291846498340828,0.008732641853851473,0.012516925714751673,0.05155
5900,0.20334521291035834,0.18502162845029252,0.009520215484189961,0.013096161953138655,0.0533125
6000,0.20491483914167227,0.18891933372807274,0.010182973766862361,0.013706322047556656,0.0551125
6100,0.20855580971008722,0.19329278926475504,0.011257992008336977,0.014315534896968636,0.057062499999999995
6200,0.2129883080805077,0.19164719526162688,0.012032612790166576,0.014686352408796193,0.05863750000000001
6300,0.21565142740047827,0.19314666926092797,0.012586655603816138,0.015447066645119262,0.060175
6400,0.2048651121081127,0.19760486774712396,0.011930540284673075,0.01620044909046364,0.0617625
6500,0.20431938042046105,0.1986723781359517,0.011857537302488314,0.01705875936260389,0.0638
6600,0.18865753595740872,0.1982348096562084,0.010969444076296,0.017182196045085595,0.065375
6700,0.19484996586951275,0.19428542054739978,0.01121543979299375,0.017979988737909878,0.06721250000000001
6800,0.19714908426111316,0.1936157997075349,0.011233773815665675,0.018817067282375918,0.0686375
6900,0.16344426585452243,0.21491866918016694,0.011495594858991674,0.019535725166322238,0.07091249999999999
7000,0.17495476319504585,0.2145032358429319,0.012127525981603274,0.020605956364587733,0.07279999999999999
7100,0.18770748912372534,0.20686834304057136,0.012634282154005675,0.021034230599161183,0.0743
7200,0.15814128360257512,0.2224485035818949,0.012810916889529546,0.021468348617709323,0.076075
7300,0.20184480956558243,0.19389903482254195,0.01309701270597975,0.021814736299059702,0.0779
7400,0.21252728443278818,0.18124683185330095,0.012826119485822074,0.0225993149447917,0.0801375
7500,0.20099730823630943,0.19225227159557962,0.012186445457410013,0.02343315389692955,0.08184999999999999
7600,0.21092181451257733,0.17705212888139876,0.01210543798233675,0.024067655801252325,0.084025
7700,0.19275379883001229,0.19530155203381122,0.01160341407599371,0.024394452966493514,0.086025
7800,0.21141000889313305,0.1720182314440264,0.012375342798580987,0.025062096650406675,0.08773750000000001
7900,0.21966264585887113,0.1787347257090671,0.014016484372915325,0.025575152670205804,0.0888
8000,0.21611289364052888,0.18435746037667808,0.014376848976657324,0.026068099761218738,0.09106249999999999
8100,0.21965122447130989,0.2898001654829452,0.014677934177932247,0.026365923511206542,0.09307499999999999
8200,0.2147781465541084,0.29157806376428713,0.014371570912514252,0.02715706982743605,0.0948375
8300,0.2182221699049735,0.29201644560923623,0.015133363752545599,0.027760836706281076,0.0969375
8400,0.2239886318099127,0.28804991149371484,0.0162690229185368,0.027726740837065278,0.099275
8500,0.22818698398818402,0.28871623721771633,0.017118625537866163,0.028324755076171534,0.1013
8600,0.23445302674260218,0.2877296804968571,0.018362922771426426,0.028693116755403113,0.10333749999999998
8700,0.2402045333044502,0.29133197338570693,0.019634333567791137,0.029637987762659277,0.10517499999999999
8800,0.2380052597118681,0.2955379690816997,0.019554610663194562,0.03085439204340511,0.1075375
8900,0.23706648164008118,0.29429091026398346,0.0197036532028577,0.031135086566652512,0.1096625
9000,0.23262000533245683,0.2889211259229425,0.01935260083504545,0.03087050682982339,0.11207500000000001
9100,0.23007429218845143,0.28365911884904227,0.019176878538863087,0.03036510964603721,0.11415
9200,0.2299544177616982,0.27986778413201807,0.019561878180309272,0.030250891217057048,0.1165625
9300,0.22559754603445809,0.2754153273341482,0.018996560506973674,0.02997938524306008,0.1191625
9400,0.22487359476838126,0.2708790910167895,0.019096447774595814,0.029587751898396363,0.1213125
9500,0.22742004271932129,0.26830078408713975,0.019791472184139264,0.02942475463007644,0.12375
9600,0.2289415070728335,0.2685055465929027,0.02037864063071951,0.02984597280179516,0.12561250000000002
9700,0.22741739306539727,0.2673466277418038,0.020289398266860065,0.029877636576791648,0.126925
9800,0.10299286623064449,0.1459931562391346,0.02066448471242586,0.030983672180567773,0.12885
9900,0.10134241263606354,0.15042962348897532,0.020570859349557873,0.03210104485357354,0.129875
10000,0.10502549272659159,0.15052141846412584,0.021496230950086338,0.032114739904525874,0.13066250000000001
10100,0.10488987061151979,0.1503334191456716,0.021671073091240275,0.03213304855323094,0.1313125
10200,0.10760954770478551,0.1529338250881297,0.022335867257910737,0.032634333132976485,0.131775
10300,0.11005993458449133,0.15001567524459122,0.02334123997341409,0.03208053243532149,0.1323625
10400,0.10936177558280175,0.15255982909412807,0.023613475077956424,0.03281367258746942,0.1333125
10500,0.10522854885826333,0.1567846345352072,0.02308680570956675,0.033921226633659325,0.13395
10600,0.10442362900696565,0.15654153918923358,0.023471746084416014,0.03424632404619987,0.135575
10700,0.1069921773924132,0.1598964832801532,0.024425640267723564,0.03540446651458122,0.137675
10800,0.11154675421125473,0.1588428364379043,0.025695430700783124,0.035586208269028925,0.1391625
10900,0.11415672075254951,0.16180933970477493,0.026534474714346733,0.03661665939089938,0.1406625
11000,0.12193494612866343,0.16401057724598433,0.028626163330748803,0.03763374706581607,0.1424375
11100,0.1309071005841958,0.16403325966483953,0.030987881222089165,0.03823946957065377,0.144175
11200,0.135040816768089,0.1645472236560681,0.032321979101017424,0.03910922208296847,0.1465625
11300,0.1348520945935349,0.16226007206970422,0.03258518410240779,0.0391196716931522,0.1485875
11400,0.13013563119052896,0.1644396603034993,0.031763960116855915,0.04025059606271209,0.150925
11500,0.13171846666773193,0.16513506973135866,0.03225583727629173,0.04065461455615419,0.1521375
11600,0.132527158665695,0.1626228591329616,0.03286863342648486,0.04057873301765496,0.154175
11700,0.13502067784472438,0.16050979303108628,0.034012029344218375,0.04054169871498689,0.1564875
11800,0.13533698439449268,0.15874135790972713,0.03442905577776785,0.04044186902328701,0.1579625
11900,0.13568891065480368,0.15850598108379674,0.03457516873498405,0.040478731254583164,0.1586875
12000,0.1401762605342311,0.15653632647250706,0.03576019520803809,0.04006206863278915,0.1594875
12100,0.14557566941330896,0.15703306894209917,0.037510204541004885,0.0404951864959495,0.1606375
12200,0.1475920271809683,0.15709424196666208,0.03858006864561639,0.04087688344033619,0.16215000000000002
12300,0.1508953838833332,0.15813113775322676,0.03995006660139009,0.041679456764104054,0.1644125
12400,0.15651851065339742,0.15271689240245162,0.041844630755382056,0.040616801781245326,0.1659125
12500,0.15894210460409688,0.14913353594980558,0.042830223173833115,0.03995419508727925,0.16720000000000002
12600,0.16244900030895887,0.14590186814099335,0.04418691541927404,0.03935885096361517,0.168775
12700,0.16128539866885117,0.14734892591788135,0.04425003559855536,0.03985931131019507,0.16952499999999998
12800,0.1640502095231352,0.14659803819062697,0.04508076906170548,0.039824991312904075,0.1703
12900,0.1651988801423212,0.1447338436012481,0.04538452150523257,0.03923930499668164,0.17048750000000001
13000,0.16460933027328628,0.14249867978175254,0.04540087889143191,0.03867146126275233,0.1712375
13100,0.1667334579049461,0.13935341369505336,0.046344994207747243,0.03814998181098982,0.17292500000000002
