step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,400.8125,9490.046875,8.328125,0.0,0.0,0.0,2.625,9998.34375,0.84375,0.0,0.0,0.0
200,173.640625,8675.96875,12.0625,899.609375,9.84375,7.203125,22.796875,8903.390625,6.859375,391.296875,121.9375,65.890625
300,167.140625,8851.421875,15.40625,771.078125,9.484375,6.203125,9.96875,9103.890625,3.96875,396.390625,66.671875,39.328125
400,173.296875,8911.078125,16.953125,718.0,7.609375,5.625,8.328125,9176.859375,3.875,384.75,51.171875,28.34375
500,179.5,8936.046875,15.875,679.90625,8.5625,5.890625,5.859375,9227.359375,2.34375,372.0625,45.1875,27.984375
600,185.578125,8933.03125,20.109375,661.796875,8.234375,5.484375,5.875,9248.578125,2.46875,360.0625,48.09375,27.671875
700,190.96875,8932.34375,19.21875,646.15625,9.21875,5.734375,5.265625,9263.15625,2.375,351.125,46.765625,25.90625
800,190.8125,8942.734375,18.609375,628.234375,10.171875,5.859375,5.296875,9284.21875,2.0625,344.34375,44.984375,27.296875
900,190.921875,8952.65625,18.09375,613.234375,9.765625,5.8125,5.0625,9300.3125,2.453125,339.71875,48.9375,26.21875
1000,193.953125,8946.25,21.59375,600.125,10.890625,6.65625,5.203125,9311.984375,2.15625,332.546875,51.84375,26.625
1100,192.15625,8947.8125,20.953125,589.140625,12.9375,6.953125,5.1875,9319.28125,2.5625,323.953125,57.1875,28.921875
1200,190.40625,8957.53125,21.65625,584.890625,14.4375,7.671875,5.734375,9319.1875,2.625,321.96875,60.921875,29.328125
1300,191.625,8957.578125,20.796875,576.78125,14.21875,8.5,5.78125,9327.25,2.640625,316.875,60.5625,30.03125
1400,190.171875,8960.734375,18.421875,574.28125,16.515625,8.671875,6.515625,9324.0,2.609375,312.34375,68.75,31.671875
1500,196.375,8932.59375,22.90625,568.28125,17.78125,8.828125,6.015625,9325.53125,3.140625,308.34375,73.59375,30.765625
1600,193.28125,8934.328125,27.15625,560.21875,21.609375,10.578125,6.0625,9328.25,3.140625,304.734375,79.203125,31.03125
1700,191.4375,8941.546875,22.796875,554.5625,20.984375,10.4375,6.6875,9328.9375,3.671875,305.015625,80.90625,32.109375
1800,193.96875,8925.09375,29.25,553.875,21.875,11.75,7.6875,9324.0,3.84375,298.625,89.359375,32.140625
1900,193.734375,8925.078125,24.21875,548.359375,24.46875,12.359375,7.265625,9325.109375,3.59375,295.421875,87.8125,35.28125
2000,194.515625,8907.65625,27.75,549.125,26.125,12.203125,7.796875,9316.515625,4.265625,293.859375,104.53125,35.140625
2100,194.234375,8923.59375,21.71875,543.5,26.59375,13.65625,8.53125,9315.71875,4.140625,288.109375,103.609375,38.65625
2200,188.328125,8923.15625,24.625,540.0,27.671875,14.984375,8.3125,9315.640625,4.703125,288.65625,105.765625,40.59375
2300,192.375,8900.71875,26.03125,537.671875,28.546875,14.40625,8.875,9312.515625,5.515625,283.84375,114.515625,40.5
