step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,884.671875,8826.375,12.65625,0.0,0.0,0.0,5.5,9995.34375,1.125,0.0,0.0,0.0
200,515.0,6424.484375,43.0,2122.46875,16.46875,12.25,105.40625,7125.0625,16.828125,516.484375,461.65625,263.34375
300,593.59375,6173.4375,62.109375,2053.5,18.375,13.234375,77.546875,7266.046875,25.484375,587.71875,298.46875,164.484375
400,655.109375,5887.640625,103.3125,2027.40625,18.3125,13.125,64.40625,7324.75,21.015625,604.140625,211.515625,137.109375
500,710.8125,5630.578125,131.515625,2011.015625,22.0625,15.421875,61.546875,7332.0625,21.15625,599.953125,220.890625,127.09375
600,735.171875,5397.359375,226.609375,1975.6875,24.609375,16.578125,61.171875,7349.5625,17.0625,589.125,187.390625,125.390625
700,748.953125,5276.390625,228.359375,1930.296875,29.78125,19.59375,62.328125,7346.421875,20.34375,569.328125,214.109375,132.46875
800,737.125,5323.484375,225.4375,1875.390625,33.15625,22.390625,62.78125,7371.4375,15.984375,556.9375,213.140625,146.453125
900,724.96875,5351.71875,224.046875,1806.9375,39.640625,27.1875,62.453125,7397.125,16.25,543.8125,223.953125,147.140625
1000,695.515625,5487.875,223.359375,1740.296875,45.703125,30.6875,62.296875,7424.109375,15.203125,515.6875,247.234375,157.625
1100,657.671875,5587.5625,230.609375,1682.890625,55.46875,33.046875,66.078125,7429.59375,18.109375,498.21875,263.546875,173.578125
1200,622.015625,5733.609375,207.859375,1630.78125,55.03125,37.859375,67.875,7432.0625,16.015625,482.828125,295.21875,187.359375
1300,597.28125,5822.875,171.65625,1584.6875,68.921875,45.203125,71.484375,7402.546875,18.78125,460.921875,335.9375,198.421875
1400,557.421875,6037.984375,128.703125,1532.734375,76.640625,48.265625,73.546875,7397.90625,18.5625,442.890625,368.84375,218.78125
1500,525.46875,6150.484375,108.6875,1495.71875,87.390625,54.59375,77.109375,7357.6875,21.109375,421.265625,384.203125,242.640625
1600,495.0,6172.171875,124.921875,1452.03125,94.640625,59.9375,81.0,7324.734375,25.640625,402.546875,447.5,266.640625
1700,467.109375,6229.71875,146.3125,1412.453125,103.71875,64.578125,84.109375,7296.109375,23.84375,389.40625,464.9375,277.71875
1800,433.921875,6254.734375,156.71875,1386.828125,105.71875,67.875,89.015625,7231.25,33.71875,369.765625,533.15625,300.84375
1900,410.328125,6374.453125,106.34375,1345.59375,121.03125,73.5625,90.328125,7212.265625,38.25,356.859375,580.265625,295.03125
2000,387.96875,6387.25,131.390625,1323.4375,122.578125,80.5625,92.421875,7172.5625,29.875,346.984375,588.09375,334.84375
2100,371.375,6418.1875,104.6875,1303.21875,135.84375,88.84375,95.140625,7111.1875,35.15625,332.765625,642.90625,353.453125
2200,359.796875,6382.046875,114.921875,1282.9375,137.75,86.375,97.625,7058.78125,39.671875,321.546875,690.9375,387.828125
2300,345.78125,6320.6875,132.6875,1266.859375,154.921875,96.421875,101.25,6979.5625,45.3125,308.65625,748.5625,407.1875
2400,337.03125,6314.890625,109.046875,1258.03125,167.703125,103.5625,105.25,6906.6875,53.25,299.9375,791.375,416.078125
2500,322.515625,6306.28125,106.3125,1236.15625,172.453125,112.203125,107.078125,6851.15625,53.578125,290.0,851.46875,442.265625
2600,319.65625,6255.34375,108.9375,1233.140625,179.328125,109.140625,111.40625,6756.71875,65.53125,280.21875,1001.921875,430.3125
2700,312.0625,6235.28125,100.671875,1223.390625,189.203125,119.265625,112.703125,6713.53125,59.671875,279.34375,997.203125,438.703125
2800,301.859375,6193.234375,131.15625,1208.15625,206.46875,122.5625,114.71875,6642.515625,83.265625,271.3125,1017.125,479.53125
2900,295.671875,6168.140625,138.375,1201.296875,194.078125,126.21875,115.484375,6599.859375,91.90625,263.453125,1078.15625,477.296875
3000,290.25,6111.03125,142.0625,1192.8125,216.53125,133.984375,117.234375,6525.09375,93.875,257.375,1186.234375,431.796875
3100,289.828125,6069.765625,132.71875,1186.515625,220.515625,133.421875,120.375,6474.984375,79.890625,249.65625,1246.703125,453.265625
3200,282.390625,6040.109375,127.453125,1180.96875,233.28125,142.859375,122.03125,6412.53125,92.484375,247.828125,1360.5625,464.0
3300,278.0,5993.640625,127.53125,1176.640625,235.234375,141.828125,123.25,6369.921875,88.0625,239.59375,1319.28125,545.765625
3400,279.328125,5931.171875,139.90625,1173.890625,223.09375,151.0625,125.6875,6285.828125,94.84375,236.4375,1379.234375,533.765625
3500,272.15625,5826.09375,184.09375,1157.84375,247.5,158.109375,125.765625,6181.890625,147.609375,232.09375,1423.3125,526.25
3600,272.359375,5812.9375,176.53125,1149.4375,247.0,164.296875,127.171875,6181.859375,111.734375,227.421875,1441.5625,550.1875
3700,269.421875,5752.765625,192.828125,1151.4375,245.109375,163.78125,129.9375,6107.484375,130.9375,229.453125,1563.5625,524.359375
3800,260.90625,5697.390625,203.03125,1134.484375,264.359375,175.96875,126.796875,6051.140625,160.875,226.6875,1567.796875,494.90625
3900,258.296875,5701.28125,190.3125,1126.296875,247.96875,174.53125,126.3125,6053.859375,137.125,225.015625,1524.3125,532.1875
4000,254.8125,5574.3125,270.8125,1118.84375,263.640625,183.578125,128.546875,5922.671875,204.078125,218.828125,1593.5,549.3125
4100,257.21875,5617.5,198.859375,1116.140625,262.859375,181.453125,129.515625,5908.671875,186.875,214.53125,1705.859375,559.515625
4200,253.03125,5493.390625,268.84375,1107.5625,289.71875,202.671875,129.21875,5812.25,233.515625,213.53125,1732.140625,525.28125
4300,255.0,5473.21875,275.078125,1101.203125,323.46875,192.6875,130.609375,5822.9375,202.046875,211.0,1828.296875,477.8125
4400,251.71875,5416.96875,262.90625,1106.453125,326.546875,201.96875,129.671875,5751.078125,228.28125,211.421875,1889.828125,517.015625
4500,254.625,5389.140625,278.28125,1105.859375,323.984375,203.296875,132.515625,5663.875,249.953125,208.5,1997.46875,424.546875
4600,255.765625,5387.625,220.96875,1106.046875,356.640625,199.171875,133.921875,5678.703125,205.203125,205.171875,1978.09375,528.546875
4700,253.46875,5275.6875,300.09375,1108.46875,361.6875,209.71875,133.25,5641.578125,236.25,208.3125,2052.140625,505.984375
4800,253.0625,5247.3125,329.6875,1100.015625,382.921875,222.078125,134.46875,5567.546875,272.90625,203.328125,2028.65625,517.984375
4900,252.109375,5195.015625,326.5625,1106.609375,388.296875,215.9375,136.75,5531.46875,242.578125,202.625,2317.0,386.46875
5000,254.90625,5045.703125,367.515625,1097.1875,391.046875,224.8125,138.625,5376.140625,311.3125,198.609375,2322.8125,479.171875
5100,254.046875,5114.109375,318.671875,1092.765625,403.484375,230.234375,140.5625,5435.5,253.96875,200.265625,2268.484375,441.609375
5200,255.125,5046.921875,336.21875,1094.390625,417.0,244.625,141.53125,5395.484375,260.703125,199.921875,2248.640625,476.40625
5300,252.109375,5011.515625,350.453125,1088.390625,428.625,248.171875,138.859375,5378.5,282.125,196.6875,2412.421875,424.125
5400,252.828125,4979.234375,375.828125,1097.453125,408.65625,244.0,139.203125,5407.171875,259.375,196.34375,2200.265625,522.75
5500,249.390625,4892.078125,413.828125,1100.203125,392.765625,246.75,137.15625,5266.765625,322.640625,198.671875,2277.890625,495.09375
5600,247.28125,4907.09375,365.796875,1099.53125,403.34375,239.546875,137.8125,5267.28125,298.59375,202.8125,2124.609375,557.078125
5700,243.53125,4911.484375,377.90625,1090.71875,401.703125,243.15625,134.15625,5215.34375,343.40625,199.609375,2220.3125,474.109375
5800,241.453125,4831.578125,417.3125,1097.03125,431.515625,245.15625,135.28125,5135.65625,365.9375,199.9375,2288.296875,480.546875
5900,241.140625,4710.75,426.875,1090.46875,434.046875,248.046875,135.75,5067.6875,369.421875,196.5,2308.28125,488.203125
6000,245.78125,4761.6875,421.828125,1102.921875,429.0,248.875,138.25,5140.53125,314.390625,198.046875,2395.203125,474.40625
6100,242.640625,4795.3125,387.34375,1098.71875,463.3125,251.0,137.9375,5151.953125,285.828125,196.21875,2493.265625,481.984375
6200,245.21875,4676.21875,448.46875,1101.984375,453.8125,236.9375,137.875,5038.03125,373.234375,194.609375,2462.765625,466.921875
6300,243.46875,4588.65625,476.921875,1097.484375,460.546875,246.5,137.25,4920.0625,409.828125,193.859375,2456.328125,486.671875
6400,238.828125,4572.5,475.015625,1101.03125,493.53125,252.171875,135.265625,4859.90625,453.609375,192.703125,2587.734375,435.875
6500,241.203125,4612.953125,378.125,1104.140625,511.625,265.09375,136.796875,4855.546875,403.859375,194.1875,2595.75,446.5625
6600,244.671875,4509.640625,436.25,1101.828125,536.6875,277.390625,137.0625,4854.90625,371.453125,195.984375,2473.359375,470.90625
6700,248.75,4461.546875,424.453125,1105.625,519.53125,269.59375,139.796875,4873.8125,313.46875,189.75,2617.515625,461.234375
6800,247.078125,4440.9375,446.1875,1108.40625,497.578125,296.375,139.96875,4894.71875,338.015625,189.171875,2760.109375,407.515625
6900,244.578125,4436.5,429.90625,1096.90625,542.46875,280.359375,138.40625,4780.875,389.0625,192.421875,2672.28125,457.984375
7000,245.125,4251.640625,566.65625,1092.34375,572.625,273.515625,139.9375,4710.78125,439.75,191.671875,2530.203125,540.90625
7100,246.375,4414.40625,484.4375,1094.90625,537.171875,298.171875,144.453125,4773.90625,396.4375,191.3125,2677.03125,461.9375
7200,242.0625,4388.15625,449.34375,1097.453125,554.890625,297.984375,139.609375,4648.03125,431.015625,194.15625,2820.234375,356.546875
7300,241.859375,4319.765625,501.90625,1089.34375,561.609375,300.0,140.703125,4652.34375,447.703125,190.703125,2860.078125,387.5
7400,242.328125,4408.921875,416.953125,1087.875,567.03125,284.859375,140.25,4677.265625,417.375,192.171875,2739.796875,429.609375
7500,244.140625,4362.53125,464.203125,1088.28125,579.3125,313.4375,141.3125,4694.453125,408.578125,193.15625,2831.234375,358.328125
7600,239.484375,4347.328125,486.234375,1088.71875,579.21875,301.171875,138.328125,4641.78125,421.421875,190.5,2782.484375,390.625
7700,238.0,4468.21875,385.359375,1083.5,581.484375,317.828125,136.921875,4755.40625,363.734375,192.078125,2671.71875,508.65625
7800,241.46875,4411.78125,404.3125,1084.203125,574.578125,309.34375,141.296875,4759.53125,327.65625,189.59375,2687.8125,498.5
7900,239.34375,4384.90625,407.984375,1086.3125,601.34375,319.171875,139.390625,4720.125,328.671875,192.796875,2795.625,422.796875
8000,239.28125,4236.359375,459.875,1099.046875,609.703125,313.671875,140.1875,4607.859375,382.25,192.453125,2955.46875,408.609375
8100,241.625,4230.984375,448.484375,1098.359375,641.421875,308.28125,140.75,4647.21875,322.265625,186.578125,3002.359375,406.1875
8200,241.453125,4159.6875,506.875,1105.1875,621.78125,337.265625,143.015625,4587.484375,396.125,188.3125,2978.21875,395.703125
8300,242.828125,4285.59375,386.71875,1098.453125,687.328125,344.671875,144.9375,4576.515625,359.921875,185.875,2925.390625,435.203125
8400,241.921875,4207.4375,411.5625,1086.234375,751.890625,334.71875,142.734375,4571.15625,347.34375,186.515625,3010.40625,481.265625
8500,244.25,4096.1875,497.3125,1094.6875,729.359375,351.625,145.71875,4364.171875,469.09375,187.515625,3151.734375,357.8125
8600,244.875,4037.34375,480.21875,1090.3125,738.703125,361.359375,146.234375,4346.109375,444.71875,187.9375,3248.078125,319.8125
8700,246.828125,3977.0,509.359375,1097.34375,698.78125,377.453125,148.359375,4365.9375,377.09375,186.59375,3114.375,401.84375
8800,246.71875,3926.15625,517.953125,1094.4375,749.03125,352.09375,148.359375,4402.8125,387.703125,186.875,3138.9375,425.0
8900,243.875,4055.203125,444.234375,1098.515625,694.171875,370.609375,148.28125,4369.21875,437.125,187.015625,3197.390625,387.28125
9000,243.046875,4003.96875,503.28125,1088.484375,674.28125,356.546875,146.515625,4297.09375,448.59375,187.15625,3131.515625,415.359375
9100,238.859375,3924.03125,551.8125,1084.0,713.140625,366.46875,143.125,4202.34375,504.234375,188.875,3087.875,393.015625
9200,240.75,3924.140625,501.625,1091.359375,712.015625,372.078125,144.171875,4193.734375,502.1875,188.375,3074.265625,434.96875
9300,238.375,3867.703125,529.328125,1090.765625,708.328125,356.765625,144.0625,4193.6875,477.6875,187.140625,3105.390625,395.515625
9400,237.9375,3819.625,585.5625,1088.578125,730.34375,340.34375,144.0,4118.859375,568.8125,186.4375,3081.3125,413.859375
9500,238.328125,3768.78125,583.53125,1083.671875,706.53125,324.8125,144.59375,4060.140625,556.4375,181.75,3165.8125,438.75
9600,236.234375,3858.828125,568.0625,1080.71875,742.640625,340.03125,144.890625,4187.65625,492.578125,183.453125,3176.921875,418.953125
9700,240.140625,3842.671875,543.640625,1076.234375,707.078125,351.78125,146.671875,4155.5625,479.4375,184.46875,3226.234375,420.4375
9800,235.0625,3865.40625,527.5,1070.453125,702.78125,353.53125,144.234375,4121.046875,503.828125,184.359375,3344.40625,308.546875
9900,234.546875,3844.75,574.921875,1071.34375,743.53125,360.09375,144.5625,4186.640625,485.15625,185.046875,3183.859375,437.578125
10000,230.53125,3849.609375,560.75,1066.1875,722.390625,386.609375,142.0,4129.796875,520.953125,179.421875,3215.890625,427.5
10100,229.1875,3788.328125,595.171875,1063.34375,799.609375,371.71875,142.109375,4116.375,513.453125,179.640625,3296.703125,388.75
10200,237.203125,3729.609375,592.671875,1059.21875,777.125,390.40625,145.265625,4078.890625,516.625,181.265625,3445.640625,260.203125
10300,234.859375,3857.34375,533.203125,1056.78125,786.28125,394.421875,145.296875,4108.75,492.65625,182.265625,3313.296875,419.5
10400,233.0625,3785.484375,559.265625,1056.390625,763.8125,406.609375,142.546875,4139.59375,476.53125,181.453125,3346.1875,364.609375
10500,228.71875,3833.265625,516.296875,1056.828125,771.234375,396.28125,141.421875,4130.609375,458.515625,183.96875,3271.203125,437.734375
10600,228.328125,3836.875,488.390625,1055.734375,725.171875,415.203125,140.609375,4085.4375,482.171875,185.46875,3198.921875,437.75
10700,226.375,3771.109375,529.65625,1056.03125,782.828125,400.28125,140.359375,4091.84375,491.25,183.359375,3212.28125,395.125
10800,225.078125,3909.09375,468.78125,1053.921875,805.9375,373.84375,139.546875,4180.90625,436.796875,185.84375,3059.546875,512.078125
10900,226.296875,3836.6875,533.640625,1054.65625,819.0,385.890625,140.203125,4101.953125,474.140625,183.265625,3275.359375,351.234375
11000,225.078125,3780.0,547.421875,1047.671875,789.84375,389.234375,138.34375,4021.828125,520.96875,182.546875,3172.5625,464.609375
11100,224.703125,3739.6875,562.765625,1048.703125,771.953125,404.53125,138.5625,4017.453125,554.203125,185.046875,3325.296875,383.921875
11200,222.53125,3839.625,482.984375,1050.171875,840.828125,389.578125,139.453125,4081.484375,463.78125,180.765625,3515.453125,294.46875
11300,225.515625,3776.40625,510.390625,1042.875,820.734375,401.625,142.65625,3978.625,522.21875,181.875,3540.328125,278.640625
11400,219.5,3805.4375,561.234375,1035.03125,812.453125,399.390625,139.828125,4101.265625,477.328125,180.734375,3473.4375,311.359375
11500,222.71875,3722.140625,589.046875,1040.28125,780.78125,418.71875,141.828125,4016.671875,531.546875,183.0,3305.75,414.109375
11600,224.390625,3874.765625,525.5,1039.59375,843.53125,394.078125,142.234375,4066.953125,532.84375,182.03125,3414.4375,301.59375
11700,227.78125,3896.15625,493.25,1041.453125,799.609375,395.46875,142.328125,4176.15625,427.0625,180.640625,3351.25,353.171875
11800,225.203125,3876.4375,479.78125,1046.703125,812.3125,403.1875,140.09375,4076.34375,489.234375,183.046875,3375.0,343.0
11900,225.546875,3880.515625,466.625,1041.34375,802.546875,402.046875,139.671875,4145.71875,433.140625,182.6875,3278.046875,421.203125
12000,232.46875,3816.5,499.46875,1055.125,818.90625,423.578125,143.0625,4086.4375,473.53125,180.859375,3313.59375,365.15625
