step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,8034.625,103.078125,74.78125,0.0,0.0,0.0,227.796875,9683.25,12.71875,0.0,0.0,0.0
200,677.140625,8.171875,6.734375,4916.96875,40.296875,34.125,582.078125,11.3125,8.96875,246.625,8539.34375,49.859375
300,836.171875,17.5,13.96875,3329.25,79.828125,69.078125,682.046875,23.484375,19.59375,251.515625,8074.0,43.21875
400,817.953125,29.34375,22.34375,2774.84375,120.71875,96.78125,654.5,37.765625,28.890625,266.96875,7785.3125,64.453125
500,781.03125,41.0625,31.390625,2558.90625,139.125,117.625,614.6875,51.828125,38.90625,282.625,7542.609375,74.375
600,728.859375,55.21875,39.96875,2460.71875,167.3125,134.15625,564.1875,65.625,49.21875,300.703125,7331.84375,95.34375
700,688.8125,68.796875,48.59375,2380.109375,195.96875,152.515625,531.75,82.359375,60.5625,313.9375,7170.109375,106.34375
800,650.921875,83.4375,58.96875,2342.765625,194.09375,158.03125,497.75,101.703125,74.765625,322.984375,7045.828125,121.453125
900,618.40625,107.140625,72.828125,2308.03125,241.84375,171.15625,467.234375,123.734375,87.03125,333.5625,6828.953125,189.265625
1000,589.984375,121.625,83.1875,2286.9375,252.71875,189.234375,447.078125,142.265625,99.953125,332.296875,6761.296875,218.359375
1100,559.78125,136.828125,97.71875,2239.421875,274.609375,198.46875,423.46875,159.265625,114.1875,339.328125,6738.5,173.484375
1200,539.875,147.953125,104.96875,2224.015625,276.625,211.375,407.171875,175.21875,124.5625,345.0,6533.109375,269.984375
1300,526.125,165.28125,110.953125,2198.21875,336.25,241.265625,395.53125,185.828125,129.296875,349.09375,6508.328125,280.4375
1400,512.65625,177.890625,121.65625,2185.296875,330.96875,249.0625,384.859375,203.546875,139.625,351.359375,6319.359375,353.875
1500,493.46875,198.453125,128.078125,2150.390625,358.640625,254.3125,372.453125,225.140625,145.546875,355.8125,6272.84375,383.015625
1600,480.125,210.484375,141.03125,2127.734375,374.953125,286.921875,361.171875,241.90625,165.46875,360.890625,6234.5,296.671875
1700,475.484375,220.640625,148.359375,2107.25,379.84375,291.515625,355.125,252.78125,174.765625,361.03125,6168.125,374.5
1800,468.15625,235.59375,158.140625,2095.4375,421.34375,314.640625,348.625,271.078125,181.34375,363.265625,6148.875,364.25
1900,452.375,250.421875,159.078125,2098.09375,460.5,320.609375,339.671875,278.515625,180.84375,364.328125,6127.28125,365.65625
2000,445.734375,265.390625,170.25,2091.484375,447.75,334.84375,333.25,290.765625,187.046875,361.890625,6172.8125,355.21875
2100,439.984375,272.1875,160.34375,2080.421875,466.875,346.28125,329.46875,306.265625,184.3125,366.203125,6129.765625,374.65625
2200,431.71875,269.671875,165.859375,2069.25,514.375,347.609375,321.015625,298.296875,193.484375,363.625,5940.703125,537.375
2300,426.984375,268.734375,173.09375,2047.34375,544.71875,376.421875,320.296875,297.9375,195.046875,366.8125,6059.453125,388.875
