step,msd_global,msd_round,msd_elongated,n_round,n_elongated
5900,8466.12526151063,5304.583968671731,8689.531819676975,33,467
6000,8326.658080696108,5247.888413750588,8565.528141062572,36,464
6100,8331.269232265851,6143.889808426073,8506.07061170877,37,463
6200,8412.5615057712,6538.467915313777,8549.297947993417,34,466
6300,8448.373608596634,5973.114385937994,8634.683442560186,35,465
6400,8440.272517067731,5562.072787163091,8617.48651317651,29,471
6500,8489.750593682315,5324.750524516834,8621.62559656421,20,480
6600,8636.10518007467,5369.837315805523,8779.302727359956,21,479
6700,8771.581653926065,8010.080364137372,8815.050015076795,27,473
6800,8919.658610004752,9703.098351765126,8871.421343526936,29,471
6900,9096.906934372164,10326.942966643126,9029.436603488104,26,474
7000,9328.229618204568,11241.694166228575,9248.501928703568,20,480
7100,9540.529013857857,12775.010388967206,9481.241167878254,9,491
7200,9726.506826940431,9505.976860998193,9731.929694955405,12,488
7300,9894.836535359878,9856.733633748769,9896.259465295563,18,482
7400,10045.901801851087,9412.412431874025,10072.297192266797,20,480
7500,10146.45015732712,7769.4426580587215,10276.83453492412,26,474
7600,10290.672777031805,8080.236868296471,10407.011509070506,25,475
7700,10359.088244863335,7868.916774460374,10484.643108917264,24,476
7800,10438.819746432402,6509.013840326446,10611.107688036209,21,479
7900,10465.613625552858,7168.362841804615,10560.596158418033,14,486
8000,10671.182470370055,8484.744938159265,10702.227222348707,7,493
8100,10785.544577896617,,10785.544577896617,0,500
8200,10930.210414718538,4193.615593191214,10957.265012395354,2,498
8300,11161.194319613809,5980.359357839572,11234.755870795187,7,493
8400,11465.131095772897,7128.599688335181,11535.643801584893,8,492
8500,11807.74529038652,6735.921235803888,11900.711515419604,9,491
8600,12171.968710151163,6155.634661054066,12257.393331537938,7,493
8700,12598.172566017414,4458.923618330196,12680.387201852638,5,495
8800,13022.614030511664,15.043927689084006,13048.68130526682,1,499
8900,13417.32563816034,,13417.32563816034,0,500
9000,13788.829331986719,,13788.829331986719,0,500
9100,14179.127109274516,,14179.127109274516,0,500
9200,14505.214348447376,,14505.214348447376,0,500
9300,14825.205558290521,,14825.205558290521,0,500
9400,15131.70288507276,,15131.70288507276,0,500
9500,15445.495338215112,,15445.495338215112,0,500
9600,15754.712436061316,,15754.712436061316,0,500
9700,16128.825186046124,,16128.825186046124,0,500
9800,16500.648250743438,,16500.648250743438,0,500
9900,16887.34875915831,,16887.34875915831,0,500
10000,17382.211203635787,,17382.211203635787,0,500
10100,17962.386363738995,,17962.386363738995,0,500
10200,18569.527050396355,,18569.527050396355,0,500
10300,19208.789502125517,,19208.789502125517,0,500
10400,19894.75759986304,,19894.75759986304,0,500
10500,20582.476359445576,,20582.476359445576,0,500
10600,21186.037291121556,,21186.037291121556,0,500
10700,21742.299195336607,1325.6328639309559,21783.214358325393,1,499
10800,22386.969333087607,25200.736934876924,22381.330520258372,1,499
10900,22937.82299211677,,22937.82299211677,0,500
11000,23446.495749552825,,23446.495749552825,0,500
11100,23972.92548606251,,23972.92548606251,0,500
11200,24425.0899361262,,24425.0899361262,0,500
11300,25014.58860354657,,25014.58860354657,0,500
11400,25657.25508140806,,25657.25508140806,0,500
11500,26356.579878673398,,26356.579878673398,0,500
11600,26991.28231586525,,26991.28231586525,0,500
11700,27751.175284946286,,27751.175284946286,0,500
11800,28549.077883734546,,28549.077883734546,0,500
11900,29433.782894165513,,29433.782894165513,0,500
12000,30355.05598768079,,30355.05598768079,0,500
12100,31231.02826870983,,31231.02826870983,0,500
12200,32129.657454865537,,32129.657454865537,0,500
12300,32988.38908640829,,32988.38908640829,0,500
12400,33847.81091556823,,33847.81091556823,0,500
12500,34600.87918122575,,34600.87918122575,0,500
12600,35365.092954083535,,35365.092954083535,0,500
12700,36117.19340842243,,36117.19340842243,0,500
12800,36881.832537154325,,36881.832537154325,0,500
12900,37614.449257601125,,37614.449257601125,0,500
13000,38407.068609049114,,38407.068609049114,0,500
13100,39268.772433780316,,39268.772433780316,0,500
13200,40211.06006704246,,40211.06006704246,0,500
13300,41152.83329047073,,41152.83329047073,0,500
13400,42264.046415437224,,42264.046415437224,0,500
13500,43326.58642472779,,43326.58642472779,0,500
13600,44506.59952703813,,44506.59952703813,0,500
13700,45629.948070291546,,45629.948070291546,0,500
13800,46762.142136090304,,46762.142136090304,0,500
13900,47827.29835003301,,47827.29835003301,0,500
14000,48921.28177379026,,48921.28177379026,0,500
14100,49952.59261301105,,49952.59261301105,0,500
14200,50990.35808787024,,50990.35808787024,0,500
14300,51933.97364842443,,51933.97364842443,0,500
14400,52954.07911400151,,52954.07911400151,0,500
14500,53914.193254409656,,53914.193254409656,0,500
14600,54879.3137186718,,54879.3137186718,0,500
14700,56110.90994936201,,56110.90994936201,0,500
14800,57203.613878698685,,57203.613878698685,0,500
14900,58514.86022376827,,58514.86022376827,0,500
15000,59824.89454513858,,59824.89454513858,0,500
15100,61116.36267320969,,61116.36267320969,0,500
15200,62493.57323694816,,62493.57323694816,0,500
15300,63893.3876144135,,63893.3876144135,0,500
15400,65282.397784884495,,65282.397784884495,0,500
15500,66493.29164054745,,66493.29164054745,0,500
15600,67870.07873373937,,67870.07873373937,0,500
15700,69061.22809224579,,69061.22809224579,0,500
15800,70293.27777730545,,70293.27777730545,0,500
15900,71454.05219729322,,71454.05219729322,0,500
16000,72709.75889700561,,72709.75889700561,0,500
16100,73949.68623706746,,73949.68623706746,0,500
16200,75263.9518884905,,75263.9518884905,0,500
16300,76711.38955201727,,76711.38955201727,0,500
16400,78101.65755942925,,78101.65755942925,0,500
16500,79583.56808789472,,79583.56808789472,0,500
16600,81183.98725216037,,81183.98725216037,0,500
16700,82765.79676005972,,82765.79676005972,0,500
16800,84330.44650861251,,84330.44650861251,0,500
16900,85962.33793552479,,85962.33793552479,0,500
17000,87599.89312680258,,87599.89312680258,0,500
17100,89103.97665840849,,89103.97665840849,0,500
17200,90665.27138059011,,90665.27138059011,0,500
17300,92069.17039504998,,92069.17039504998,0,500
17400,93487.55050328886,,93487.55050328886,0,500
17500,94972.93319623603,,94972.93319623603,0,500
17600,96410.7220545063,,96410.7220545063,0,500
17700,97830.34707174833,,97830.34707174833,0,500
17800,99373.23909975588,,99373.23909975588,0,500
17900,101104.6752276546,,101104.6752276546,0,500
18000,102824.1100632903,,102824.1100632903,0,500
18100,104618.62141819924,,104618.62141819924,0,500
18200,106318.45523878082,,106318.45523878082,0,500
18300,108267.82244458234,,108267.82244458234,0,500
18400,110151.86304883775,,110151.86304883775,0,500
18500,111983.95707612937,,111983.95707612937,0,500
18600,113877.20645836943,,113877.20645836943,0,500
18700,115587.23522384554,,115587.23522384554,0,500
18800,117277.42342603327,,117277.42342603327,0,500
18900,118925.66712574521,,118925.66712574521,0,500
19000,120587.67311016444,,120587.67311016444,0,500
19100,122319.39949738521,,122319.39949738521,0,500
19200,123974.51657471317,,123974.51657471317,0,500
19300,125605.45563182206,,125605.45563182206,0,500
19400,127310.76457969555,,127310.76457969555,0,500
19500,129260.54941856104,,129260.54941856104,0,500
19600,131182.24907140163,,131182.24907140163,0,500
19700,133164.0100446751,,133164.0100446751,0,500
19800,135251.82152977085,,135251.82152977085,0,500
19900,137272.6936724612,,137272.6936724612,0,500
20000,139466.43882609546,,139466.43882609546,0,500
20100,141648.3872232966,,141648.3872232966,0,500
20200,143634.96174886674,,143634.96174886674,0,500
20300,145610.64828049883,,145610.64828049883,0,500
20400,147537.62257062364,,147537.62257062364,0,500
20500,149370.3556644082,,149370.3556644082,0,500
20600,151305.2637056489,,151305.2637056489,0,500
20700,153168.32471827735,,153168.32471827735,0,500
20800,155168.38834084553,,155168.38834084553,0,500
20900,156970.39782941813,,156970.39782941813,0,500
21000,158991.51829804826,,158991.51829804826,0,500
21100,161215.73761950035,,161215.73761950035,0,500
21200,163371.1184570601,,163371.1184570601,0,500
21300,165644.9689069312,,165644.9689069312,0,500
21400,168028.86330893362,,168028.86330893362,0,500
21500,170409.63803467233,,170409.63803467233,0,500
21600,172781.47222827672,,172781.47222827672,0,500
21700,175092.0971897633,,175092.0971897633,0,500
21800,177339.0899885137,,177339.0899885137,0,500
21900,179648.25001746032,,179648.25001746032,0,500
22000,181787.72597650485,,181787.72597650485,0,500
22100,183710.5568387353,,183710.5568387353,0,500
22200,185832.42112588705,,185832.42112588705,0,500
22300,187701.65478942942,,187701.65478942942,0,500
22400,189726.94259782057,,189726.94259782057,0,500
22500,192098.977265812,,192098.977265812,0,500
22600,194421.53455479068,,194421.53455479068,0,500
22700,196832.58818181398,,196832.58818181398,0,500
22800,199298.40872900927,,199298.40872900927,0,500
22900,201903.51205367025,,201903.51205367025,0,500
23000,204619.1724141803,,204619.1724141803,0,500
23100,207357.54383572235,,207357.54383572235,0,500
23200,209993.32820385537,,209993.32820385537,0,500
23300,212520.02274608755,,212520.02274608755,0,500
23400,215011.81202731174,,215011.81202731174,0,500
23500,217348.35804832427,,217348.35804832427,0,500
23600,219629.95326721773,,219629.95326721773,0,500
23700,222075.01335609352,,222075.01335609352,0,500
23800,224316.9942802106,,224316.9942802106,0,500
23900,226501.4196812328,,226501.4196812328,0,500
24000,228906.65281940746,,228906.65281940746,0,500
24100,231227.02124360428,,231227.02124360428,0,500
24200,233651.2311676939,,233651.2311676939,0,500
24300,236359.74994274977,,236359.74994274977,0,500
24400,239115.82081466127,,239115.82081466127,0,500
24500,241869.79868585127,,241869.79868585127,0,500
24600,245009.2881222471,,245009.2881222471,0,500
24700,247915.99065039164,,247915.99065039164,0,500
24800,250899.9279246878,,250899.9279246878,0,500
24900,253530.7421827626,,253530.7421827626,0,500
25000,256361.76213084234,,256361.76213084234,0,500
25100,258970.6707184719,,258970.6707184719,0,500
25200,261620.59944694536,,261620.59944694536,0,500
25300,264102.2159214714,,264102.2159214714,0,500
25400,266572.6427786969,,266572.6427786969,0,500
25500,268986.83670161985,,268986.83670161985,0,500
25600,271344.64176906,,271344.64176906,0,500
25700,274145.7053376771,,274145.7053376771,0,500
25800,276825.94724344683,,276825.94724344683,0,500
25900,279731.7649817315,,279731.7649817315,0,500
26000,282751.53448335757,,282751.53448335757,0,500
26100,285824.8309327497,,285824.8309327497,0,500
26200,288960.1802892841,,288960.1802892841,0,500
26300,292374.730169336,,292374.730169336,0,500
26400,295436.70230164635,,295436.70230164635,0,500
26500,298431.32473582134,,298431.32473582134,0,500
26600,301246.3631110353,,301246.3631110353,0,500
26700,304104.1336216478,,304104.1336216478,0,500
26800,306920.1474263414,,306920.1474263414,0,500
26900,309687.51146648335,,309687.51146648335,0,500
27000,312563.15115950955,,312563.15115950955,0,500
27100,315174.5375039426,,315174.5375039426,0,500
27200,317873.2603857229,,317873.2603857229,0,500
27300,320692.8309823088,,320692.8309823088,0,500
27400,323531.0190744226,,323531.0190744226,0,500
27500,326531.1165822272,,326531.1165822272,0,500
27600,329690.87682950887,,329690.87682950887,0,500
27700,333095.0682372464,,333095.0682372464,0,500
27800,336750.15690703545,,336750.15690703545,0,500
27900,340321.6527831872,,340321.6527831872,0,500
28000,343940.041863335,,343940.041863335,0,500
28100,347100.5991180878,,347100.5991180878,0,500
28200,350338.9730341578,,350338.9730341578,0,500
28300,353284.9577533309,,353284.9577533309,0,500
28400,356152.70014663076,,356152.70014663076,0,500
28500,359020.6009873391,,359020.6009873391,0,500
28600,361798.7315326809,,361798.7315326809,0,500
28700,364849.85755356745,,364849.85755356745,0,500
28800,367779.01763200574,,367779.01763200574,0,500
28900,370608.6375986437,,370608.6375986437,0,500
29000,374051.23047231376,,374051.23047231376,0,500
29100,377379.90022048866,,377379.90022048866,0,500
29200,380908.51120160107,,380908.51120160107,0,500
29300,384422.73833977355,,384422.73833977355,0,500
29400,388291.24941263744,,388291.24941263744,0,500
29500,392147.66981729574,,392147.66981729574,0,500
29600,395729.80124000704,,395729.80124000704,0,500
29700,399280.8729410727,,399280.8729410727,0,500
29800,402759.99850608537,,402759.99850608537,0,500
29900,406047.2400737067,,406047.2400737067,0,500
30000,409017.9966707635,,409017.9966707635,0,500
