step,msd_global,n_round,n_elongated
0,0.0,2500,0
100,25.650388204695947,2500,0
200,31.54802127535159,2477,23
300,31.314802794543816,2461,39
400,33.412528419597045,2435,65
500,39.580613908738634,2421,79
600,41.49259513943859,2400,100
700,47.56233410106516,2385,115
800,46.59657604882228,2370,130
900,55.48966142337344,2329,171
1000,61.99391086968362,2304,196
1100,72.23360824733427,2273,227
1200,85.80055431320442,2234,266
1300,100.33097843552947,2216,284
1400,107.76671434259056,2177,323
1500,116.63530666432844,2157,343
1600,129.81815612548854,2122,378
1700,139.69451086091198,2101,399
1800,152.97577615011738,2086,414
1900,169.99153805045248,2077,423
2000,187.90196306018717,2039,461
2100,208.59615970273592,2013,487
2200,224.4708281691588,2005,495
2300,246.67986420646267,1980,520
2400,272.7604858379497,1969,531
2500,295.45911745923036,1978,522
2600,319.4277891086326,1972,528
2700,342.46701586468936,1966,534
2800,363.4936626773572,1958,542
2900,386.90512889197413,1947,553
3000,411.26012003031855,1934,566
3100,433.54963889703583,1921,579
3200,458.94506930997494,1912,588
3300,479.25413532845295,1912,588
3400,497.1549765681924,1905,595
3500,520.585984515524,1916,584
3600,547.1213821931059,1896,604
3700,561.2786516971869,1878,622
3800,583.7435354676767,1856,644
3900,611.6137368061181,1839,661
4000,645.7425272208776,1840,660
4100,678.3402053357806,1839,661
4200,703.3061341194469,1821,679
4300,734.8056840595577,1804,696
4400,751.4665769380515,1796,704
4500,778.5577120625109,1776,724
4600,808.1713840320577,1768,732
4700,843.7224888991032,1763,737
4800,872.3875611243226,1748,752
4900,916.5245030553423,1734,766
5000,956.0842589469055,1758,742
5100,994.9497600113498,1766,734
5200,1033.8866834793919,1762,738
5300,1094.7776795007717,1749,751
5400,1147.185934646575,1732,768
5500,1208.732921956684,1717,783
5600,1279.8707226819904,1697,803
5700,1347.5785384950796,1685,815
5800,1405.0065064347948,1667,833
5900,1479.4942760895901,1673,827
6000,1530.5701688295073,1680,820
6100,1594.2212235315974,1677,823
6200,1671.9381507817827,1648,852
6300,1736.960722981723,1646,854
6400,1802.2663286601196,1640,860
6500,1864.5607427629918,1636,864
6600,1927.5010439727926,1610,890
6700,1968.2647165013566,1605,895
6800,1996.5749062640355,1600,900
6900,2015.274735321302,1587,913
7000,2034.1082698566072,1597,903
7100,2068.489307491808,1594,906
7200,2093.6263635184473,1590,910
7300,2148.287147871212,1582,918
7400,2202.7085038914265,1590,910
7500,2274.926472139453,1605,895
7600,2355.2847541524516,1617,883
7700,2439.455526530128,1622,878
7800,2521.340104896265,1616,884
7900,2606.24376548185,1614,886
8000,2683.8239632753002,1618,882
8100,2744.6452343336464,1602,898
8200,2820.421562366765,1597,903
8300,2892.9526817591736,1597,903
8400,2972.9125554048514,1571,929
8500,3060.0163130580595,1561,939
8600,3141.8297984177916,1565,935
8700,3226.4734622936276,1555,945
8800,3323.8350992553856,1551,949
8900,3407.2789901397027,1544,956
9000,3512.5251267826507,1516,984
9100,3607.0447181754566,1500,1000
9200,3702.1818678701766,1500,1000
9300,3799.784025631803,1482,1018
9400,3875.5303254363052,1456,1044
9500,3972.892794662673,1431,1069
9600,4054.1517004364505,1406,1094
9700,4130.74737486867,1397,1103
9800,4227.993927082335,1385,1115
9900,4345.718184744657,1383,1117
10000,4490.25882988527,1374,1126
10100,4632.827520680851,1349,1151
10200,4785.215160273981,1331,1169
10300,4918.013768924778,1309,1191
10400,5079.3893039352815,1289,1211
10500,5235.721869260842,1279,1221
10600,5390.687561005686,1253,1247
10700,5550.301755472798,1234,1266
10800,5718.063198777149,1223,1277
10900,5871.744371854269,1205,1295
11000,6053.089363950928,1205,1295
11100,6206.26517389791,1191,1309
11200,6376.165790398096,1179,1321
11300,6528.665944516698,1170,1330
11400,6684.950083771669,1173,1327
11500,6847.639272196205,1169,1331
11600,7016.492036240679,1181,1319
11700,7180.94483599062,1165,1335
11800,7360.797363086632,1151,1349
11900,7568.055698211928,1121,1379
12000,7763.808678938982,1108,1392
12100,7955.017946677476,1072,1428
12200,8197.131942032767,1035,1465
12300,8457.89019270598,1012,1488
12400,8741.483611945883,987,1513
12500,8982.365291751166,974,1526
12600,9244.150753680688,970,1530
12700,9484.75109266167,952,1548
12800,9747.596696266603,956,1544
12900,10001.801739968183,937,1563
13000,10245.826174444894,915,1585
13100,10548.547574977541,899,1601
13200,10860.252961541375,869,1631
13300,11129.361599605685,849,1651
13400,11425.662029893094,834,1666
13500,11678.335364157832,811,1689
13600,11920.97876550248,808,1692
13700,12171.608994203392,796,1704
13800,12440.157036061897,783,1717
13900,12704.94040630396,761,1739
14000,12998.929637482559,735,1765
14100,13310.162721950193,694,1806
14200,13581.730958392254,665,1835
14300,13905.83844961987,639,1861
14400,14270.09984065674,609,1891
14500,14693.543454332124,572,1928
14600,15050.952701331573,545,1955
14700,15433.285816265257,534,1966
14800,15832.175255973,513,1987
14900,16229.954516222888,504,1996
15000,16652.883502592478,504,1996
15100,17075.807481353953,494,2006
15200,17471.398214916764,492,2008
15300,17913.103641987538,487,2013
15400,18329.45926334898,468,2032
15500,18759.906022259936,474,2026
15600,19170.00701493273,459,2041
15700,19585.012721974,445,2055
15800,19935.142223536295,452,2048
15900,20302.22995599419,452,2048
16000,20690.558073926048,469,2031
16100,21163.4338331426,446,2054
16200,21559.93864073658,448,2052
16300,22017.13083349184,453,2047
16400,22468.860170424894,437,2063
16500,22934.069914575284,420,2080
16600,23479.75464613316,410,2090
16700,24022.468082581854,402,2098
16800,24572.769599513333,394,2106
16900,25078.713091886293,403,2097
17000,25598.433265627522,412,2088
17100,26200.869703263597,393,2107
17200,26856.94409197762,359,2141
17300,27386.69175816333,313,2187
17400,27936.508131524293,283,2217
17500,28546.33697548901,254,2246
17600,29171.30311035725,241,2259
17700,29762.063488884185,231,2269
17800,30288.52200696186,223,2277
17900,30919.018754597502,210,2290
18000,31481.300943705344,204,2296
18100,31975.669436003853,204,2296
18200,32554.7468560143,192,2308
18300,33201.60635769848,178,2322
18400,33812.486910070664,175,2325
18500,34434.99177676193,164,2336
18600,35143.057380872844,159,2341
18700,35851.44114958477,154,2346
18800,36537.440081041124,144,2356
18900,37277.848458388566,134,2366
19000,38051.35967405051,127,2373
19100,38826.32908501437,128,2372
19200,39643.8426165625,135,2365
19300,40439.519516892215,142,2358
19400,41252.34121419273,138,2362
19500,42103.43135492855,150,2350
19600,42892.217804702,155,2345
19700,43692.0522371675,156,2344
19800,44490.33137820194,161,2339
19900,45276.58271037622,166,2334
20000,46022.81027468484,148,2352
20100,46813.310947840524,125,2375
20200,47664.17539830239,112,2388
20300,48426.44474625994,107,2393
20400,49295.13700990478,93,2407
20500,50136.041514811666,86,2414
20600,51013.68715794771,81,2419
20700,51883.86846083749,75,2425
20800,52881.93972580605,68,2432
20900,53847.666359725365,66,2434
21000,54726.15344498081,66,2434
21100,55770.0477077942,60,2440
21200,56785.226448223315,60,2440
21300,57851.61930832058,59,2441
21400,58983.55873775604,62,2438
21500,60025.94294194631,59,2441
21600,61068.31483067992,59,2441
21700,62085.7451801934,58,2442
21800,63201.73073301183,62,2438
21900,64281.74047815006,66,2434
22000,65252.04945545037,66,2434
22100,66297.93220128093,68,2432
22200,67372.17149555119,65,2435
22300,68514.72549741837,63,2437
22400,69565.23666652912,62,2438
22500,70647.85741197244,60,2440
22600,71758.79818459132,60,2440
22700,72910.49795927726,60,2440
22800,74135.26119064112,59,2441
22900,75358.51326268497,58,2442
23000,76645.98421885114,57,2443
23100,77877.52936027908,50,2450
23200,79167.0712408438,42,2458
23300,80466.56538972308,43,2457
23400,81903.91534322902,41,2459
23500,83298.04275796028,42,2458
23600,84587.79820836421,43,2457
23700,85959.25056421536,43,2457
23800,87315.20812647245,43,2457
23900,88690.37497693315,44,2456
24000,89972.6320081202,42,2458
24100,91286.94397310524,40,2460
24200,92629.86455864405,38,2462
24300,94045.283235093,38,2462
24400,95526.18030050666,38,2462
24500,96869.83668943339,38,2462
24600,98351.21644594829,39,2461
24700,99813.99765172588,39,2461
24800,101119.45893112989,39,2461
24900,102738.1408606508,39,2461
25000,104321.82888091436,39,2461
25100,105875.59341870363,39,2461
25200,107444.64043568568,39,2461
25300,108993.64377566676,41,2459
25400,110617.67490603948,42,2458
25500,112315.01407394762,45,2455
25600,114051.46361293612,46,2454
25700,115666.96605385015,47,2453
25800,117309.22287557587,47,2453
25900,118857.01160771053,47,2453
26000,120492.81617699223,47,2453
26100,122134.34098416557,47,2453
26200,123792.07924220052,47,2453
26300,125458.84442748509,48,2452
26400,127213.75037181602,48,2452
26500,128953.23054304386,48,2452
26600,130602.46478574582,49,2451
26700,132401.42410123744,50,2450
26800,134160.07824063324,50,2450
26900,135931.71614665678,49,2451
27000,137879.23221620446,49,2451
27100,139730.92634101296,49,2451
27200,141599.4893266513,49,2451
27300,143525.8050416989,49,2451
27400,145287.22045249815,50,2450
27500,147263.1225856939,50,2450
27600,149152.0416867159,50,2450
27700,151124.42519704867,50,2450
27800,153090.6740672861,50,2450
27900,155143.2746094429,50,2450
28000,156987.72218175267,50,2450
28100,158898.94026741837,50,2450
28200,160814.51257092462,50,2450
28300,162781.87988375474,52,2448
28400,164771.12623491796,52,2448
28500,166929.60962294487,52,2448
28600,168951.66331407486,52,2448
28700,170944.66472494244,50,2450
28800,173103.51389174737,50,2450
28900,175154.39347314162,50,2450
29000,177250.3296556956,50,2450
29100,179387.6574731846,50,2450
29200,181601.10760890713,52,2448
29300,183811.6855273747,52,2448
29400,185845.86833505819,53,2447
29500,188045.58022652968,53,2447
29600,190393.95732823786,54,2446
29700,192597.63878979994,55,2445
29800,194755.88025300624,57,2443
29900,197134.27368330592,59,2441
30000,199336.16775547524,59,2441
30100,201445.53258453775,57,2443
30200,203632.04212205534,58,2442
30300,205968.82452288328,61,2439
30400,208220.73070469112,60,2440
30500,210494.70383681526,61,2439
30600,212997.97733359793,61,2439
30700,215264.5152836997,61,2439
30800,217638.1468327095,60,2440
30900,219998.64600081035,58,2442
31000,222401.38523463963,56,2444
31100,224729.16402010474,54,2446
31200,227253.1067285856,56,2444
31300,229716.3226356038,52,2448
31400,232232.62629807668,51,2449
31500,234549.69723858117,50,2450
31600,237074.44710683098,50,2450
31700,239457.01188140758,50,2450
31800,241904.37290408363,50,2450
