seed,nematic,polar,nematic_2,polar_2,fraction_elongated,nematic_m2,polar_m2,nematic_2_m2,polar_2_m2,fraction_elongated_m2,nematic_m4,polar_m4,nematic_2_m4,polar_2_m4,fraction_elongated_m4
1099062448631258,0.7182956533290948,0.8931875986273409,0.7094086887006658,0.8821427664004351,0.9876399999999996,0.5162760203658704,0.7978788513655998,0.5035716377323776,0.7782681738419569,0.9754443279999999,0.2672099445985691,0.6369117735776321,0.254198662466536,0.6059852752813649,0.9515366436719915
853827592514924,0.8092131138155694,0.761680471346034,0.6517668955055725,0.6135166976376809,0.8054559999999998,0.6549428546368273,0.58041603145457,0.42489192580536717,0.37662691082725985,0.6488217792000001,0.42925642641870043,0.33748406564446987,0.1806876405464335,0.14218483153474262,0.42113165157801014
1052030010736714,0.9533816287984435,0.18498595326935552,0.8418854774868969,0.16335221612442044,0.8830520000000002,0.9089412016304805,0.03422152921345487,0.7087746955146241,0.02668529346299968,0.7797808616000007,0.8261910882178136,0.0011713474713754013,0.5023715981818271,0.0007122474846869142,0.6080582760253485
993068073743470,0.9433144863773459,0.5821852654154289,0.7204884942115428,0.4446637872477243,0.7637840000000006,0.8898461620641713,0.3389400985299265,0.5191059487267958,0.1977261243588737,0.5833660031999998,0.791840237589792,0.11488095357687962,0.26947572204559966,0.03909581066697658,0.34031590428859415
375074238073900,0.7921246657842511,0.8288631623536905,0.6616697753062439,0.6930249617492015,0.836044,0.6288465641422434,0.6873391455037037,0.43820805800273893,0.48080525155542486,0.6992687336000002,0.39882738278083096,0.4732940432104612,0.19272238352814386,0.2321864618427761,0.4898249426572848
416178520884477,0.7429876434462108,0.8886067794351322,0.7121637317456282,0.8519820839117713,0.9588480000000003,0.5526450682936122,0.7896564350314533,0.507463951312087,0.7259151024165802,0.9195242672,0.30675225002721535,0.6236659417220829,0.2580869103214687,0.5270729758719602,0.8460178435038523
874051135843279,0.6874035145820812,0.029488777322891836,0.5629537924900005,0.023984282766098746,0.8189999999999994,0.4726946303431246,0.0011183172904673335,0.3170959352039962,0.000730585082503902,0.6709685776,0.22376716856346446,2.6054800418958193e-06,0.10077687490865948,1.0801788680753364e-06,0.4507520396520858
12944511869278,0.7634578891622915,0.790596128835233,0.6232705656570884,0.6456056935607206,0.8159000000000001,0.5831553460887204,0.6256581098540491,0.38970494164089947,0.4185422350099434,0.6667329799999999,0.3407418293258907,0.3929694444871874,0.15373980508111873,0.17793213491614296,0.4472175964130123
542029227742456,0.8719380690613353,0.5339587253566495,0.8375377017511706,0.5128840045757607,0.9605159999999993,0.7605785674799567,0.2851400842443996,0.7017959875314159,0.26308527389247977,0.9225948536000006,0.5793890209122996,0.08133669366022415,0.4934201238350231,0.06925052310940666,0.8511954920932849
1011744331896734,0.9417571497454447,0.6328581944645938,0.9366788649027447,0.6294454549176404,0.9946079999999994,0.8869114189985469,0.4005115760511531,0.8773719656844762,0.3962033796076744,0.9892455808000007,0.7866291883191247,0.16041285458025822,0.7697979357604905,0.15697996526338578,0.9786088231209366
211701226972609,0.8762539652464781,0.070568367661671,0.7796620633916634,0.06303009821544613,0.888552,0.7684851638845024,0.005094376693268626,0.6114141083985873,0.004119716353857418,0.7913532,0.5925805832759506,2.8439730152392916e-05,0.38225924724295823,1.963260268418711e-05,0.6319599665524781
292918525777755,0.9174799975895432,0.9519764125939929,0.9163753496697211,0.9508302322708144,0.9987960000000007,0.8417876425752948,0.906262037606047,0.8397618316630703,0.9040810703379272,0.9975934503999991,0.7086672050792471,0.8213215597169559,0.7052604027534851,0.8173732071313856,0.9951926954088285
731147908347497,0.9034154910115013,0.8930265828387725,0.9011396716212716,0.890775494051166,0.9974799999999996,0.8161917174747119,0.7975043220527348,0.8120863521696178,0.7934878187110839,0.9949666143999996,0.6662743390398596,0.6360381329023901,0.6595939412653206,0.629644593914864,0.989959613420465
985549376192247,0.48079376804217994,0.6891282402682732,0.37277844393911225,0.5329309512556415,0.772432,0.23441220296633056,0.47779572141620336,0.14243367337171928,0.2871468108974024,0.5981364400000001,0.05793830821446968,0.23340437307548495,0.02237394720607978,0.08595001792526155,0.36137857551824526
873456432950595,0.7034386144701524,0.5817814411824414,0.5564861724866976,0.4603111690343271,0.791572,0.49586029263975034,0.33871982918817395,0.31006619429436594,0.21192902860094326,0.6268206808000001,0.24793611542838684,0.11506919241570528,0.09662486214564915,0.04494970001573369,0.3934857688449043
422219896800918,0.6343273187274623,0.33123598788481756,0.3979409526922275,0.20192595510408942,0.626128,0.40410472174991097,0.12099311626433541,0.1608908840108402,0.042889962557585176,0.3947988336000001,0.16619748339916904,0.020813822235254888,0.02761992894223575,0.002208920811428837,0.15992831814749434
