seed,nematic,polar,nematic_2,polar_2
1099062448631258,0.07452539583771549,0.08719718601359193,0.002571792975096748,0.0030213805965146096
853827592514924,0.1729334638298056,0.3122637268231302,0.08201593388792487,0.14785326078154698
1052030010736714,0.13570720341247924,0.07293627929685033,0.004351954481039104,0.0023222087611208097
993068073743470,0.05364290760184073,0.08472410094694628,0.0017165293875617555,0.0026852711789360165
375074238073900,0.13068611536201366,0.07718953578438999,0.004551380791872939,0.0026782367558128525
416178520884477,0.12750340749669553,0.27363312516675725,0.04965878488496924,0.10458825508406289
874051135843279,0.08624499735443816,0.09516312714016066,0.0025018335994664138,0.0027668797967899715
12944511869278,0.06733889364774141,0.3370627329703802,0.027635251226456648,0.13695012230507433
542029227742456,0.1084213427530872,0.1646427777410177,0.02685508975330322,0.043755108344784556
1011744331896734,0.11111370003850686,0.23480416398934503,0.03214730937347046,0.06944207425237046
211701226972609,0.1021050167921978,0.07435134173634948,0.003664582591232592,0.0026776124813373088
292918525777755,0.10037722004294874,0.1619107110424086,0.027626356223501593,0.044489479943981704
731147908347497,0.091610752570747,0.08741435842445393,0.002739302156946254,0.00260458418189322
985549376192247,0.11794340301137078,0.07512014061760468,0.0041450340161892614,0.0026479185359082396
873456432950595,0.05668096797213632,0.0730747157874151,0.001921558851999261,0.002470496146981108
422219896800918,0.11193422965858559,0.07198105047828107,0.004004732879299381,0.002574359620070759
900740014674953,0.0788708201574531,0.08214396211431423,0.002729538376065215,0.0028460851238826597
1020578668480920,0.09940233053709645,0.08516482956535731,0.0036019693301257262,0.0030411685804578362
343569160877337,0.11514857726644195,0.08799949225440416,0.0030524601616113397,0.0023321421226935655
78804909138230,0.09335427247808153,0.0743790472858743,0.0033582153089765053,0.0026803380128808734
333614425743970,0.07940873481398511,0.08669176030198988,0.0024293234954839427,0.0026455804573311337
974443487743328,0.15916565782385725,0.3324752835490575,0.061888308490466025,0.13097378777229074
703985244396274,0.0779660481876293,0.09239671167305426,0.002756337151419897,0.0032617455050574624
1122578106359740,0.08319220635759561,0.08465519986490445,0.002690993886046217,0.002741330589922192
492938554100859,0.14029618265220903,0.078923691922935,0.005170428261533687,0.002908821247320279
170902461924754,0.20418210169248213,0.09190591576496827,0.005940060083072585,0.0026684390096175905
260045648084392,0.05690039929377844,0.08480127507266946,0.001767598821123532,0.0026501102294923975
450419983107763,0.07047526268228942,0.16380818809573885,0.019209077524349874,0.04308581912159337
543308666121182,0.1957548951081274,0.08250954271649324,0.006419202364327122,0.0027200127527486767
593849570694833,0.07252725862369043,0.08482330217421744,0.002433040800789637,0.0028448569018764015
582382717235568,0.15624808374750976,0.07904380608149547,0.005267937777937529,0.0026563246795736004
1123570616129223,0.12164853670671878,0.11759593402781479,0.027960762526491666,0.02734334268069997
680622798933824,0.2574836349593878,0.09108403520495482,0.007225166256367916,0.0025621491992036008
201764007966294,0.10275396409815907,0.13177410054932676,0.016430936022955752,0.020598720635550637
453356923466257,0.10173968761220334,0.1229000923742998,0.02953809996609598,0.03374982291781416
346214149398000,0.17628047929389348,0.18329151954152728,0.06913882186942996,0.07387353575524204
353918643079908,0.09447410985471777,0.1677818333872835,0.02827053573080695,0.048288701380140645
971536625474344,0.11283330094862072,0.0799946774479558,0.0035765506780503476,0.0025393393324692143
799035771825238,0.15720079927938915,0.07637058844735858,0.005848027382565064,0.00283962686172035
1114806189928891,0.14810150055165308,0.08576658367987859,0.004684170916155324,0.0027191604077248235
216465895742590,0.09592669348399116,0.1412751511517684,0.024648599691640526,0.037340237600293834
926435018171726,0.10677324487927338,0.08198509633212284,0.003597583496222562,0.0027815974167487894
744517311885370,0.08375689497774498,0.08229295165060724,0.002761994462609771,0.002688825364347915
812580382463326,0.08618733186892616,0.16283158593731348,0.019464820257390388,0.03680483660418609
521742092743191,0.09547401047414374,0.07767374952140142,0.0030722745889456148,0.0024968740968719025
1008612444973162,0.19567622337946033,0.08699399358784814,0.007143797940343507,0.0031914863047212993
121838283310165,0.07973274554398138,0.11387238174458521,0.03230158268412527,0.043287545394904266
431006493426170,0.09755609557786496,0.2704693489617913,0.03322505309330271,0.08950559973185833
765322069857382,0.12527945947734004,0.21144522645176544,0.03776762124045469,0.06344246831893964
725201757884584,0.14714232842639505,0.3027327620000638,0.06214594150722464,0.13048086550351215
184656659025018,0.1196041835617613,0.18174596769864862,0.042732900053367995,0.06499290218066593
1034686135547599,0.06879635545334739,0.07091749298614065,0.0027777032120607113,0.0028648214641946645
380972098894405,0.106990239837565,0.17108519309239623,0.027846106904891046,0.044685814671039006
742183958399040,0.08314595164270788,0.12713169894152615,0.02335816316933557,0.036874603962625756
37852570490343,0.09956746131280138,0.08286681390412319,0.0033374867887468974,0.002754068475842501
734109262104827,0.07450094821954678,0.24958079634860317,0.02504690852243809,0.08339322592284455
401686787590537,0.08160508167964725,0.08529091564660776,0.0025278389160440454,0.0026130270037374986
350020380685320,0.17212810441623813,0.07600915081755412,0.00559618577008707,0.0024662575219088294
484612500106051,0.1420693868769045,0.08602552332120904,0.004161117428165484,0.0025210092614146853
604884003999171,0.09240746458645245,0.1547452196502714,0.021461983818975655,0.03693219176975948
501697692195937,0.12973337005494232,0.1517598393817657,0.03978728674832258,0.04496718254970325
851083349436041,0.15766865719629072,0.07894202782448093,0.005468655309580505,0.002731355118553934
796940938751527,0.05960227515811728,0.07412521424696679,0.0023564645302372,0.0029554775805930174
7713914261614,0.10648362828575991,0.0833580856142397,0.0037356079922480833,0.0028834461586678996
