step,msd_global,n_round,n_elongated
0,0.0,2500,0
100,24.32480836954682,2500,0
200,26.73406010240865,2464,36
300,28.720021787436977,2442,58
400,31.38043125098063,2407,93
500,37.40748848090796,2361,139
600,47.523692038570935,2308,192
700,59.630513573478765,2254,246
800,68.97565024628241,2191,309
900,79.66572090643255,2127,373
1000,98.41357298960614,2081,419
1100,113.71821174612288,2037,463
1200,130.9532084194859,1995,505
1300,150.42148233711697,1971,529
1400,167.33599821283832,1944,556
1500,192.4394781390657,1918,582
1600,215.67431468598363,1888,612
1700,236.4652453908977,1861,639
1800,257.3407090495783,1830,670
1900,280.6853058560164,1828,672
2000,300.86151928231527,1814,686
2100,316.8312290065932,1805,695
2200,346.107754435177,1791,709
2300,379.99452850324997,1776,724
2400,415.19748971181826,1769,731
2500,451.05006000659625,1738,762
2600,476.43472150651377,1708,792
2700,507.5408897754174,1685,815
2800,545.250048915509,1676,824
2900,583.9712923434706,1661,839
3000,617.0085962372744,1641,859
3100,661.6767757932319,1643,857
3200,711.1890125123236,1654,846
3300,751.5245716692724,1648,852
3400,796.3238027554021,1642,858
3500,842.6140079797558,1641,859
3600,896.5424592871569,1619,881
3700,944.112611772193,1616,884
3800,986.9440089955755,1622,878
3900,1043.1372315784993,1613,887
4000,1080.0801748526278,1604,896
4100,1114.6379888795734,1596,904
4200,1144.666114997055,1559,941
4300,1167.4707649161276,1542,958
4400,1199.9219146770522,1527,973
4500,1231.8560644834774,1504,996
4600,1278.2038715196188,1487,1013
4700,1316.7107257326222,1478,1022
4800,1351.1906106505592,1445,1055
4900,1393.9644542194726,1418,1082
5000,1427.993129931609,1414,1086
5100,1448.3571789817265,1406,1094
5200,1475.9645114774682,1382,1118
5300,1521.2471507785078,1365,1135
5400,1562.3858777127593,1335,1165
5500,1623.8341457243243,1321,1179
5600,1686.4973129992547,1315,1185
5700,1749.2206839405972,1309,1191
5800,1803.7450671883225,1320,1180
5900,1865.164218989583,1307,1193
6000,1932.9264643213116,1306,1194
6100,1996.3549841627207,1323,1177
6200,2065.7858289816636,1337,1163
6300,2119.758904010131,1329,1171
6400,2194.198292394588,1314,1186
6500,2269.074125276074,1297,1203
6600,2346.605111600623,1318,1182
6700,2402.2052246989915,1336,1164
6800,2462.7404235686977,1344,1156
6900,2536.59136466769,1364,1136
7000,2619.019692760613,1395,1105
7100,2715.8632649645874,1388,1112
7200,2816.5058069238594,1395,1105
7300,2901.796590829232,1409,1091
7400,2991.536178586754,1396,1104
7500,3086.0478897855414,1363,1137
7600,3165.5692559835584,1358,1142
7700,3233.6363533057197,1318,1182
7800,3289.3999557260654,1303,1197
7900,3345.712741784489,1277,1223
8000,3434.306230724486,1241,1259
8100,3503.0751782804923,1222,1278
8200,3583.0428725114407,1192,1308
8300,3645.6034577695555,1167,1333
8400,3724.22144035422,1137,1363
8500,3806.6602118601695,1100,1400
8600,3888.0420228960393,1073,1427
8700,3977.3977903663845,1038,1462
8800,4062.3704137539285,1018,1482
8900,4188.420176082003,987,1513
9000,4302.666546221606,967,1533
9100,4375.146443646206,934,1566
9200,4458.5139239108485,917,1583
9300,4542.40506617721,899,1601
9400,4601.2441907367465,895,1605
9500,4669.6425224641025,891,1609
9600,4753.495831076248,881,1619
9700,4826.8849618047925,875,1625
9800,4881.314938453391,872,1628
9900,4957.325342036253,854,1646
10000,5009.789039894172,818,1682
10100,5070.274014934191,792,1708
10200,5142.12047480482,767,1733
10300,5229.7907528756,747,1753
10400,5358.513755085005,711,1789
10500,5466.2056551390115,693,1807
10600,5619.405268026806,673,1827
10700,5781.795603778643,647,1853
10800,5984.277809658085,619,1881
10900,6202.085071816828,586,1914
11000,6423.165936167095,563,1937
11100,6642.775615465227,545,1955
11200,6878.343323775761,546,1954
11300,7112.533219440366,537,1963
11400,7356.072976711941,515,1985
11500,7570.202211025404,513,1987
11600,7767.268839233306,496,2004
11700,7987.674324313349,485,2015
11800,8207.71315607427,477,2023
11900,8408.181709831671,472,2028
12000,8605.125481016867,460,2040
12100,8817.32740579309,463,2037
12200,9023.635393978817,469,2031
12300,9242.201031580562,457,2043
12400,9518.687460912755,442,2058
12500,9824.744785345367,433,2067
12600,10103.282040018128,416,2084
12700,10472.083701018855,412,2088
12800,10833.912846079615,400,2100
12900,11198.388750113785,385,2115
