seed,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
1099062448631258,1.8124634285714285,0.3724885714285715,0.45734857142857155,0.17016285714285714
853827592514924,1.7733294285714283,0.3582085714285714,0.48224857142857147,0.1595428571428571
1052030010736714,1.8207257142857145,0.3778057142857143,0.45278000000000007,0.16941428571428563
993068073743470,1.7770540000000006,0.35993142857142846,0.47920000000000007,0.16086857142857142
375074238073900,1.8038068571428572,0.36543714285714285,0.4572885714285715,0.17727428571428577
416178520884477,1.9942842857142848,0.4652857142857144,0.3615285714285714,0.17318571428571433
874051135843279,1.858014857142857,0.39041428571428566,0.4302171428571428,0.17936857142857146
12944511869278,1.7123622857142857,0.3196200000000001,0.5057371428571429,0.17464285714285716
542029227742456,1.8556822857142863,0.39008285714285723,0.43068857142857137,0.17922857142857143
1011744331896734,1.843680285714286,0.3900057142857142,0.4398828571428572,0.17011142857142852
211701226972609,1.7779077142857145,0.35835714285714304,0.47796571428571416,0.16367714285714285
292918525777755,1.7743588571428577,0.3603,0.4825885714285716,0.1571114285714285
731147908347497,1.9584525714285714,0.44965714285714276,0.3824228571428571,0.16792000000000004
985549376192247,1.7685628571428573,0.35311428571428566,0.48166857142857133,0.1652171428571429
873456432950595,1.985120857142858,0.47363142857142854,0.3634628571428572,0.1629057142857143
422219896800918,1.7564817142857148,0.34303142857142865,0.4858200000000001,0.17114857142857143
900740014674953,1.7542942857142858,0.34143428571428575,0.48322285714285707,0.1753428571428572
1020578668480920,1.9482491428571425,0.44458857142857144,0.3858285714285715,0.16958285714285712
343569160877337,1.8508702857142862,0.3933028571428571,0.4351057142857142,0.17159142857142848
78804909138230,1.7988342857142863,0.3667028571428572,0.46119714285714264,0.17209999999999998
333614425743970,1.8182145714285716,0.3763714285714285,0.4566485714285713,0.16697999999999996
974443487743328,1.715305428571428,0.32931428571428567,0.5170085714285715,0.15367714285714285
703985244396274,1.6689522857142864,0.30452571428571423,0.5369400000000002,0.15853428571428574
1122578106359740,1.7131785714285719,0.3201714285714285,0.5096028571428572,0.17022571428571429
492938554100859,1.8095294285714278,0.3664828571428571,0.4499971428571428,0.18352
170902461924754,1.8936237142857149,0.4169771428571427,0.4176314285714285,0.16539142857142863
260045648084392,1.6665077142857145,0.2990457142857142,0.5351885714285712,0.16576571428571427
450419983107763,1.9207354285714273,0.43001999999999996,0.3949628571428572,0.17501714285714282
543308666121182,1.9155440000000004,0.43268857142857137,0.40731142857142855,0.16
593849570694833,1.7616051428571426,0.3504714285714287,0.48951142857142826,0.16001714285714283
582382717235568,1.7822808571428568,0.3613828571428571,0.47391714285714287,0.16469999999999999
1123570616129223,1.9797005714285714,0.4528142857142858,0.36752285714285715,0.17966285714285718
680622798933824,1.8158817142857147,0.38099142857142876,0.45688571428571434,0.16212285714285718
201764007966294,1.8743519999999998,0.40543428571428564,0.42003428571428564,0.17453142857142853
453356923466257,1.846371142857142,0.39677999999999997,0.4444457142857143,0.15877428571428573
346214149398000,1.760721714285714,0.3478828571428572,0.4890885714285714,0.16302857142857138
353918643079908,1.8111862857142862,0.3754857142857143,0.45700571428571424,0.16750857142857145
971536625474344,1.85208,0.3954028571428572,0.43730571428571435,0.1672914285714285
799035771825238,1.989302000000001,0.4676085714285715,0.36241142857142855,0.16997999999999994
1114806189928891,1.9766591428571434,0.45621714285714265,0.3661085714285714,0.17767428571428565
216465895742590,1.7951840000000006,0.37003428571428576,0.4686114285714286,0.16135428571428578
926435018171726,1.7984954285714287,0.3677714285714287,0.4638314285714287,0.16839714285714283
744517311885370,1.7997105714285715,0.3686485714285714,0.4623485714285715,0.16900285714285715
812580382463326,1.8421325714285717,0.3810257142857143,0.44232,0.1766542857142857
521742092743191,1.9938702857142858,0.4697971428571428,0.36413142857142855,0.16607142857142865
1008612444973162,1.786500857142857,0.36242857142857127,0.47326571428571435,0.1643057142857142
121838283310165,1.7501262857142859,0.3486742857142857,0.49979142857142855,0.15153428571428568
431006493426170,1.7990122857142858,0.3740228571428571,0.4724485714285716,0.15352857142857146
765322069857382,1.8032351428571431,0.37073999999999996,0.46478571428571425,0.16447428571428577
725201757884584,1.801595714285714,0.3768628571428571,0.4678657142857143,0.15527142857142853
184656659025018,1.8797242857142857,0.40789999999999993,0.42155428571428555,0.1705457142857143
1034686135547599,1.6816222857142862,0.30734000000000017,0.5306057142857142,0.16205428571428565
380972098894405,1.8190405714285711,0.3829142857142857,0.4554828571428572,0.16160285714285716
742183958399040,1.7661085714285716,0.347,0.47798857142857126,0.17501142857142857
37852570490343,1.8299065714285714,0.3886285714285715,0.45074571428571436,0.1606257142857143
734109262104827,1.9543422857142865,0.4533371428571427,0.38614571428571437,0.16051714285714289
401686787590537,1.7307080000000001,0.3337171428571429,0.5026971428571427,0.1635857142857143
350020380685320,1.7478042857142853,0.3409371428571428,0.4966142857142858,0.16244857142857141
484612500106051,1.6962951428571424,0.3176057142857143,0.5170971428571428,0.16529714285714286
604884003999171,2.0287868571428573,0.4931142857142856,0.34392285714285714,0.1629628571428572
501697692195937,1.7988688571428568,0.36777428571428566,0.4619342857142857,0.1702914285714286
851083349436041,1.753862571428572,0.3433314285714285,0.4878200000000001,0.16884857142857138
796940938751527,1.8125171428571432,0.37410857142857146,0.45872571428571424,0.16716571428571433
7713914261614,1.7780011428571432,0.35465999999999986,0.4788542857142858,0.1664857142857143
