step,msd_global,msd_round,msd_elongated,n_round,n_elongated
0,0.0,0.0,,500,0
100,0.022853682751738907,0.022853682751738907,,500,0
200,425.37561249288063,,425.37561249288063,0,500
300,1257.7347173132018,,1257.7347173132018,0,500
400,1811.8187939415898,,1811.8187939415898,0,500
500,2312.223098494755,,2312.223098494755,0,500
600,2805.4033464905406,,2805.4033464905406,0,500
700,3293.115180629061,,3293.115180629061,0,500
800,3671.614299176091,,3671.614299176091,0,500
900,3944.0892706164364,,3944.0892706164364,0,500
1000,4537.733927620708,,4537.733927620708,0,500
1100,5274.441829387152,,5274.441829387152,0,500
1200,5794.619423653534,,5794.619423653534,0,500
1300,6276.07364535084,,6276.07364535084,0,500
1400,6723.873051318283,,6723.873051318283,0,500
1500,7304.10889370063,,7304.10889370063,0,500
1600,7830.3737223707085,,7830.3737223707085,0,500
1700,8407.551012726464,,8407.551012726464,0,500
1800,9026.06050001295,,9026.06050001295,0,500
1900,9672.274118994796,,9672.274118994796,0,500
2000,10216.973451879036,,10216.973451879036,0,500
2100,10752.42733651324,,10752.42733651324,0,500
2200,11302.90623119221,,11302.90623119221,0,500
2300,11892.398360478413,,11892.398360478413,0,500
2400,12459.9317285448,,12459.9317285448,0,500
2500,13138.908346118778,,13138.908346118778,0,500
2600,13726.084672912273,,13726.084672912273,0,500
2700,14402.367476519888,,14402.367476519888,0,500
2800,15070.387680205133,,15070.387680205133,0,500
2900,15727.974316684047,,15727.974316684047,0,500
3000,16473.56123238759,,16473.56123238759,0,500
3100,17098.708072087273,,17098.708072087273,0,500
3200,17775.22986758473,,17775.22986758473,0,500
3300,18191.597438232213,,18191.597438232213,0,500
3400,18742.833240768203,,18742.833240768203,0,500
3500,19478.027520353222,,19478.027520353222,0,500
3600,20122.200916377533,,20122.200916377533,0,500
3700,20621.555883580953,,20621.555883580953,0,500
3800,21438.129964143598,,21438.129964143598,0,500
3900,22185.925622432173,,22185.925622432173,0,500
4000,22423.357078702116,,22423.357078702116,0,500
4100,22789.479405674956,,22789.479405674956,0,500
4200,23656.986903838504,,23656.986903838504,0,500
4300,24452.59271740403,,24452.59271740403,0,500
4400,25096.624831871126,,25096.624831871126,0,500
4500,25840.636447500943,,25840.636447500943,0,500
4600,26200.075221573905,,26200.075221573905,0,500
4700,26856.277976597266,,26856.277976597266,0,500
4800,27705.91636496158,,27705.91636496158,0,500
4900,28175.647716517506,,28175.647716517506,0,500
5000,28796.424923589846,,28796.424923589846,0,500
5100,29256.235404987856,,29256.235404987856,0,500
5200,29897.755975454675,,29897.755975454675,0,500
5300,30944.759450199483,,30944.759450199483,0,500
5400,31673.301536837665,,31673.301536837665,0,500
5500,32421.199895125777,,32421.199895125777,0,500
5600,33197.46151121565,,33197.46151121565,0,500
5700,33782.180500487775,,33782.180500487775,0,500
5800,34647.13148742807,,34647.13148742807,0,500
5900,35648.342110007485,,35648.342110007485,0,500
6000,36557.45856043409,,36557.45856043409,0,500
6100,37274.27721659902,,37274.27721659902,0,500
6200,38269.90472958334,,38269.90472958334,0,500
6300,39282.90101811562,,39282.90101811562,0,500
6400,40553.75804405324,,40553.75804405324,0,500
6500,40827.20749476462,,40827.20749476462,0,500
6600,41353.95617797041,,41353.95617797041,0,500
6700,42242.75297093223,,42242.75297093223,0,500
6800,42682.5429088389,,42682.5429088389,0,500
6900,43057.02063935644,,43057.02063935644,0,500
7000,42900.540444827624,,42900.540444827624,0,500
7100,43399.046671467884,,43399.046671467884,0,500
7200,43873.809891618665,,43873.809891618665,0,500
7300,44815.256732421396,,44815.256732421396,0,500
7400,44892.669126712666,,44892.669126712666,0,500
7500,45743.3362248292,,45743.3362248292,0,500
7600,46467.76799810533,,46467.76799810533,0,500
7700,46932.3536887921,,46932.3536887921,0,500
7800,47593.838991205186,,47593.838991205186,0,500
7900,47945.03536125286,,47945.03536125286,0,500
8000,48519.45086126638,,48519.45086126638,0,500
8100,49238.298441692816,,49238.298441692816,0,500
8200,49666.231780606715,,49666.231780606715,0,500
8300,50667.20393950672,,50667.20393950672,0,500
8400,51147.298706811474,,51147.298706811474,0,500
8500,50917.76422341422,,50917.76422341422,0,500
8600,51763.548806813276,,51763.548806813276,0,500
8700,52485.66461385846,,52485.66461385846,0,500
8800,52792.829043117556,,52792.829043117556,0,500
8900,53778.40727226126,,53778.40727226126,0,500
9000,54404.50875761758,,54404.50875761758,0,500
9100,55552.8495430166,,55552.8495430166,0,500
9200,56471.82757187424,,56471.82757187424,0,500
9300,57104.790408693436,,57104.790408693436,0,500
9400,58169.66657195528,,58169.66657195528,0,500
9500,58734.83638996375,,58734.83638996375,0,500
9600,59505.36705133952,,59505.36705133952,0,500
9700,60210.01466962822,,60210.01466962822,0,500
9800,61158.52458136642,,61158.52458136642,0,500
9900,62216.3115383191,,62216.3115383191,0,500
10000,63572.981558093175,,63572.981558093175,0,500
10100,64995.82557127495,,64995.82557127495,0,500
10200,65709.69461837372,,65709.69461837372,0,500
10300,66337.89337474374,,66337.89337474374,0,500
10400,66725.37148898383,,66725.37148898383,0,500
10500,68044.23506245337,,68044.23506245337,0,500
10600,69493.93909212312,,69493.93909212312,0,500
10700,70868.82736601894,,70868.82736601894,0,500
10800,71896.83636344878,,71896.83636344878,0,500
10900,73308.27174152987,,73308.27174152987,0,500
11000,74626.65142409498,,74626.65142409498,0,500
11100,75408.95705445892,,75408.95705445892,0,500
11200,76918.70511522281,,76918.70511522281,0,500
11300,78517.89507354048,,78517.89507354048,0,500
11400,80271.52963267821,,80271.52963267821,0,500
11500,80886.85172856784,,80886.85172856784,0,500
11600,81782.91863034996,,81782.91863034996,0,500
11700,83153.46465952937,,83153.46465952937,0,500
11800,84434.77499341074,,84434.77499341074,0,500
11900,85070.2207024154,,85070.2207024154,0,500
12000,85647.06166890555,,85647.06166890555,0,500
12100,86137.50855025211,,86137.50855025211,0,500
12200,86787.18788488445,,86787.18788488445,0,500
12300,88263.40704065397,,88263.40704065397,0,500
12400,89715.52349593345,,89715.52349593345,0,500
12500,91154.3818001116,,91154.3818001116,0,500
12600,92012.99618004242,,92012.99618004242,0,500
12700,93694.30187135426,,93694.30187135426,0,500
12800,95030.66506295934,,95030.66506295934,0,500
12900,96051.67195589095,,96051.67195589095,0,500
13000,97473.4604070115,,97473.4604070115,0,500
13100,98946.03461843292,,98946.03461843292,0,500
13200,100135.28595817985,,100135.28595817985,0,500
13300,101181.4484451606,,101181.4484451606,0,500
13400,102496.74809562768,,102496.74809562768,0,500
13500,103619.5155545106,,103619.5155545106,0,500
13600,104935.8403886577,,104935.8403886577,0,500
13700,106302.03277257057,,106302.03277257057,0,500
13800,107354.34690421721,,107354.34690421721,0,500
13900,108016.20709519551,,108016.20709519551,0,500
14000,109363.58823131412,,109363.58823131412,0,500
14100,110396.6093935023,,110396.6093935023,0,500
14200,111265.4972891091,,111265.4972891091,0,500
14300,112319.64992401349,,112319.64992401349,0,500
14400,113022.91850378667,,113022.91850378667,0,500
14500,114014.02936549312,,114014.02936549312,0,500
14600,114176.46370773666,,114176.46370773666,0,500
14700,114192.59424704549,,114192.59424704549,0,500
14800,114992.63316606241,,114992.63316606241,0,500
14900,115722.21594033563,,115722.21594033563,0,500
15000,116940.42614129728,,116940.42614129728,0,500
15100,118636.82504782418,,118636.82504782418,0,500
15200,119658.42638878706,,119658.42638878706,0,500
15300,120661.94473913375,,120661.94473913375,0,500
15400,121647.77539947942,,121647.77539947942,0,500
15500,123190.87501665247,,123190.87501665247,0,500
15600,124060.73549863537,,124060.73549863537,0,500
15700,125006.91936035508,,125006.91936035508,0,500
15800,125239.88820400604,,125239.88820400604,0,500
15900,125154.57483834619,,125154.57483834619,0,500
16000,126407.17363111035,,126407.17363111035,0,500
16100,127253.71090916578,,127253.71090916578,0,500
16200,127562.82304454737,,127562.82304454737,0,500
16300,129023.77444037813,,129023.77444037813,0,500
16400,130306.5922180881,,130306.5922180881,0,500
16500,130282.6689900271,,130282.6689900271,0,500
16600,130325.8368114173,,130325.8368114173,0,500
16700,130398.1552648739,,130398.1552648739,0,500
16800,132240.12248119383,,132240.12248119383,0,500
16900,133105.1626639648,,133105.1626639648,0,500
17000,133624.5281422214,,133624.5281422214,0,500
17100,135450.88619998575,,135450.88619998575,0,500
17200,135560.92668359008,,135560.92668359008,0,500
17300,136265.4766616822,,136265.4766616822,0,500
17400,136849.9243441749,,136849.9243441749,0,500
17500,138075.93086912352,,138075.93086912352,0,500
17600,139242.0984548412,,139242.0984548412,0,500
17700,140669.07872366183,,140669.07872366183,0,500
17800,141318.99412045418,,141318.99412045418,0,500
17900,142618.11244504113,,142618.11244504113,0,500
18000,143369.10243454206,,143369.10243454206,0,500
18100,143647.66757471598,,143647.66757471598,0,500
18200,144001.5812263982,,144001.5812263982,0,500
18300,143643.6488586351,,143643.6488586351,0,500
18400,144196.9985522327,,144196.9985522327,0,500
18500,145210.6748033995,,145210.6748033995,0,500
18600,146387.3010026991,,146387.3010026991,0,500
18700,146544.1165143981,,146544.1165143981,0,500
18800,147915.18330672538,,147915.18330672538,0,500
18900,149317.02193048474,,149317.02193048474,0,500
19000,151379.46069656167,,151379.46069656167,0,500
19100,152275.3149622545,,152275.3149622545,0,500
19200,154043.36338588057,,154043.36338588057,0,500
19300,154975.65004282023,,154975.65004282023,0,500
19400,156193.44871399621,,156193.44871399621,0,500
19500,157788.4987419267,,157788.4987419267,0,500
19600,158982.16685046683,,158982.16685046683,0,500
19700,160823.77967570745,,160823.77967570745,0,500
19800,162160.70801240628,,162160.70801240628,0,500
19900,163623.6707642168,,163623.6707642168,0,500
20000,165168.11966948814,,165168.11966948814,0,500
20100,166724.89323928196,,166724.89323928196,0,500
20200,168067.15112545108,,168067.15112545108,0,500
20300,168987.19454881648,,168987.19454881648,0,500
20400,170075.27067372552,,170075.27067372552,0,500
20500,170886.9618158091,,170886.9618158091,0,500
20600,171585.75167743192,,171585.75167743192,0,500
20700,172255.55533323833,,172255.55533323833,0,500
20800,173105.76048688428,,173105.76048688428,0,500
20900,173572.94216338324,,173572.94216338324,0,500
21000,175052.01747880294,,175052.01747880294,0,500
21100,176985.07855663766,,176985.07855663766,0,500
21200,177359.27779844534,,177359.27779844534,0,500
21300,177372.5580987416,,177372.5580987416,0,500
21400,178857.10716852726,,178857.10716852726,0,500
21500,179893.09045988365,,179893.09045988365,0,500
21600,181024.77033887513,,181024.77033887513,0,500
21700,182654.71901685314,,182654.71901685314,0,500
21800,183505.58718862134,,183505.58718862134,0,500
21900,184900.5609893213,,184900.5609893213,0,500
22000,185814.68744640262,,185814.68744640262,0,500
22100,186570.0679005602,,186570.0679005602,0,500
22200,187112.8910026936,,187112.8910026936,0,500
22300,188187.67579045254,,188187.67579045254,0,500
22400,189592.56421182808,,189592.56421182808,0,500
22500,189839.28000499678,,189839.28000499678,0,500
22600,191020.5507751466,,191020.5507751466,0,500
22700,192889.71581633185,,192889.71581633185,0,500
22800,194566.29809177568,,194566.29809177568,0,500
22900,194781.88671528638,,194781.88671528638,0,500
23000,195109.4513106648,,195109.4513106648,0,500
23100,195409.4247869038,,195409.4247869038,0,500
23200,196425.28050217044,,196425.28050217044,0,500
23300,197116.65695480292,,197116.65695480292,0,500
23400,198580.77304130132,,198580.77304130132,0,500
23500,200077.23860593926,,200077.23860593926,0,500
23600,199981.94012541944,,199981.94012541944,0,500
23700,199461.26067324576,,199461.26067324576,0,500
23800,199905.54467678803,,199905.54467678803,0,500
