step,msd_global,msd_round,msd_elongated,n_round,n_elongated
0,0.0,0.0,,500,0
100,0.01979558250383996,0.01979558250383996,,500,0
200,537.2475640182465,,537.2475640182465,0,500
300,853.1767035774315,,853.1767035774315,0,500
400,1196.1909230811086,,1196.1909230811086,0,500
500,1902.8714272766792,,1902.8714272766792,0,500
600,2392.4045067466127,,2392.4045067466127,0,500
700,3022.809233982519,,3022.809233982519,0,500
800,3394.449955540196,,3394.449955540196,0,500
900,3799.855035631425,,3799.855035631425,0,500
1000,4104.040305079778,,4104.040305079778,0,500
1100,4521.680760940704,,4521.680760940704,0,500
1200,5113.010310777959,,5113.010310777959,0,500
1300,5621.01489161877,,5621.01489161877,0,500
1400,6216.814988826043,,6216.814988826043,0,500
1500,6886.968847974666,,6886.968847974666,0,500
1600,7422.678418589817,,7422.678418589817,0,500
1700,8011.027646283064,,8011.027646283064,0,500
1800,8564.852120449856,,8564.852120449856,0,500
1900,9095.530748989077,,9095.530748989077,0,500
2000,9750.731426470671,,9750.731426470671,0,500
2100,10327.006163261418,,10327.006163261418,0,500
2200,10966.482499390382,,10966.482499390382,0,500
2300,11470.936364158637,,11470.936364158637,0,500
2400,12106.086463321395,,12106.086463321395,0,500
2500,12686.24194396363,,12686.24194396363,0,500
2600,13381.381503988481,,13381.381503988481,0,500
2700,14008.117395697567,,14008.117395697567,0,500
2800,14539.198941514238,,14539.198941514238,0,500
2900,15173.27035283886,,15173.27035283886,0,500
3000,15888.395319315556,,15888.395319315556,0,500
3100,16510.596867326927,,16510.596867326927,0,500
3200,17176.876796313234,,17176.876796313234,0,500
3300,18006.184327643616,,18006.184327643616,0,500
3400,18423.512830172964,,18423.512830172964,0,500
3500,19214.664473089582,,19214.664473089582,0,500
3600,19828.98356228763,,19828.98356228763,0,500
3700,20273.587894547614,,20273.587894547614,0,500
3800,20833.58606850771,,20833.58606850771,0,500
3900,21376.83725434377,,21376.83725434377,0,500
4000,21696.032697120227,,21696.032697120227,0,500
4100,22488.534143112516,,22488.534143112516,0,500
4200,23248.24911117464,,23248.24911117464,0,500
4300,23970.126707271298,,23970.126707271298,0,500
4400,24804.810197540264,,24804.810197540264,0,500
4500,25636.083914228395,,25636.083914228395,0,500
4600,26275.42855115366,,26275.42855115366,0,500
4700,27098.350482082755,,27098.350482082755,0,500
