step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,2141.4375,1088.9375,427.46875,0.0,0.0,0.0,24.0,4972.953125,2.921875,0.0,0.0,0.0
200,535.515625,60.515625,22.28125,2666.5625,28.453125,23.609375,347.1875,115.890625,50.265625,68.875,3918.234375,15.125
300,573.109375,40.71875,29.46875,1974.515625,49.34375,38.46875,356.015625,82.21875,55.0625,95.09375,3463.984375,31.28125
400,516.171875,74.921875,57.171875,1558.015625,67.484375,50.046875,310.203125,153.15625,96.96875,129.984375,3016.546875,78.703125
500,449.65625,121.453125,84.640625,1336.5625,72.15625,57.203125,270.09375,218.875,134.796875,142.0,2744.265625,121.171875
600,394.90625,182.734375,114.875,1205.359375,95.671875,67.4375,239.5,280.15625,170.5625,152.09375,2540.515625,163.671875
700,354.375,226.859375,151.5,1129.578125,99.765625,71.296875,218.703125,325.5625,196.890625,151.4375,2514.34375,152.015625
800,324.328125,259.1875,165.78125,1075.375,106.34375,80.359375,202.328125,354.875,213.484375,154.640625,2418.71875,182.578125
900,302.109375,305.25,198.1875,1046.734375,115.5,91.28125,190.65625,416.484375,250.21875,151.375,2344.328125,205.1875
1000,291.0,358.78125,208.171875,1020.125,137.390625,97.609375,186.890625,445.484375,256.078125,145.59375,2446.640625,181.765625
1100,279.53125,386.890625,219.671875,989.4375,142.375,109.09375,179.375,474.53125,269.515625,144.4375,2454.78125,194.65625
1200,267.171875,404.140625,231.1875,974.09375,164.96875,121.96875,174.1875,493.578125,286.09375,144.265625,2466.75,168.953125
1300,256.828125,424.890625,253.734375,953.984375,177.546875,126.0,166.5625,520.1875,309.953125,144.203125,2506.21875,148.40625
1400,250.78125,462.453125,267.25,938.734375,191.125,131.265625,163.75,577.140625,309.390625,142.765625,2439.46875,182.296875
1500,242.71875,515.984375,262.9375,918.390625,187.546875,133.484375,158.875,640.328125,297.9375,144.46875,2379.21875,213.265625
1600,235.609375,523.453125,278.15625,906.59375,213.6875,141.78125,156.171875,612.28125,323.625,144.0625,2318.6875,256.78125
1700,230.546875,532.34375,292.328125,894.03125,222.71875,156.0,150.28125,661.5,310.9375,141.515625,2370.125,202.28125
1800,228.21875,552.796875,299.953125,890.46875,220.859375,152.421875,150.9375,657.015625,322.328125,139.6875,2417.796875,203.0
1900,221.1875,590.125,294.3125,891.078125,244.640625,165.078125,147.09375,703.65625,321.375,139.046875,2430.296875,183.34375
2000,217.90625,651.34375,278.328125,874.265625,242.609375,173.953125,145.546875,740.484375,322.546875,137.65625,2461.40625,191.90625
2100,216.359375,676.5,277.375,869.25,272.765625,182.65625,144.984375,797.5625,296.984375,136.875,2483.21875,171.359375
2200,214.5,687.140625,290.875,860.96875,274.3125,183.046875,143.796875,783.46875,317.328125,135.640625,2480.765625,180.53125
2300,210.375,678.5,287.96875,851.71875,295.71875,189.90625,141.359375,828.953125,280.65625,137.03125,2385.6875,221.25
2400,206.53125,728.53125,273.203125,849.875,288.234375,201.625,138.984375,837.296875,284.5,134.59375,2497.78125,159.90625
2500,202.515625,772.875,264.6875,841.6875,321.0,216.921875,138.25,845.3125,294.390625,130.71875,2448.625,211.984375
2600,203.546875,766.9375,246.890625,837.890625,332.984375,213.375,137.953125,870.765625,260.125,134.984375,2483.90625,190.0
2700,200.9375,730.78125,252.671875,839.9375,351.328125,221.640625,136.71875,834.890625,276.703125,133.921875,2530.875,160.59375
2800,199.703125,734.734375,260.53125,827.609375,347.390625,232.59375,134.484375,836.59375,264.78125,132.5625,2443.8125,209.5625
2900,195.953125,752.296875,233.71875,836.140625,342.921875,235.75,132.140625,857.703125,238.796875,132.90625,2557.96875,162.5625
3000,197.21875,750.25,233.875,829.84375,432.171875,244.296875,132.8125,852.8125,246.90625,134.53125,2484.09375,228.859375
3100,196.296875,704.0,244.640625,833.453125,410.90625,247.8125,134.203125,841.15625,221.921875,132.484375,2538.609375,192.765625
3200,194.09375,714.828125,263.734375,839.578125,421.015625,245.03125,129.890625,808.765625,281.28125,132.140625,2621.40625,146.140625
3300,189.046875,743.734375,243.859375,822.140625,420.203125,247.3125,129.765625,855.15625,248.8125,132.046875,2589.640625,159.75
3400,189.546875,732.453125,244.53125,815.125,442.703125,250.453125,130.59375,807.078125,256.96875,129.78125,2643.8125,139.5
3500,185.859375,732.5,228.234375,814.6875,501.5,253.921875,127.359375,817.234375,244.046875,131.625,2613.109375,155.75
3600,184.578125,721.75,231.75,804.46875,514.59375,255.359375,126.6875,794.921875,256.28125,129.296875,2617.625,163.46875
3700,184.84375,751.140625,221.8125,805.59375,513.453125,259.46875,126.203125,817.46875,239.71875,133.890625,2555.328125,194.15625
3800,180.3125,702.890625,251.03125,798.421875,520.265625,278.65625,124.90625,814.65625,247.015625,131.3125,2621.0625,156.0625
3900,183.40625,697.28125,251.765625,799.015625,535.09375,270.734375,126.203125,763.6875,272.234375,131.765625,2616.03125,176.1875
4000,178.375,721.203125,236.859375,803.109375,509.25,274.09375,123.171875,809.75,239.96875,130.109375,2613.71875,184.328125
4100,178.21875,705.6875,248.09375,802.625,500.1875,287.28125,123.078125,811.46875,249.421875,128.21875,2642.078125,150.625
4200,177.046875,733.5,215.390625,792.0,547.9375,288.984375,123.046875,808.6875,227.65625,129.875,2701.265625,137.5625
4300,174.265625,732.65625,227.6875,787.90625,504.609375,293.28125,122.046875,810.703125,257.296875,127.390625,2752.46875,116.390625
4400,175.015625,739.4375,235.3125,784.015625,560.71875,277.859375,121.671875,802.734375,247.40625,129.21875,2706.09375,135.125
4500,173.265625,755.59375,224.421875,784.65625,550.9375,303.203125,120.625,819.953125,233.765625,130.96875,2667.015625,148.03125
4600,170.75,753.921875,225.0,777.9375,555.359375,298.828125,119.03125,812.59375,236.171875,130.5625,2672.203125,156.46875
4700,167.953125,745.6875,217.859375,772.15625,626.421875,315.296875,118.078125,820.3125,226.703125,129.875,2660.71875,158.515625
4800,167.890625,733.1875,232.84375,767.609375,633.78125,327.46875,118.734375,820.234375,237.421875,130.75,2676.5,150.453125
4900,165.03125,733.625,230.453125,768.84375,652.46875,315.359375,115.25,804.296875,240.015625,131.96875,2667.875,159.34375
5000,162.515625,702.828125,240.15625,765.234375,668.59375,309.140625,113.203125,788.484375,245.59375,132.078125,2666.25,173.375
5100,161.8125,731.078125,238.09375,763.828125,617.28125,319.4375,112.953125,798.453125,252.03125,132.265625,2644.953125,173.5
5200,158.1875,678.71875,267.234375,757.625,662.875,331.53125,110.5,763.90625,274.546875,130.296875,2703.3125,146.90625
5300,159.484375,692.046875,260.8125,752.171875,660.296875,337.53125,111.296875,777.4375,273.1875,131.75,2665.65625,174.1875
5400,157.65625,689.453125,256.546875,750.484375,640.8125,341.203125,109.125,788.546875,270.96875,133.078125,2600.5,181.953125
5500,158.96875,706.78125,255.734375,751.546875,665.875,318.546875,110.734375,786.21875,265.265625,130.609375,2627.1875,172.359375
5600,157.953125,701.859375,249.28125,762.140625,677.25,312.828125,110.15625,774.53125,260.84375,131.8125,2658.78125,174.625
5700,155.390625,698.640625,231.078125,757.71875,663.875,322.6875,108.859375,758.234375,246.96875,128.625,2647.453125,192.6875
5800,154.703125,668.046875,257.046875,755.0,703.71875,321.609375,109.171875,723.90625,272.859375,128.796875,2745.203125,148.078125
5900,152.03125,685.34375,270.109375,765.953125,699.453125,324.375,108.640625,725.296875,290.890625,129.90625,2662.390625,182.703125
6000,156.328125,661.59375,263.921875,759.0625,782.9375,314.4375,109.78125,716.6875,274.03125,126.453125,2768.390625,138.625
6100,155.828125,669.484375,248.53125,753.578125,729.1875,333.140625,110.21875,716.5,271.28125,124.75,2796.484375,139.484375
6200,156.453125,695.625,237.5625,756.28125,732.59375,358.84375,109.96875,778.484375,237.390625,125.25,2746.90625,159.15625
6300,155.21875,679.84375,239.65625,755.296875,768.265625,350.90625,108.890625,769.6875,246.71875,124.734375,2756.8125,161.3125
6400,154.046875,715.90625,220.140625,756.953125,753.9375,358.203125,109.53125,775.078125,233.609375,125.703125,2754.765625,192.96875
6500,154.859375,698.671875,236.453125,753.34375,780.828125,368.265625,109.21875,777.609375,237.75,124.453125,2823.328125,129.25
6600,157.53125,669.921875,244.875,751.359375,830.390625,348.84375,111.46875,765.234375,237.828125,124.125,2795.734375,156.96875
6700,155.78125,691.859375,224.3125,750.3125,806.25,341.453125,110.421875,748.828125,239.03125,127.703125,2820.125,140.40625
6800,155.421875,693.890625,217.328125,751.78125,880.546875,341.234375,110.234375,755.0625,228.234375,125.5625,2840.09375,132.59375
6900,155.65625,660.609375,242.125,748.296875,914.9375,320.90625,110.4375,744.015625,244.296875,129.78125,2784.796875,156.859375
7000,158.03125,626.96875,235.203125,744.421875,889.421875,343.140625,111.109375,696.515625,236.6875,126.15625,2799.765625,177.03125
7100,155.28125,595.703125,246.671875,752.796875,864.53125,323.90625,109.96875,648.90625,256.796875,124.453125,2881.015625,119.5625
7200,155.1875,613.40625,238.71875,754.71875,868.890625,354.828125,109.765625,681.828125,256.09375,128.859375,2833.78125,141.15625
7300,152.421875,603.234375,232.328125,760.40625,842.359375,330.0625,106.90625,681.609375,237.765625,127.859375,2835.9375,132.46875
7400,156.0625,612.328125,217.125,753.015625,806.75,334.9375,108.0625,684.65625,226.53125,129.609375,2805.40625,149.609375
7500,155.703125,614.546875,227.25,747.3125,838.234375,339.015625,109.46875,667.359375,251.640625,126.375,2864.140625,117.265625
7600,156.1875,616.921875,235.75,748.453125,802.859375,343.859375,110.875,689.546875,252.3125,129.46875,2794.703125,163.640625
7700,151.96875,614.421875,239.59375,743.96875,807.03125,360.34375,109.109375,684.453125,254.953125,126.40625,2825.09375,165.328125
7800,150.140625,609.453125,252.78125,742.5625,870.265625,338.921875,106.671875,674.40625,267.859375,130.234375,2780.875,158.375
7900,150.609375,622.359375,240.21875,739.5,796.0625,356.78125,106.171875,685.46875,258.171875,130.625,2719.6875,201.375
8000,149.4375,625.453125,246.828125,730.3125,822.75,368.859375,105.625,696.140625,251.046875,126.5,2763.40625,173.484375
8100,150.65625,658.046875,223.203125,733.015625,786.5625,357.15625,107.09375,725.59375,233.40625,129.640625,2782.390625,155.046875
8200,149.609375,674.65625,226.34375,732.703125,842.453125,348.484375,106.765625,717.078125,241.0625,132.328125,2755.203125,180.84375
8300,148.28125,666.609375,229.875,727.265625,867.890625,361.4375,105.765625,735.875,243.703125,129.390625,2822.0,131.203125
8400,149.0,654.65625,233.109375,732.203125,889.953125,338.953125,106.640625,704.640625,245.359375,129.359375,2794.9375,137.671875
8500,143.703125,661.515625,244.265625,728.984375,856.625,355.609375,103.046875,713.1875,255.3125,129.515625,2763.375,163.4375
8600,144.53125,672.71875,229.609375,734.359375,833.109375,370.015625,102.484375,741.46875,246.640625,132.0,2771.625,164.390625
8700,141.296875,666.671875,258.828125,732.875,857.8125,366.875,101.109375,724.34375,274.453125,128.96875,2786.90625,150.640625
8800,144.40625,655.9375,253.609375,732.4375,877.375,351.828125,103.0,721.234375,265.375,129.40625,2787.515625,154.734375
8900,146.90625,643.203125,244.625,731.671875,921.9375,350.5,103.4375,721.4375,251.9375,128.9375,2802.390625,135.125
9000,147.375,639.125,238.203125,731.15625,985.53125,338.421875,103.84375,708.59375,247.515625,131.375,2812.203125,139.453125
9100,146.90625,650.3125,223.0,736.046875,900.6875,374.4375,103.875,722.21875,229.453125,129.71875,2789.859375,178.296875
9200,145.609375,660.171875,212.265625,727.1875,937.734375,361.0625,105.109375,728.3125,216.0,129.078125,2859.46875,126.0
9300,148.09375,641.671875,218.640625,735.84375,929.546875,364.71875,105.671875,695.046875,225.28125,128.0625,2837.9375,173.65625
9400,146.359375,658.640625,215.71875,729.265625,966.453125,392.828125,104.65625,707.6875,226.84375,126.0,2846.765625,156.03125
9500,143.25,633.8125,220.203125,723.890625,976.953125,390.109375,104.1875,704.328125,228.96875,126.0,2907.375,110.421875
9600,147.109375,660.484375,212.109375,722.75,989.90625,382.5,105.484375,716.546875,225.09375,124.578125,2848.328125,143.5
9700,145.953125,653.03125,212.34375,720.6875,965.78125,376.0625,105.0,722.203125,204.6875,124.921875,2850.5,151.515625
9800,146.140625,648.71875,215.21875,721.859375,942.703125,380.859375,106.0,688.140625,230.40625,126.09375,2845.421875,174.5625
9900,146.28125,644.890625,206.53125,724.546875,981.828125,378.046875,104.421875,694.203125,219.296875,126.84375,2876.0,122.328125
10000,147.359375,631.984375,213.34375,726.9375,1016.25,369.40625,105.65625,682.796875,222.09375,128.625,2857.078125,147.96875
10100,145.234375,619.390625,228.984375,724.46875,995.078125,380.21875,104.578125,692.8125,224.390625,125.515625,2919.109375,127.125
10200,148.484375,629.796875,207.578125,728.609375,968.40625,354.5,105.1875,675.203125,217.109375,126.96875,2878.328125,153.75
10300,148.640625,595.84375,225.15625,737.890625,999.265625,315.8125,104.46875,676.296875,220.484375,129.15625,2868.09375,150.78125
10400,148.96875,598.328125,222.9375,732.203125,960.25,372.46875,106.484375,631.5625,235.78125,127.3125,2929.578125,135.40625
10500,148.734375,573.71875,227.859375,732.4375,981.609375,374.015625,106.96875,633.328125,231.9375,126.96875,2861.375,182.671875
10600,147.78125,586.90625,230.84375,735.890625,933.625,393.140625,105.9375,634.8125,230.859375,126.953125,2934.8125,125.1875
10700,148.078125,575.03125,239.890625,718.296875,970.078125,410.328125,106.484375,625.015625,261.09375,123.34375,2919.78125,167.015625
10800,147.625,582.265625,230.640625,727.515625,1024.609375,365.421875,105.890625,641.65625,238.671875,126.46875,2924.203125,155.0625
10900,146.75,565.8125,233.703125,728.28125,1038.640625,350.625,104.484375,618.125,241.34375,128.703125,2881.421875,171.40625
11000,146.53125,551.859375,224.21875,724.6875,1074.640625,357.125,104.109375,608.296875,233.90625,127.625,2931.46875,132.90625
11100,146.890625,571.59375,225.8125,722.25,1066.21875,347.78125,104.65625,623.109375,230.390625,126.734375,2877.75,179.515625
11200,145.921875,570.453125,223.5,722.25,1107.25,383.046875,104.40625,646.359375,221.328125,127.78125,2920.125,151.640625
11300,144.96875,570.640625,219.828125,718.40625,1074.015625,383.109375,104.1875,627.75,223.90625,127.078125,2938.859375,139.578125
