step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,635.234375,4148.5,12.234375,0.0,0.0,0.0,4.484375,4996.265625,1.1875,0.0,0.0,0.0
200,372.671875,2342.328125,88.640625,1478.359375,16.140625,12.328125,101.703125,2828.609375,40.984375,243.890625,835.109375,235.53125
300,455.46875,1872.84375,159.78125,1445.765625,20.34375,14.109375,86.5625,2828.28125,41.78125,274.390625,512.640625,207.21875
400,480.359375,1566.515625,184.765625,1413.625,21.34375,14.859375,74.640625,2910.46875,36.515625,283.75,327.140625,184.515625
500,484.359375,1320.0625,235.953125,1355.8125,23.703125,17.203125,67.375,2976.5,31.546875,286.96875,295.28125,166.59375
600,470.625,1282.171875,304.59375,1278.96875,28.046875,19.875,65.953125,3013.421875,38.890625,281.75,268.875,173.828125
700,432.546875,1350.890625,410.3125,1199.046875,33.546875,23.25,63.140625,3087.75,32.6875,274.21875,265.75,170.0625
800,388.9375,1690.5625,347.6875,1121.796875,41.234375,27.109375,61.671875,3151.46875,24.734375,266.8125,305.21875,172.875
900,354.203125,1860.890625,313.609375,1054.875,48.09375,32.375,61.75,3170.640625,25.46875,255.28125,339.046875,180.125
1000,316.875,2094.328125,302.046875,995.9375,55.890625,35.484375,63.328125,3163.484375,42.359375,236.875,375.140625,197.53125
1100,286.828125,2293.171875,235.1875,938.84375,58.828125,39.75,62.765625,3202.234375,25.875,227.8125,399.3125,209.65625
1200,257.921875,2509.0,178.953125,891.28125,65.5625,44.90625,63.6875,3197.484375,30.734375,213.25,463.671875,218.609375
1300,232.453125,2634.359375,155.40625,860.671875,73.4375,45.953125,64.8125,3192.984375,29.5,207.296875,495.65625,233.546875
1400,214.75,2674.984375,166.953125,821.03125,76.15625,54.0,66.296875,3173.96875,35.046875,193.828125,520.15625,232.546875
1500,202.078125,2738.890625,130.875,800.84375,82.078125,57.96875,67.25,3139.96875,47.609375,183.40625,548.25,255.765625
1600,193.703125,2716.71875,141.15625,781.765625,90.265625,64.46875,68.359375,3096.296875,53.015625,176.390625,585.1875,275.546875
1700,186.125,2761.53125,121.875,759.125,101.28125,68.1875,68.78125,3093.625,43.203125,167.25,590.359375,276.734375
1800,179.265625,2683.84375,153.625,748.515625,110.59375,70.8125,70.015625,3027.453125,67.421875,159.109375,670.734375,275.046875
1900,172.890625,2730.5,118.203125,731.671875,120.734375,74.484375,71.171875,3002.828125,66.40625,155.671875,728.859375,280.6875
2000,169.34375,2729.859375,113.734375,726.734375,130.484375,81.09375,71.25,2991.265625,57.53125,152.0,781.421875,270.828125
2100,166.09375,2650.515625,134.671875,707.09375,146.578125,88.96875,74.25,2932.421875,74.28125,143.71875,838.625,259.640625
2200,166.015625,2644.359375,132.109375,700.5625,146.703125,94.90625,74.640625,2895.890625,80.75,138.5,891.078125,294.09375
2300,164.953125,2565.734375,152.359375,705.4375,160.234375,101.203125,78.046875,2824.1875,97.9375,136.9375,978.65625,288.140625
2400,164.484375,2557.859375,135.4375,696.09375,167.4375,105.296875,79.859375,2811.640625,75.109375,134.5625,1019.265625,283.015625
2500,160.171875,2525.125,153.96875,689.59375,185.328125,111.796875,80.046875,2776.28125,86.84375,133.328125,1076.390625,262.53125
2600,160.046875,2548.15625,119.546875,684.859375,175.5,112.625,81.125,2722.484375,113.40625,130.484375,1159.53125,248.1875
2700,154.046875,2484.328125,155.046875,672.796875,184.890625,120.796875,78.796875,2707.734375,115.53125,129.578125,1107.03125,285.078125
2800,153.046875,2453.46875,160.421875,662.734375,182.6875,117.25,78.421875,2685.53125,114.796875,126.90625,1126.984375,266.8125
2900,152.6875,2449.46875,165.515625,661.953125,197.84375,120.640625,79.890625,2659.34375,125.5,122.3125,1117.890625,283.171875
3000,155.28125,2391.84375,178.609375,659.4375,206.515625,128.25,81.78125,2596.71875,130.40625,121.890625,1180.65625,301.3125
3100,151.21875,2413.0,135.4375,657.0625,222.71875,124.125,80.71875,2603.453125,109.21875,122.359375,1209.03125,265.40625
3200,153.890625,2344.9375,186.609375,663.28125,222.953125,130.0625,82.171875,2548.625,139.453125,121.015625,1335.609375,242.015625
3300,153.359375,2335.046875,171.265625,650.09375,247.640625,138.09375,82.765625,2568.90625,125.421875,119.0,1321.390625,239.59375
3400,152.328125,2279.875,199.921875,647.171875,241.109375,146.453125,80.5625,2490.78125,160.546875,119.203125,1310.109375,252.171875
3500,148.1875,2227.703125,237.578125,644.9375,271.9375,146.25,80.359375,2460.390625,162.75,115.0625,1397.53125,214.734375
3600,150.921875,2242.40625,209.203125,643.296875,262.859375,144.96875,82.953125,2428.0625,186.328125,116.0625,1387.4375,215.078125
3700,149.078125,2194.75,227.203125,648.171875,253.625,141.546875,82.828125,2419.828125,164.78125,114.53125,1422.0,228.09375
3800,148.1875,2093.546875,279.984375,643.9375,260.171875,143.625,80.9375,2354.546875,217.390625,114.578125,1430.90625,222.359375
3900,151.6875,2121.96875,226.3125,645.703125,289.6875,161.0,84.40625,2324.25,204.90625,111.828125,1490.140625,221.5
4000,148.78125,2098.65625,231.578125,642.4375,266.375,166.90625,83.46875,2227.703125,237.015625,110.203125,1594.921875,166.421875
4100,152.359375,2120.671875,220.5625,645.921875,292.40625,168.6875,84.921875,2286.875,198.78125,111.8125,1492.21875,234.125
4200,148.40625,2049.625,250.71875,638.515625,291.5,156.859375,83.59375,2214.359375,252.15625,109.578125,1519.53125,233.609375
4300,149.484375,2003.515625,262.546875,629.796875,299.265625,174.0,84.109375,2235.84375,211.5,110.59375,1522.84375,230.0
4400,149.703125,1997.03125,248.671875,632.578125,308.640625,175.984375,85.890625,2201.171875,214.75,109.828125,1573.171875,219.890625
4500,147.921875,2022.09375,222.484375,635.296875,299.390625,169.15625,84.15625,2204.875,201.859375,108.6875,1551.296875,239.640625
4600,145.546875,2029.515625,245.265625,633.515625,313.46875,170.15625,84.484375,2241.484375,189.515625,108.796875,1549.0,234.71875
4700,144.875,2014.984375,241.234375,633.65625,307.578125,188.234375,83.171875,2186.015625,221.890625,108.203125,1605.296875,211.71875
4800,147.21875,1961.953125,274.25,637.3125,305.40625,194.796875,83.4375,2165.765625,232.953125,108.953125,1650.3125,181.09375
4900,149.09375,1988.015625,230.859375,633.375,333.6875,182.1875,85.609375,2164.5,208.78125,107.421875,1634.53125,223.015625
5000,146.921875,2027.65625,197.765625,638.984375,322.8125,192.34375,83.859375,2164.59375,188.484375,106.71875,1666.078125,197.640625
5100,144.5,2012.625,189.734375,634.171875,349.03125,186.078125,84.109375,2161.75,178.359375,108.40625,1597.8125,223.71875
5200,145.46875,1989.8125,203.421875,628.265625,373.765625,189.078125,84.171875,2158.984375,182.515625,107.65625,1658.296875,219.875
5300,145.84375,1909.375,261.984375,627.109375,350.515625,180.921875,84.640625,2088.421875,230.296875,108.21875,1681.1875,189.296875
5400,141.90625,1926.796875,248.71875,626.234375,373.796875,175.453125,82.828125,2113.28125,232.65625,108.515625,1636.015625,236.8125
5500,139.75,1880.328125,267.671875,629.59375,368.453125,176.0,83.328125,2071.75,237.703125,107.890625,1672.546875,202.390625
5600,141.671875,1856.28125,257.0,622.328125,347.21875,197.890625,83.390625,2008.0,262.65625,106.390625,1750.203125,176.203125
5700,138.5,1902.84375,262.734375,627.640625,350.421875,204.265625,82.46875,2076.984375,238.390625,107.84375,1663.328125,217.328125
5800,138.65625,1854.875,298.265625,625.796875,368.640625,196.578125,83.671875,2107.21875,208.34375,106.640625,1661.140625,246.046875
5900,136.125,1958.953125,241.015625,613.625,361.09375,195.828125,81.34375,2147.296875,184.046875,106.390625,1749.84375,186.515625
6000,136.640625,1939.625,233.359375,613.484375,376.25,193.125,81.390625,2109.25,208.953125,104.65625,1673.234375,232.0
6100,138.640625,1885.96875,261.71875,609.078125,407.375,194.515625,82.9375,2061.453125,231.953125,103.859375,1772.8125,199.125
6200,140.828125,1878.015625,267.703125,606.59375,402.96875,198.6875,85.40625,2052.78125,223.21875,102.296875,1720.78125,223.09375
6300,138.765625,1889.265625,256.484375,606.328125,449.609375,178.9375,84.34375,2046.96875,239.484375,102.890625,1758.15625,181.234375
6400,134.171875,1846.296875,299.5,603.171875,440.9375,191.46875,83.671875,1997.796875,281.03125,100.953125,1751.71875,183.359375
6500,135.703125,1923.984375,249.28125,599.3125,466.015625,186.671875,82.625,2072.421875,212.8125,102.125,1733.640625,213.109375
6600,136.578125,1921.46875,229.6875,596.015625,447.25,217.640625,82.53125,2052.296875,216.34375,101.484375,1744.3125,220.421875
6700,136.1875,1827.28125,255.9375,595.140625,491.96875,195.734375,84.390625,2005.25,237.171875,99.375,1812.34375,198.0625
6800,138.734375,1780.3125,278.796875,592.0625,491.328125,208.421875,85.40625,1943.421875,268.453125,98.875,1776.15625,220.484375
6900,137.359375,1808.671875,275.15625,594.921875,473.234375,211.703125,84.015625,1970.265625,245.0625,100.9375,1861.53125,176.71875
7000,137.578125,1770.453125,275.953125,599.5,485.71875,211.515625,83.671875,1924.734375,261.890625,98.8125,1896.109375,159.03125
7100,135.84375,1788.59375,260.453125,598.5,472.171875,226.15625,83.296875,1950.828125,237.09375,99.421875,1885.0,163.59375
7200,135.109375,1839.4375,235.0,604.546875,477.1875,227.140625,83.078125,1966.265625,219.765625,101.015625,1913.46875,147.328125
7300,134.015625,1840.046875,269.359375,592.828125,503.21875,220.640625,81.484375,2024.09375,207.1875,101.609375,1815.984375,161.984375
7400,132.171875,1793.78125,273.1875,597.59375,491.59375,218.703125,82.328125,1947.984375,241.6875,101.96875,1870.265625,179.671875
7500,131.421875,1785.515625,280.515625,596.8125,483.640625,231.75,82.0625,1966.796875,234.484375,102.375,1847.484375,177.0
7600,131.875,1758.046875,284.859375,588.109375,492.078125,235.71875,82.875,1896.671875,266.15625,102.25,1926.265625,141.15625
7700,131.234375,1791.1875,280.03125,580.609375,511.046875,241.71875,82.578125,1926.390625,247.28125,98.078125,1938.0625,138.640625
7800,133.25,1842.265625,237.484375,576.890625,518.8125,246.234375,82.78125,1953.421875,225.8125,96.78125,1943.40625,139.234375
7900,132.421875,1747.421875,283.078125,588.578125,529.484375,245.015625,83.125,1896.75,259.5625,99.359375,1951.640625,143.359375
8000,135.453125,1723.125,282.796875,593.234375,534.71875,244.625,84.765625,1860.65625,263.03125,96.6875,1935.953125,172.015625
8100,134.8125,1677.84375,266.96875,600.703125,549.0625,246.859375,84.078125,1812.46875,261.734375,98.96875,1983.03125,152.5625
8200,137.921875,1687.140625,261.03125,600.796875,569.578125,247.109375,85.390625,1814.984375,260.828125,97.359375,1936.671875,176.453125
