step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,180.734375,4773.3125,5.953125,0.0,0.0,0.0,1.546875,4999.421875,0.421875,0.0,0.0,0.0
200,76.703125,4422.1875,6.921875,401.078125,7.671875,5.203125,8.90625,4517.328125,4.5625,185.28125,74.875,36.8125
300,68.890625,4520.140625,9.515625,334.609375,5.953125,4.0,4.09375,4618.203125,2.5,181.6875,35.4375,20.0625
400,68.5625,4565.203125,9.28125,298.859375,5.0625,3.78125,3.203125,4664.703125,1.40625,171.546875,28.109375,16.9375
500,65.921875,4590.609375,8.765625,278.703125,4.828125,3.453125,2.46875,4688.484375,1.125,166.296875,22.15625,14.078125
600,64.359375,4605.9375,9.359375,265.1875,5.0,3.421875,2.484375,4705.25,1.140625,159.75,22.625,13.140625
700,65.984375,4611.78125,9.453125,256.0625,4.921875,3.421875,2.21875,4714.8125,0.90625,152.984375,22.3125,13.359375
800,67.171875,4615.75,9.53125,248.0625,5.1875,3.390625,2.125,4725.453125,0.8125,151.921875,21.53125,12.390625
900,65.546875,4629.59375,8.328125,239.84375,5.046875,3.5625,1.78125,4734.421875,0.75,147.546875,22.765625,12.34375
1000,64.859375,4635.328125,10.734375,234.53125,5.484375,3.671875,1.953125,4740.390625,0.640625,145.9375,23.984375,10.953125
1100,64.296875,4639.515625,9.421875,227.53125,5.421875,3.703125,1.953125,4746.125,0.828125,142.78125,22.828125,10.5
1200,65.296875,4639.359375,9.734375,224.5625,5.59375,3.953125,2.078125,4749.03125,1.0,138.953125,25.71875,10.34375
1300,64.203125,4647.203125,9.28125,218.1875,6.109375,4.28125,2.25,4755.125,0.84375,137.21875,26.703125,9.59375
1400,62.234375,4651.359375,11.09375,215.171875,6.578125,4.046875,2.125,4758.453125,0.65625,135.75,26.140625,8.875
1500,60.234375,4654.59375,10.6875,212.578125,6.75,3.96875,2.09375,4759.5625,0.875,135.5625,26.09375,9.59375
1600,60.5625,4658.546875,9.328125,209.78125,7.703125,4.140625,2.0,4762.59375,0.71875,133.890625,27.125,10.59375
1700,61.96875,4655.21875,11.390625,206.875,7.0625,4.453125,2.0,4765.109375,0.75,130.6875,27.21875,10.25
