density,n_realizations,n_round,n_round_std,max_round,max_round_std,2_max_round,2_max_round_std,ratio_round,ratio_round_std,n_elongated,n_elongated_std,max_elongated,max_elongated_std,2_max_elongated,2_max_elongated_std,ratio_elongated,ratio_elongated_std,n_round_2,n_round_2_std,max_round_2,max_round_2_std,2_max_round_2,2_max_round_2_std,ratio_round_2,ratio_round_2_std,n_elongated_2,n_elongated_2_std,max_elongated_2,max_elongated_2_std,2_max_elongated_2,2_max_elongated_2_std,ratio_elongated_2,ratio_elongated_2_std
0.4,64,72.96473214285714,14.27452259315143,80.66205357142857,28.497634091438606,42.144419642857144,14.989001932274777,0.6100131235141115,0.07098742272949422,1202.6334821428572,78.85255410006282,1779.7805803571428,480.2431923909155,532.4337053571428,128.52761350597726,0.3973247941675753,0.13468328876552607,60.371651785714285,11.271092882805894,84.83325892857144,30.11709434710552,44.37700892857143,15.491428943053762,0.6124820073697705,0.06915889427883129,364.4649553571429,15.98607770731919,2845.6966517857145,370.5102184916796,517.4674107142857,149.39736263692367,0.23578382585796637,0.09206944747034598
0.45,64,87.26227678571428,13.136257429825042,103.74486607142856,32.965927759574456,56.87321428571429,15.69905559627191,0.6266972106155402,0.05919454720266756,1103.6904017857141,58.2212588817611,1844.5120535714286,439.9631001196779,460.1743303571428,97.46392696683802,0.33558565056075007,0.12368545958666514,71.08660714285715,10.103097914182404,109.02522321428572,34.6513542415795,59.808705357142856,16.37420653244414,0.6269175098615135,0.05907551538465136,310.146875,11.945658046052683,3084.70625,304.61472402550163,386.78683035714283,120.15380417998632,0.15879108943644998,0.06817853943357569
0.5,64,101.14330357142856,12.644566667349794,158.85111607142858,61.7984076355965,77.11138392857143,20.477109009565236,0.5854382864527866,0.08282043465324272,1021.8658482142857,48.61840176383058,1682.8667410714286,415.0877153745228,475.89642857142854,100.9080979438451,0.3726189679583789,0.12727495592100582,80.97321428571428,9.658816389496145,167.50111607142856,64.30819124842174,80.91830357142857,21.291707060756366,0.5837678889761064,0.08341790573194864,265.6426339285714,8.114780530163532,3162.0816964285714,269.72387058842384,321.2830357142857,93.71895506711911,0.12780175862537047,0.04980895169469685
0.55,64,113.20736607142857,16.1972790814273,187.6171875,56.74360113163184,96.0611607142857,22.9388352312642,0.6028094915254372,0.07066325199773907,922.1770089285715,50.715470243723765,1696.778125,494.61968865389247,461.7104910714286,99.97664457557465,0.37193379186775716,0.14297223011676272,89.2747767857143,11.880061107133079,199.33214285714286,60.94592605064256,100.88660714285714,23.87111514956863,0.5984113597860439,0.07333233596659236,221.07901785714287,5.629349468394886,3335.3357142857144,242.18191489625778,237.16651785714288,62.97681528019726,0.08975516962829327,0.03515496933427834
0.6,64,122.04508928571428,13.152818176034263,276.07410714285714,90.35618862034556,128.5046875,26.410972758528775,0.5768255008439978,0.08867791326207156,845.4176339285714,36.976757138268695,1602.1183035714284,412.374202836068,447.81517857142853,87.53760418760832,0.37459084804877174,0.12457166163867142,94.12589285714286,9.623179510963451,295.8680803571429,97.22689637958217,133.94129464285714,27.22548779596902,0.5676461728556792,0.09156636398325861,185.35066964285716,5.519029088901707,3300.1765625,222.74258081293223,195.5029017857143,54.09411396861176,0.07567458319916066,0.03193291933070239
0.65,64,131.171875,16.16083340179852,383.8729910714286,126.77926702312391,170.92857142857144,32.532739284671855,0.5557307702917051,0.09027347889235883,775.2801339285714,39.00794065143414,1419.8660714285713,413.75283869599315,417.3569196428572,69.75137384201575,0.39260193843929037,0.11456552894673505,97.99821428571428,10.705468632104667,414.97924107142853,137.52030496904797,178.76183035714286,32.802303250044126,0.5446747323970619,0.094135603051471,154.27901785714283,4.312750675803365,3172.6125,240.73623272107585,160.76517857142858,37.762184922741085,0.06374689389295643,0.023392933306163623
0.7,64,135.11808035714284,15.044696013821055,536.5850446428572,146.6275855792492,221.67589285714286,35.54862065786847,0.5175405074696444,0.09409880015303367,700.4334821428572,32.54198874598124,1271.6935267857143,397.24707167804837,386.57544642857147,58.768620795531184,0.40395875278443405,0.12086421757960732,97.83214285714286,9.683739489248296,583.8683035714286,161.92348744190835,229.41227678571428,35.37546819978936,0.5007685180048087,0.09884829091409808,128.08638392857142,4.624113520266942,3007.0825892857147,233.0563344640328,139.6779017857143,34.29922767796304,0.059148121314341474,0.021481233135902063
0.75,64,134.86026785714287,16.661124728510465,876.4714285714285,250.3907869714746,272.6488839285714,44.27490818381642,0.42426983311240385,0.10973700938003661,631.740625,34.451077618394976,1019.2459821428572,425.7249406165507,346.03035714285716,65.15051440356335,0.4613180878330552,0.12464791898718604,92.74374999999999,9.167908167540093,953.9571428571428,271.389868812511,277.05357142857144,45.960236119702586,0.401410134087193,0.1158565798665942,106.70424107142856,4.500143380134897,2670.7223214285714,299.05298621505176,135.08325892857144,40.06655554257494,0.06734454730241905,0.0316585122578596
0.76,64,132.63214285714287,14.885912751494022,982.827455357143,254.1067911797037,298.090625,50.312226263171134,0.4087150615770018,0.10756902489689528,619.8060267857143,25.94335695382555,921.1589285714285,348.7221039485638,326.7404017857143,45.968020077080226,0.47769264513273063,0.12199777114154373,90.59888392857142,8.378433953975946,1072.4575892857142,274.2410151711992,298.70178571428573,53.192502138653445,0.381930669803327,0.10985644074859768,103.91116071428573,4.310970530834034,2535.1515624999997,264.6599866923424,146.76004464285714,41.00837669764572,0.07955385312106326,0.03463420944007101
0.77,64,130.3892857142857,13.39974495596844,1118.2379464285714,283.8800811397121,314.32589285714283,55.33427223406367,0.38592358623954376,0.11963495130378188,606.2321428571429,28.90978819672546,847.8120535714286,344.3126963412756,316.15758928571427,58.31197226375519,0.48920100119919496,0.11880393566236948,87.60401785714286,6.791116583875018,1221.3388392857141,307.1021156596325,310.98125,59.08318305098622,0.3552373736796355,0.1224318813394839,101.11763392857142,4.408605230564439,2414.332142857143,291.29462546936986,150.50223214285717,44.36250581714353,0.0846511825036835,0.03966271171850362
