step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.06831223895548154,0.0807936919909797,0.007923385494933695,0.009317504189504031
300,0.07258264389331043,0.081966571884512,0.006760610276693987,0.007790852148309692
400,0.07659166148171018,0.08545354130707702,0.006900815953702537,0.007695121184037307
500,0.07559113454879386,0.09076585403083619,0.006402733425728076,0.007764347349914333
600,0.08649871375511221,0.09304734097195363,0.00700967570255744,0.007478522027179183
700,0.08859546193801575,0.0910961435211393,0.007078505723979235,0.007261240905860142
800,0.08446311527184454,0.08565040111495437,0.006661423744373874,0.006860188009346198
900,0.09564516254399819,0.09649862980756536,0.007423688961042245,0.007614541968389001
1000,0.08906089892891719,0.09126968512046059,0.006793657906169915,0.007153546814305674
1100,0.0906695658904603,0.09671084022476834,0.006960762742094935,0.007568958718486202
1200,0.09655332545944456,0.09419228741796606,0.007448602338984874,0.007345619536319515
1300,0.09753416816546823,0.09484318184011133,0.0074405738838379835,0.007521114278358645
1400,0.09913066262705961,0.09531200903340337,0.0077147995128359235,0.007632724756159052
1500,0.10445146434026108,0.10332625351954086,0.008158412929608796,0.008373313982234742
1600,0.10289928863098688,0.09891308106710567,0.00813755251725985,0.008189142172548762
1700,0.10531067318921605,0.09456036558296951,0.008535997192311233,0.008067858964788174
1800,0.10300368881525956,0.10197903261618822,0.008325969628606253,0.008668770502125212
1900,0.10215528557192313,0.10317707530455403,0.00822446245925896,0.008676786465790143
2000,0.1071660484151264,0.09971469554126744,0.008619844441652418,0.008275160612685748
2100,0.10425075466503989,0.10029616209630786,0.008552823212008651,0.008595050051254037
2200,0.1064058459776349,0.10309268679724408,0.008715089831916557,0.008794832252987075
2300,0.10379667076837171,0.10985376549845993,0.008525841659670394,0.00951968768791685
2400,0.1029059570169074,0.1002025516226913,0.008423407567941498,0.008519276693406727
2500,0.10336721619522606,0.10540031498280175,0.008563056132125059,0.009390382337924868
2600,0.1080391154782305,0.09970455509141636,0.008894439560752452,0.008852534502197446
2700,0.11168539943766607,0.10364004442745252,0.00932310112301943,0.00919762937308149
2800,0.10905583696795661,0.10659077200532083,0.009044145400173067,0.00955985767021084
2900,0.10615836007507484,0.10936809255276203,0.009070308660860617,0.010152699863662209
3000,0.10684352956838007,0.11242792186780215,0.008986035827784762,0.010473059822053666
3100,0.10532080464829012,0.11997773669166949,0.008768620482037144,0.011353503562343534
3200,0.10150158359422848,0.11466267777358943,0.008966887505904448,0.011162939022535864
3300,0.10243220279863516,0.11286541579208019,0.00895523294681737,0.011041408809193923
3400,0.10495905677575262,0.1102048187581432,0.009371819012179605,0.011226154937479471
3500,0.10784589119476934,0.12090755423659726,0.009714018274026402,0.01262977925192797
3600,0.1127584547719969,0.1201280303094982,0.010109484246319564,0.01264787824082939
3700,0.10378519289832826,0.13535795496332922,0.009742136743838854,0.014324127068602236
3800,0.11177054665230804,0.12278000370066534,0.010350933494611558,0.013334618178260168
3900,0.11303110238108585,0.12029996222260657,0.010543640195082542,0.013251496776861509
4000,0.10449088646895795,0.11174718365074522,0.009950610969462332,0.012845917159946102
4100,0.1115618599338603,0.12280157460648516,0.010483864407114732,0.013975422124800983
4200,0.11228538335498996,0.12403424342765365,0.01080104428794144,0.014501951155189492
4300,0.11275648114075697,0.11965943751312488,0.011105858706765193,0.01455667837365683
4400,0.11126324157564398,0.12296810408315237,0.010906930254195058,0.014840201038248346
4500,0.11515224148097085,0.12637907219510797,0.011236494256312514,0.015245030272553731
4600,0.1123082811645239,0.12391779193264968,0.011042588552585825,0.015251989706730825
4700,0.11387119069033469,0.12111892006796494,0.011283341731463878,0.015230055406533613
4800,0.11267739596755426,0.12695530402563132,0.011459094466377993,0.015557470457048432
4900,0.11723980211174344,0.12826249810439366,0.012208119072878368,0.01572450409545171
5000,0.1163899806646106,0.10837586491273231,0.012293576296545492,0.014341104815699807
5100,0.11501514472312006,0.12237452778969363,0.012069521925510578,0.015577434065843476
5200,0.1166279027827489,0.1232662844172697,0.012200946269513988,0.015957824343290967
5300,0.11800111244026745,0.12493771898752852,0.012415003252676264,0.01641353828579818
5400,0.11769690450813453,0.1204692439219852,0.01238136464037532,0.016111724022907236
5500,0.10610898584046852,0.12320557736870594,0.011279071594632794,0.01599385017117772
5600,0.11448984857838332,0.1316268882986022,0.011968326471609236,0.01657516882549937
5700,0.11038627691566405,0.12159981971340765,0.011220671259453878,0.01585047131145874
5800,0.11813226758459146,0.12141297043985666,0.011758572842756703,0.01606709947749947
5900,0.12141043871919906,0.12580675109604833,0.012414701642445946,0.01663498423811804
6000,0.12478030643796341,0.12271472320511731,0.01304375579035311,0.017054394773438373
6100,0.12150338159871446,0.1382438646267732,0.013106901014039453,0.01880532641960699
6200,0.12361125876684123,0.1330165009686889,0.013380482547209418,0.018657123329229867
6300,0.12259350131557632,0.13117541256040044,0.013292190150743564,0.018881411593661288
6400,0.12299925164555828,0.1296354765816074,0.013785441295558911,0.0192594972178403
6500,0.11529744314527439,0.13266004491113376,0.012919451884149337,0.01959066858458045
6600,0.12678131875477744,0.13951931968656814,0.014135880424678405,0.02035635821131164
6700,0.12062630620317799,0.130070467222975,0.014258800751817749,0.019949815527615582
6800,0.13137927879308825,0.1374912691929737,0.01489196247815602,0.020397113629959808
6900,0.1216149409318852,0.12921113903908676,0.014179676567110194,0.019974445313784395
7000,0.12607859874755134,0.12964819335342492,0.015154308646565725,0.01996025602769731
7100,0.1369143341159891,0.1281682407143458,0.01618422803518439,0.019816180849983305
7200,0.12133160110465792,0.13000815736768517,0.015160756289976138,0.020135716299287332
7300,0.12291406110501522,0.13166085901850147,0.015623658338965798,0.019988954284789955
7400,0.12180128938984956,0.12230917977500982,0.015384247102244735,0.019282713656179864
7500,0.12434276333020869,0.12531579791873818,0.014912853708014253,0.019807367323811734
7600,0.12614126405597753,0.12755111987827053,0.01525274607376787,0.020408083402873693
7700,0.12311897523788766,0.13172398644616157,0.015009149584787591,0.02168708819864881
7800,0.1182314244604932,0.1300479495968289,0.014755026702665746,0.021699653592052497
7900,0.12276943499827606,0.12945783503165137,0.014797065300886768,0.021276026845219127
8000,0.11423089283698669,0.12725957438784608,0.014554053069549287,0.021211984656462814
8100,0.12490287220939925,0.1319329274295365,0.015573923900348249,0.02146596705251742
8200,0.11829831979179477,0.1327138899899398,0.01439598128086393,0.021674564461320673
8300,0.12082097296913538,0.1395704480454623,0.014788568716714422,0.02232885978947534
8400,0.12730287584403654,0.13102321170801998,0.015537142169616288,0.021604262269414403
8500,0.13040907835713267,0.1284378963779707,0.016149755876508784,0.02155535099183674
8600,0.13115430672751163,0.13715042796216592,0.01674622359868396,0.022214200928410092
8700,0.12380841253608035,0.1334996170291518,0.016070654991259734,0.021878937034158018
8800,0.1284238464371655,0.1262967145043688,0.016536815696230722,0.02157262484603106
8900,0.13272519856266862,0.13594031473853416,0.01694709571297931,0.02251466793239601
9000,0.12643051691776971,0.13704080293597137,0.01668307854001064,0.02242948656390536
9100,0.12062601194828636,0.13610257286456207,0.015958108015808183,0.022705835687516343
9200,0.12782116115752604,0.13045723395718212,0.016639662912130287,0.022038390707198673
9300,0.12715686732293774,0.14219590801630558,0.016228782428316026,0.02299758621970118
9400,0.12298690522452549,0.1377950973972416,0.015884793078514044,0.023363057113106704
9500,0.1249877924415249,0.13909714285479988,0.016224053987433172,0.024086779856668822
9600,0.13075058860976435,0.13530176473028757,0.01698884407991043,0.024372660190366584
9700,0.13126035979582198,0.13619904830479282,0.01754891720300733,0.02417474452162461
9800,0.1308691030069855,0.1271715806506836,0.017871337010296175,0.023236925258664325
9900,0.1345962045111303,0.13014435771019192,0.01809012473700894,0.023219011025932514
10000,0.13643960422799437,0.13621652980031287,0.017810017551779394,0.023982954201060985
10100,0.12743646217289348,0.13166930678318767,0.01654404131193394,0.023421477506727933
10200,0.13291518764947133,0.13170324557539095,0.016537765807792894,0.023807129325815714
10300,0.1243286790559338,0.1429998983947584,0.01606731188432161,0.02434258271046612
10400,0.12239237785425472,0.13339010907676221,0.015396941817339572,0.023104415806972763
10500,0.13087716164459212,0.1247982366186312,0.016116237592469728,0.022707965458727074
10600,0.12470146988724057,0.13570530313323004,0.01632815665486239,0.023797464714666212
10700,0.13189601149023283,0.13808756243267042,0.016983729873955578,0.024297395144476683
10800,0.13054986749784636,0.13596650260132748,0.01712846122261589,0.02460439246996041
10900,0.12087094695712809,0.14573835474016592,0.016179694399470076,0.025619617593737376
11000,0.12554841145493065,0.14335960616865,0.01640208075946852,0.02630683131825478
11100,0.1305153277353162,0.1429403737580798,0.01715415532632394,0.02648569580564477
11200,0.12785829965595424,0.13457506598051303,0.017069905307670292,0.025460723426134965
11300,0.12590708064596934,0.13539563228642035,0.017479147126821665,0.025775020850205433
11400,0.1272565694171573,0.14268276856747886,0.017761268258474117,0.026603494588591254
11500,0.1244127180904707,0.14176906485829158,0.01744138533342896,0.026285152412431807
11600,0.12723648150856712,0.14275170222155292,0.017905955849686444,0.02672266026516791
11700,0.13267420200781277,0.14080597483325585,0.018022406598304955,0.026143270551605816
11800,0.13517176888916144,0.1411477572828203,0.018565723440947125,0.025852771804537548
11900,0.13304684213146473,0.13278832237043217,0.01804642847447006,0.024325629982360954
12000,0.13279472121630206,0.12905834574008132,0.017769321572269122,0.023887731644083348
12100,0.1300639600556566,0.13219146638424645,0.017275690258607375,0.023871463838402565
12200,0.12958941042394453,0.13125022478863235,0.01745099648085117,0.023916896279913332
12300,0.12705925704006682,0.1371998354868879,0.017064657434913283,0.024152783070900165
12400,0.12894925409007646,0.1337319453277792,0.017760763488632314,0.023798610158814525
12500,0.13000727709267973,0.13076768869069144,0.017508608020691607,0.023971338994293784
12600,0.1303390588305624,0.13768147763184257,0.01739892894451993,0.02448162759131182
12700,0.12275729164771026,0.13898181725406097,0.016657147845598522,0.024683062397408882
12800,0.11723985178030638,0.1409260501193957,0.015880085147990695,0.02503097033738708
12900,0.12099877022708982,0.13803667237283934,0.016341827341293774,0.024275079274882552
13000,0.12397736771276313,0.13745441758587182,0.016815211902025434,0.02403688979560188
13100,0.12896623973425556,0.14309497973489327,0.017308723415953027,0.024277538590390297
