step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.06613593264230747,0.07754432794035156,0.006998362954552028,0.008377740557996198
300,0.07211861959396722,0.0911136741925286,0.0062185336867335355,0.007842247703236178
400,0.08414355234304989,0.09781705645371923,0.006617475607598384,0.0077293909393817625
500,0.0841088506831953,0.09538204884500565,0.006178609869723266,0.007122912096488328
600,0.08526393931002217,0.10104365132658491,0.006042855282588139,0.00718529731083103
700,0.09253958751942434,0.09394178781396018,0.006299650794388939,0.006558110530198922
800,0.09533963796714878,0.1036606820150459,0.006452913850910982,0.007164401986607869
900,0.0920091595338309,0.09870220591156521,0.006160268703212276,0.006549153529225895
1000,0.09495159335986211,0.09202048606238529,0.006258225928210383,0.006147735528635709
1100,0.10203905977167599,0.09826969376648832,0.006712039582830052,0.006538206548081517
1200,0.10022252940162082,0.10242168148254369,0.0066530296372674545,0.0068748218241008905
1300,0.1059734273358818,0.10024020740053867,0.007039843342092549,0.006719865606285525
1400,0.10886481111937367,0.09433918454988373,0.007078381023027124,0.006300492929245429
1500,0.10551031124151049,0.101058171684853,0.007001115589896302,0.006948410345030325
1600,0.10935425694524038,0.10204470607678043,0.0072346489592729595,0.006990531336332208
1700,0.11011098367253909,0.10918551005698367,0.007222889815385319,0.007468408424744019
1800,0.1109160127076452,0.09863469140274612,0.007452048535530941,0.006801143085581709
1900,0.10880004638410329,0.10372536618421782,0.0070992630184131475,0.007081778655803076
2000,0.11676530345311327,0.10938968852682655,0.0077885532690059,0.007597995657819931
2100,0.10924559736928896,0.11475046851511318,0.007223566796577606,0.00800538759896999
2200,0.11562514580939835,0.10319855983360259,0.007639935142473996,0.0072542990818808125
2300,0.11005406061053592,0.10491251051975069,0.007421205112017138,0.007326722242425581
2400,0.10978508257779764,0.09977713285917285,0.007448958375052584,0.00711690261174217
2500,0.11577133318496888,0.11099265290052905,0.007761095245247057,0.007884981125602515
2600,0.12323677426667906,0.10441385591811342,0.008358494756499081,0.00760524239126624
2700,0.12244050347551821,0.094962444217387,0.00820080992418396,0.006880957634712903
2800,0.1202482686025927,0.1105061614474747,0.008155043066273574,0.007915383692307066
2900,0.1190179463943145,0.10946104836772605,0.00817225809548421,0.007651639816798271
3000,0.12626762983344342,0.1109870054724589,0.008784921081845594,0.007894882476121134
3100,0.12946679250860296,0.10959131677266845,0.009026186487115576,0.007842802520184291
3200,0.126160999377697,0.11439731672467136,0.008933512520980284,0.008336509789876349
