step,nematic,polar,nematic_2,polar_2,fraction_elongated
100,0.0,0.0,0.0,0.0,0.0
200,0.0765498604464106,0.09502052042786319,0.0010523025039405063,0.0014104585915405378,0.014575000000000001
300,0.0812883405233966,0.07084438440172502,0.0021569581689250307,0.0018811035363054253,0.026649999999999997
400,0.05819950648540797,0.06652937204260262,0.0023762789927205563,0.002718646238402788,0.041475
500,0.059293116876355925,0.07083596251363922,0.003402809008741613,0.0040593894388351185,0.058837499999999994
600,0.06456935611334459,0.06592868084250904,0.00503443332794405,0.005031789586919818,0.07843750000000001
700,0.060759132924712994,0.061798286799416194,0.0060656103346198795,0.005988552790176068,0.0986125
800,0.062103516014001034,0.061459889863993186,0.007279045771507795,0.0071401166466552755,0.1181375
900,0.07141748294377029,0.0526573423801911,0.009835430963129044,0.007298597538648656,0.138475
1000,0.07614867437549316,0.06447307700699532,0.012056787156894224,0.010247763973976438,0.15905000000000002
1100,0.07490771678301252,0.0636658151722435,0.013275422818604873,0.011255497802488738,0.17802500000000004
1200,0.07618287567128758,0.06633534835547926,0.01481000862368613,0.012772816321516568,0.194775
1300,0.0832591271849901,0.07064589659702791,0.01748999148565156,0.01459392814124415,0.2098875
1400,0.08712184347893978,0.06916406723670579,0.019642659761502985,0.015344765154625914,0.22466249999999996
1500,0.09465680753668042,0.06950479836823485,0.022566222615227578,0.016387439278162982,0.237225
1600,0.10018209775485216,0.0689240696976162,0.024932498949694508,0.017102135233189566,0.24758750000000002
1700,0.10606015468773118,0.07243135623529984,0.027387886880120383,0.01864021544248164,0.2568375
1800,0.11058046676937994,0.06842951607158265,0.02950460373779466,0.018224457220673167,0.265825
1900,0.1107038530378109,0.07027127273453221,0.030621714993545865,0.01941453099405052,0.2759125
2000,0.11173878379973758,0.07509547772202596,0.0317460949662795,0.02127297559477652,0.2837375
2100,0.1141177159701355,0.07659423274538614,0.033080262599952434,0.02209792437559118,0.2892375000000001
2200,0.11704476722127181,0.07543353175234851,0.03474356883050091,0.022268176439664073,0.2963875
2300,0.1094999467631065,0.07618682680953141,0.033297215173497305,0.023094162303863262,0.30347499999999994
2400,0.1039308136338146,0.07783107061739605,0.032325568229372575,0.024216027633535316,0.309525
2500,0.1071353898528878,0.08184451247054411,0.034013388012463,0.026045119029154087,0.316125
2600,0.10800182367647897,0.08635504837977866,0.03505811363440786,0.02803028953746685,0.32326250000000006
2700,0.10330867175699575,0.08752691343426483,0.03422006195541306,0.02900422848825664,0.32947499999999996
2800,0.09770362001299734,0.09398894573618344,0.032964904757140784,0.03163785436244788,0.335025
2900,0.09862575249918469,0.09846943275628454,0.03383678492878063,0.03370680076061289,0.340575
3000,0.09913373495215921,0.10456662170937017,0.03469091697245021,0.03631095744138432,0.346275
3100,0.10455214551041343,0.10707426769586861,0.03701406725822833,0.03777623416309887,0.35155000000000003
3200,0.1094230203514047,0.10929353939743959,0.03913546330006961,0.039097359783730655,0.3559375
3300,0.11480654185999863,0.10697842918136037,0.041520816322191206,0.038684532404378594,0.360625
3400,0.11733485341018224,0.10942529888822845,0.0430713999448317,0.04006794323342038,0.36565
3500,0.11638107549578172,0.10815438720165788,0.0431943455940435,0.040037987466996515,0.369425
3600,0.11881323561609616,0.11157527638936413,0.04424430039219309,0.041543147223986006,0.3713875
3700,0.1228054179478376,0.11612986497115915,0.04610489985742012,0.04364877732876675,0.37513749999999996
3800,0.12933543414239346,0.1231302096137871,0.04901983461987791,0.04679162191511714,0.37947499999999995
3900,0.1305103460519431,0.12996968795756345,0.050227903341467185,0.05007581594522395,0.3849125
4000,0.13875659104325755,0.1373230320023651,0.05399060673973858,0.05352530428064774,0.38896249999999993
4100,0.14568281035066924,0.14141852203900562,0.05758732070866548,0.05601759905729483,0.39457499999999995
4200,0.15085459298781367,0.14968454121004626,0.05997344673864885,0.05973997604669428,0.39732499999999993
4300,0.1578235005084998,0.1525846566383109,0.06303792837603373,0.06133344171505542,0.39967499999999995
4400,0.16513751520970227,0.15549073475553385,0.06646998401569487,0.06298991864959652,0.40262499999999996
4500,0.17034438069018504,0.1641307621006659,0.06931310472069623,0.06702770409472325,0.40635
4600,0.1760018994677847,0.16791841066893626,0.07247196229700283,0.06949043365234658,0.411075
4700,0.1773214636265195,0.17074305038707632,0.07352592200448886,0.0711433500451787,0.41335
4800,0.18256722720679353,0.1739051244318263,0.07651778402365267,0.07342424850686947,0.41824999999999996
4900,0.1872867331664879,0.17747394095942517,0.0790317232776051,0.07539548906165934,0.42122500000000007
5000,0.19916577440242125,0.17755951400254638,0.0846094573457187,0.07608948299446884,0.42495
5100,0.20129931885398467,0.17887068892414937,0.08599479276300598,0.07726909367204118,0.42838750000000003
5200,0.20380094468935467,0.17976485682322407,0.08781384570780065,0.07818020422463924,0.43178750000000005
5300,0.2074242892863543,0.18170438351752244,0.09010515182615371,0.07951004838319863,0.435725
5400,0.21159160057617044,0.18312887228287644,0.09264593462783037,0.08080779646791535,0.43998750000000003
5500,0.2125032979481832,0.1855507601082042,0.09353103879780277,0.08253682217130921,0.44288749999999993
5600,0.21302378279936188,0.19126085547131969,0.09425944313844777,0.08564367803249155,0.44581250000000006
