step,msd_global,n_round,n_elongated,density
4300,1721.9552372623855,2733.375,2266.625,0.75
4400,1786.0506092517205,2717.125,2282.875,0.75
4500,1846.0332680702154,2696.25,2303.75,0.75
4600,1911.1056752325865,2669.8125,2330.1875,0.75
4700,1979.1129413525607,2643.375,2356.625,0.75
4800,2044.9721325766102,2617.25,2382.75,0.75
4900,2111.255651382086,2589.3125,2410.6875,0.75
5000,2179.7140664832787,2574.0625,2425.9375,0.75
5100,2253.468600835421,2566.5,2433.5,0.75
5200,2327.171442647182,2546.1875,2453.8125,0.75
5300,2405.1616960202905,2527.6875,2472.3125,0.75
5400,2481.0817683828914,2520.625,2479.375,0.75
5500,2559.483833549048,2512.1875,2487.8125,0.75
5600,2637.398435966537,2499.6875,2500.3125,0.75
5700,2713.291664182805,2481.9375,2518.0625,0.75
5800,2793.6519333059664,2469.625,2530.375,0.75
5900,2875.8394926070187,2459.5,2540.5,0.75
6000,2959.809056297726,2447.875,2552.125,0.75
6100,3041.283294565442,2439.875,2560.125,0.75
6200,3124.3894626100237,2422.1875,2577.8125,0.75
6300,3207.9358920770123,2411.875,2588.125,0.75
6400,3291.2715745418764,2399.0625,2600.9375,0.75
6500,3370.549551426113,2387.375,2612.625,0.75
6600,3450.0826290533864,2383.25,2616.75,0.75
6700,3532.7711163355834,2370.0,2630.0,0.75
6800,3618.0494606847997,2361.75,2638.25,0.75
6900,3706.1487690667573,2355.9375,2644.0625,0.75
7000,3787.0275377438384,2346.8125,2653.1875,0.75
7100,3869.8993073209654,2334.75,2665.25,0.75
7200,3952.062176406166,2322.5625,2677.4375,0.75
7300,4037.1599809384047,2298.1875,2701.8125,0.75
7400,4127.419675557769,2285.6875,2714.3125,0.75
7500,4218.498295324876,2272.25,2727.75,0.75
7600,4310.51416183227,2256.625,2743.375,0.75
7700,4404.785566982372,2235.25,2764.75,0.75
7800,4503.1341098852945,2216.5,2783.5,0.75
7900,4603.284849962732,2187.375,2812.625,0.75
8000,4708.751959650538,2170.75,2829.25,0.75
8100,4820.695721679291,2150.6875,2849.3125,0.75
8200,4939.271787426744,2126.875,2873.125,0.75
8300,5062.22793568491,2106.375,2893.625,0.75
8400,5185.073528288134,2082.0,2918.0,0.75
8500,5318.585155778299,2058.5,2941.5,0.75
8600,5455.03871959793,2032.4375,2967.5625,0.75
8700,5595.029683606181,2012.4375,2987.5625,0.75
8800,5729.328160174332,1992.9375,3007.0625,0.75
8900,5874.320686456525,1969.75,3030.25,0.75
9000,6026.814744795062,1946.0,3054.0,0.75
9100,6181.389916351666,1928.0625,3071.9375,0.75
9200,6347.060883665185,1912.375,3087.625,0.75
9300,6511.373417488582,1891.625,3108.375,0.75
9400,6685.719296906782,1882.25,3117.75,0.75
9500,6861.671127835174,1874.0,3126.0,0.75
9600,7034.502347103236,1850.9375,3149.0625,0.75
9700,7200.124668473506,1827.1875,3172.8125,0.75
9800,7373.301559797552,1803.9375,3196.0625,0.75
9900,7549.3323458242885,1781.375,3218.625,0.75
10000,7724.810739931568,1754.75,3245.25,0.75
10100,7897.406367160251,1729.875,3270.125,0.75
10200,8070.4889484043815,1706.5,3293.5,0.75
10300,8239.796083076808,1682.4375,3317.5625,0.75
10400,8416.47436850121,1670.4375,3329.5625,0.75
10500,8601.782598412756,1651.0625,3348.9375,0.75
10600,8782.164714355877,1635.875,3364.125,0.75
10700,8954.400896997815,1619.125,3380.875,0.75
10800,9128.433521283838,1605.125,3394.875,0.75
10900,9305.570747441976,1593.75,3406.25,0.75
11000,9487.378134046827,1580.75,3419.25,0.75
11100,9672.608427292067,1570.0625,3429.9375,0.75
11200,9861.97165947841,1562.75,3437.25,0.75
11300,10049.777441407228,1553.6875,3446.3125,0.75
11400,10244.53286382194,1538.3125,3461.6875,0.75
11500,10443.970728056267,1524.125,3475.875,0.75
11600,10642.66049386804,1508.3125,3491.6875,0.75
11700,10842.177338881402,1487.5,3512.5,0.75
11800,11047.384569209973,1473.0,3527.0,0.75
11900,11248.26049151635,1463.3125,3536.6875,0.75
12000,11456.333893498902,1455.0,3545.0,0.75
12100,11661.030998974664,1452.4375,3547.5625,0.75
12200,11879.522403631345,1450.6875,3549.3125,0.75
12300,12091.240706118968,1443.25,3556.75,0.75
12400,12309.775060088788,1429.1875,3570.8125,0.75
12500,12533.007733522301,1419.9375,3580.0625,0.75
12600,12750.529601802069,1412.875,3587.125,0.75
12700,12993.794393816148,1407.6875,3592.3125,0.75
12800,13240.15605786884,1406.375,3593.625,0.75
12900,13488.276423914274,1402.6875,3597.3125,0.75
13000,13747.231648412519,1399.0,3601.0,0.75
13100,14003.06185628213,1388.25,3611.75,0.75
13200,14265.402239007846,1384.9375,3615.0625,0.75
13300,14531.943752933268,1380.6875,3619.3125,0.75
13400,14812.802571282684,1378.5625,3621.4375,0.75
13500,15098.168577943436,1378.125,3621.875,0.75
13600,15388.285748689757,1371.25,3628.75,0.75
13700,15680.026585145843,1367.25,3632.75,0.75
13800,15981.000382869142,1361.8125,3638.1875,0.75
13900,16296.956830587404,1352.375,3647.625,0.75
14000,16605.505185089347,1343.25,3656.75,0.75
14100,16922.150530750725,1338.1875,3661.8125,0.75
14200,17240.23994656967,1326.75,3673.25,0.75
14300,17553.934780928677,1321.375,3678.625,0.75
14400,17870.207261984935,1315.25,3684.75,0.75
14500,18195.969231907693,1305.375,3694.625,0.75
14600,18510.247605367014,1304.625,3695.375,0.75
14700,18833.797688852814,1306.4375,3693.5625,0.75
14800,19169.473928578805,1302.1875,3697.8125,0.75
14900,19506.808606867162,1302.0625,3697.9375,0.75
15000,19851.747526614126,1302.5625,3697.4375,0.75
15100,20207.405325789685,1302.1875,3697.8125,0.75
15200,20551.60791464761,1295.375,3704.625,0.75
15300,20901.14186718216,1288.6875,3711.3125,0.75
15400,21258.617414186134,1289.5625,3710.4375,0.75
15500,21620.20776490626,1292.5,3707.5,0.75
15600,21985.377710346722,1284.75,3715.25,0.75
15700,22354.797512558886,1282.3125,3717.6875,0.75
15800,22730.16659897145,1275.8125,3724.1875,0.75
15900,23106.207152968094,1264.8125,3735.1875,0.75
16000,23489.15125741556,1253.0625,3746.9375,0.75
16100,23873.07078339501,1240.5,3759.5,0.75
16200,24258.09597212346,1228.875,3771.125,0.75
16300,24651.83049391985,1219.625,3780.375,0.75
16400,25070.723621178848,1217.6875,3782.3125,0.75
16500,25484.414350777122,1217.0625,3782.9375,0.75
16600,25901.23733918575,1215.8125,3784.1875,0.75
16700,26319.22164556386,1211.3125,3788.6875,0.75
16800,26752.980505840456,1207.6875,3792.3125,0.75
16900,27180.407114750327,1210.125,3789.875,0.75
17000,27627.794109294697,1201.0625,3798.9375,0.75
17100,28084.37896195732,1196.9375,3803.0625,0.75
17200,28551.402750424008,1194.6875,3805.3125,0.75
17300,29031.337847533145,1197.5,3802.5,0.75
17400,29518.223222413097,1196.125,3803.875,0.75
17500,30008.701023208465,1198.9375,3801.0625,0.75
17600,30523.390660938956,1199.4375,3800.5625,0.75
17700,31047.18975572902,1191.875,3808.125,0.75
17800,31554.088052580693,1184.75,3815.25,0.75
17900,32066.59238057656,1175.125,3824.875,0.75
18000,32583.354862398883,1171.0625,3828.9375,0.75
18100,33095.8136972654,1162.6875,3837.3125,0.75
18200,33597.312668719685,1157.0625,3842.9375,0.75
18300,34102.83448410397,1156.375,3843.625,0.75
18400,34608.4626679709,1151.0625,3848.9375,0.75
18500,35122.962138729396,1151.875,3848.125,0.75
18600,35624.25716910468,1157.0,3843.0,0.75
18700,36137.880176659666,1152.0,3848.0,0.75
18800,36668.16761090595,1151.0625,3848.9375,0.75
18900,37191.68947936465,1153.6875,3846.3125,0.75
19000,37718.89090881203,1152.375,3847.625,0.75
19100,38239.41377866306,1151.8125,3848.1875,0.75
19200,38770.23331132696,1157.125,3842.875,0.75
19300,39312.125196216766,1157.9375,3842.0625,0.75
19400,39867.42229985291,1156.875,3843.125,0.75
19500,40428.25640967829,1153.6875,3846.3125,0.75
19600,40995.53094152485,1155.875,3844.125,0.75
19700,41591.163492202715,1151.875,3848.125,0.75
19800,42172.857570304615,1144.125,3855.875,0.75
19900,42772.09344611635,1137.0625,3862.9375,0.75
20000,43381.815456951554,1136.375,3863.625,0.75
20100,43989.937917468524,1136.125,3863.875,0.75
20200,44602.507056530376,1138.5,3861.5,0.75
20300,45231.475700679664,1130.9375,3869.0625,0.75
20400,45865.21354007308,1123.5,3876.5,0.75
20500,46506.7100180237,1114.375,3885.625,0.75
20600,47145.839273526835,1105.0625,3894.9375,0.75
20700,47787.69741456122,1099.875,3900.125,0.75
20800,48436.40388942243,1091.6875,3908.3125,0.75
20900,49100.327424109775,1085.125,3914.875,0.75
21000,49772.24073208451,1088.6875,3911.3125,0.75
21100,50473.665688520894,1091.6875,3908.3125,0.75
21200,51145.4682572523,1094.4375,3905.5625,0.75
21300,51819.90650391279,1092.0,3908.0,0.75
21400,52519.47442488828,1085.875,3914.125,0.75
21500,53205.17712195725,1083.3125,3916.6875,0.75
21600,53910.141428270006,1078.9375,3921.0625,0.75
21700,54615.38036341275,1072.3125,3927.6875,0.75
21800,55314.487850527315,1068.875,3931.125,0.75
21900,56018.9854590625,1062.5,3937.5,0.75
22000,56727.47701023328,1059.25,3940.75,0.75
22100,57446.31443561386,1060.9375,3939.0625,0.75
22200,58140.54165941582,1058.0,3942.0,0.75
22300,58843.6635738294,1057.625,3942.375,0.75
22400,59543.893201014565,1060.125,3939.875,0.75
22500,60267.30415082938,1061.6875,3938.3125,0.75
22600,61005.62076786224,1064.5625,3935.4375,0.75
22700,61714.370543924604,1074.1875,3925.8125,0.75
22800,62454.76596690195,1081.125,3918.875,0.75
22900,63194.368423303764,1080.625,3919.375,0.75
23000,63960.194117576786,1082.0,3918.0,0.75
23100,64733.994943583864,1080.0625,3919.9375,0.75
23200,65486.3946039437,1078.3125,3921.6875,0.75
23300,66263.93301667031,1075.6875,3924.3125,0.75
23400,67054.6810763924,1074.375,3925.625,0.75
23500,67863.33967213045,1076.1875,3923.8125,0.75
23600,68663.01229783807,1064.6875,3935.3125,0.75
23700,69471.72533790489,1060.125,3939.875,0.75
23800,70317.07172654076,1053.5625,3946.4375,0.75
23900,71169.13289494395,1054.625,3945.375,0.75
24000,72010.66883361884,1051.75,3948.25,0.75
24100,72880.0651670117,1056.25,3943.75,0.75
24200,73737.27808175243,1051.6875,3948.3125,0.75
24300,74609.62411684463,1052.375,3947.625,0.75
24400,75498.35620646777,1050.8125,3949.1875,0.75
24500,76365.95928713227,1051.5625,3948.4375,0.75
24600,77237.99774805325,1048.1875,3951.8125,0.75
24700,78124.46079239728,1040.75,3959.25,0.75
24800,79003.50449845093,1036.25,3963.75,0.75
24900,79896.99792718797,1037.25,3962.75,0.75
25000,80808.25611472184,1033.3125,3966.6875,0.75
25100,81688.94915484168,1031.3125,3968.6875,0.75
25200,82606.03226435304,1029.75,3970.25,0.75
25300,83514.7101039175,1026.125,3973.875,0.75
25400,84427.17171614313,1021.3125,3978.6875,0.75
25500,85323.65665907331,1018.75,3981.25,0.75
25600,86243.9476279304,1012.8125,3987.1875,0.75
25700,87152.22044184805,1005.375,3994.625,0.75
25800,88101.25684895024,995.125,4004.875,0.75
25900,89038.53392151429,981.0625,4018.9375,0.75
26000,90007.6718217764,969.9375,4030.0625,0.75
26100,90981.36975264433,958.9375,4041.0625,0.75
26200,91953.28790351163,952.375,4047.625,0.75
26300,92936.05641362113,952.0,4048.0,0.75
26400,93929.63366204851,944.4375,4055.5625,0.75
26500,94934.18484107242,944.125,4055.875,0.75
26600,95901.75281216357,941.8125,4058.1875,0.75
26700,96918.84424119395,938.0625,4061.9375,0.75
26800,97913.16027423537,932.8125,4067.1875,0.75
26900,98920.06075353474,925.625,4074.375,0.75
27000,99943.50774969235,918.125,4081.875,0.75
27100,100967.70891028584,915.125,4084.875,0.75
27200,101987.87012250276,911.5625,4088.4375,0.75
27300,103010.97284053269,907.5625,4092.4375,0.75
27400,104018.62999461657,907.9375,4092.0625,0.75
27500,105024.97270067834,907.75,4092.25,0.75
27600,106064.30118711843,908.5,4091.5,0.75
27700,107082.45500987886,911.375,4088.625,0.75
27800,108125.59636275518,912.875,4087.125,0.75
27900,109160.07538351591,915.625,4084.375,0.75
28000,110195.6566816664,919.5625,4080.4375,0.75
28100,111235.67411348995,921.1875,4078.8125,0.75
28200,112289.92101137247,922.625,4077.375,0.75
28300,113327.01434306335,924.75,4075.25,0.75
28400,114394.57465784646,929.875,4070.125,0.75
28500,115461.62609058495,934.25,4065.75,0.75
28600,116534.18267479239,935.125,4064.875,0.75
28700,117615.94638879619,941.5625,4058.4375,0.75
28800,118703.77383316518,945.0625,4054.9375,0.75
28900,119814.91010930682,953.5625,4046.4375,0.75
29000,120952.02074384804,962.9375,4037.0625,0.75
29100,122073.9243469688,964.5625,4035.4375,0.75
29200,123182.1001121851,963.0625,4036.9375,0.75
29300,124321.15883728987,963.0,4037.0,0.75
29400,125475.06968226915,962.5,4037.5,0.75
29500,126629.79353851436,968.4375,4031.5625,0.75
29600,127812.24742471227,971.5625,4028.4375,0.75
29700,128975.87914219458,969.1875,4030.8125,0.75
29800,130153.26980875278,963.8125,4036.1875,0.75
29900,131376.6982692157,958.4375,4041.5625,0.75
30000,132586.88816884844,948.1875,4051.8125,0.75
30100,133819.0437109651,950.75,4049.25,0.75
30200,135060.98855284086,949.8125,4050.1875,0.75
30300,136290.4248904513,948.5625,4051.4375,0.75
30400,137534.90906416727,946.4375,4053.5625,0.75
30500,138798.80246134955,941.625,4058.375,0.75
30600,140093.43434914044,945.1875,4054.8125,0.75
30700,141340.79968385253,943.6875,4056.3125,0.75
30800,142594.30651306605,941.875,4058.125,0.75
30900,143880.08858065514,939.25,4060.75,0.75
31000,145151.10056317045,936.3125,4063.6875,0.75
31100,146403.31035294916,936.25,4063.75,0.75
31200,147688.68027332774,939.4375,4060.5625,0.75
31300,148929.5362054844,938.9375,4061.0625,0.75
31400,150217.45239405448,943.875,4056.125,0.75
31500,151476.879913223,945.0,4055.0,0.75
31600,152728.7322999027,953.9375,4046.0625,0.75
31700,153985.91020848136,958.8125,4041.1875,0.75
31800,155239.58404493678,964.8125,4035.1875,0.75
31900,156499.53378555633,970.3125,4029.6875,0.75
32000,157793.795327655,971.25,4028.75,0.75
32100,159093.8655592594,970.25,4029.75,0.75
32200,160412.40564971167,964.5625,4035.4375,0.75
32300,161740.2800351836,961.3125,4038.6875,0.75
32400,163059.2232726682,959.1875,4040.8125,0.75
32500,164399.29191680916,960.3125,4039.6875,0.75
32600,165745.69191371015,957.4375,4042.5625,0.75
32700,167105.81114747695,961.0625,4038.9375,0.75
32800,168460.7454335505,958.9375,4041.0625,0.75
32900,169808.0823766229,953.5,4046.5,0.75
33000,171208.76151270952,947.875,4052.125,0.75
33100,172599.6850405228,945.25,4054.75,0.75
33200,174039.74154757784,944.4375,4055.5625,0.75
33300,175484.7911161979,937.8125,4062.1875,0.75
33400,176946.81775578597,933.0,4067.0,0.75
33500,178411.1687492689,930.9375,4069.0625,0.75
33600,179892.78154799502,924.125,4075.875,0.75
33700,181333.92512254027,921.0625,4078.9375,0.75
33800,182794.71590057787,914.625,4085.375,0.75
33900,184257.42048548552,909.4375,4090.5625,0.75
34000,185750.2991453287,903.4375,4096.5625,0.75
34100,187219.857145264,900.75,4099.25,0.75
34200,188670.62605170015,895.4375,4104.5625,0.75
34300,190177.1939957283,891.3125,4108.6875,0.75
34400,191629.94183107014,885.75,4114.25,0.75
34500,193121.58031551127,878.625,4121.375,0.75
34600,194618.77544637874,874.5,4125.5,0.75
34700,196113.759071914,869.625,4130.375,0.75
34800,197612.8072992207,863.6875,4136.3125,0.75
34900,199115.86773992234,860.875,4139.125,0.75
35000,200622.28207881196,855.8125,4144.1875,0.75
35100,202185.5208191627,848.6875,4151.3125,0.75
35200,203731.89328191007,843.5,4156.5,0.75
35300,205270.60382659582,839.6875,4160.3125,0.75
35400,206834.04707808484,831.3125,4168.6875,0.75
35500,208402.09593297128,823.0625,4176.9375,0.75
35600,209975.00090519342,818.3125,4181.6875,0.75
35700,211573.57934422468,814.25,4185.75,0.75
35800,213196.36985210207,814.0,4186.0,0.75
35900,214851.30954758674,809.625,4190.375,0.75
36000,216496.23417994633,804.5625,4195.4375,0.75
36100,218156.07006278707,798.3125,4201.6875,0.75
36200,219833.25849777294,790.3125,4209.6875,0.75
36300,221482.2815128728,782.875,4217.125,0.75
36400,223122.35082436318,774.0,4226.0,0.75
36500,224831.8596108562,767.375,4232.625,0.75
36600,226500.95177676142,759.0625,4240.9375,0.75
36700,228182.85946651862,752.0,4248.0,0.75
36800,229842.9374285682,741.0,4259.0,0.75
36900,231540.336530539,732.8125,4267.1875,0.75
37000,233233.39192115687,726.4375,4273.5625,0.75
37100,234887.4514360747,722.0625,4277.9375,0.75
37200,236596.70360517895,718.1875,4281.8125,0.75
37300,238281.930613003,714.0,4286.0,0.75
37400,239999.4508198499,709.5,4290.5,0.75
37500,241693.30917989134,708.8125,4291.1875,0.75
37600,243421.9244889042,710.125,4289.875,0.75
37700,245090.88157192632,713.25,4286.75,0.75
37800,246789.8514909333,719.75,4280.25,0.75
37900,248519.00094240968,727.0,4273.0,0.75
38000,250230.22308198235,732.125,4267.875,0.75
38100,251965.8215656467,739.625,4260.375,0.75
38200,253699.41481083498,746.5,4253.5,0.75
38300,255426.71318183723,751.875,4248.125,0.75
38400,257167.63482478893,757.125,4242.875,0.75
38500,258892.44422654193,760.625,4239.375,0.75
38600,260669.29409326345,757.4375,4242.5625,0.75
38700,262446.61906125286,754.8125,4245.1875,0.75
38800,264220.4117136935,757.0625,4242.9375,0.75
38900,266012.0257171255,757.75,4242.25,0.75
39000,267817.7011695579,754.75,4245.25,0.75
39100,269600.70624061424,754.125,4245.875,0.75
39200,271353.98683972907,753.1875,4246.8125,0.75
39300,273141.57698547683,757.25,4242.75,0.75
39400,274931.89114484994,758.125,4241.875,0.75
39500,276725.6191926882,752.9375,4247.0625,0.75
39600,278504.4700747767,749.3125,4250.6875,0.75
39700,280336.4813099785,749.625,4250.375,0.75
39800,282168.00677708123,749.0625,4250.9375,0.75
39900,284030.30803358357,747.9375,4252.0625,0.75
40000,285885.8437745518,747.8125,4252.1875,0.75
40100,287782.0125524756,746.5625,4253.4375,0.75
40200,289701.8487227148,741.5,4258.5,0.75
40300,291596.8002154107,737.25,4262.75,0.75
40400,293511.26133595424,736.4375,4263.5625,0.75
40500,295445.6794007186,736.375,4263.625,0.75
40600,297389.5810933869,739.75,4260.25,0.75
40700,299338.65961878997,735.5,4264.5,0.75
40800,301254.6427812075,733.75,4266.25,0.75
40900,303191.118368441,732.625,4267.375,0.75
41000,305129.159037331,728.875,4271.125,0.75
41100,307018.6111384967,728.875,4271.125,0.75
41200,308908.79082929675,731.5,4268.5,0.75
41300,310819.01176945,729.25,4270.75,0.75
41400,312715.22457775066,727.75,4272.25,0.75
41500,314645.61812791775,729.0625,4270.9375,0.75
41600,316565.4738122952,726.625,4273.375,0.75
41700,318492.6122954724,728.0,4272.0,0.75
41800,320414.35425678,727.0,4273.0,0.75
41900,322345.407090802,723.375,4276.625,0.75
42000,324266.47864451096,724.625,4275.375,0.75
42100,326209.33990361,720.25,4279.75,0.75
42200,328143.43241307844,720.25,4279.75,0.75
42300,330106.9144966891,718.0,4282.0,0.75
42400,332078.3399300423,716.5625,4283.4375,0.75
42500,334112.0912533436,713.75,4286.25,0.75
42600,336146.87285018375,710.5,4289.5,0.75
42700,338213.321922982,708.5625,4291.4375,0.75
42800,340258.86079944135,711.375,4288.625,0.75
42900,342337.4032475145,709.5625,4290.4375,0.75
43000,344401.3179798085,706.5,4293.5,0.75
43100,346482.1666472645,699.75,4300.25,0.75
43200,348559.7354756306,695.6875,4304.3125,0.75
43300,350610.99943482823,690.8125,4309.1875,0.75
43400,352701.840992304,691.9375,4308.0625,0.75
43500,354790.34862181527,687.25,4312.75,0.75
43600,356884.8503105408,685.9375,4314.0625,0.75
43700,358939.59219599736,676.5,4323.5,0.75
43800,361039.8530662893,672.0625,4327.9375,0.75
43900,363114.4208954264,663.3125,4336.6875,0.75
44000,365224.6397492966,656.8125,4343.1875,0.75
44100,367295.44138550415,649.6875,4350.3125,0.75
44200,369401.5825151319,648.9375,4351.0625,0.75
44300,371534.0779421375,647.5,4352.5,0.75
44400,373596.82185722236,650.5625,4349.4375,0.75
44500,375733.97047694697,650.375,4349.625,0.75
44600,377850.74835587194,651.8125,4348.1875,0.75
44700,379981.6251777757,655.1875,4344.8125,0.75
44800,382101.2516056875,655.8125,4344.1875,0.75
44900,384241.6948157359,658.375,4341.625,0.75
45000,386389.17568569904,656.5,4343.5,0.75
45100,388546.80718878936,654.9375,4345.0625,0.75
45200,390728.14059173287,657.3125,4342.6875,0.75
45300,392924.2358666842,659.3125,4340.6875,0.75
45400,395077.55256624194,660.0625,4339.9375,0.75
45500,397244.7159822906,659.375,4340.625,0.75
45600,399454.08333446976,650.5,4349.5,0.75
45700,401603.2069225502,646.5625,4353.4375,0.75
45800,403816.2918868563,642.875,4357.125,0.75
45900,405964.3123318347,640.1875,4359.8125,0.75
46000,408174.6323804646,642.75,4357.25,0.75
46100,410421.27264119603,643.25,4356.75,0.75
46200,412714.66850337153,643.625,4356.375,0.75
46300,414960.87749121245,642.75,4357.25,0.75
46400,417237.7781114383,646.0625,4353.9375,0.75
46500,419496.54878277093,646.625,4353.375,0.75
46600,421769.3339065108,650.625,4349.375,0.75
46700,424049.72234609025,649.5625,4350.4375,0.75
46800,426313.28994121193,645.125,4354.875,0.75
46900,428585.7903795758,646.75,4353.25,0.75
47000,430877.90620463557,646.75,4353.25,0.75
47100,433131.4951149577,646.8125,4353.1875,0.75
47200,435424.08057420055,645.0,4355.0,0.75
47300,437745.56537755625,646.8125,4353.1875,0.75
47400,440082.2585428657,646.1875,4353.8125,0.75
47500,442452.7904535005,640.1875,4359.8125,0.75
47600,444827.9166952216,637.0,4363.0,0.75
47700,447191.6495093678,638.25,4361.75,0.75
47800,449557.63529388304,639.1875,4360.8125,0.75
47900,451979.7600595154,640.1875,4359.8125,0.75
48000,454366.05266014906,643.6875,4356.3125,0.75
48100,456743.06915607594,646.9375,4353.0625,0.75
48200,459167.98841404164,647.9375,4352.0625,0.75
48300,461581.91112883465,648.3125,4351.6875,0.75
48400,464057.1645527351,645.5625,4354.4375,0.75
48500,466469.45012252615,644.4375,4355.5625,0.75
48600,468930.9382881999,639.5,4360.5,0.75
48700,471350.02340533206,638.5,4361.5,0.75
48800,473773.76007122773,636.0,4364.0,0.75
48900,476251.580173123,631.8125,4368.1875,0.75
49000,478665.4892740273,631.6875,4368.3125,0.75
49100,481137.1900253834,633.5,4366.5,0.75
49200,483624.9933854409,634.6875,4365.3125,0.75
49300,486096.2470057241,633.1875,4366.8125,0.75
49400,488599.70328656293,632.1875,4367.8125,0.75
49500,491125.16873471724,632.9375,4367.0625,0.75
49600,493703.2945093825,631.5625,4368.4375,0.75
49700,496236.6654548719,636.625,4363.375,0.75
49800,498727.01191983226,639.125,4360.875,0.75
49900,501246.5182468494,639.6875,4360.3125,0.75
50000,503833.112068118,639.6875,4360.3125,0.75
0,0.0,5000.0,0.0,0.76
100,38.13261923835963,5000.0,0.0,0.76
200,44.13819567566778,4903.8125,96.1875,0.76
300,49.423470815564784,4827.0625,172.9375,0.76
400,55.81356672976326,4732.3125,267.6875,0.76
500,64.35916348730863,4627.75,372.25,0.76
600,75.78734933549357,4513.5625,486.4375,0.76
700,90.59419796993444,4395.5625,604.4375,0.76
800,107.5570713247876,4280.5625,719.4375,0.76
900,127.19561910959104,4172.5625,827.4375,0.76
1000,148.18666240106288,4065.125,934.875,0.76
1100,173.29005569669073,3971.3125,1028.6875,0.76
1200,202.85438394878125,3887.3125,1112.6875,0.76
1300,231.59910499888778,3814.125,1185.875,0.76
1400,263.4560664526364,3745.0625,1254.9375,0.76
1500,293.5089223162883,3690.9375,1309.0625,0.76
1600,326.6579094275432,3633.9375,1366.0625,0.76
1700,363.3826346183373,3584.4375,1415.5625,0.76
1800,401.76026088301984,3539.8125,1460.1875,0.76
1900,439.80344840819026,3496.25,1503.75,0.76
2000,479.6965906423226,3455.25,1544.75,0.76
2100,519.6219684211887,3415.375,1584.625,0.76
2200,560.8727310333062,3382.625,1617.375,0.76
2300,602.1392861591704,3348.375,1651.625,0.76
2400,641.2028921934927,3320.8125,1679.1875,0.76
2500,684.062276488333,3295.9375,1704.0625,0.76
2600,727.6720695966013,3265.375,1734.625,0.76
2700,771.7038809712644,3240.375,1759.625,0.76
2800,817.9623375697493,3212.625,1787.375,0.76
2900,865.6905789009423,3181.375,1818.625,0.76
3000,911.460067006127,3154.3125,1845.6875,0.76
3100,957.8504375294792,3123.9375,1876.0625,0.76
3200,1005.4534503049823,3101.375,1898.625,0.76
3300,1050.1826728621104,3073.9375,1926.0625,0.76
3400,1097.2793582015752,3044.5625,1955.4375,0.76
3500,1147.5934246030542,3023.0625,1976.9375,0.76
3600,1199.9260841325583,3001.875,1998.125,0.76
3700,1251.6795177167182,2979.1875,2020.8125,0.76
3800,1304.9587106266076,2956.875,2043.125,0.76
3900,1358.3092137364633,2935.25,2064.75,0.76
4000,1411.544323276333,2904.0625,2095.9375,0.76
4100,1467.4157843661662,2880.9375,2119.0625,0.76
4200,1523.418127748924,2858.375,2141.625,0.76
4300,1579.552821583062,2845.25,2154.75,0.76
4400,1642.134633061302,2829.4375,2170.5625,0.76
4500,1707.101984710504,2815.75,2184.25,0.76
