step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,16.443611638064443,1000,0
200,20.73566998562359,975,25
300,21.589160387406356,964,36
400,26.85799673483168,945,55
500,29.453854807161463,926,74
600,37.00119405235851,891,109
700,41.41784348822283,868,132
800,53.376349651689786,838,162
900,66.66365432784208,822,178
1000,80.05901242963824,812,188
1100,99.61144462139296,792,208
1200,115.21504802849732,776,224
1300,127.62416285584047,759,241
1400,146.65614958987717,744,256
1500,167.86252760515953,725,275
1600,194.73169669442794,704,296
1700,216.92895930612684,691,309
1800,230.1193438973797,688,312
1900,246.23720805078298,688,312
2000,269.26092772735944,678,322
2100,284.69410404553645,694,306
2200,303.09882392146335,695,305
2300,330.1569191204767,695,305
2400,358.48470974774983,685,315
2500,382.7616710255098,682,318
2600,401.9228565375438,666,334
2700,425.04828449775783,647,353
2800,457.7303374575925,634,366
2900,487.99613899086114,619,381
3000,531.2875897593977,603,397
3100,577.1385701782924,603,397
3200,625.7981147067559,599,401
3300,685.2167077894132,596,404
3400,740.0979701365537,600,400
3500,813.2242574162445,596,404
3600,862.5799216771812,596,404
3700,901.6456866467845,585,415
3800,937.6067128529492,585,415
3900,978.8260874715841,581,419
4000,1022.1011824491926,596,404
4100,1063.5087286655119,583,417
4200,1094.47856749633,584,416
4300,1117.2984208012344,579,421
4400,1141.4272392178275,569,431
4500,1170.4177844114365,561,439
4600,1214.5426954951984,555,445
4700,1257.0247550632514,569,431
4800,1303.633749788587,556,444
4900,1357.1139582098576,558,442
5000,1422.6236301337326,545,455
5100,1501.0874012173363,525,475
5200,1568.0703575639918,512,488
5300,1652.4868198884515,492,508
5400,1732.2146037616897,485,515
5500,1792.2426142605889,474,526
5600,1873.225655366539,475,525
5700,1971.7067911801469,468,532
5800,2075.3316225047565,457,543
5900,2162.9438812941853,448,552
6000,2265.8400172737365,447,553
6100,2404.776218154729,445,555
6200,2565.6965140593175,438,562
6300,2704.985016178872,437,563
6400,2834.9961919694224,420,580
6500,3002.834851447614,401,599
6600,3160.298764262887,413,587
6700,3276.260036000199,410,590
6800,3405.8915397085602,395,605
6900,3588.563815312627,378,622
7000,3748.411108083631,369,631
7100,3933.6080154985016,373,627
7200,4134.63881262471,368,632
7300,4334.850645242177,357,643
7400,4522.993013730174,349,651
7500,4760.257934978754,346,654
7600,4994.75725412511,337,663
7700,5242.413004065215,334,666
7800,5458.9719240631475,326,674
7900,5703.069812514825,326,674
8000,5937.3398032330015,326,674
8100,6122.555263366173,324,676
8200,6313.630820007954,329,671
8300,6526.03365693911,316,684
8400,6798.45481892534,314,686
8500,7091.6835235944645,310,690
8600,7379.615168236609,297,703
8700,7670.337483927771,295,705
8800,7964.910594643157,283,717
8900,8321.08559489445,271,729
9000,8674.941436265939,262,738
9100,9014.795073807232,262,738
9200,9325.714165237674,245,755
9300,9702.33200507279,232,768
9400,10001.165445008148,217,783
9500,10349.8054563658,205,795
9600,10653.46738299175,212,788
9700,10988.998093054997,222,778
9800,11396.644511132512,213,787
9900,11782.67439929569,211,789
10000,12192.090740270316,195,805
10100,12593.823123331022,178,822
10200,13024.339093089528,168,832
10300,13411.426250753355,160,840
10400,13880.909239913844,153,847
10500,14410.176820864659,146,854
10600,14870.575790087121,134,866
10700,15342.80795454926,122,878
10800,15843.28628361641,119,881
10900,16269.590898696046,112,888
11000,16725.79227238935,108,892
11100,17205.325510116923,96,904
11200,17746.16590373434,100,900
11300,18289.28925295768,95,905
11400,18858.42544793807,91,909
11500,19441.883569415317,84,916
11600,19935.347740318157,77,923
11700,20567.11648411403,73,927
11800,21223.201370126408,67,933
11900,21921.299665195922,56,944
12000,22518.08539813608,48,952
12100,23097.122441647716,48,952
12200,23743.44855302448,49,951
12300,24471.3806453031,48,952
12400,25126.048109501244,48,952
12500,25761.293955638066,48,952
12600,26471.402096715385,48,952
12700,27153.33598881863,48,952
12800,27962.116693913253,48,952
12900,28805.315592856503,48,952
13000,29523.209164867283,48,952
13100,30283.615612075497,48,952
13200,31091.60202921505,48,952
13300,31945.00771508833,48,952
13400,32799.093593792066,47,953
13500,33576.20250967196,47,953
13600,34385.72282874999,47,953
13700,35248.663184500525,47,953
13800,36131.0052737731,47,953
13900,37043.79703222743,47,953
14000,37958.8841621585,47,953
14100,38907.36676185496,47,953
14200,39875.60310256784,47,953
14300,40849.018000195574,47,953
14400,41817.79145853638,47,953
14500,42860.63303804148,47,953
14600,43861.52008766778,47,953
14700,44821.61238959247,47,953
14800,45767.87043986586,47,953
14900,46801.8487172388,47,953
15000,47927.54625216644,47,953
15100,48941.8376858191,47,953
15200,49970.60211466844,47,953
15300,51111.62553137838,47,953
15400,52246.053727008075,47,953
15500,53475.76972968143,47,953
15600,54582.83216794768,47,953
15700,55691.08717660205,47,953
15800,56792.95250930785,47,953
15900,58071.95630626661,47,953
16000,59324.38309284317,47,953
16100,60567.88836872647,47,953
16200,61627.26086475562,47,953
16300,62833.360710703804,47,953
16400,64096.94462934165,47,953
16500,65419.29337205479,47,953
