seed,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
1099062448631258,1.0,0.0,1.0,0.0
853827592514924,1.0000749999999998,0.0,0.9992500000000002,0.0007500000000000003
1052030010736714,1.0001149999999999,0.0,0.9992999999999999,0.0007000000000000003
993068073743470,1.000085,0.0,0.9993500000000001,0.0006500000000000001
375074238073900,1.0,0.0,1.0,0.0
416178520884477,1.0,0.0,1.0,0.0
874051135843279,1.0001249999999997,0.0,0.9992000000000001,0.0008000000000000001
12944511869278,1.0002349999999998,0.0,0.9984000000000002,0.0016
542029227742456,1.0001349999999998,0.0,0.99885,0.0011500000000000004
1011744331896734,1.00001,0.0,0.9999,0.0001
211701226972609,1.0001599999999997,0.0,0.99855,0.0014500000000000003
292918525777755,1.0003199999999999,0.0,0.9976499999999999,0.0023500000000000005
731147908347497,1.000005,0.0,0.9999499999999999,5e-05
985549376192247,1.0001949999999997,0.0,0.9984,0.0016000000000000003
873456432950595,1.000175,0.0,0.9988000000000001,0.0012000000000000003
422219896800918,1.0002199999999997,0.0,0.9987499999999999,0.00125
900740014674953,1.0000499999999999,0.0,0.9996499999999999,0.00035
1020578668480920,1.000025,0.0,0.99975,0.00025
343569160877337,1.0005149999999996,0.0,0.9964500000000001,0.00355
78804909138230,1.0002449999999998,0.0,0.99825,0.001750000000000001
333614425743970,1.00013,0.0,0.9987999999999999,0.0012000000000000003
974443487743328,1.00051,0.0,0.9973000000000001,0.002700000000000001
703985244396274,1.000085,0.0,0.9996,0.0004
1122578106359740,1.000085,0.0,0.9991499999999999,0.0008500000000000003
492938554100859,1.0003199999999999,0.0,0.9977999999999998,0.0022000000000000006
170902461924754,1.0,0.0,1.0,0.0
260045648084392,1.0001249999999997,0.0,0.9991499999999999,0.0008500000000000003
450419983107763,1.0004999999999995,0.0,0.9967,0.003300000000000001
543308666121182,1.0,0.0,1.0,0.0
593849570694833,1.0000149999999999,0.0,0.99985,0.00015000000000000001
582382717235568,1.0001149999999999,0.0,0.9988499999999998,0.0011500000000000002
1123570616129223,1.0000399999999998,0.0,0.9995999999999998,0.0004
