step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,12.3984375,986.546875,2.109375,0.0,0.0,0.0,1.015625,999.984375,0.015625,0.0,0.0,0.0
200,2.9296875,977.1328125,1.0859375,18.6640625,2.046875,1.4375,1.09375,979.3515625,0.0625,13.8828125,4.9296875,2.3359375
300,2.125,987.5390625,0.75,10.71875,1.328125,1.078125,1.015625,988.75,0.015625,9.171875,2.46875,1.46875
400,1.8515625,990.7421875,0.5625,8.203125,1.140625,1.015625,1.0078125,991.6171875,0.0078125,7.4453125,1.7109375,1.140625
500,1.5703125,992.7421875,0.4609375,6.59375,1.0625,1.0,1.0,993.3203125,0.0,6.03125,1.5703125,1.0546875
600,1.421875,994.4453125,0.3515625,5.015625,1.0625,0.9765625,1.0,994.890625,0.0,4.7578125,1.3359375,0.96875
700,1.640625,995.03125,0.5,4.1953125,1.0390625,0.8828125,1.0,995.71875,0.0,3.984375,1.234375,0.90625
800,1.3671875,995.3359375,0.296875,4.1640625,1.046875,0.9375,1.0,995.71875,0.0,4.046875,1.1328125,0.984375
900,1.296875,995.7265625,0.234375,3.8515625,1.0703125,0.90625,1.0,996.0234375,0.0,3.71875,1.1796875,0.921875
1000,1.3046875,996.4453125,0.28125,3.1484375,1.015625,0.796875,1.0,996.7734375,0.0,3.09375,1.0546875,0.8046875
1100,1.3984375,996.546875,0.34375,2.9921875,0.9921875,0.75,1.0,996.953125,0.0,2.921875,1.015625,0.7734375
1200,1.265625,996.59375,0.2265625,3.078125,1.0078125,0.7890625,1.0,996.8671875,0.0,3.0078125,1.0625,0.8046875
1300,1.25,997.0,0.2109375,2.7265625,0.9453125,0.71875,1.0,997.25,0.0,2.671875,1.0,0.71875
1400,1.25,997.1953125,0.21875,2.5390625,0.8984375,0.7265625,1.0,997.4453125,0.0,2.5078125,0.9296875,0.7265625
1500,1.15625,997.1484375,0.140625,2.6875,0.921875,0.6875,1.0,997.3046875,0.0,2.6640625,0.9453125,0.6875
1600,1.203125,997.078125,0.1640625,2.7109375,0.953125,0.765625,1.0,997.28125,0.0,2.6640625,0.9921875,0.7734375
1700,1.25,997.328125,0.234375,2.4140625,0.859375,0.65625,1.0,997.5859375,0.0,2.3984375,0.875,0.65625
1800,1.203125,997.4140625,0.1875,2.3671875,0.890625,0.71875,1.0,997.6171875,0.0,2.3125,0.9453125,0.71875
1900,1.2734375,997.4921875,0.21875,2.21875,0.8671875,0.609375,1.0,997.765625,0.0,2.1640625,0.921875,0.59375
2000,1.2109375,997.5390625,0.1796875,2.25,0.890625,0.6875,1.0,997.75,0.0,2.234375,0.90625,0.6875
2100,1.125,997.453125,0.140625,2.40625,0.9375,0.6796875,1.0,997.59375,0.0,2.3828125,0.9609375,0.671875
2200,1.1796875,997.890625,0.15625,1.9296875,0.8125,0.6015625,1.0,998.0703125,0.0,1.9140625,0.828125,0.59375
2300,1.1796875,997.59375,0.15625,2.21875,0.8671875,0.6875,1.0,997.7734375,0.0,2.1796875,0.90625,0.6796875
2400,1.2109375,997.78125,0.1953125,2.0078125,0.8359375,0.609375,1.0,997.9921875,0.0,1.984375,0.859375,0.609375
2500,1.2265625,997.875,0.2109375,1.8828125,0.8359375,0.578125,1.0,998.109375,0.0,1.875,0.84375,0.578125
2600,1.15625,997.8515625,0.140625,1.9609375,0.828125,0.5625,1.0,998.015625,0.0,1.9140625,0.875,0.5546875
2700,1.1953125,997.8046875,0.1796875,2.0,0.8515625,0.5859375,1.0,998.0,0.0,1.984375,0.8671875,0.578125
2800,1.1640625,998.0234375,0.171875,1.8046875,0.84375,0.5234375,1.0,998.1953125,0.0,1.7578125,0.890625,0.5078125
2900,1.1640625,998.0078125,0.15625,1.828125,0.78125,0.5859375,1.0,998.171875,0.0,1.8203125,0.7890625,0.578125
3000,1.171875,997.9765625,0.1640625,1.828125,0.8125,0.546875,1.0,998.1640625,0.0,1.796875,0.84375,0.5390625
3100,1.21875,997.9609375,0.1796875,1.8125,0.8515625,0.53125,1.0,998.1796875,0.0,1.8046875,0.859375,0.53125
3200,1.171875,998.1640625,0.140625,1.65625,0.7578125,0.4921875,1.0,998.3359375,0.0,1.625,0.7890625,0.484375
