step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,59.0703125,924.5546875,4.640625,0.0,0.0,0.0,1.296875,999.65625,0.2734375,0.0,0.0,0.0
200,27.9375,801.765625,6.3125,132.0390625,5.921875,3.6171875,4.34375,837.453125,2.8125,51.9453125,47.7109375,16.0
300,28.0,823.671875,6.390625,116.765625,4.7265625,3.140625,2.2265625,863.6484375,1.234375,56.46875,26.6640625,11.8515625
400,30.9140625,818.7109375,7.0234375,116.296875,4.5390625,3.125,1.8984375,865.5625,1.1328125,57.4765625,20.8125,10.703125
500,34.390625,810.1640625,8.8515625,116.3671875,4.2578125,3.0859375,1.875,866.4921875,0.6484375,56.203125,20.4375,10.7734375
600,40.390625,792.9296875,9.2890625,119.484375,4.3984375,3.078125,1.84375,863.21875,0.71875,56.4609375,20.59375,10.640625
700,47.1796875,770.9453125,12.296875,121.8125,4.6484375,3.0625,2.0390625,859.65625,0.859375,55.671875,21.390625,10.9921875
800,52.671875,751.0703125,13.84375,123.078125,4.625,3.2265625,1.9765625,856.953125,0.9296875,54.3515625,23.03125,11.15625
900,55.7890625,733.8515625,15.5703125,123.984375,4.6015625,3.28125,1.9375,856.1796875,0.9140625,54.171875,22.734375,11.2578125
1000,62.3828125,706.5,20.8046875,126.8125,4.8515625,3.34375,2.1796875,852.1484375,0.9921875,53.1953125,25.25,11.875
1100,65.84375,684.171875,25.875,125.046875,5.1796875,3.359375,2.1328125,853.3828125,1.03125,52.015625,24.9921875,11.46875
1200,69.5234375,655.515625,31.7421875,128.7890625,5.171875,3.53125,2.3671875,847.1015625,1.0625,51.2890625,27.6875,13.375
1300,71.6171875,644.484375,36.96875,128.9453125,5.6796875,3.5625,2.328125,846.9140625,1.0625,49.8125,29.8671875,12.96875
1400,76.890625,611.9453125,44.25,130.3046875,6.4453125,3.671875,2.421875,843.8671875,1.03125,49.234375,31.0,13.7109375
1500,79.5546875,603.0,40.859375,128.7734375,7.015625,3.734375,2.59375,843.2734375,1.2421875,48.984375,34.3828125,12.2890625
