step,msd_global,n_round,n_elongated
0,0.0,2500,0
100,29.728671336089505,2500,0
200,32.848630770556376,2477,23
300,33.88615513048605,2461,39
400,37.25681843482092,2434,66
500,40.90997616526902,2401,99
600,42.92350681073662,2369,131
700,44.69561324193445,2334,166
800,56.674404591245064,2284,216
900,68.44372769615683,2240,260
1000,84.62740280675473,2185,315
1100,105.63522572065152,2125,375
1200,120.85500357022073,2084,416
1300,141.52187401590757,2043,457
1400,153.59698475687745,2001,499
1500,172.58740403097178,1975,525
1600,188.19444005890492,1941,559
1700,204.2723539951491,1906,594
1800,228.81075954356334,1901,599
1900,244.2160961592029,1895,605
2000,257.49982718411536,1878,622
2100,278.712060381616,1867,633
2200,295.719506291043,1852,648
2300,320.45236554010523,1832,668
2400,342.13927150040735,1811,689
2500,371.83059550324054,1801,699
2600,399.34643567340726,1787,713
2700,422.904662648731,1753,747
2800,439.28702754219717,1728,772
2900,470.829070506624,1713,787
3000,506.94660727555583,1703,797
3100,539.1508572856811,1693,807
3200,573.4651565541964,1668,832
3300,610.8128847196277,1632,868
3400,645.6889165880531,1608,892
3500,694.4533053381572,1590,910
3600,736.5208707797218,1573,927
3700,791.168729709913,1564,936
3800,836.2913025697729,1546,954
3900,886.7599049058767,1556,944
4000,923.2014160266909,1556,944
4100,971.424864547813,1552,948
4200,1018.7563095817376,1539,961
4300,1066.0946694536683,1539,961
4400,1090.893601270355,1520,980
4500,1133.857522061782,1516,984
4600,1170.9391043191258,1497,1003
4700,1220.1358228788213,1486,1014
4800,1263.4554763678618,1485,1015
4900,1306.7222692702944,1483,1017
5000,1348.9914657202394,1479,1021
5100,1392.3005498270222,1473,1027
5200,1454.1899171078956,1464,1036
5300,1536.5453668696684,1440,1060
5400,1612.438634628231,1425,1075
5500,1666.8061918868036,1420,1080
5600,1720.5101241841317,1423,1077
5700,1772.144923964328,1418,1082
5800,1820.6706294939424,1420,1080
5900,1871.5765564846188,1413,1087
6000,1921.268216321577,1418,1082
6100,1980.5716933689516,1413,1087
6200,2049.2246705058296,1406,1094
6300,2084.517448021479,1401,1099
6400,2135.612248973007,1384,1116
6500,2169.651811126939,1368,1132
6600,2201.3284057669184,1358,1142
6700,2248.187843146204,1348,1152
6800,2301.318042829407,1336,1164
6900,2345.559446416688,1324,1176
7000,2396.5270086162955,1321,1179
7100,2468.900512105632,1322,1178
7200,2557.9185675324798,1329,1171
7300,2634.5939966068795,1319,1181
7400,2728.43534938695,1299,1201
7500,2785.735398914183,1307,1193
7600,2822.652811271099,1302,1198
7700,2861.9611827144945,1302,1198
7800,2921.2836566013616,1294,1206
7900,2957.317443603719,1265,1235
8000,2994.9308204288245,1250,1250
8100,3046.1054728623144,1244,1256
8200,3107.338035806363,1228,1272
8300,3174.9538745660884,1212,1288
8400,3233.243858453756,1230,1270
8500,3288.8579602971017,1236,1264
8600,3362.575666339618,1250,1250
8700,3407.3822204289877,1266,1234
8800,3479.7275379588696,1247,1253
8900,3545.898629665089,1238,1262
9000,3631.5473520306223,1226,1274
9100,3711.345490813624,1208,1292
9200,3795.703014748835,1227,1273
9300,3864.872834124991,1234,1266
9400,3938.334701736656,1221,1279
9500,4016.2426590147616,1219,1281
9600,4082.694880498807,1220,1280
9700,4150.951691251745,1249,1251
9800,4212.963773301974,1251,1249
9900,4266.238051982034,1200,1300
10000,4323.438118255996,1185,1315
10100,4390.189388127843,1168,1332
10200,4459.4384918668275,1152,1348
10300,4486.178525606549,1125,1375
10400,4520.251859384292,1115,1385
10500,4519.146657025428,1092,1408
10600,4551.9369056937485,1105,1395
10700,4576.487322035316,1110,1390
10800,4643.135063269042,1120,1380
10900,4689.602370824319,1136,1364
11000,4749.803763755401,1135,1365
11100,4788.41136386378,1129,1371
11200,4815.53978207103,1112,1388
11300,4829.973023020742,1104,1396
11400,4835.024945299341,1094,1406
11500,4825.319403903694,1079,1421
11600,4836.142693982338,1054,1446
11700,4884.475132114175,1034,1466
11800,4942.535036425767,1026,1474
11900,5007.854277899134,1021,1479
12000,5091.911657890416,1018,1482
12100,5223.149460979096,1017,1483
12200,5380.914246725863,1031,1469
12300,5501.76083568331,1011,1489
12400,5641.708521457449,994,1506
12500,5802.431458338436,991,1509
12600,5947.117785397102,977,1523
12700,6088.620830730677,964,1536
12800,6236.601631421552,959,1541
12900,6375.531987241882,943,1557
13000,6528.1758196469245,936,1564
13100,6689.323063505704,912,1588
13200,6834.184151795646,890,1610
13300,7002.232454102566,845,1655
13400,7217.077359743878,813,1687
13500,7449.889787179762,788,1712
13600,7669.946268540186,793,1707
13700,7906.702635639478,767,1733
13800,8137.634568196884,744,1756
13900,8417.232086624312,723,1777
14000,8660.679652623227,721,1779
14100,8949.074690533449,703,1797
14200,9193.206828955823,695,1805
14300,9460.306497263318,689,1811
14400,9712.109186260528,675,1825
14500,9984.54429290087,666,1834
14600,10255.51115613609,661,1839
14700,10566.177067196717,661,1839
14800,10832.068866046082,651,1849
14900,11105.024550805092,634,1866
15000,11402.113668868524,616,1884
15100,11701.781435035557,601,1899
15200,12040.574870680159,576,1924
15300,12360.899682768253,557,1943
15400,12689.869678566956,529,1971
15500,12988.683455001918,490,2010
15600,13322.88434769223,462,2038
15700,13755.115084120644,460,2040
15800,14183.872518990356,444,2056
15900,14592.32022349099,426,2074
16000,14988.886612484277,416,2084
16100,15413.060893360105,383,2117
16200,15806.589605663776,381,2119
16300,16240.78071103735,376,2124
16400,16627.962314990073,373,2127
16500,17059.85440326961,366,2134
16600,17449.82354031355,368,2132
16700,17899.55871130822,383,2117
16800,18373.7310651601,401,2099
16900,18820.81355382106,402,2098
17000,19303.323040059007,407,2093
17100,19774.610636252408,408,2092
17200,20303.397413780105,403,2097
17300,20788.882569337366,389,2111
17400,21275.100495928844,377,2123
17500,21828.702823412776,370,2130
17600,22367.676418183124,370,2130
17700,22924.186143844487,364,2136
17800,23426.97671237241,356,2144
17900,23964.813033890892,347,2153
18000,24547.838499768026,330,2170
18100,25151.236912532626,319,2181
18200,25746.600048515804,307,2193
18300,26362.985397600307,295,2205
18400,26925.3827945899,276,2224
18500,27489.082596442186,272,2228
18600,28044.843655124754,254,2246
18700,28596.594425198502,239,2261
18800,29176.295674174427,220,2280
18900,29729.49970791653,204,2296
19000,30326.884586457152,185,2315
19100,30957.880223609638,185,2315
19200,31605.923128233015,200,2300
19300,32214.721490812408,201,2299
19400,32910.61509528809,204,2296
19500,33607.295870889946,206,2294
19600,34295.06112931915,202,2298
19700,34970.11820663569,202,2298
19800,35698.07131842407,212,2288
19900,36410.24906779703,217,2283
20000,37137.98959604578,213,2287
20100,37929.44871132793,203,2297
20200,38792.50284584993,191,2309
20300,39647.97845610174,187,2313
20400,40485.69357570924,185,2315
20500,41392.71162753903,186,2314
20600,42360.08742273396,187,2313
20700,43295.955688832495,191,2309
20800,44263.693035276316,187,2313
20900,45081.494003593485,181,2319
21000,45898.43485936808,173,2327
21100,46712.95920234366,162,2338
21200,47460.507047380546,153,2347
21300,48262.07120285613,144,2356
21400,49025.937379239855,138,2362
21500,49877.84691281911,138,2362
21600,50608.91182390742,136,2364
21700,51454.86026816026,134,2366
21800,52323.58904760488,136,2364
21900,53260.404399529914,131,2369
22000,54231.00178646186,124,2376
22100,55187.638971136774,120,2380
22200,56178.0899600976,114,2386
22300,57080.96034659712,113,2387
22400,58097.22825439069,111,2389
22500,59189.03312233045,116,2384
22600,60295.04443276123,117,2383
22700,61458.17911431081,114,2386
22800,62758.46590567782,108,2392
22900,64108.97500183637,103,2397
23000,65462.92856452506,94,2406
23100,66737.94510408567,89,2411
23200,68056.09346125375,86,2414
23300,69377.57917162513,84,2416
23400,70665.3655040264,79,2421
23500,71933.2635404758,73,2427
23600,73193.2634171318,71,2429
23700,74442.74349815818,64,2436
23800,75620.22995029684,60,2440
23900,76838.44236968448,53,2447
24000,78111.39975233958,48,2452
24100,79426.88130318947,41,2459
24200,80632.26530286884,38,2462
24300,81855.7379236558,39,2461
24400,83045.81028867996,37,2463
24500,84218.85886354986,35,2465
24600,85273.22416678348,25,2475
24700,86511.03053595766,14,2486
24800,87871.37216041365,9,2491
