step,msd_global,n_round,n_elongated
0,0.0,2500,0
100,27.575399810916952,2500,0
200,32.15367700313397,2470,30
300,37.02102698651946,2447,53
400,41.75385195846485,2413,87
500,45.53140472079125,2382,118
600,50.462374128861214,2357,143
700,63.148311977161676,2315,185
800,72.37882669365644,2278,222
900,80.98164878604203,2223,277
1000,94.89238092619475,2180,320
1100,107.01765019806011,2151,349
1200,123.30638930245426,2104,396
1300,137.98031483657198,2057,443
1400,151.56894037359686,2015,485
1500,168.32695082602567,1993,507
1600,182.71055760361878,1944,556
1700,198.8801189134647,1896,604
1800,225.0944772315383,1857,643
1900,256.61651000096873,1846,654
2000,274.62456369961444,1822,678
2100,299.0907019144832,1814,686
2200,328.371612316593,1802,698
2300,359.5630434686072,1775,725
2400,393.25331895845216,1759,741
2500,419.6091445694178,1729,771
2600,452.395169612901,1709,791
2700,483.8864442982018,1705,795
2800,513.4952163836891,1715,785
2900,543.795564487634,1707,793
3000,575.2169509846074,1684,816
3100,603.6963426141479,1664,836
3200,629.3170687379662,1698,802
3300,669.2317911254572,1667,833
3400,698.4918486097349,1662,838
3500,720.0769608469673,1648,852
3600,744.2496388325442,1627,873
3700,765.6232057086193,1599,901
3800,781.548646325009,1593,907
3900,796.0636801575679,1575,925
4000,821.5052403176213,1548,952
4100,859.3045129535818,1547,953
4200,902.3383340909887,1509,991
4300,939.6671026546925,1517,983
4400,977.0682534323383,1517,983
4500,1019.3121858390339,1527,973
4600,1048.8719097621408,1506,994
4700,1101.6222869181859,1482,1018
4800,1137.3626811581023,1474,1026
4900,1184.152001222347,1460,1040
5000,1233.6055724384319,1449,1051
5100,1304.3845127933491,1432,1068
5200,1365.1984007074468,1406,1094
5300,1420.5594511582367,1394,1106
5400,1484.5196716278783,1368,1132
5500,1542.1794713687846,1368,1132
5600,1612.342675663865,1353,1147
5700,1685.7388192041349,1348,1152
5800,1787.4463996609288,1333,1167
5900,1885.7909881373114,1317,1183
6000,1987.6682326589369,1324,1176
6100,2092.6443456189104,1322,1178
6200,2171.832091348795,1333,1167
6300,2221.7483379044065,1327,1173
6400,2287.012835435415,1331,1169
6500,2361.194989649332,1304,1196
6600,2429.2273177901866,1301,1199
6700,2477.0549955329457,1295,1205
6800,2552.9723573457204,1295,1205
6900,2640.0154336021474,1276,1224
7000,2734.6158066351354,1250,1250
7100,2845.972371463754,1222,1278
7200,2971.9906321055787,1198,1302
7300,3077.409502107645,1172,1328
7400,3212.6561074536644,1144,1356
7500,3342.3940281088258,1142,1358
7600,3471.3810156495056,1136,1364
7700,3595.3705745506077,1122,1378
7800,3722.114170692517,1109,1391
7900,3835.863023231357,1104,1396
8000,3955.227860984446,1089,1411
8100,4069.198714939336,1081,1419
8200,4210.668958733874,1089,1411
8300,4384.732568314232,1080,1420
8400,4549.577150796546,1053,1447
8500,4674.599888084027,1041,1459
8600,4801.850735437519,1027,1473
8700,4935.228130751793,1001,1499
8800,5053.686391568221,976,1524
8900,5201.68755345745,962,1538
9000,5343.940507093889,923,1577
9100,5465.355806468543,891,1609
9200,5633.069848162352,849,1651
9300,5808.012911497556,819,1681
9400,6009.71506238469,796,1704
9500,6182.774037759679,785,1715
9600,6405.050968171646,770,1730
9700,6657.429889981534,770,1730
9800,6859.393173768657,767,1733
9900,7083.822358114971,794,1706
10000,7282.881023788983,783,1717
10100,7449.917371315137,773,1727
10200,7676.505657457803,773,1727
10300,7919.764141518968,765,1735
10400,8165.621298513711,771,1729
10500,8425.868237954337,786,1714
10600,8701.585831531072,804,1696
10700,8984.939869158074,795,1705
10800,9222.525893428845,781,1719
10900,9438.164923810084,757,1743
11000,9701.849236251208,749,1751
11100,9942.531951111287,721,1779
11200,10188.021803717062,701,1799
11300,10425.55778824371,696,1804
11400,10698.568315175873,692,1808
11500,10955.218070229483,697,1803
11600,11242.825287056196,682,1818
11700,11537.851116039401,662,1838
11800,11831.837205829424,634,1866
11900,12179.90093660566,616,1884
12000,12520.407058507082,597,1903
12100,12812.252480971103,571,1929
12200,13155.117710092221,548,1952
12300,13480.265901970619,517,1983
12400,13851.950483181232,497,2003
12500,14272.158374063147,506,1994
12600,14671.066560789257,500,2000
12700,15116.13159497473,511,1989
12800,15536.270842228014,524,1976
12900,15907.9353654636,520,1980
13000,16325.751668230116,510,1990
13100,16763.7086754309,486,2014
13200,17123.15634657132,478,2022
13300,17547.224172747694,452,2048
13400,17996.67061555536,431,2069
13500,18454.409217372584,403,2097
13600,18886.19111105321,382,2118
13700,19347.196895588142,357,2143
13800,19825.440487799813,324,2176
13900,20325.93204569209,302,2198
14000,20843.949433883892,287,2213
14100,21353.644315177346,282,2218
14200,21893.81891865289,260,2240
14300,22503.509142869687,229,2271
14400,23017.183406590433,217,2283
14500,23568.013340072914,198,2302
14600,24264.75529071373,185,2315
14700,24944.800809906512,167,2333
14800,25597.840646170593,149,2351
14900,26204.35769087306,143,2357
15000,26848.33341435711,124,2376
15100,27416.270489254923,111,2389
15200,28014.58209084303,110,2390
15300,28730.37095767438,106,2394
15400,29383.592988471497,114,2386
15500,30109.63665039792,122,2378
15600,30836.465977996766,145,2355
15700,31460.00012767311,159,2341
15800,32187.234782126303,180,2320
15900,32923.00933945029,196,2304
16000,33591.796048420074,198,2302
16100,34313.22817526816,202,2298
16200,35061.53804463436,206,2294
16300,35927.932559607245,203,2297
16400,36696.40154497574,197,2303
16500,37507.960794348706,187,2313
16600,38311.28520408516,184,2316
16700,39173.820691929206,177,2323
16800,40064.69523425226,172,2328
16900,40985.16637211311,169,2331
17000,41844.30563392988,157,2343
17100,42719.21840724776,148,2352
17200,43547.0120833921,143,2357
17300,44371.76275892761,124,2376
17400,45281.64228708417,107,2393
17500,46201.44926682982,109,2391
17600,47185.003297794334,109,2391
17700,48076.1539756164,115,2385
17800,48963.98103035943,132,2368
17900,49867.2113881754,154,2346
18000,50832.09518740984,167,2333
18100,51679.49180519719,201,2299
18200,52608.251055602326,183,2317
18300,53571.0717018468,164,2336
18400,54517.53166986462,146,2354
18500,55465.85909212389,123,2377
18600,56461.99193128938,112,2388
18700,57492.465970156074,98,2402
18800,58590.510888935256,88,2412
18900,59811.19238276534,71,2429
19000,60940.91647008502,62,2438
19100,62009.85050161525,50,2450
19200,63094.623932852555,32,2468
19300,64221.059848635196,23,2477
19400,65275.843861975096,19,2481
19500,66409.14093461032,13,2487
19600,67633.75195693006,14,2486
